Company's Daily Share Prices (Closing) and Highest - Lowest price of the date,,,,,,,,,,
Company Id :  AAIC,,Security,Type :  N,Sub Type :  0000,,,,,,
Short Name :  ASIAN ALLIANCE,,,,,,,,,,
Quarter,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded Date,Days Traded
2004-06-16 00:00:00,2004-06-16 00:00:00,95,2004-06-16 00:00:00,93.5,95,11,4800,455700,2004-06-16 00:00:00,1
2004-06-17 00:00:00,2004-06-17 00:00:00,95,2004-06-17 00:00:00,94,94.25,9,6900,650750,2004-06-17 00:00:00,1
2004-06-18 00:00:00,2004-06-18 00:00:00,95,2004-06-18 00:00:00,93.75,95,6,7600,721375,2004-06-18 00:00:00,1
2004-06-21 00:00:00,2004-06-21 00:00:00,95,2004-06-21 00:00:00,95,95,11,8000,760000,2004-06-21 00:00:00,1
2004-06-22 00:00:00,2004-06-22 00:00:00,95,2004-06-22 00:00:00,94.5,94.75,4,1000,94850,2004-06-22 00:00:00,1
2004-06-23 00:00:00,2004-06-23 00:00:00,95,2004-06-23 00:00:00,95,95,1,100,9500,2004-06-23 00:00:00,1
2004-06-24 00:00:00,2004-06-24 00:00:00,95,2004-06-24 00:00:00,94.75,94.75,10,5000,474250,2004-06-24 00:00:00,1
2004-06-25 00:00:00,2004-06-25 00:00:00,96,2004-06-25 00:00:00,95,95.25,35,18000,1713800,2004-06-25 00:00:00,1
2004-06-28 00:00:00,2004-06-28 00:00:00,95,2004-06-28 00:00:00,95,95,8,2500,237500,2004-06-28 00:00:00,1
2004-06-29 00:00:00,2004-06-29 00:00:00,96,2004-06-29 00:00:00,95,95.75,12,2800,268075,2004-06-29 00:00:00,1
2004-06-30 00:00:00,2004-06-30 00:00:00,100,2004-06-30 00:00:00,96,100,39,124500,12440125,2004-06-30 00:00:00,1
2004-07-01 00:00:00,2004-07-01 00:00:00,102,2004-07-01 00:00:00,100,100,12,5800,585800,2004-07-01 00:00:00,1
2004-07-05 00:00:00,2004-07-05 00:00:00,99.5,2004-07-05 00:00:00,98,98.75,13,4100,404625,2004-07-05 00:00:00,1
2004-07-06 00:00:00,2004-07-06 00:00:00,99,2004-07-06 00:00:00,98.75,98.75,8,2200,217325,2004-07-06 00:00:00,1
2004-07-07 00:00:00,2004-07-07 00:00:00,97.5,2004-07-07 00:00:00,96,96.25,8,3500,337725,2004-07-07 00:00:00,1
2004-07-08 00:00:00,2004-07-08 00:00:00,99.5,2004-07-08 00:00:00,96.5,98.75,8,1900,186650,2004-07-08 00:00:00,1
2004-07-09 00:00:00,2004-07-09 00:00:00,100,2004-07-09 00:00:00,99.5,99.75,28,7400,739450,2004-07-09 00:00:00,1
2004-07-12 00:00:00,2004-07-12 00:00:00,102,2004-07-12 00:00:00,100,101.75,25,10600,1073750,2004-07-12 00:00:00,1
2004-07-13 00:00:00,2004-07-13 00:00:00,101.25,2004-07-13 00:00:00,101,101.25,24,6600,666875,2004-07-13 00:00:00,1
2004-07-14 00:00:00,2004-07-14 00:00:00,103,2004-07-14 00:00:00,102,102.5,13,12300,1259450,2004-07-14 00:00:00,1
2004-07-15 00:00:00,2004-07-15 00:00:00,103,2004-07-15 00:00:00,102.5,103,12,2800,288250,2004-07-15 00:00:00,1
2004-07-16 00:00:00,2004-07-16 00:00:00,118,2004-07-16 00:00:00,103.5,112.75,149,51100,5605650,2004-07-16 00:00:00,1
2004-07-19 00:00:00,2004-07-19 00:00:00,125,2004-07-19 00:00:00,115,118.75,94,32900,3940650,2004-07-19 00:00:00,1
2004-07-20 00:00:00,2004-07-20 00:00:00,123.5,2004-07-20 00:00:00,120,122.25,19,5000,611900,2004-07-20 00:00:00,1
2004-07-21 00:00:00,2004-07-21 00:00:00,120,2004-07-21 00:00:00,119,119.75,38,16000,1917000,2004-07-21 00:00:00,1
2004-07-22 00:00:00,2004-07-22 00:00:00,122,2004-07-22 00:00:00,120,120.5,28,13500,1624050,2004-07-22 00:00:00,1
2004-07-23 00:00:00,2004-07-23 00:00:00,120.25,2004-07-23 00:00:00,120,120.25,22,8100,972750,2004-07-23 00:00:00,1
2004-07-26 00:00:00,2004-07-26 00:00:00,122,2004-07-26 00:00:00,119.25,120,30,6700,804100,2004-07-26 00:00:00,1
2004-07-27 00:00:00,2004-07-27 00:00:00,120.25,2004-07-27 00:00:00,119,120,28,14700,1763975,2004-07-27 00:00:00,1
2004-07-28 00:00:00,2004-07-28 00:00:00,122,2004-07-28 00:00:00,120,120,26,10900,1309150,2004-07-28 00:00:00,1
2004-07-29 00:00:00,2004-07-29 00:00:00,120,2004-07-29 00:00:00,119,119.75,20,11200,1340850,2004-07-29 00:00:00,1
2004-07-30 00:00:00,2004-07-30 00:00:00,121.5,2004-07-30 00:00:00,120,121.25,9,6000,721900,2004-07-30 00:00:00,1
2004-08-02 00:00:00,2004-08-02 00:00:00,120.5,2004-08-02 00:00:00,120,120.25,7,1800,216500,2004-08-02 00:00:00,1
2004-08-03 00:00:00,2004-08-03 00:00:00,121,2004-08-03 00:00:00,120.25,120.75,3,3500,422625,2004-08-03 00:00:00,1
2004-08-04 00:00:00,2004-08-04 00:00:00,121.5,2004-08-04 00:00:00,120.5,120.75,16,40400,4879900,2004-08-04 00:00:00,1
2004-08-05 00:00:00,2004-08-05 00:00:00,121,2004-08-05 00:00:00,120,120,14,10800,1306600,2004-08-05 00:00:00,1
2004-08-06 00:00:00,2004-08-06 00:00:00,121,2004-08-06 00:00:00,120.5,121,6,3100,374850,2004-08-06 00:00:00,1
2004-08-09 00:00:00,2004-08-09 00:00:00,121,2004-08-09 00:00:00,121,121,6,1800,217800,2004-08-09 00:00:00,1
2004-08-10 00:00:00,2004-08-10 00:00:00,121,2004-08-10 00:00:00,120.25,121,10,2700,325700,2004-08-10 00:00:00,1
2004-08-11 00:00:00,2004-08-11 00:00:00,121,2004-08-11 00:00:00,120.5,121,9,2600,313900,2004-08-11 00:00:00,1
2004-08-12 00:00:00,2004-08-12 00:00:00,121,2004-08-12 00:00:00,121,121,9,1900,229900,2004-08-12 00:00:00,1
2004-08-13 00:00:00,2004-08-13 00:00:00,121.75,2004-08-13 00:00:00,120.5,121,11,4000,484075,2004-08-13 00:00:00,1
2004-08-16 00:00:00,2004-08-16 00:00:00,120,2004-08-16 00:00:00,120,120,12,3700,444000,2004-08-16 00:00:00,1
2004-08-17 00:00:00,2004-08-17 00:00:00,121,2004-08-17 00:00:00,120,120.75,17,7500,900700,2004-08-17 00:00:00,1
2004-08-18 00:00:00,2004-08-18 00:00:00,120,2004-08-18 00:00:00,120,120,12,9300,1116000,2004-08-18 00:00:00,1
2004-08-19 00:00:00,2004-08-19 00:00:00,120,2004-08-19 00:00:00,119,119.5,13,7200,862950,2004-08-19 00:00:00,1
2004-08-20 00:00:00,2004-08-20 00:00:00,120,2004-08-20 00:00:00,119,119,8,3400,407700,2004-08-20 00:00:00,1
2004-08-23 00:00:00,2004-08-23 00:00:00,119,2004-08-23 00:00:00,118.5,119,2,300,35650,2004-08-23 00:00:00,1
2004-08-25 00:00:00,2004-08-25 00:00:00,119,2004-08-25 00:00:00,118,118,3,1200,141700,2004-08-25 00:00:00,1
2004-08-26 00:00:00,2004-08-26 00:00:00,118,2004-08-26 00:00:00,117.5,117.75,5,1400,165150,2004-08-26 00:00:00,1
2004-08-27 00:00:00,2004-08-27 00:00:00,118,2004-08-27 00:00:00,117.75,118,6,2200,259575,2004-08-27 00:00:00,1
2004-08-30 00:00:00,2004-08-30 00:00:00,116,2004-08-30 00:00:00,116,116,1,100,11600,2004-08-30 00:00:00,1
2004-08-31 00:00:00,2004-08-31 00:00:00,117.5,2004-08-31 00:00:00,115,116.25,7,2100,243450,2004-08-31 00:00:00,1
2004-09-01 00:00:00,2004-09-01 00:00:00,120,2004-09-01 00:00:00,119,120,5,11100,1331600,2004-09-01 00:00:00,1
2004-09-02 00:00:00,2004-09-02 00:00:00,120,2004-09-02 00:00:00,120,120,5,900,108000,2004-09-02 00:00:00,1
2004-09-03 00:00:00,2004-09-03 00:00:00,121,2004-09-03 00:00:00,120,120,7,1600,192600,2004-09-03 00:00:00,1
2004-09-06 00:00:00,2004-09-06 00:00:00,120,2004-09-06 00:00:00,120,120,4,1300,156000,2004-09-06 00:00:00,1
2004-09-07 00:00:00,2004-09-07 00:00:00,120,2004-09-07 00:00:00,120,120,8,5300,636000,2004-09-07 00:00:00,1
2004-09-08 00:00:00,2004-09-08 00:00:00,120,2004-09-08 00:00:00,120,120,6,1100,132000,2004-09-08 00:00:00,1
2004-09-09 00:00:00,2004-09-09 00:00:00,121,2004-09-09 00:00:00,121,121,2,200,24200,2004-09-09 00:00:00,1
2004-09-10 00:00:00,2004-09-10 00:00:00,122,2004-09-10 00:00:00,122,122,1,500,61000,2004-09-10 00:00:00,1
2004-09-13 00:00:00,2004-09-13 00:00:00,123,2004-09-13 00:00:00,122,122.5,3,1000,122500,2004-09-13 00:00:00,1
2004-09-14 00:00:00,2004-09-14 00:00:00,123,2004-09-14 00:00:00,122.5,123,3,1400,171700,2004-09-14 00:00:00,1
2004-09-15 00:00:00,2004-09-15 00:00:00,125,2004-09-15 00:00:00,122,122.5,6,1400,171950,2004-09-15 00:00:00,1
2004-09-16 00:00:00,2004-09-16 00:00:00,125,2004-09-16 00:00:00,122.5,123.25,5,1300,160050,2004-09-16 00:00:00,1
2004-09-17 00:00:00,2004-09-17 00:00:00,124,2004-09-17 00:00:00,122.75,123.5,5,1700,209275,2004-09-17 00:00:00,1
2004-09-21 00:00:00,2004-09-21 00:00:00,123.5,2004-09-21 00:00:00,122.75,123,6,4000,492175,2004-09-21 00:00:00,1
2004-09-22 00:00:00,2004-09-22 00:00:00,124.5,2004-09-22 00:00:00,124.5,124.5,1,100,12450,2004-09-22 00:00:00,1
2004-09-24 00:00:00,2004-09-24 00:00:00,125,2004-09-24 00:00:00,124.5,124.75,3,700,87350,2004-09-24 00:00:00,1
2004-09-27 00:00:00,2004-09-27 00:00:00,126,2004-09-27 00:00:00,125,125.25,9,3000,375750,2004-09-27 00:00:00,1
2004-09-29 00:00:00,2004-09-29 00:00:00,135.5,2004-09-29 00:00:00,128,131.25,48,15200,1999000,2004-09-29 00:00:00,1
2004-09-30 00:00:00,2004-09-30 00:00:00,135,2004-09-30 00:00:00,130.5,134.5,34,9400,1266250,2004-09-30 00:00:00,1
2004-10-01 00:00:00,2004-10-01 00:00:00,135,2004-10-01 00:00:00,135,135,15,5000,675000,2004-10-01 00:00:00,1
2004-10-04 00:00:00,2004-10-04 00:00:00,135,2004-10-04 00:00:00,135,135,4,900,121500,2004-10-04 00:00:00,1
2004-10-05 00:00:00,2004-10-05 00:00:00,135,2004-10-05 00:00:00,134.75,135,6,2100,283275,2004-10-05 00:00:00,1
2004-10-06 00:00:00,2004-10-06 00:00:00,135,2004-10-06 00:00:00,134.5,134.5,17,22500,3027450,2004-10-06 00:00:00,1
2004-10-08 00:00:00,2004-10-08 00:00:00,134.75,2004-10-08 00:00:00,134,134.5,26,40500,5449300,2004-10-08 00:00:00,1
2004-10-11 00:00:00,2004-10-11 00:00:00,134,2004-10-11 00:00:00,134,134,1,100,13400,2004-10-11 00:00:00,1
2004-10-12 00:00:00,2004-10-12 00:00:00,134,2004-10-12 00:00:00,132,132,15,26800,3538600,2004-10-12 00:00:00,1
2004-10-13 00:00:00,2004-10-13 00:00:00,134,2004-10-13 00:00:00,131,131.25,5,1800,236525,2004-10-13 00:00:00,1
2004-10-14 00:00:00,2004-10-14 00:00:00,132,2004-10-14 00:00:00,131,132,11,10000,1319800,2004-10-14 00:00:00,1
2004-10-15 00:00:00,2004-10-15 00:00:00,133,2004-10-15 00:00:00,133,133,1,500,66500,2004-10-15 00:00:00,1
2004-10-19 00:00:00,2004-10-19 00:00:00,130,2004-10-19 00:00:00,130,130,16,12600,1638000,2004-10-19 00:00:00,1
2004-10-20 00:00:00,2004-10-20 00:00:00,130,2004-10-20 00:00:00,129.75,130,9,2200,285975,2004-10-20 00:00:00,1
2004-10-21 00:00:00,2004-10-21 00:00:00,130,2004-10-21 00:00:00,129,129.25,5,1200,155075,2004-10-21 00:00:00,1
2004-10-22 00:00:00,2004-10-22 00:00:00,130,2004-10-22 00:00:00,130,130,5,2200,286000,2004-10-22 00:00:00,1
2004-10-25 00:00:00,2004-10-25 00:00:00,130,2004-10-25 00:00:00,130,130,8,4900,637000,2004-10-25 00:00:00,1
2004-10-26 00:00:00,2004-10-26 00:00:00,130,2004-10-26 00:00:00,130,130,9,2600,338000,2004-10-26 00:00:00,1
2004-10-28 00:00:00,2004-10-28 00:00:00,129,2004-10-28 00:00:00,129,129,2,200,25800,2004-10-28 00:00:00,1
2004-10-29 00:00:00,2004-10-29 00:00:00,130,2004-10-29 00:00:00,130,130,4,1800,234000,2004-10-29 00:00:00,1
2004-11-01 00:00:00,2004-11-01 00:00:00,130,2004-11-01 00:00:00,129.75,130,4,1400,181950,2004-11-01 00:00:00,1
2004-11-04 00:00:00,2004-11-04 00:00:00,128,2004-11-04 00:00:00,125,125,5,700,88450,2004-11-04 00:00:00,1
2004-11-05 00:00:00,2004-11-05 00:00:00,125,2004-11-05 00:00:00,125,125,3,1100,137500,2004-11-05 00:00:00,1
2004-11-08 00:00:00,2004-11-08 00:00:00,121.5,2004-11-08 00:00:00,121.5,121.5,1,100,12150,2004-11-08 00:00:00,1
2004-11-09 00:00:00,2004-11-09 00:00:00,124.75,2004-11-09 00:00:00,121.25,121.75,6,2400,295725,2004-11-09 00:00:00,1
2004-11-10 00:00:00,2004-11-10 00:00:00,122.5,2004-11-10 00:00:00,122,122.25,8,2900,354600,2004-11-10 00:00:00,1
2004-11-12 00:00:00,2004-11-12 00:00:00,122,2004-11-12 00:00:00,121,121,9,1300,157600,2004-11-12 00:00:00,1
2004-11-16 00:00:00,2004-11-16 00:00:00,123,2004-11-16 00:00:00,120,120,2,200,24300,2004-11-16 00:00:00,1
2004-11-17 00:00:00,2004-11-17 00:00:00,118.25,2004-11-17 00:00:00,118,118,5,1100,129825,2004-11-17 00:00:00,1
2004-11-18 00:00:00,2004-11-18 00:00:00,118.25,2004-11-18 00:00:00,118,118,6,1100,129875,2004-11-18 00:00:00,1
2004-11-19 00:00:00,2004-11-19 00:00:00,125,2004-11-19 00:00:00,120,123,4,16200,1992100,2004-11-19 00:00:00,1
2004-11-22 00:00:00,2004-11-22 00:00:00,120,2004-11-22 00:00:00,120,120,2,200,24000,2004-11-22 00:00:00,1
2004-11-23 00:00:00,2004-11-23 00:00:00,120,2004-11-23 00:00:00,119,119.75,13,17600,2110750,2004-11-23 00:00:00,1
2004-11-24 00:00:00,2004-11-24 00:00:00,120,2004-11-24 00:00:00,120,120,6,2500,300000,2004-11-24 00:00:00,1
2004-11-25 00:00:00,2004-11-25 00:00:00,120,2004-11-25 00:00:00,120,120,1,200,24000,2004-11-25 00:00:00,1
2004-11-29 00:00:00,2004-11-29 00:00:00,120,2004-11-29 00:00:00,120,120,9,4500,540000,2004-11-29 00:00:00,1
2004-12-01 00:00:00,2004-12-01 00:00:00,120,2004-12-01 00:00:00,120,120,23,3500,420000,2004-12-01 00:00:00,1
2004-12-02 00:00:00,2004-12-02 00:00:00,120,2004-12-02 00:00:00,120,120,1,200,24000,2004-12-02 00:00:00,1
2004-12-03 00:00:00,2004-12-03 00:00:00,123,2004-12-03 00:00:00,122,122.25,6,2700,329800,2004-12-03 00:00:00,1
2004-12-06 00:00:00,2004-12-06 00:00:00,126,2004-12-06 00:00:00,126,126,2,1100,138600,2004-12-06 00:00:00,1
2004-12-07 00:00:00,2004-12-07 00:00:00,128,2004-12-07 00:00:00,127,128,22,9000,1149550,2004-12-07 00:00:00,1
2004-12-08 00:00:00,2004-12-08 00:00:00,130,2004-12-08 00:00:00,126,126.5,3,300,38300,2004-12-08 00:00:00,1
2004-12-09 00:00:00,2004-12-09 00:00:00,126.5,2004-12-09 00:00:00,126,126,3,2100,265350,2004-12-09 00:00:00,1
2004-12-10 00:00:00,2004-12-10 00:00:00,126,2004-12-10 00:00:00,126,126,1,500,63000,2004-12-10 00:00:00,1
2004-12-13 00:00:00,2004-12-13 00:00:00,126,2004-12-13 00:00:00,126,126,1,200,25200,2004-12-13 00:00:00,1
2004-12-14 00:00:00,2004-12-14 00:00:00,125.75,2004-12-14 00:00:00,125.75,125.75,2,200,25150,2004-12-14 00:00:00,1
2004-12-15 00:00:00,2004-12-15 00:00:00,126,2004-12-15 00:00:00,126,126,4,1200,151200,2004-12-15 00:00:00,1
2004-12-16 00:00:00,2004-12-16 00:00:00,126,2004-12-16 00:00:00,126,126,4,800,100800,2004-12-16 00:00:00,1
2004-12-17 00:00:00,2004-12-17 00:00:00,127,2004-12-17 00:00:00,126,127,8,1900,239600,2004-12-17 00:00:00,1
2004-12-20 00:00:00,2004-12-20 00:00:00,127,2004-12-20 00:00:00,127,127,5,2000,254000,2004-12-20 00:00:00,1
2004-12-21 00:00:00,2004-12-21 00:00:00,127,2004-12-21 00:00:00,127,127,1,100,12700,2004-12-21 00:00:00,1
2004-12-22 00:00:00,2004-12-22 00:00:00,128,2004-12-22 00:00:00,127,127,8,2000,254400,2004-12-22 00:00:00,1
2004-12-23 00:00:00,2004-12-23 00:00:00,127.5,2004-12-23 00:00:00,126,126.25,10,3000,380200,2004-12-23 00:00:00,1
Company Id :  CPRT,,Security,Type :  N,Sub Type :  0000,,,,,,
Short Name :  CEYLON PRINTERS,,,,,,,,,,
Quarter,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded Date,Days Traded
2004-06-10 00:00:00,2004-06-10 00:00:00,80,2004-06-10 00:00:00,80,80,1,100,8000,2004-06-10 00:00:00,1
Company Id :  CSD,,Security,Type :  N,Sub Type :  0000,,,,,,
Short Name :  CEYLINCO SEYLAN,,,,,,,,,,
Quarter,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded Date,Days Traded
2004-01-02 00:00:00,2004-01-02 00:00:00,3.25,2004-01-02 00:00:00,3.25,3.25,1,3000,9750,2004-01-02 00:00:00,1
2004-01-05 00:00:00,2004-01-05 00:00:00,3.25,2004-01-05 00:00:00,3.25,3.25,2,10000,32500,2004-01-05 00:00:00,1
2004-01-08 00:00:00,2004-01-08 00:00:00,3.25,2004-01-08 00:00:00,3,3.25,17,22000,70250,2004-01-08 00:00:00,1
2004-01-09 00:00:00,2004-01-09 00:00:00,3.25,2004-01-09 00:00:00,3.25,3.25,10,33000,107250,2004-01-09 00:00:00,1
2004-01-12 00:00:00,2004-01-12 00:00:00,3.25,2004-01-12 00:00:00,3.25,3.25,7,35000,113750,2004-01-12 00:00:00,1
2004-01-13 00:00:00,2004-01-13 00:00:00,3.25,2004-01-13 00:00:00,3.25,3.25,5,15100,49075,2004-01-13 00:00:00,1
2004-01-14 00:00:00,2004-01-14 00:00:00,3.25,2004-01-14 00:00:00,3.25,3.25,12,110600,359450,2004-01-14 00:00:00,1
2004-01-16 00:00:00,2004-01-16 00:00:00,3.25,2004-01-16 00:00:00,3.25,3.25,14,196900,639925,2004-01-16 00:00:00,1
2004-01-19 00:00:00,2004-01-19 00:00:00,3,2004-01-19 00:00:00,3,3,2,3000,9000,2004-01-19 00:00:00,1
2004-01-20 00:00:00,2004-01-20 00:00:00,3.25,2004-01-20 00:00:00,3.25,3.25,8,27700,90025,2004-01-20 00:00:00,1
2004-01-21 00:00:00,2004-01-21 00:00:00,3.25,2004-01-21 00:00:00,3.25,3.25,4,12400,40300,2004-01-21 00:00:00,1
2004-01-22 00:00:00,2004-01-22 00:00:00,3.25,2004-01-22 00:00:00,3.25,3.25,10,80700,262275,2004-01-22 00:00:00,1
2004-01-23 00:00:00,2004-01-23 00:00:00,3.25,2004-01-23 00:00:00,3.25,3.25,3,63900,207675,2004-01-23 00:00:00,1
2004-01-26 00:00:00,2004-01-26 00:00:00,3.25,2004-01-26 00:00:00,3.25,3.25,3,4300,13975,2004-01-26 00:00:00,1
2004-01-27 00:00:00,2004-01-27 00:00:00,3.5,2004-01-27 00:00:00,3.25,3.5,11,19100,66075,2004-01-27 00:00:00,1
2004-01-28 00:00:00,2004-01-28 00:00:00,3.25,2004-01-28 00:00:00,3.25,3.25,1,5000,16250,2004-01-28 00:00:00,1
2004-01-29 00:00:00,2004-01-29 00:00:00,3.25,2004-01-29 00:00:00,3.25,3.25,5,34300,111475,2004-01-29 00:00:00,1
2004-01-30 00:00:00,2004-01-30 00:00:00,3.25,2004-01-30 00:00:00,3.25,3.25,2,5000,16250,2004-01-30 00:00:00,1
2004-02-03 00:00:00,2004-02-03 00:00:00,3.25,2004-02-03 00:00:00,3.25,3.25,16,104200,338650,2004-02-03 00:00:00,1
2004-02-06 00:00:00,2004-02-06 00:00:00,3.25,2004-02-06 00:00:00,3.25,3.25,10,79700,259025,2004-02-06 00:00:00,1
2004-02-09 00:00:00,2004-02-09 00:00:00,3,2004-02-09 00:00:00,2.75,3,14,103700,292425,2004-02-09 00:00:00,1
2004-02-10 00:00:00,2004-02-10 00:00:00,3,2004-02-10 00:00:00,2.75,2.75,7,25100,72775,2004-02-10 00:00:00,1
2004-02-11 00:00:00,2004-02-11 00:00:00,3,2004-02-11 00:00:00,3,3,14,74600,223800,2004-02-11 00:00:00,1
2004-02-12 00:00:00,2004-02-12 00:00:00,3,2004-02-12 00:00:00,3,3,1,21400,64200,2004-02-12 00:00:00,1
2004-02-13 00:00:00,2004-02-13 00:00:00,3.25,2004-02-13 00:00:00,3.25,3.25,2,400,1300,2004-02-13 00:00:00,1
2004-02-17 00:00:00,2004-02-17 00:00:00,3.25,2004-02-17 00:00:00,3.25,3.25,10,59200,192400,2004-02-17 00:00:00,1
2004-02-19 00:00:00,2004-02-19 00:00:00,3.75,2004-02-19 00:00:00,3.25,3.5,44,747400,2497500,2004-02-19 00:00:00,1
2004-02-20 00:00:00,2004-02-20 00:00:00,3.25,2004-02-20 00:00:00,3.25,3.25,8,50000,162500,2004-02-20 00:00:00,1
2004-02-23 00:00:00,2004-02-23 00:00:00,3.75,2004-02-23 00:00:00,3.5,3.5,16,62700,219500,2004-02-23 00:00:00,1
2004-02-24 00:00:00,2004-02-24 00:00:00,3.75,2004-02-24 00:00:00,3.5,3.5,14,69800,244925,2004-02-24 00:00:00,1
2004-02-25 00:00:00,2004-02-25 00:00:00,3.5,2004-02-25 00:00:00,3.5,3.5,2,10300,36050,2004-02-25 00:00:00,1
2004-02-26 00:00:00,2004-02-26 00:00:00,3.75,2004-02-26 00:00:00,3.5,3.5,13,108200,379500,2004-02-26 00:00:00,1
2004-02-27 00:00:00,2004-02-27 00:00:00,3.75,2004-02-27 00:00:00,3.5,3.75,17,68000,253750,2004-02-27 00:00:00,1
2004-03-01 00:00:00,2004-03-01 00:00:00,3.75,2004-03-01 00:00:00,3.5,3.5,27,185100,665350,2004-03-01 00:00:00,1
2004-03-02 00:00:00,2004-03-02 00:00:00,3.5,2004-03-02 00:00:00,3.5,3.5,4,13000,45500,2004-03-02 00:00:00,1
2004-03-03 00:00:00,2004-03-03 00:00:00,3.75,2004-03-03 00:00:00,3.5,3.5,11,32000,112150,2004-03-03 00:00:00,1
2004-03-04 00:00:00,2004-03-04 00:00:00,3.5,2004-03-04 00:00:00,3.5,3.5,8,11600,40600,2004-03-04 00:00:00,1
2004-03-05 00:00:00,2004-03-05 00:00:00,3.75,2004-03-05 00:00:00,3.25,3.5,10,12500,43675,2004-03-05 00:00:00,1
2004-03-08 00:00:00,2004-03-08 00:00:00,3.5,2004-03-08 00:00:00,3.5,3.5,12,88000,308000,2004-03-08 00:00:00,1
2004-03-09 00:00:00,2004-03-09 00:00:00,3.5,2004-03-09 00:00:00,3.5,3.5,2,3000,10500,2004-03-09 00:00:00,1
2004-03-10 00:00:00,2004-03-10 00:00:00,3.5,2004-03-10 00:00:00,3.5,3.5,8,20300,71050,2004-03-10 00:00:00,1
2004-03-11 00:00:00,2004-03-11 00:00:00,3.5,2004-03-11 00:00:00,3.5,3.5,5,500,1750,2004-03-11 00:00:00,1
2004-03-12 00:00:00,2004-03-12 00:00:00,3.25,2004-03-12 00:00:00,3.25,3.25,2,2000,6500,2004-03-12 00:00:00,1
2004-03-15 00:00:00,2004-03-15 00:00:00,3.25,2004-03-15 00:00:00,3.25,3.25,5,27000,87750,2004-03-15 00:00:00,1
2004-03-16 00:00:00,2004-03-16 00:00:00,3.25,2004-03-16 00:00:00,3.25,3.25,1,4800,15600,2004-03-16 00:00:00,1
2004-03-17 00:00:00,2004-03-17 00:00:00,3.25,2004-03-17 00:00:00,3.25,3.25,3,5000,16250,2004-03-17 00:00:00,1
2004-03-18 00:00:00,2004-03-18 00:00:00,3.25,2004-03-18 00:00:00,3.25,3.25,1,10000,32500,2004-03-18 00:00:00,1
2004-03-22 00:00:00,2004-03-22 00:00:00,3.5,2004-03-22 00:00:00,3.5,3.5,1,200,700,2004-03-22 00:00:00,1
2004-03-24 00:00:00,2004-03-24 00:00:00,3.5,2004-03-24 00:00:00,3.5,3.5,16,80300,281050,2004-03-24 00:00:00,1
2004-03-25 00:00:00,2004-03-25 00:00:00,3.75,2004-03-25 00:00:00,3.25,3.5,4,9000,31000,2004-03-25 00:00:00,1
2004-03-26 00:00:00,2004-03-26 00:00:00,3.75,2004-03-26 00:00:00,3.5,3.75,11,68100,254475,2004-03-26 00:00:00,1
2004-03-29 00:00:00,2004-03-29 00:00:00,3.5,2004-03-29 00:00:00,3.5,3.5,1,2000,7000,2004-03-29 00:00:00,1
2004-03-30 00:00:00,2004-03-30 00:00:00,3.75,2004-03-30 00:00:00,3.5,3.75,9,23000,84750,2004-03-30 00:00:00,1
2004-03-31 00:00:00,2004-03-31 00:00:00,3.75,2004-03-31 00:00:00,3.75,3.75,14,31500,118125,2004-03-31 00:00:00,1
2004-04-01 00:00:00,2004-04-01 00:00:00,3.5,2004-04-01 00:00:00,3.5,3.5,15,46200,161700,2004-04-01 00:00:00,1
2004-04-02 00:00:00,2004-04-02 00:00:00,3.75,2004-04-02 00:00:00,3.5,3.75,33,236100,868225,2004-04-02 00:00:00,1
2004-04-06 00:00:00,2004-04-06 00:00:00,3.25,2004-04-06 00:00:00,2.75,3.25,17,71900,231675,2004-04-06 00:00:00,1
2004-04-07 00:00:00,2004-04-07 00:00:00,3.25,2004-04-07 00:00:00,3,3.25,14,163000,504750,2004-04-07 00:00:00,1
2004-04-08 00:00:00,2004-04-08 00:00:00,3.25,2004-04-08 00:00:00,3.25,3.25,11,62000,201500,2004-04-08 00:00:00,1
2004-04-15 00:00:00,2004-04-15 00:00:00,3.25,2004-04-15 00:00:00,3.25,3.25,2,9000,29250,2004-04-15 00:00:00,1
2004-04-16 00:00:00,2004-04-16 00:00:00,3.25,2004-04-16 00:00:00,3.25,3.25,3,5000,16250,2004-04-16 00:00:00,1
2004-04-19 00:00:00,2004-04-19 00:00:00,3.25,2004-04-19 00:00:00,3.25,3.25,6,13000,42250,2004-04-19 00:00:00,1
2004-04-20 00:00:00,2004-04-20 00:00:00,3.25,2004-04-20 00:00:00,3,3,15,54000,170625,2004-04-20 00:00:00,1
2004-04-21 00:00:00,2004-04-21 00:00:00,3.25,2004-04-21 00:00:00,3.25,3.25,2,20000,65000,2004-04-21 00:00:00,1
2004-04-22 00:00:00,2004-04-22 00:00:00,3.25,2004-04-22 00:00:00,3.25,3.25,5,17000,55250,2004-04-22 00:00:00,1
2004-04-23 00:00:00,2004-04-23 00:00:00,3.25,2004-04-23 00:00:00,3.25,3.25,8,20100,65325,2004-04-23 00:00:00,1
2004-04-26 00:00:00,2004-04-26 00:00:00,3.75,2004-04-26 00:00:00,3.25,3.5,50,242500,839125,2004-04-26 00:00:00,1
