2001-05-29 00:00:00,ACL-N-0000,23,200,2001-04-30 00:00:00,HNB-D-0015,83
2001-05-31 00:00:00,ACL-N-0000,23,200,2001-05-09 00:00:00,HNB-D-0015,83
2001-06-06 00:00:00,ACL-N-0000,23,100,2001-05-14 00:00:00,HNB-D-0015,83
2001-06-07 00:00:00,ACL-N-0000,23,500,2001-05-15 00:00:00,HNB-D-0015,83
2001-06-08 00:00:00,ACL-N-0000,23,100,2001-05-29 00:00:00,HNB-D-0015,83
2001-06-11 00:00:00,ACL-N-0000,23,400,2001-06-04 00:00:00,HNB-D-0015,83
2001-06-20 00:00:00,ACL-N-0000,23,1000,2001-06-08 00:00:00,HNB-D-0015,84
2001-06-21 00:00:00,ACL-N-0000,23.5,1000,2001-06-25 00:00:00,HNB-D-0015,81
2001-06-28 00:00:00,ACL-N-0000,23.25,500,2001-06-28 00:00:00,HNB-D-0015,81
2001-07-02 00:00:00,ACL-N-0000,23.5,1700,2001-07-02 00:00:00,HNB-D-0015,85
2001-07-13 00:00:00,ACL-N-0000,23.75,500,2001-07-06 00:00:00,HNB-D-0015,85
2001-07-17 00:00:00,ACL-N-0000,23.75,700,2001-07-12 00:00:00,HNB-D-0015,83
2001-07-18 00:00:00,ACL-N-0000,23.75,100,2001-07-18 00:00:00,HNB-D-0015,85
2001-07-19 00:00:00,ACL-N-0000,23.75,600,2001-07-23 00:00:00,HNB-D-0015,85
2001-07-20 00:00:00,ACL-N-0000,23.75,400,2001-07-25 00:00:00,HNB-D-0015,85
2001-07-24 00:00:00,ACL-N-0000,23,500,2001-07-26 00:00:00,HNB-D-0015,85
2001-07-26 00:00:00,ACL-N-0000,23,500,2001-08-06 00:00:00,HNB-D-0015,85
2001-07-30 00:00:00,ACL-N-0000,23,900,2001-08-08 00:00:00,HNB-D-0015,85
2001-08-02 00:00:00,ACL-N-0000,23.25,200,2001-08-10 00:00:00,HNB-D-0015,87
2001-08-23 00:00:00,ACL-N-0000,24,200,2001-08-16 00:00:00,HNB-D-0015,86
2001-08-29 00:00:00,ACL-N-0000,20,300,2001-08-21 00:00:00,HNB-D-0015,86
2001-09-03 00:00:00,ACL-N-0000,24.5,100,2001-08-22 00:00:00,HNB-D-0015,86.5
2001-09-21 00:00:00,ACL-N-0000,24.25,200,2001-08-28 00:00:00,HNB-D-0015,87
2001-10-11 00:00:00,ACL-N-0000,26,500,2001-08-31 00:00:00,HNB-D-0015,91
2001-10-15 00:00:00,ACL-N-0000,26,200,2001-10-01 00:00:00,HNB-D-0015,90
2001-10-16 00:00:00,ACL-N-0000,26.5,1000,2001-10-03 00:00:00,HNB-D-0015,90
2001-10-23 00:00:00,ACL-N-0000,26.5,2000,2001-10-04 00:00:00,HNB-D-0015,92
2001-10-26 00:00:00,ACL-N-0000,25,700,2001-10-22 00:00:00,HNB-D-0015,92
2001-10-30 00:00:00,ACL-N-0000,25.25,600,2001-10-29 00:00:00,HNB-D-0015,93
2001-11-02 00:00:00,ACL-N-0000,25.25,100,2001-10-30 00:00:00,HNB-D-0015,92.25
2001-11-05 00:00:00,ACL-N-0000,26.5,100,2001-11-05 00:00:00,HNB-D-0015,87.25
2001-11-06 00:00:00,ACL-N-0000,25,6300,2001-11-08 00:00:00,HNB-D-0015,93
2001-11-13 00:00:00,ACL-N-0000,25,100,2001-11-13 00:00:00,HNB-D-0015,93
2001-11-16 00:00:00,ACL-N-0000,26,10000,2001-12-04 00:00:00,HNB-D-0015,92
2001-11-19 00:00:00,ACL-N-0000,26.5,32300,2001-12-31 00:00:00,HNB-D-0015,92.5
2001-11-20 00:00:00,ACL-N-0000,28,10700,2002-01-02 00:00:00,HNB-D-0015,93
2001-11-21 00:00:00,ACL-N-0000,28,12200,2002-01-16 00:00:00,HNB-D-0015,94
2001-11-22 00:00:00,ACL-N-0000,34.5,55000,2002-01-17 00:00:00,HNB-D-0015,94.25
2001-11-23 00:00:00,ACL-N-0000,28.25,20100,2002-01-18 00:00:00,HNB-D-0015,94.25
2001-11-26 00:00:00,ACL-N-0000,30,4500,2002-01-30 00:00:00,HNB-D-0015,94.5
2001-11-28 00:00:00,ACL-N-0000,30,1700,2002-01-31 00:00:00,HNB-D-0015,95.5
2001-11-29 00:00:00,ACL-N-0000,32,6000,2002-02-01 00:00:00,HNB-D-0015,95.25
2001-12-03 00:00:00,ACL-N-0000,30,1100,2002-02-05 00:00:00,HNB-D-0015,96.5
2001-12-04 00:00:00,ACL-N-0000,30,9200,2002-02-07 00:00:00,HNB-D-0015,96.5
2001-12-05 00:00:00,ACL-N-0000,30,11000,2002-02-11 00:00:00,HNB-D-0015,95.25
2001-12-07 00:00:00,ACL-N-0000,39,1400,2001-01-05 00:00:00,HNB-N-0000,48
2001-12-10 00:00:00,ACL-N-0000,40,8000,2001-01-10 00:00:00,HNB-N-0000,48.75
2001-12-11 00:00:00,ACL-N-0000,38,1500,2001-01-11 00:00:00,HNB-N-0000,49
2001-12-13 00:00:00,ACL-N-0000,33,2100,2001-01-12 00:00:00,HNB-N-0000,49
2001-12-17 00:00:00,ACL-N-0000,34,4800,2001-01-16 00:00:00,HNB-N-0000,48
2001-12-18 00:00:00,ACL-N-0000,32,3200,2001-01-18 00:00:00,HNB-N-0000,48.5
2002-01-07 00:00:00,ACL-N-0000,32,200,2001-01-22 00:00:00,HNB-N-0000,48.75
2002-01-11 00:00:00,ACL-N-0000,32,200,2001-01-23 00:00:00,HNB-N-0000,48
2002-01-16 00:00:00,ACL-N-0000,30,1000,2001-01-24 00:00:00,HNB-N-0000,48
2002-01-24 00:00:00,ACL-N-0000,34,200,2001-01-25 00:00:00,HNB-N-0000,45
2002-02-08 00:00:00,ACL-N-0000,30,200,2001-01-26 00:00:00,HNB-N-0000,44.75
2002-02-11 00:00:00,ACL-N-0000,30,100,2001-01-29 00:00:00,HNB-N-0000,44
,,,,2001-01-30 00:00:00,HNB-N-0000,44
2001-01-25 00:00:00,APLA-N-000,12,100,2001-01-31 00:00:00,HNB-N-0000,44
2001-02-19 00:00:00,APLA-N-000,12,200,2001-02-01 00:00:00,HNB-N-0000,45
2001-04-04 00:00:00,APLA-N-000,10,100,2001-02-08 00:00:00,HNB-N-0000,45
2001-04-18 00:00:00,APLA-N-000,10,1600,2001-02-12 00:00:00,HNB-N-0000,44
2001-04-20 00:00:00,APLA-N-000,9.25,1400,2001-02-13 00:00:00,HNB-N-0000,45
2001-04-30 00:00:00,APLA-N-000,9.5,100,2001-02-14 00:00:00,HNB-N-0000,45
2001-05-24 00:00:00,APLA-N-000,9.5,100,2001-02-15 00:00:00,HNB-N-0000,44
2001-06-01 00:00:00,APLA-N-000,9,7500,2001-02-16 00:00:00,HNB-N-0000,44
2001-06-13 00:00:00,APLA-N-000,9.25,400,2001-02-19 00:00:00,HNB-N-0000,41.5
2001-07-09 00:00:00,APLA-N-000,9.25,100,2001-02-21 00:00:00,HNB-N-0000,42
2001-07-16 00:00:00,APLA-N-000,9.25,100,2001-02-22 00:00:00,HNB-N-0000,42
2001-07-17 00:00:00,APLA-N-000,9.25,100,2001-02-23 00:00:00,HNB-N-0000,44
2001-08-28 00:00:00,APLA-N-000,10,100,2001-02-28 00:00:00,HNB-N-0000,43
2001-09-11 00:00:00,APLA-N-000,10,500,2001-03-02 00:00:00,HNB-N-0000,43
2001-09-18 00:00:00,APLA-N-000,10.5,3600,2001-03-05 00:00:00,HNB-N-0000,43.5
2001-09-27 00:00:00,APLA-N-000,11,100,2001-03-06 00:00:00,HNB-N-0000,43.75
2001-10-08 00:00:00,APLA-N-000,11,100,2001-03-07 00:00:00,HNB-N-0000,41
2001-10-11 00:00:00,APLA-N-000,13,300,2001-03-13 00:00:00,HNB-N-0000,40.5
2001-10-16 00:00:00,APLA-N-000,13,200,2001-03-14 00:00:00,HNB-N-0000,41.5
2001-10-17 00:00:00,APLA-N-000,13,400,2001-03-15 00:00:00,HNB-N-0000,42
2001-10-18 00:00:00,APLA-N-000,13,100,2001-03-16 00:00:00,HNB-N-0000,42
