Public Holding 2019Q2 (DATA as per latest CSE records),,,
QUARTER,COMPANY_NAME,SECURITY,PUBLIC_FLOAT
2019-2,EQUITY TWO PLC,ETWO.N0000,11.17%
2019-2,EXPOLANKA HOLDINGS PLC,EXPO.N0000,25%
2019-2,BROWNS CAPITAL PLC,FLCH.N0000,17.6%
2019-2,GESTETNER OF CEYLON PLC,GEST.N0000,22.5%
2019-2,GALADARI HOTELS (LANKA) PLC,GHLL.N0000,12.47%
2019-2,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,43.42%
2019-2,GOOD HOPE PLC,GOOD.N0000,9.09%
2019-2,CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,54.54%
2019-2,AMBEON HOLDINGS PLC,GREG.N0000,17.82%
2019-2,AMBEON HOLDINGS PLC,GREG.W0001,4.97%
2019-2,AMBEON HOLDINGS PLC,GREG.W0003,8.04%
2019-2,AMBEON HOLDINGS PLC,GREG.W0006,69.43%
2019-2,PRIME FINANCE PLC,GSF.N0000,4.91%
2019-2,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,32.71%
2019-2,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,10%
2019-2,HARISCHANDRA MILLS PLC,HARI.N0000,42.67%
2019-2,HNB ASSURANCE PLC,HASU.N0000,38.27%
2019-2,HAYCARB PLC,HAYC.N0000,32.2%
2019-2,HAYLEYS PLC,HAYL.N0000,37.66%
2019-2,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,35.73%
2019-2,HAYLEYS FIBRE PLC,HEXP.N0000,34.97%
2019-2,HEMAS HOLDINGS PLC,HHL.N0000,35.7%
2019-2,HATTON NATIONAL BANK PLC,HNB.N0000,69%
2019-2,HATTON NATIONAL BANK PLC,HNB.X0000,99%
2019-2,HORANA PLANTATIONS PLC,HOPL.N0000,49%
2019-2,LOTUS HYDRO POWER PLC,HPFL.N0000,11.26%
2019-2,HATTON PLANTATIONS PLC,HPL.N0000,24.35%
2019-2,RESUS ENERGY PLC,HPWR.N0000,34.71%
2019-2,HOTEL SIGIRIYA PLC,HSIG.N0000,36.55%
2019-2,HUNAS FALLS HOTELS PLC,HUNA.N0000,31.06%
2019-2,HUNTER & COMPANY PLC,HUNT.N0000,29.68%
2019-2,HVA FOODS PLC,HVA.N0000,38.54%
2019-2,SERENDIB ENGINEERING GROUP PLC,IDL.N0000,15.88%
2019-2,INDO-MALAY PLC,INDO.N0000,12.85%
2019-2,JETWING SYMPHONY PLC,JETS.N0000,18.43%
2019-2,FINLAYS COLOMBO PLC,JFIN.N0000,2.94%
2019-2,JANASHAKTHI INSURANCE PLC,JINS.N0000,19.72%
2019-2,JOHN KEELLS HOLDINGS PLC,JKH.N0000,98.53%
2019-2,JOHN KEELLS PLC,JKL.N0000,13.1%
2019-2,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,20.48%
2019-2,MTD WALKERS PLC,KAPI.N0000,8.48%
2019-2,KELANI CABLES PLC,KCAB.N0000,20.2%
2019-2,KELSEY DEVELOPMENTS PLC,KDL.N0000,9.17%
2019-2,KEELLS FOOD PRODUCTS PLC,KFP.N0000,10%
2019-2,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,20.85%
2019-2,THE KANDY HOTELS COMPANY (1938) PLC,KHC.N0000,27.7%
2019-2,JOHN KEELLS HOTELS PLC,KHL.N0000,19.64%
2019-2,KOTAGALA PLANTATIONS PLC,KOTA.N0000,25.68%
2019-2,KURUWITA TEXTILE MILLS PLC,KURU.N0000,19.74%
2019-2,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,27.57%
2019-2,RENUKA CAPITAL PLC,KZOO.N0000,11%
2019-2,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,49.85%
2019-2,KOTMALE HOLDINGS PLC,LAMB.N0000,.49%
2019-2,LANKEM CEYLON PLC,LCEY.N0000,14.65%
2019-2,LANKEM DEVELOPMENTS PLC,LDEV.N0000,36.9%
2019-2,LB FINANCE PLC,LFIN.N0000,21.83%
2019-2,LAUGFS GAS PLC,LGL.N0000,25.22%
2019-2,LAUGFS GAS PLC,LGL.X0000,65.3%
2019-2,THE LANKA HOSPITALS CORPORATION PLC,LHCL.N0000,16.73%
2019-2,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,31.44%
2019-2,LANKA IOC PLC,LIOC.N0000,24.88%
2019-2,LION BREWERY (CEYLON) PLC,LION.N0000,13.92%
2019-2,LAXAPANA BATTERIES PLC,LITE.N0000,34.75%
2019-2,LUCKY LANKA MILK PROCESSING COMPANY PLC,LLMP.X0000,100%
2019-2,CHEVRON LUBRICANTS  LANKA  PLC,LLUB.N0000,49%
2019-2,LANKA MILK FOODS (CWE) PLC,LMF.N0000,34.34%
2019-2,LOLC FINANCE PLC,LOFC.N0000,6.63%
2019-2,L O L C HOLDINGS PLC,LOLC.N0000,16.12%
2019-2,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,25.99%
2019-2,L V L ENERGY FUND PLC,LVEF.N0000,29.95%
2019-2,LANKA VENTURES PLC,LVEN.N0000,20.42%
2019-2,LANKA WALLTILE PLC,LWL.N0000,26.85%
2019-2,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,6.51%
2019-2,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,33.02%
2019-2,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,18.87%
2019-2,MARAWILA  RESORTS  PLC,MARA.N0000,35.86%
2019-2,MASKELIYA PLANTATIONS PLC,MASK.N0000,16.6%
2019-2,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,25.51%
2019-2,MACKWOODS ENERGY PLC,MEL.N0000,24.01%
2019-2,MELSTACORP PLC,MELS.N0000,42.88%
2019-2,MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,10.54%
2019-2, MULTI FINANCE  PLC,MFL.N0000,35.2%
2019-2,HAYLEYS FABRIC PLC,MGT.N0000,36.92%
2019-2,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,16.22%
2019-2,MORISON PLC,MORI.N0000,9.4%
2019-2,MORISON PLC,MORI.X0000,15.12%
2019-2,METROPOLITAN  RESOURCE  HOLDINGS  PLC,MPRH.N0000,21.02%
2019-2,MAHAWELI REACH HOTELS PLC,MRH.N0000,20.86%
2019-2,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,37.98%
2019-2,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,48.37%
2019-2,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,32.51%
2019-2,NAMAL ACUITY VALUE FUND,NAVF.U0000,11.6%
2019-2,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,79.34%
2019-2,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH.N0000,10.78%
2019-2,NESTLE LANKA PLC,NEST.N0000,9.18%
2019-2,NAWALOKA HOSPITALS PLC,NHL.N0000,34.21%
2019-2,L O L C DEVELOPMENT FINANCE PLC,NIFL.N0000,.11%
2019-2,NATIONS TRUST BANK PLC,NTB.N0000,35.28%
2019-2,ODEL PLC,ODEL.N0000,2.26%
2019-2,OFFICE EQUIPMENT PLC,OFEQ.N0000,88.97%
2019-2,ON'ALLY HOLDINGS PLC,ONAL.N0000,5.24%
2019-2,ORIENT FINANCE PLC,ORIN.N0000,10%
2019-2,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,37.16%
2019-2,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,54.92%
2019-2,PALM GARDEN HOTELS PLC,PALM.N0000,10.62%
2019-2,PANASIAN POWER PLC,PAP.N0000,39.84%
2019-2,PARAGON CEYLON PLC,PARA.N0000,86.12%
2019-2,SWISSTEK (CEYLON) PLC,PARQ.N0000,29.12%
2019-2,PROPERTY DEVELOPMENT PLC,PDL.N0000,4.44%
2019-2,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,10.01%
2019-2,COLOMBO CITY HOLDINGS PLC,PHAR.N0000,33.6%
2019-2,PEOPLE'S INSURANCE PLC,PINS.N0000,25%
2019-2,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,24.96%
2019-2,RENUKA AGRI FOODS PLC,RAL.N0000,24.52%
2019-2,RENUKA HOTELS PLC,RCH.N0000,36.8%
2019-2,ROYAL CERAMICS LANKA PLC,RCL.N0000,42.45%
2019-2,CITRUS LEISURE PLC,REEF.N0000,58.77%
2019-2,CITRUS LEISURE PLC,REEF.W0018,62.23%
2019-2,CITRUS LEISURE PLC,REEF.W0019,62.23%
2019-2,REGNIS (LANKA) PLC,REG.N0000,41.16%
2019-2,RENUKA CITY HOTELS PLC.,RENU.N0000,27.92%
2019-2,RICHARD PIERIS EXPORTS PLC,REXP.N0000,16.1%
2019-2,RAMBODA FALLS PLC,RFL.N0000,28.49%
2019-2,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,95.43%
2019-2,RENUKA HOLDINGS PLC,RHL.N0000,32.99%
2019-2,RENUKA HOLDINGS PLC,RHL.X0000,94.14%
2019-2,THE FORTRESS RESORTS PLC,RHTL.N0000,18.19%
2019-2,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,42.14%
2019-2,R I L PROPERTY PLC,RIL.N0000,39.49%
2019-2,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,13.82%
2019-2,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,28.08%
2019-2,SAMPATH BANK PLC,SAMP.N0000,88.74%
2019-2,SOFTLOGIC CAPITAL PLC,SCAP.N0000,24.77%
2019-2,SANASA DEVELOPMENT BANK PLC,SDB.N0000,99.87%
2019-2,SELINSING PLC,SELI.N0000,4.32%
2019-2,S M B LEASING PLC,SEMB.N0000,83.65%
2019-2,S M B LEASING PLC,SEMB.X0000,100%
2019-2,THE KINGSBURY PLC,SERV.N0000,39.17%
2019-2,SEYLAN BANK PLC,SEYB.N0000,54.3%
2019-2,SEYLAN BANK PLC,SEYB.X0000,55.96%
2019-2,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,21.6%
2019-2,SINGER FINANCE LANKA PLC,SFIN.N0000,20.04%
2019-2,SINHAPUTHRA FINANCE PLC,SFL.N0000,49.66%
2019-2,SWARNAMAHAL FINANCIAL SERVICES PLC,SFS.N0000,10%
2019-2,SHALIMAR (MALAY) PLC.,SHAL.N0000,.75%
2019-2,LEE HEDGES PLC,SHAW.N0000,37.38%
2019-2,SOFTLOGIC HOLDINGS PLC,SHL.N0000,13.73%
2019-2,SERENDIB HOTELS PLC,SHOT.N0000,18.05%
2019-2,SERENDIB HOTELS PLC,SHOT.X0000,26.64%
2019-2,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,31.41%
2019-2,SAMSON INTERNATIONAL PLC,SIL.N0000,43.28%
2019-2,STANDARD CAPITAL PLC,SING.N0000,38.41%
2019-2,SINGHE HOSPITALS PLC,SINH.N0000,25.21%
2019-2,SINGER INDUSTRIES (CEYLON) PLC,SINI.N0000,12.27%
2019-2,SINGER (SRI LANKA) PLC,SINS.N0000,7.73%
2019-2,SIERRA CABLES PLC,SIRA.N0000,37.42%
2019-2,SERENDIB LAND PLC,SLND.N0000,14.72%
2019-2,SRI LANKA TELECOM PLC,SLTL.N0000,5.52%
2019-2,PEOPLE'S FINANCE PLC,SMLL.N0000,9.44%
2019-2,SATHOSA MOTORS PLC,SMOT.N0000,15.46%
2019-2,CONVENIENCE FOODS LANKA PLC,SOY.N0000,28.62%
2019-2,AITKEN SPENCE PLC,SPEN.N0000,46.1%
2019-2,DOLPHIN HOTELS PLC,STAF.N0000,26.13%
2019-2,SUNSHINE HOLDINGS PLC,SUN.N0000,34.12%
2019-2,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,45.41%
2019-2,THREE ACRE FARMS PLC,TAFL.N0000,27.78%
2019-2,TAL LANKA HOTELS PLC,TAJ.N0000,17.24%
2019-2,TANGERINE BEACH HOTELS PLC,TANG.N0000,36.27%
2019-2,AMBEON CAPITAL PLC,TAP.N0000,2.61%
2019-2,TESS AGRO PLC,TESS.N0000,71.67%
2019-2,TESS AGRO PLC,TESS.X0000,85.17%
2019-2,THE FINANCE COMPANY PLC,TFC.N0000,73.09%
2019-2,THE FINANCE COMPANY PLC,TFC.X0000,100%
2019-2,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,.35%
2019-2,LANKA TILES PLC,TILE.N0000,28.28%
2019-2,TEEJAY LANKA PLC,TJL.N0000,38.79%
2019-2,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.N0000,39.16%
2019-2,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.X0000,100%
2019-2,TALAWAKELLE TEA ESTATES PLC,TPL.N0000,20.27%
2019-2,TRANS ASIA HOTELS PLC,TRAN.N0000,7.65%
2019-2,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,33.05%
2019-2,KELANI TYRES PLC,TYRE.N0000,54.35%
2019-2,UNION ASSURANCE PLC,UAL.N0000,10%
2019-2,UNION BANK OF COLOMBO PLC,UBC.N0000,29.99%
2019-2,UNION CHEMICALS LANKA PLC,UCAR.N0000,25.91%
2019-2,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,10%
2019-2,UNITED MOTORS LANKA PLC,UML.N0000,25.9%
2019-2,VALLIBEL FINANCE PLC,VFIN.N0000,21.43%
2019-2,VIDULLANKA PLC,VLL.N0000,22.5%
2019-2,VALLIBEL ONE PLC,VONE.N0000,19.25%
2019-2,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,40.52%
2019-2,GUARDIAN CAPITAL PARTNERS PLC,WAPO.N0000,12.91%
2019-2,WATAWALA  PLANTATIONS  PLC,WATA.N0000,25.76%
2019-2,YORK ARCADE HOLDINGS PLC,YORK.N0000,48.47%
