Public Holding 2019Q1 (DATA as per latest CSE records),,,
QUARTER,COMPANY_NAME,SECURITY,PUBLIC_FLOAT
2019-1,CEYLON INVESTMENT PLC,CINV.N0000,34.06%
2019-1,CEYLON LEATHER PRODUCTS PLC,CLPL.W0013,26.35%
2019-1,CEYLON LEATHER PRODUCTS PLC,CLPL.W0014,26.35%
2019-1,CEYLON PRINTERS PLC,CPRT.N0000,85.51%
2019-1,CEYLON TEA BROKERS PLC,CTBL.N0000,15.24%
2019-1,CEYLON TOBACCO COMPANY PLC,CTC.N0000,15.87%
2019-1,CHEMANEX PLC,CHMX.N0000,36.42%
2019-1,CHEVRON LUBRICANTS  LANKA  PLC,LLUB.N0000,49%
2019-1,CHILAW FINANCE PLC,CFL.N0000,9.99%
2019-1,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,45.73%
2019-1,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,86.78%
2019-1,CITRUS LEISURE PLC,REEF.N0000,58.77%
2019-1,CITRUS LEISURE PLC,REEF.W0018,62.23%
2019-1,CITRUS LEISURE PLC,REEF.W0019,62.23%
2019-1,CITY HOUSING & REAL ESTATE COMPANY PLC,CHOU.N0000,47.81%
2019-1,COLOMBO CITY HOLDINGS PLC,PHAR.N0000,33.6%
2019-1,COLOMBO DOCKYARD PLC,DOCK.N0000,48.94%
2019-1,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,19.72%
2019-1,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,10.51%
2019-1,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,38.62%
2019-1,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,99.77%
2019-1,COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,99.79%
2019-1,COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,13.21%
2019-1,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,7.59%
2019-1,COMMERCIAL LEASING & FINANCE PLC,CLC.N0000,.45%
2019-1,CONVENIENCE FOODS LANKA PLC,SOY.N0000,28.62%
2019-1,DANKOTUWA PORCELAIN PLC,DPL.N0000,21.7%
2019-1,DFCC BANK PLC,DFCC.N0000,63.4%
2019-1,DIALOG AXIATA PLC,DIAL.N0000,16.68%
2019-1,DIALOG FINANCE PLC,CALF.N0000,1.12%
2019-1,DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,53.18%
2019-1,DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,12.32%
2019-1,DIPPED PRODUCTS PLC,DIPD.N0000,41.82%
2019-1,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,3.26%
2019-1,DOLPHIN HOTELS PLC,STAF.N0000,26.13%
2019-1,DUNAMIS CAPITAL PLC,CSEC.N0000,1.92%
2019-1,E - CHANNELLING PLC,ECL.N0000,12.41%
2019-1,E B CREASY & COMPANY PLC,EBCR.N0000,25.78%
2019-1,EAST WEST PROPERTIES PLC,EAST.N0000,20.13%
2019-1,EASTERN MERCHANTS PLC,EMER.N0000,23.35%
2019-1,EDEN HOTEL LANKA PLC,EDEN.N0000,11.18%
2019-1,ELPITIYA PLANTATIONS PLC,ELPL.N0000,16.93%
2019-1,ENTRUST SECURITIES PLC,ESL.N0000,10.96%
2019-1,EQUITY ONE PLC,EQIT.N0000,3.72%
2019-1,EQUITY TWO PLC,ETWO.N0000,11.17%
2019-1,EXPOLANKA HOLDINGS PLC,EXPO.N0000,25%
2019-1,FINLAYS COLOMBO PLC,JFIN.N0000,2.94%
2019-1,FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,16.86%
2019-1,GALADARI HOTELS (LANKA) PLC,GHLL.N0000,12.47%
2019-1,GESTETNER OF CEYLON PLC,GEST.N0000,22.5%
2019-1,GOOD HOPE PLC,GOOD.N0000,9.09%
2019-1,GUARDIAN CAPITAL PARTNERS PLC,WAPO.N0000,12.91%
2019-1,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,10%
2019-1,HARISCHANDRA MILLS PLC,HARI.N0000,42.67%
2019-1,HATTON NATIONAL BANK PLC,HNB.N0000,69%
2019-1,HATTON NATIONAL BANK PLC,HNB.X0000,99%
2019-1,HATTON PLANTATIONS PLC,HPL.N0000,24.35%
2019-1,HAYCARB PLC,HAYC.N0000,32.2%
2019-1,HAYLEYS FABRIC PLC,MGT.N0000,36.92%
2019-1,HAYLEYS FIBRE PLC,HEXP.N0000,34.97%
2019-1,HAYLEYS PLC,HAYL.N0000,37.66%
2019-1,HEMAS HOLDINGS PLC,HHL.N0000,35.7%
2019-1,HIKKADUWA BEACH RESORT PLC,CITH.N0000,21.76%
2019-1,HNB ASSURANCE PLC,HASU.N0000,38.27%
2019-1,HORANA PLANTATIONS PLC,HOPL.N0000,49%
2019-1,HOTEL SIGIRIYA PLC,HSIG.N0000,36.55%
2019-1,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,35.73%
2019-1,HUNAS FALLS HOTELS PLC,HUNA.N0000,31.06%
2019-1,HUNTER & COMPANY PLC,HUNT.N0000,29.68%
2019-1,HVA FOODS PLC,HVA.N0000,38.54%
2019-1,INDO-MALAY PLC,INDO.N0000,12.85%
2019-1,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,32.64%
2019-1,JANASHAKTHI INSURANCE PLC,JINS.N0000,19.72%
2019-1,JETWING SYMPHONY PLC,JETS.N0000,18.43%
2019-1,JOHN KEELLS HOLDINGS PLC,JKH.N0000,98.53%
2019-1,JOHN KEELLS HOTELS PLC,KHL.N0000,19.64%
2019-1,JOHN KEELLS PLC,JKL.N0000,13.1%
2019-1,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,20.48%
2019-1,KALPITIYA BEACH RESORT PLC,CITK.N0000,27.82%
2019-1,KEELLS FOOD PRODUCTS PLC,KFP.N0000,10%
2019-1,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,20.85%
2019-1,KELANI CABLES PLC,KCAB.N0000,20.2%
2019-1,KELANI TYRES PLC,TYRE.N0000,54.35%
2019-1,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,27.57%
2019-1,KELSEY DEVELOPMENTS PLC,KDL.N0000,9.17%
2019-1,KOTAGALA PLANTATIONS PLC,KOTA.N0000,25.68%
2019-1,KOTMALE HOLDINGS PLC,LAMB.N0000,.49%
2019-1,KURUWITA TEXTILE MILLS PLC,KURU.N0000,19.74%
2019-1,L O L C DEVELOPMENT FINANCE PLC,NIFL.N0000,.11%
2019-1,L O L C HOLDINGS PLC,LOLC.N0000,16.12%
2019-1,L V L ENERGY FUND PLC,LVEF.N0000,29.95%
2019-1,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,25.99%
2019-1,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,49.85%
2019-1,LANKA ASHOK LEYLAND PLC,ASHO.N0000,30.38%
2019-1,LANKA CERAMIC PLC,CERA.N0000,13.1%
2019-1,LANKA IOC PLC,LIOC.N0000,24.88%
2019-1,LANKA MILK FOODS (CWE) PLC,LMF.N0000,34.34%
2019-1,LANKA REALTY INVESTMENTS PLC ,ASCO.N0000,6.7%
2019-1,LANKA TILES PLC,TILE.N0000,28.28%
2019-1,LANKA VENTURES PLC,LVEN.N0000,20.42%
2019-1,LANKA WALLTILE PLC,LWL.N0000,26.85%
2019-1,LANKEM CEYLON PLC,LCEY.N0000,14.65%
2019-1,LANKEM DEVELOPMENTS PLC,LDEV.N0000,36.9%
2019-1,LAUGFS GAS PLC,LGL.N0000,25.22%
2019-1,LAUGFS GAS PLC,LGL.X0000,65.3%
2019-1,LAXAPANA BATTERIES PLC,LITE.N0000,34.75%
2019-1,LB FINANCE PLC,LFIN.N0000,21.83%
2019-1,LEE HEDGES PLC,SHAW.N0000,37.38%
2019-1,LION BREWERY (CEYLON) PLC,LION.N0000,13.92%
2019-1,LOLC FINANCE PLC,LOFC.N0000,6.63%
2019-1,LOTUS HYDRO POWER PLC,HPFL.N0000,11.26%
2019-1,LUCKY LANKA MILK PROCESSING COMPANY PLC,LLMP.X0000,100%
2019-1,MACKWOODS ENERGY PLC,MEL.N0000,24.01%
2019-1,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,6.51%
2019-1,MAHAWELI REACH HOTELS PLC,MRH.N0000,20.86%
2019-1,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,18.87%
2019-1,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,33.02%
2019-1,MARAWILA  RESORTS  PLC,MARA.N0000,35.86%
2019-1,MASKELIYA PLANTATIONS PLC,MASK.N0000,16.6%
2019-1,MELSTACORP PLC,MELS.N0000,42.88%
2019-1,MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,10.54%
2019-1,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,37.98%
2019-1,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,25.51%
2019-1,METROPOLITAN  RESOURCE  HOLDINGS  PLC,MPRH.N0000,21.02%
2019-1,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,16.22%
2019-1,MORISON PLC,MORI.N0000,9.4%
2019-1,MORISON PLC,MORI.X0000,15.12%
2019-1,MTD WALKERS PLC,KAPI.N0000,8.48%
2019-1,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,48.37%
2019-1,MULTI FINANCE  PLC,MFL.N0000,35.2%
2019-1,N D B CAPITAL HOLDINGS PLC,CDIC.N0000,.38%
2019-1,NAMAL ACUITY VALUE FUND,NAVF.U0000,11.6%
2019-1,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,32.51%
2019-1,NATION LANKA FINANCE PLC,CSF.N0000,16.42%
2019-1,NATION LANKA FINANCE PLC,CSF.W0021,56.71%
2019-1,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,79.34%
2019-1,NATIONS TRUST BANK PLC,NTB.N0000,35.28%
2019-1,NAWALOKA HOSPITALS PLC,NHL.N0000,34.21%
2019-1,NESTLE LANKA PLC,NEST.N0000,9.18%
2019-1,ODEL PLC,ODEL.N0000,2.26%
2019-1,OFFICE EQUIPMENT PLC,OFEQ.N0000,88.97%
2019-1,ON'ALLY HOLDINGS PLC,ONAL.N0000,5.24%
2019-1,ORIENT FINANCE PLC,BFN.N0000,8.74%
2019-1,ORIENT FINANCE PLC,ORIN.N0000,10%
2019-1,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,37.16%
2019-1,PALM GARDEN HOTELS PLC,PALM.N0000,10.62%
2019-1,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,54.92%
2019-1,PANASIAN POWER PLC,PAP.N0000,39.84%
2019-1,PARAGON CEYLON PLC,PARA.N0000,86.12%
2019-1,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,10.01%
2019-1,PEOPLE'S FINANCE PLC,SMLL.N0000,9.44%
2019-1,PEOPLE'S INSURANCE PLC,PINS.N0000,25%
2019-1,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,24.96%
2019-1,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,43.42%
2019-1,PRIME FINANCE PLC,GSF.N0000,4.91%
2019-1,PRINTCARE PLC,CARE.N0000,41.74%
2019-1,PROPERTY DEVELOPMENT PLC,PDL.N0000,4.44%
2019-1,R I L PROPERTY PLC,RIL.N0000,39.49%
2019-1,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,95.43%
2019-1,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,28.08%
2019-1,RAMBODA FALLS PLC,RFL.N0000,28.49%
2019-1,REGNIS (LANKA) PLC,REG.N0000,41.16%
2019-1,RENUKA AGRI FOODS PLC,RAL.N0000,24.52%
2019-1,RENUKA CAPITAL PLC,KZOO.N0000,11%
2019-1,RENUKA CITY HOTELS PLC.,RENU.N0000,27.92%
2019-1,RENUKA FOODS PLC,COCO.N0000,26.75%
2019-1,RENUKA FOODS PLC,COCO.X0000,68.98%
2019-1,RENUKA HOLDINGS PLC,RHL.N0000,32.99%
2019-1,RENUKA HOLDINGS PLC,RHL.X0000,94.14%
2019-1,RENUKA HOTELS PLC,RCH.N0000,36.8%
2019-1,RESUS ENERGY PLC,HPWR.N0000,34.71%
2019-1,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,42.14%
2019-1,RICHARD PIERIS EXPORTS PLC,REXP.N0000,16.1%
2019-1,RIVERINA HOTELS PLC,BHR.N0000,25.49%
2019-1,ROYAL CERAMICS LANKA PLC,RCL.N0000,42.45%
2019-1,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,13.82%
2019-1,S M B LEASING PLC,SEMB.N0000,83.65%
2019-1,S M B LEASING PLC,SEMB.X0000,100%
2019-1,SAMPATH BANK PLC,SAMP.N0000,88.74%
2019-1,SAMSON INTERNATIONAL PLC,SIL.N0000,43.28%
2019-1,SANASA DEVELOPMENT BANK PLC,SDB.N0000,99.87%
2019-1,SATHOSA MOTORS PLC,SMOT.N0000,15.46%
2019-1,SELINSING PLC,SELI.N0000,4.32%
2019-1,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,21.6%
2019-1,SERENDIB ENGINEERING GROUP PLC,IDL.N0000,15.88%
2019-1,SERENDIB HOTELS PLC,SHOT.N0000,18.05%
2019-1,SERENDIB HOTELS PLC,SHOT.X0000,26.64%
2019-1,SERENDIB LAND PLC,SLND.N0000,14.72%
2019-1,SEYLAN BANK PLC,SEYB.N0000,54.3%
2019-1,SEYLAN BANK PLC,SEYB.X0000,55.96%
2019-1,SEYLAN DEVELOPMENTS PLC,CSD.N0000,29.46%
2019-1,SHALIMAR (MALAY) PLC.,SHAL.N0000,.75%
2019-1,SIERRA CABLES PLC,SIRA.N0000,37.42%
2019-1,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,31.41%
2019-1,SINGER (SRI LANKA) PLC,SINS.N0000,7.73%
2019-1,SINGER FINANCE LANKA PLC,SFIN.N0000,20.04%
2019-1,SINGER INDUSTRIES (CEYLON) PLC,SINI.N0000,12.27%
2019-1,SINGHE HOSPITALS PLC,SINH.N0000,25.21%
2019-1,SINHAPUTHRA FINANCE PLC,SFL.N0000,49.66%
2019-1,SOFTLOGIC CAPITAL PLC,SCAP.N0000,24.77%
2019-1,SOFTLOGIC FINANCE PLC,CRL.N0000,25.82%
2019-1,SOFTLOGIC HOLDINGS PLC,SHL.N0000,13.73%
2019-1,SOFTLOGIC LIFE INSURANCE PLC,AAIC.N0000,10.27%
2019-1,SRI LANKA TELECOM PLC,SLTL.N0000,5.52%
2019-1,STANDARD CAPITAL PLC,SING.N0000,38.41%
2019-1,SUNSHINE HOLDINGS PLC,SUN.N0000,34.12%
2019-1,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,45.41%
2019-1,SWARNAMAHAL FINANCIAL SERVICES PLC,SFS.N0000,10%
2019-1,SWISSTEK (CEYLON) PLC,PARQ.N0000,29.12%
2019-1,TAL LANKA HOTELS PLC,TAJ.N0000,17.24%
2019-1,TALAWAKELLE TEA ESTATES PLC,TPL.N0000,20.27%
2019-1,TANGERINE BEACH HOTELS PLC,TANG.N0000,36.27%
2019-1,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,33.05%
2019-1,TEEJAY LANKA PLC,TJL.N0000,38.79%
2019-1,TESS AGRO PLC,TESS.N0000,71.67%
2019-1,TESS AGRO PLC,TESS.X0000,85.17%
2019-1,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,31.44%
2019-1,THE AUTODROME PLC,AUTO.N0000,22.71%
2019-1,THE COLOMBO FORT LAND AND BUILDING PLC,CFLB.N0000,31.79%
2019-1,THE FINANCE COMPANY PLC,TFC.N0000,73.09%
2019-1,THE FINANCE COMPANY PLC,TFC.X0000,100%
2019-1,THE FORTRESS RESORTS PLC,RHTL.N0000,18.19%
2019-1,THE KANDY HOTELS COMPANY (1938) PLC,KHC.N0000,27.7%
2019-1,THE KINGSBURY PLC,SERV.N0000,39.17%
2019-1,THE LANKA HOSPITALS CORPORATION PLC,LHCL.N0000,16.73%
2019-1,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH.N0000,10.78%
2019-1,THREE ACRE FARMS PLC,TAFL.N0000,27.78%
2019-1,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.N0000,39.16%
2019-1,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.X0000,100%
2019-1,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,.35%
2019-1,TRANS ASIA HOTELS PLC,TRAN.N0000,7.65%
2019-1,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,10%
2019-1,UNION ASSURANCE PLC,UAL.N0000,10%
2019-1,UNION BANK OF COLOMBO PLC,UBC.N0000,29.99%
2019-1,UNION CHEMICALS LANKA PLC,UCAR.N0000,25.91%
2019-1,UNISYST ENGINEERING PLC,ALUF.N0000,37.39%
2019-1,UNITED MOTORS LANKA PLC,UML.N0000,25.9%
2019-1,VALLIBEL FINANCE PLC,VFIN.N0000,21.43%
2019-1,VALLIBEL ONE PLC,VONE.N0000,19.25%
2019-1,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,40.52%
2019-1,VIDULLANKA PLC,VLL.N0000,22.5%
2019-1,WASKADUWA BEACH RESORT PLC,CITW.N0000,5.57%
2019-1,WATAWALA  PLANTATIONS  PLC,WATA.N0000,25.76%
2019-1,YORK ARCADE HOLDINGS PLC,YORK.N0000,48.47%
