Public Holding 2012 Q3 (DATA as per latest CSE records),,,
QUARTER,COMPANY NAME,SECURITY ID,PUBLIC FLOAT
2012-3,SEYLAN BANK PLC,SEYB.X0000,0.7802
2012-3,SEYLAN BANK PLC,SEYB.N0000,0.6153
2012-3,SINGER FINANCE LANKA PLC,SFIN.N0000,0.2494
2012-3,SINHAPUTHRA FINANCE PLC,SFL.N0000,0.3689
2012-3,PEOPLE'S FINANCE PLC,SMLL.N0000,0.1119
2012-3,AITKEN SPENCE PLC,SPEN.N0000,0.4022
2012-3,LANKA TILES PLC,TILE.N0000,0.4379
2012-3,TALAWAKELLE TEA ESTATES PLC,TPL.N0000,0.2027
2012-3,UNION ASSURANCE PLC,UAL.N0000,0.0434
2012-3,UNITED MOTORS LANKA PLC,UML.N0000,0.3004
2012-3,ABANS ELECTRICALS PLC,ABAN.N0000,0.3182
2012-3,ABANS FINANCE PLC,AFSL.N0000,0.1416
2012-3,ASIRI CENTRAL HOSPITALS PLC,ASHA.N0000,0.89
2012-3,AMANA TAKAFUL PLC,ATL.N0000,0.2842
2012-3,BALANGODA  PLANTATIONS  PLC,BALA.N0000,0.4139
2012-3,BROWNS BEACH HOTELS PLC,BBH.N0000,0.0949
2012-3,BIMPUTH FINANCE PLC,BLI.N0000,0.2129
2012-3,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,0.0967
2012-3,CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,0.1705
2012-3,BROWN & COMPANY PLC,BRWN.N0000,0.512
2012-3,BUKIT DARAH PLC,BUKI.N0000,0.3125
2012-3,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,0.3434
2012-3,SEYLAN DEVELOPMENTS PLC,CSD.N0000,0.4816
2012-3,DUNAMIS CAPITAL PLC,CSEC.N0000,0.4574
2012-3,CEYLON TEA BROKERS PLC,CTBL.N0000,0.1518
2012-3,CEYLON TOBACCO COMPANY PLC,CTC.N0000,0.1575
2012-3,DIPPED PRODUCTS PLC,DIPD.N0000,0.2917
2012-3,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,0.4354
2012-3,HEMAS HOLDINGS PLC,HHL.N0000,0.2828
2012-3,HUNAS FALLS HOTELS PLC,HUNA.N0000,0.3238
2012-3,JANASHAKTHI INSURANCE PLC,JINS.N0000,0.3845
2012-3,MTD WALKERS PLC,KAPI.N0000,0.0922
2012-3,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,0.2078
2012-3,LB FINANCE PLC,LFIN.N0000,0.1209
2012-3,LOLC FINANCE PLC,LOFC.N0000,0.1
2012-3,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,0.205
2012-3,MIRAMAR BEACH HOTELS PLC,MIRA.N0000,0.2973
2012-3,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,0.211
2012-3,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,0.964
2012-3,NAWALOKA HOSPITALS PLC,NHL.N0000,0.1298
2012-3,ON'ALLY HOLDINGS PLC,ONAL.N0000,0.0789
2012-3,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,0.1664
2012-3,ADAM CAPITAL PLC,PCHH.N0000,0.1338
2012-3,PEOPLE`S MERCHANT FINANCE  PLC,PMB.N0000,0.3443
2012-3,RAMBODA FALLS PLC,RFL.N0000,0.2707
2012-3,SELINSING PLC,SELI.N0000,0.0423
2012-3,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,0.2157
2012-3,SRI LANKA TELECOM PLC,SLTL.N0000,0.0552
2012-3,CONVENIENCE FOODS LANKA PLC,SOY.N0000,0.2862
2012-3,TAL LANKA HOTELS PLC,TAJ.N0000,0.1576
2012-3,TOUCHWOOD INVESTMENTS PLC,TWOD.N0000,0.7394
2012-3,UNION BANK OF COLOMBO PLC,UBC.N0000,0.4798
2012-3,ASIA ASSET FINANCE PLC,AAF.N0000,0.0645
2012-3,ACL CABLES PLC,ACL.N0000,0.3826
2012-3,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,0.2144
2012-3,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,0.254
2012-3,ALUFAB PLC,ALUF.N0000,0.39
2012-3,THE AUTODROME PLC,AUTO.N0000,0.226
2012-3,BERUWALA RESORTS PLC,BERU.N0000,0.1019
2012-3,BERUWELA WALK INN PLC,BINN.N0000,0.1882
2012-3,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,0.1188
2012-3,PRINTCARE PLC,CARE.N0000,0.2205
2012-3,CARGILLS (CEYLON) PLC,CARG.N0000,0.1835
2012-3,N D B CAPITAL HOLDINGS PLC,CDIC.N0000,0.0034
2012-3,CEYLON HOSPITALS PLC,CHL.N0000,0.2931
2012-3,CEYLON HOSPITALS PLC,CHL.X0000,0.8521
2012-3,CEYLINCO INSURANCE PLC,CINS.N0000,0.3787
2012-3,CEYLINCO INSURANCE PLC,CINS.X0000,0.4098
2012-3,KALPITIYA BEACH RESORT PLC,CITK.N0000,0.304
2012-3,RENUKA FOODS PLC,COCO.N0000,0.4907
2012-3,RENUKA FOODS PLC,COCO.X0000,0.7911
2012-3,C M HOLDINGS PLC,COLO.N0000,0.3194
2012-3,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,0.8497
2012-3,COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,0.9998
2012-3,CEYLON TEA SERVICES PLC,CTEA.N0000,0.1262
2012-3,DIALOG AXIATA PLC,DIAL.N0000,0.1473
2012-3,DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,0.4429
2012-3,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,0.3313
2012-3,COLOMBO DOCKYARD PLC,DOCK.N0000,0.3412
2012-3,EAST WEST PROPERTIES PLC,EAST.N0000,0.2032
2012-3,EQUITY TWO PLC,ETWO.N0000,0.1117
2012-3,GOOD HOPE PLC,GOOD.N0000,0.0578
2012-3,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,0.3284
2012-3,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,0.0818
2012-3,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,0.2119
2012-3,HAYLEYS FIBRE PLC,HEXP.N0000,0.348
2012-3,JOHN KEELLS HOTELS PLC,KHL.N0000,0.1964
2012-3,LANKA CEMENT PLC,LCEM.N0000,0.248
2012-3,LANKA IOC PLC,LIOC.N0000,0.2488
2012-3,LANKA VENTURES PLC,LVEN.N0000,0.1987
2012-3,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.X0000,0.5099
2012-3,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.N0000,0.2637
2012-3,MAHAWELI REACH HOTELS PLC,MRH.N0000,0.2459
2012-3,NAMAL ACUITY VALUE FUND,NAVF.U0000,0.116
2012-3,NESTLE LANKA PLC,NEST.N0000,0.0899
2012-3,OFFICE EQUIPMENT PLC,OFEQ.N0000,0.3746
2012-3,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,0.069
2012-3,CITRUS LEISURE PLC,REEF.W0018,0.6223
2012-3,CITRUS LEISURE PLC,REEF.N0000,0.6486
2012-3,CITRUS LEISURE PLC,REEF.W0019,0.6223
2012-3,RICHARD PIERIS EXPORTS PLC,REXP.N0000,0.1974
2012-3,RENUKA HOLDINGS PLC,RHL.X0000,0.9528
2012-3,RENUKA HOLDINGS PLC,RHL.N0000,0.4361
2012-3,SOFTLOGIC CAPITAL PLC,SCAP.N0000,0.2686
2012-3,SANASA DEVELOPMENT BANK PLC,SDB.N0000,0.9998
2012-3,LEE HEDGES PLC,SHAW.N0000,0.4189
2012-3,SOFTLOGIC HOLDINGS PLC,SHL.N0000,0.315
2012-3,SERENDIB HOTELS PLC,SHOT.N0000,0.2867
2012-3,SERENDIB HOTELS PLC,SHOT.X0000,0.2664
2012-3,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,0.3328
2012-3,SERENDIB LAND PLC,SLND.N0000,0.0758
2012-3,SATHOSA MOTORS PLC,SMOT.N0000,0.1837
2012-3,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,0.1119
2012-3,THREE ACRE FARMS PLC,TAFL.N0000,0.2779
2012-3,TANGERINE BEACH HOTELS PLC,TANG.N0000,0.3535
2012-3,THE FINANCE COMPANY PLC,TFC.X0000,1
2012-3,THE FINANCE COMPANY PLC,TFC.N0000,0.6415
2012-3,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,0.2131
2012-3,TRANS ASIA HOTELS PLC,TRAN.N0000,0.0761
2012-3,VALLIBEL FINANCE PLC,VFIN.N0000,0.2682
2012-3,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,0.191
2012-3,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,0.1009
2012-3,BAIRAHA FARMS PLC,BFL.N0000,0.5318
2012-3,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,0.3878
2012-3,THE COLOMBO FORT LAND AND BUILDING PLC,CFLB.N0000,0.4265
2012-3,FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,0.3056
2012-3,CEYLON LEATHER PRODUCTS PLC,CLPL.N0000,0.1364
2012-3,CEYLON LEATHER PRODUCTS PLC,CLPL.W0013,0.2635
2012-3,CEYLON LEATHER PRODUCTS PLC,CLPL.W0014,0.2635
2012-3,COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,0.1998
2012-3,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,0.0545
2012-3,A I A INSURANCE LANKA PLC,CTCE.N0000,0.0773
2012-3,ELPITIYA PLANTATIONS PLC,ELPL.N0000,0.1693
2012-3,EASTERN MERCHANTS PLC,EMER.N0000,0.1302
2012-3,ENTRUST SECURITIES PLC,ESL.N0000,0.1131
2012-3,LANKA CENTURY INVESTMENTS PLC,GREG.W0003,0.0689
2012-3,LANKA CENTURY INVESTMENTS PLC,GREG.N0000,0.2449
2012-3,LANKA CENTURY INVESTMENTS PLC,GREG.W0002,0.0837
2012-3,LANKA CENTURY INVESTMENTS PLC,GREG.W0006,0.0667
2012-3,LANKA CENTURY INVESTMENTS PLC,GREG.W0001,0.0497
2012-3,HATTON NATIONAL BANK PLC,HNB.N0000,0.66
2012-3,HATTON NATIONAL BANK PLC,HNB.X0000,0.8
2012-3,BROWNS HYDRO POWER PLC,HPFL.N0000,0.174
2012-3,RESUS ENERGY PLC,HPWR.N0000,0.2488
2012-3,JOHN KEELLS HOLDINGS PLC,JKH.N0000,0.7654
2012-3,LAUGFS GAS PLC,LGL.N0000,0.1429
2012-3,LAUGFS GAS PLC,LGL.X0000,0.6529
2012-3,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,0.1688
2012-3,LANKA WALLTILE PLC,LWL.N0000,0.327
2012-3,MACKWOODS ENERGY PLC,MEL.N0000,0.25
2012-3,MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,0.1087
2012-3,NATIONS TRUST BANK PLC,NTB.N0000,0.7989
2012-3,ORIENT GARMENTS PLC,OGL.N0000,0.3473
2012-3,PARAGON CEYLON PLC,PARA.N0000,0.6258
2012-3,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,0.246
2012-3,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,0.4502
2012-3,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,0.2826
2012-3,SAMSON INTERNATIONAL PLC,SIL.N0000,0.1394
2012-3,SINGER (SRI LANKA) PLC,SINS.N0000,0.1365
2012-3,DOLPHIN HOTELS PLC,STAF.N0000,0.2687
2012-3,TESS AGRO PLC,TESS.N0000,0.4062
2012-3,TEXTURED JERSEY LANKA PLC,TJL.N0000,0.2992
2012-3,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,0.0811
2012-3,VIDULLANKA PLC,VLL.N0000,0.23
2012-3,VALLIBEL ONE PLC,VONE.N0000,0.1969
2012-3,GUARDIAN CAPITAL PARTNERS PLC,WAPO.N0000,0.1377
