Public Holding 2014 Q4 (DATA as per latest CSE records),,,
QUARTER,COMPANY NAME,SECURITY ID,PUBLIC FLOAT
2014-4,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.X0000,1
2014-4,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.N0000,0.255
2014-4,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,0.3303
2014-4,UNION CHEMICALS LANKA PLC,UCAR.N0000,0.257
2014-4,WATAWALA  PLANTATIONS  PLC,WATA.N0000,0.2435
2014-4,ACME PRINTING & PACKAGING PLC,ACME.N0000,0.4628
2014-4,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,0.2492
2014-4,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,0.2631
2014-4,ARPICO FINANCE COMPANY PLC,ARPI.N0000,0.3917
2014-4,ASCOT HOLDINGS PLC,ASCO.N0000,0.607
2014-4,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,0.2293
2014-4,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,0.3368
2014-4,RIVERINA HOTELS PLC,BHR.N0000,0.2549
2014-4,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.X0000,0.892
2014-4,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.N0000,0.7427
2014-4,CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,0.3349
2014-4,COLOMBO TRUST FINANCE PLC,CALF.N0000,0.1484
2014-4,CARSON CUMBERBATCH PLC,CARS.N0000,0.143
2014-4,CHILAW FINANCE PLC,CFL.N0000,0.6132
2014-4,CHEMANEX PLC,CHMX.N0000,0.3628
2014-4,CITY HOUSING & REAL ESTATE COMPANY PLC,CHOU.N0000,0.464
2014-4,CENTRAL INVESTMENTS AND FINANCE PLC,CIFL.N0000,0.7746
2014-4,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,0.1208
2014-4,WASKADUWA BEACH RESORT PLC,CITW.N0000,0.4069
2014-4,COMMERCIAL LEASING & FINANCE PLC,CLC.N0000,0.0108
2014-4,AMAYA LEISURE PLC,CONN.N0000,0.2003
2014-4,CEYLON PRINTERS PLC,CPRT.N0000,0.4835
2014-4,NATION LANKA FINANCE PLC,CSF.W0021,0.5671
2014-4,NATION LANKA FINANCE PLC,CSF.N0000,0.4668
2014-4,C. W. MACKIE PLC,CWM.N0000,0.1117
2014-4,DFCC BANK PLC,DFCC.N0000,0.6331
2014-4,EDEN HOTEL LANKA PLC,EDEN.N0000,0.4272
2014-4,BROWNS CAPITAL PLC,FLCH.N0000,0.4532
2014-4,SUMMIT FINANCE PLC,GSF.N0000,0.2975
2014-4,HARISCHANDRA MILLS PLC,HARI.N0000,0.4309
2014-4,HAYCARB PLC,HAYC.N0000,0.3217
2014-4,HOTEL DEVELOPERS (LANKA) PLC,HDEV.N0000,0.084
2014-4,HORANA PLANTATIONS PLC,HOPL.N0000,0.49
2014-4,HOTEL SIGIRIYA PLC,HSIG.N0000,0.3734
2014-4,SERENDIB ENGINEERING GROUP PLC,IDL.N0000,0.2067
2014-4,INDO-MALAY PLC,INDO.N0000,0.0955
2014-4,FINLAYS COLOMBO PLC,JFIN.N0000,0.0289
2014-4,JOHN KEELLS PLC,JKL.N0000,0.131
2014-4,KELSEY DEVELOPMENTS PLC,KDL.N0000,0.1653
2014-4,KEELLS FOOD PRODUCTS PLC,KFP.N0000,0.0838
2014-4,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,0.2331
2014-4,KURUWITA TEXTILE MILLS PLC,KURU.N0000,0.1974
2014-4,LANKEM CEYLON PLC,LCEY.N0000,0.1715
2014-4,LANKEM DEVELOPMENTS PLC,LDEV.N0000,0.3161
2014-4,THE LANKA HOSPITALS CORPORATION PLC,LHCL.N0000,0.1673
2014-4,LAXAPANA BATTERIES PLC,LITE.N0000,0.4842
2014-4,CHEVRON LUBRICANTS  LANKA  PLC,LLUB.N0000,0.49
2014-4,LANKA ORIX LEASING COMPANY PLC,LOLC.N0000,0.155
2014-4,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,0.3292
2014-4,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,0.1888
2014-4,MARAWILA  RESORTS  PLC,MARA.N0000,0.4567
2014-4,MASKELIYA PLANTATIONS PLC,MASK.N0000,0.1659
2014-4, MULTI FINANCE  PLC,MFL.N0000,0.1432
2014-4,HAYLEYS FABRIC PLC,MGT.N0000,0.3669
2014-4,PROPERTY DEVELOPMENT PLC,PDL.N0000,0.0445
2014-4,SWARNAMAHAL FINANCIAL SERVICES PLC,SFS.N0000,0.1
2014-4,STANDARD CAPITAL PLC,SING.N0000,0.2473
2014-4,PELWATTE SUGAR INDUSTRIES PLC,SUGA.N0000,0.2071
2014-4,TAPROBANE HOLDINGS PLC,TAP.N0000,0.126
2014-4,KELANI TYRES PLC,TYRE.N0000,0.5829
2014-4,YORK ARCADE HOLDINGS PLC,YORK.N0000,0.4551
2014-4,ASIA ASSET FINANCE PLC,AAF.N0000,0.2641
2014-4,ACL CABLES PLC,ACL.N0000,0.3794
2014-4,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,0.2138
2014-4,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,0.2538
2014-4,ADAM INVESTMENTS PLC,AINV.N0000,0.1797
2014-4,ALUFAB PLC,ALUF.N0000,0.3806
2014-4,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,ASPM.N0000,0.1178
2014-4,THE AUTODROME PLC,AUTO.N0000,0.2295
2014-4,BERUWALA RESORTS PLC,BERU.N0000,0.102
2014-4,BERUWELA WALK INN PLC,BINN.N0000,0.065
2014-4,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,0.2527
2014-4,BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,0.1
2014-4,PRINTCARE PLC,CARE.N0000,0.4295
2014-4,CARGILLS (CEYLON) PLC,CARG.N0000,0.2068
2014-4,N D B CAPITAL HOLDINGS PLC,CDIC.N0000,0.0038
2014-4,CEYLON HOSPITALS PLC,CHL.X0000,0.8145
2014-4,CEYLON HOSPITALS PLC,CHL.N0000,0.2516
2014-4,CEYLINCO INSURANCE PLC,CINS.X0000,0.4328
2014-4,CEYLINCO INSURANCE PLC,CINS.N0000,0.7352
2014-4,HIKKADUWA BEACH RESORT PLC,CITH.N0000,0.1115
2014-4,KALPITIYA BEACH RESORT PLC,CITK.N0000,0.2781
2014-4,RENUKA FOODS PLC,COCO.X0000,0.6898
2014-4,RENUKA FOODS PLC,COCO.N0000,0.3094
2014-4,C M HOLDINGS PLC,COLO.N0000,0.2961
2014-4,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,0.9955
2014-4,COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,0.9977
2014-4,CEYLON TEA SERVICES PLC,CTEA.N0000,0.1282
2014-4,DIALOG AXIATA PLC,DIAL.N0000,0.1473
2014-4,DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,0.5367
2014-4,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,0.4297
2014-4,COLOMBO DOCKYARD PLC,DOCK.N0000,0.4894
2014-4,EAST WEST PROPERTIES PLC,EAST.N0000,0.1548
2014-4,EQUITY TWO PLC,ETWO.N0000,0.1117
2014-4,GOOD HOPE PLC,GOOD.N0000,0.0552
2014-4,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,0.3252
2014-4,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,0.0817
2014-4,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,0.3481
2014-4,HAYLEYS FIBRE PLC,HEXP.N0000,0.3482
2014-4,JOHN KEELLS HOTELS PLC,KHL.N0000,0.1964
2014-4,LANKA CEMENT PLC,LCEM.N0000,0.25
2014-4,LANKA IOC PLC,LIOC.N0000,0.2488
2014-4,LANKA VENTURES PLC,LVEN.N0000,0.2041
2014-4,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.N0000,0.0995
2014-4,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.X0000,0.1512
2014-4,MAHAWELI REACH HOTELS PLC,MRH.N0000,0.2442
2014-4,NAMAL ACUITY VALUE FUND,NAVF.U0000,0.116
2014-4,NESTLE LANKA PLC,NEST.N0000,0.0918
2014-4,OFFICE EQUIPMENT PLC,OFEQ.N0000,0.4798
2014-4,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,0.069
2014-4,CITRUS LEISURE PLC,REEF.W0019,0.6223
2014-4,CITRUS LEISURE PLC,REEF.W0018,0.6223
2014-4,CITRUS LEISURE PLC,REEF.N0000,0.5898
2014-4,RICHARD PIERIS EXPORTS PLC,REXP.N0000,0.1974
2014-4,RENUKA HOLDINGS PLC,RHL.X0000,0.9416
2014-4,RENUKA HOLDINGS PLC,RHL.N0000,0.4249
2014-4,SOFTLOGIC CAPITAL PLC,SCAP.N0000,0.1962
2014-4,SANASA DEVELOPMENT BANK PLC,SDB.N0000,0.9999
2014-4,LEE HEDGES PLC,SHAW.N0000,0.4189
2014-4,SOFTLOGIC HOLDINGS PLC,SHL.N0000,0.291
2014-4,SERENDIB HOTELS PLC,SHOT.X0000,0.2664
2014-4,SERENDIB HOTELS PLC,SHOT.N0000,0.1866
2014-4,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,0.3299
2014-4,SERENDIB LAND PLC,SLND.N0000,0.0758
2014-4,SATHOSA MOTORS PLC,SMOT.N0000,0.1554
2014-4,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,0.4659
2014-4,THREE ACRE FARMS PLC,TAFL.N0000,0.2779
2014-4,TANGERINE BEACH HOTELS PLC,TANG.N0000,0.2785
2014-4,THE FINANCE COMPANY PLC,TFC.X0000,0.9986
2014-4,THE FINANCE COMPANY PLC,TFC.N0000,0.6268
2014-4,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,0.031
2014-4,TRANS ASIA HOTELS PLC,TRAN.N0000,0.0765
2014-4,VALLIBEL FINANCE PLC,VFIN.N0000,0.2409
2014-4,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,0.1397
2014-4,ABANS ELECTRICALS PLC,ABAN.N0000,0.3764
2014-4,AMANA BANK PLC,ABL.N0000,0.3695
2014-4,ABANS FINANCE PLC,AFSL.N0000,0.1034
2014-4,ALUMEX PLC,ALUM.N0000,0.1374
2014-4,ASIRI CENTRAL HOSPITALS PLC,ASHA.N0000,0.0068
2014-4,AMANA TAKAFUL PLC,ATL.N0000,0.2689
2014-4,BALANGODA  PLANTATIONS  PLC,BALA.N0000,0.4139
2014-4,BROWNS BEACH HOTELS PLC,BBH.N0000,0.092
2014-4,BIMPUTH FINANCE PLC,BLI.N0000,0.0588
2014-4,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,0.096
2014-4,CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,0.1692
2014-4,BROWN & COMPANY PLC,BRWN.N0000,0.4088
2014-4,BUKIT DARAH PLC,BUKI.N0000,0.2283
2014-4,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,0.2779
2014-4,SEYLAN DEVELOPMENTS PLC,CSD.N0000,0.3577
2014-4,DUNAMIS CAPITAL PLC,CSEC.N0000,0.3474
2014-4,CEYLON TEA BROKERS PLC,CTBL.N0000,0.1487
2014-4,CEYLON TOBACCO COMPANY PLC,CTC.N0000,0.1587
2014-4,DIPPED PRODUCTS PLC,DIPD.N0000,0.4186
2014-4,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,0.4354
2014-4,HEMAS HOLDINGS PLC,HHL.N0000,0.2825
2014-4,HUNAS FALLS HOTELS PLC,HUNA.N0000,0.161
2014-4,JANASHAKTHI INSURANCE PLC,JINS.N0000,0.3186
2014-4,MTD WALKERS PLC,KAPI.N0000,0.0922
2014-4,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,0.4985
2014-4,LB FINANCE PLC,LFIN.N0000,0.2255
2014-4,LOLC FINANCE PLC,LOFC.N0000,0.1
2014-4,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,0.3363
2014-4,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,0.2129
2014-4,MIRAMAR BEACH HOTELS PLC,MIRA.N0000,0.2973
2014-4,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,0.211
2014-4,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,0.878
2014-4,NAWALOKA HOSPITALS PLC,NHL.N0000,0.1273
2014-4,ON'ALLY HOLDINGS PLC,ONAL.N0000,0.061
2014-4,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,0.1664
2014-4,ADAM CAPITAL PLC,PCHH.N0000,0.5634
2014-4,PEOPLE`S MERCHANT FINANCE  PLC,PMB.N0000,0.3099
2014-4,RAMBODA FALLS PLC,RFL.N0000,0.2837
2014-4,SELINSING PLC,SELI.N0000,0.0393
2014-4,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,0.2165
2014-4,SRI LANKA TELECOM PLC,SLTL.N0000,0.0552
2014-4,CONVENIENCE FOODS LANKA PLC,SOY.N0000,0.2862
2014-4,TAL LANKA HOTELS PLC,TAJ.N0000,0.1724
2014-4,TOUCHWOOD INVESTMENTS PLC,TWOD.N0000,0.9065
2014-4,UNION BANK OF COLOMBO PLC,UBC.N0000,0.218
