Public Holding 2013 Q2 (DATA as per latest CSE records),,,
QUARTER,COMPANY NAME,SECURITY ID,PUBLIC FLOAT
2013-2,ASIA CAPITAL PLC,ACAP.N0000,0.1058
2013-2,AGSTAR PLC,AGST.X0000,0.0001
2013-2,AGSTAR PLC,AGST.N0000,0.1659
2013-2,ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,0.1406
2013-2,ACL PLASTICS PLC,APLA.N0000,0.3387
2013-2,LANKA CERAMIC PLC,CERA.N0000,0.1147
2013-2,CENTRAL FINANCE COMPANY PLC,CFIN.N0000,0.6136
2013-2,C I C HOLDINGS PLC,CIC.N0000,0.4637
2013-2,C I C HOLDINGS PLC,CIC.X0000,0.8518
2013-2,CENTRAL INDUSTRIES PLC,CIND.N0000,0.3139
2013-2,C T LAND DEVELOPMENT PLC,CTLD.N0000,0.3594
2013-2,E B CREASY & COMPANY PLC,EBCR.N0000,0.0987
2013-2,GESTETNER OF CEYLON PLC,GEST.N0000,0.1824
2013-2,HNB ASSURANCE PLC,HASU.N0000,0.3986
2013-2,HUEJAY INTERNATIONAL INVESTMENTS PLC,HUEJ.N0000,0.0648
2013-2,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,0.2047
2013-2,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,0.2881
2013-2,KALAMAZOO SYSTEMS PLC,KZOO.N0000,0.5379
2013-2,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,0.2225
2013-2,BRAC LANKA FINANCE PLC,NIFL.N0000,0.3456
2013-2,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,0.5699
2013-2,PALM GARDEN HOTELS PLC,PALM.N0000,0.286
2013-2,SWISSTEK (CEYLON) PLC,PARQ.N0000,0.329
2013-2,RENUKA AGRI FOODS PLC,RAL.N0000,0.4794
2013-2,RENUKA CITY HOTELS PLC.,RENU.N0000,0.277
2013-2,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,0.7937
2013-2,S M B LEASING PLC,SEMB.X0000,1
2013-2,S M B LEASING PLC,SEMB.N0000,0.6094
2013-2,SHALIMAR (MALAY) PLC.,SHAL.N0000,0.0345
2013-2,SINGER INDUSTRIES (CEYLON) PLC,SINI.N0000,0.1641
2013-2,SIERRA CABLES PLC,SIRA.N0000,0.3764
2013-2,SUNSHINE HOLDINGS PLC,SUN.N0000,0.087
2013-2,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.X0000,1
2013-2,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.N0000,0.255
2013-2,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,0.1513
2013-2,UNION CHEMICALS LANKA PLC,UCAR.N0000,0.2561
2013-2,WATAWALA  PLANTATIONS  PLC,WATA.N0000,0.2729
2013-2,ACME PRINTING & PACKAGING PLC,ACME.N0000,0.4628
2013-2,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,0.2492
2013-2,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,0.2633
2013-2,ARPICO FINANCE COMPANY PLC,ARPI.N0000,0.3983
2013-2,ASCOT HOLDINGS PLC,ASCO.N0000,0.2027
2013-2,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,0.2332
2013-2,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,0.34
2013-2,RIVERINA HOTELS PLC,BHR.N0000,0.2549
2013-2,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.N0000,0.7205
2013-2,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.X0000,0.892
2013-2,CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,0.3512
2013-2,COLOMBO TRUST FINANCE PLC,CALF.N0000,0.3069
2013-2,CARSON CUMBERBATCH PLC,CARS.N0000,0.2376
2013-2,CHILAW FINANCE PLC,CFL.N0000,0.6169
2013-2,CHEMANEX PLC,CHMX.N0000,0.3606
2013-2,CITY HOUSING & REAL ESTATE COMPANY PLC,CHOU.N0000,0.5133
2013-2,CENTRAL INVESTMENTS AND FINANCE PLC,CIFL.N0000,0.3984
2013-2,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,0.1218
2013-2,WASKADUWA BEACH RESORT PLC,CITW.N0000,0.1993
2013-2,COMMERCIAL LEASING & FINANCE PLC,CLC.N0000,0.0939
2013-2,AMAYA LEISURE PLC,CONN.N0000,0.1723
2013-2,CEYLON PRINTERS PLC,CPRT.N0000,0.4686
2013-2,NATION LANKA FINANCE PLC,CSF.N0000,0.4925
2013-2,NATION LANKA FINANCE PLC,CSF.W0021,0.5671
2013-2,C. W. MACKIE PLC,CWM.N0000,0.1117
2013-2,DFCC BANK PLC,DFCC.N0000,0.6326
2013-2,EDEN HOTEL LANKA PLC,EDEN.N0000,0.429
2013-2,BROWNS CAPITAL PLC,FLCH.N0000,0.4531
2013-2,SUMMIT FINANCE PLC,GSF.N0000,0.2402
2013-2,HARISCHANDRA MILLS PLC,HARI.N0000,0.142
2013-2,HAYCARB PLC,HAYC.N0000,0.3217
2013-2,HOTEL DEVELOPERS (LANKA) PLC,HDEV.N0000,0.084
2013-2,HORANA PLANTATIONS PLC,HOPL.N0000,0.4859
2013-2,HOTEL SIGIRIYA PLC,HSIG.N0000,0.373
2013-2,SERENDIB ENGINEERING GROUP PLC,IDL.N0000,0.2376
2013-2,INDO-MALAY PLC,INDO.N0000,0.0959
2013-2,FINLAYS COLOMBO PLC,JFIN.N0000,0.0289
2013-2,JOHN KEELLS PLC,JKL.N0000,0.131
2013-2,KELSEY DEVELOPMENTS PLC,KDL.N0000,0.211
2013-2,KEELLS FOOD PRODUCTS PLC,KFP.N0000,0.0838
2013-2,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,0.2959
2013-2,KURUWITA TEXTILE MILLS PLC,KURU.N0000,0.1974
2013-2,LANKEM CEYLON PLC,LCEY.N0000,0.1744
2013-2,LANKEM DEVELOPMENTS PLC,LDEV.N0000,0.318
2013-2,THE LANKA HOSPITALS CORPORATION PLC,LHCL.N0000,0.1673
2013-2,LAXAPANA BATTERIES PLC,LITE.N0000,0.4842
2013-2,CHEVRON LUBRICANTS  LANKA  PLC,LLUB.N0000,0.49
2013-2,LANKA ORIX LEASING COMPANY PLC,LOLC.N0000,0.155
2013-2,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,0.3249
2013-2,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,0.1667
2013-2,MARAWILA  RESORTS  PLC,MARA.N0000,0.4595
2013-2,MASKELIYA PLANTATIONS PLC,MASK.N0000,0.1659
2013-2, MULTI FINANCE  PLC,MFL.N0000,0.1442
2013-2,HAYLEYS FABRIC PLC,MGT.N0000,0.17
2013-2,PROPERTY DEVELOPMENT PLC,PDL.N0000,0.0591
2013-2,SWARNAMAHAL FINANCIAL SERVICES PLC,SFS.N0000,0.1
2013-2,STANDARD CAPITAL PLC,SING.N0000,0.2542
2013-2,PELWATTE SUGAR INDUSTRIES PLC,SUGA.N0000,0.2071
2013-2,TAPROBANE HOLDINGS PLC,TAP.N0000,0.2666
2013-2,KELANI TYRES PLC,TYRE.N0000,0.583
2013-2,YORK ARCADE HOLDINGS PLC,YORK.N0000,0.4572
2013-2,ASIAN ALLIANCE INSURANCE PLC,AAIC.N0000,0.045
2013-2,ACCESS ENGINEERING PLC,AEL.N0000,0.3652
2013-2,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,0.4867
2013-2,AMW CAPITAL LEASING AND FINANCE PLC,AMCL.N0000,0.1
2013-2,LANKA ASHOK LEYLAND PLC,ASHO.N0000,0.0275
2013-2,BROWNS INVESTMENTS PLC,BIL.N0000,0.2291
2013-2,CEYLON COLD STORES PLC,CCS.N0000,0.1859
2013-2,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,0.8644
2013-2,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,0.3694
2013-2,CEYLON AND FOREIGN TRADES PLC,CFT.N0000,0.1717
2013-2,CEYLON HOTELS CORPORATION PLC,CHOT.N0000,0.1765
2013-2,CEYLON INVESTMENT PLC,CINV.N0000,0.3564
2013-2,SOFTLOGIC FINANCE PLC,CRL.N0000,0.2265
2013-2,C T HOLDINGS PLC,CTHR.N0000,0.3868
2013-2,DANKOTUWA PORCELAIN PLC,DPL.N0000,0.3333
2013-2,E - CHANNELLING PLC,ECL.N0000,0.4188
2013-2,EQUITY ONE PLC,EQIT.N0000,0.0372
2013-2,EXPOLANKA HOLDINGS PLC,EXPO.N0000,0.2685
2013-2,GALADARI HOTELS (LANKA) PLC,GHLL.N0000,0.2152
2013-2,CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,0.4446
2013-2,HAYLEYS PLC,HAYL.N0000,0.3995
2013-2,HUNTER & COMPANY PLC,HUNT.N0000,0.1966
2013-2,HVA FOODS PLC,HVA.N0000,0.3854
2013-2,KELANI CABLES PLC,KCAB.N0000,0.202
2013-2,THE KANDY HOTELS COMPANY (1938) PLC,KHC.N0000,0.0905
2013-2,KOTAGALA PLANTATIONS PLC,KOTA.N0000,0.2016
2013-2,KOTMALE HOLDINGS PLC,LAMB.N0000,0.1382
2013-2,LION BREWERY (CEYLON) PLC,LION.N0000,0.1515
2013-2,LANKA MILK FOODS (CWE) PLC,LMF.N0000,0.3435
2013-2,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,0.3267
2013-2,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,0.2786
2013-2,METROPOLITAN  RESOURCE  HOLDINGS  PLC,MPRH.N0000,0.3496
2013-2,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,0.1926
2013-2,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH.N0000,0.1084
2013-2,ODEL PLC,ODEL.N0000,0.0798
