Public Holding 2020Q3 (DATA as per latest CSE records),,,
QUARTER,COMPANY_NAME,SECURITY,PUBLIC_FLOAT
2020-3,ASIRI CENTRAL HOSPITALS PLC,ASHA.N0000,0.0068
2020-3,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,0.1864
2020-3,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,0.2146
2020-3,ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,0.1024
2020-3,B P P L HOLDINGS PLC ,BPPL.N0000,0.1
2020-3,BAIRAHA FARMS PLC,BFL.N0000,0.6197
2020-3,BALANGODA  PLANTATIONS  PLC,BALA.N0000,0.4137
2020-3,BANK OF CEYLON,BOC.N0000,0
2020-3,BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,0.1
2020-3,BERUWALA RESORTS PLC,BERU.N0000,0.1226
2020-3,BERUWELA WALK INN PLC,BINN.N0000,0.065
2020-3,BIMPUTH FINANCE PLC,BLI.N0000,0.1001
2020-3,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.X0000,1
2020-3,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.N0000,0.8226
2020-3,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,0.1009
2020-3,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,0.1013
2020-3,BROWN & COMPANY PLC,BRWN.N0000,0.1644
2020-3,BROWNS BEACH HOTELS PLC,BBH.N0000,0.0922
2020-3,BROWNS CAPITAL PLC,FLCH.N0000,0.176
2020-3,BROWNS INVESTMENTS PLC,BIL.N0000,0.2126
2020-3,BUKIT DARAH PLC,BUKI.N0000,0.2304
2020-3,C I C HOLDINGS PLC,CIC.X0000,0.8906
2020-3,C I C HOLDINGS PLC,CIC.N0000,0.4662
2020-3,C M HOLDINGS PLC,COLO.N0000,0.2874
2020-3,C T HOLDINGS PLC,CTHR.N0000,0.37
2020-3,C T LAND DEVELOPMENT PLC,CTLD.N0000,0.1736
2020-3,C. W. MACKIE PLC,CWM.N0000,0.1101
2020-3,CARGILLS (CEYLON) PLC,CARG.N0000,0.2065
2020-3,CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,0.2405
2020-3,CARSON CUMBERBATCH PLC,CARS.N0000,0.1441
2020-3,CENTRAL FINANCE COMPANY PLC,CFIN.N0000,0.6302
2020-3,CENTRAL INDUSTRIES PLC,CIND.N0000,0.4673
2020-3,CENTRAL INVESTMENTS AND FINANCE PLC,CIFL.N0000,0
2020-3,CEYLINCO INSURANCE PLC,CINS.X0000,0.4328
2020-3,CEYLINCO INSURANCE PLC,CINS.N0000,0.8354
2020-3,CEYLON AND FOREIGN TRADES PLC,CFT.N0000,0
2020-3,CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,0.246
2020-3,CEYLON COLD STORES PLC,CCS.N0000,0.1856
2020-3,CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,0.5454
2020-3,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,0.3271
2020-3,CEYLON HOSPITALS PLC,CHL.X0000,0.9522
2020-3,CEYLON HOSPITALS PLC,CHL.N0000,0.2364
2020-3,CEYLON HOTELS CORPORATION PLC,CHOT.N0000,0.2862
2020-3,CEYLON INVESTMENT PLC,CINV.N0000,0.3406
2020-3,CEYLON LEATHER PRODUCTS PLC,CLPL.W0013,0.2635
2020-3,CEYLON LEATHER PRODUCTS PLC,CLPL.N0000,0
2020-3,CEYLON LEATHER PRODUCTS PLC,CLPL.W0014,0.2635
2020-3,CEYLON PRINTERS PLC,CPRT.N0000,0.8551
2020-3,CEYLON TEA BROKERS PLC,CTBL.N0000,0.1523
2020-3,CEYLON TOBACCO COMPANY PLC,CTC.N0000,0.1587
2020-3,CHEMANEX PLC,CHMX.N0000,0.3625
2020-3,CHEVRON LUBRICANTS  LANKA  PLC,LLUB.N0000,0.49
2020-3,CHILAW FINANCE PLC,CFL.N0000,0.0999
2020-3,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,0.8678
2020-3,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,0.4515
2020-3,CITRUS LEISURE PLC,REEF.W0018,0.6223
2020-3,CITRUS LEISURE PLC,REEF.W0019,0.6223
2020-3,CITRUS LEISURE PLC,REEF.N0000,0.1395
2020-3,CITY HOUSING & REAL ESTATE COMPANY PLC,CHOU.N0000,0.4781
2020-3,COLOMBO CITY HOLDINGS PLC,PHAR.N0000,0.2237
2020-3,COLOMBO DOCKYARD PLC,DOCK.N0000,0.4894
2020-3,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,0.1967
2020-3,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,0.1034
2020-3,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,0.3862
2020-3,COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,0.9979
2020-3,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,0.9976
2020-3,COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,0.1321
2020-3,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,0.0999
2020-3,COMMERCIAL LEASING & FINANCE PLC,CLC.N0000,0.0045
2020-3,CONVENIENCE FOODS LANKA PLC,SOY.N0000,0.2862
2020-3,DANKOTUWA PORCELAIN PLC,DPL.N0000,0.2243
2020-3,DFCC BANK PLC,DFCC.N0000,0.6256
2020-3,DIALOG AXIATA PLC,DIAL.N0000,0.1668
2020-3,DIALOG FINANCE PLC,CALF.N0000,0.0112
2020-3,DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,0.5318
2020-3,DILMAH CEYLON TEA COMPANY PLC,CTEA.N0000,0.1232
2020-3,DIPPED PRODUCTS PLC,DIPD.N0000,0.4182
2020-3,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,0.0326
2020-3,DOLPHIN HOTELS PLC,STAF.N0000,0.2613
2020-3,E - CHANNELLING PLC,ECL.N0000,0.1241
2020-3,E B CREASY & COMPANY PLC,EBCR.N0000,0.2578
2020-3,EAST WEST PROPERTIES PLC,EAST.N0000,0.2538
2020-3,EASTERN MERCHANTS PLC,EMER.N0000,0.4096
2020-3,EDEN HOTEL LANKA PLC,EDEN.N0000,0.1118
2020-3,ELPITIYA PLANTATIONS PLC,ELPL.N0000,0.1693
2020-3,ENTRUST SECURITIES PLC,ESL.N0000,0.1096
2020-3,EQUITY ONE PLC,EQIT.N0000,0.0372
2020-3,EQUITY TWO PLC,ETWO.N0000,0.1117
2020-3,EXPOLANKA HOLDINGS PLC,EXPO.N0000,0.2428
2020-3,FINLAYS COLOMBO PLC,JFIN.N0000,0.0294
2020-3,FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,0.1686
2020-3,FIRST CAPITAL TREASURIES PLC,FCT.N0000,0
2020-3,GALADARI HOTELS (LANKA) PLC,GHLL.N0000,0.1257
2020-3,GESTETNER OF CEYLON PLC,GEST.N0000,0.2117
2020-3,GOOD HOPE PLC,GOOD.N0000,0.0909
2020-3,GUARDIAN CAPITAL PARTNERS PLC,WAPO.N0000,0.1291
2020-3,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,0.1
2020-3,HARISCHANDRA MILLS PLC,HARI.N0000,0.4258
2020-3,HATTON NATIONAL BANK PLC,HNB.X0000,0.99
2020-3,HATTON NATIONAL BANK PLC,HNB.N0000,0.69
2020-3,HATTON PLANTATIONS PLC,HPL.N0000,0.1207
2020-3,HAYCARB PLC,HAYC.N0000,0.322
2020-3,HAYLEYS FABRIC PLC,MGT.N0000,0.3689
2020-3,HAYLEYS FIBRE PLC,HEXP.N0000,0.3497
2020-3,HAYLEYS PLC,HAYL.N0000,0.3689
2020-3,HEMAS HOLDINGS PLC,HHL.N0000,0.357
2020-3,HIKKADUWA BEACH RESORT PLC,CITH.N0000,0.1566
2020-3,HNB ASSURANCE PLC,HASU.N0000,0.383
2020-3,HORANA PLANTATIONS PLC,HOPL.N0000,0.49
2020-3,HOTEL DEVELOPERS (LANKA) PLC,HDEV.N0000,0
2020-3,HOTEL SIGIRIYA PLC,HSIG.N0000,0.3655
2020-3,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,0.3578
2020-3,HUEJAY INTERNATIONAL INVESTMENTS PLC,HUEJ.N0000,0
2020-3,HUNAS FALLS HOTELS PLC,HUNA.N0000,0.0653
2020-3,HUNTER & COMPANY PLC,HUNT.N0000,0.2968
2020-3,HVA FOODS PLC,HVA.N0000,0.381
2020-3,INDO-MALAY PLC,INDO.N0000,0.1285
2020-3,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,0.3264
2020-3,JANASHAKTHI INSURANCE PLC,JINS.N0000,0.1973
2020-3,JANASHAKTHI PLC,JANA.N0000,0
2020-3,JANASHAKTHI PLC,CSEC.N0000,0.0192
2020-3,JETWING SYMPHONY PLC,JETS.N0000,0.1843
2020-3,JOHN KEELLS HOLDINGS PLC,JKH.N0000,0.9915
2020-3,JOHN KEELLS HOTELS PLC,KHL.N0000,0.1968
2020-3,JOHN KEELLS PLC,JKL.N0000,0.131
2020-3,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,0.2048
2020-3,KALPITIYA BEACH RESORT PLC,CITK.N0000,0.2782
2020-3,KEELLS FOOD PRODUCTS PLC,KFP.N0000,0.1
2020-3,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,0.2086
2020-3,KELANI CABLES PLC,KCAB.N0000,0.202
2020-3,KELANI TYRES PLC,TYRE.N0000,0.5184
2020-3,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,0.2757
2020-3,KELSEY DEVELOPMENTS PLC,KDL.N0000,0.0917
2020-3,KOTAGALA PLANTATIONS PLC,KOTA.N0000,0.2532
2020-3,KOTMALE HOLDINGS PLC,LAMB.N0000,0.0049
2020-3,KURUWITA TEXTILE MILLS PLC,KURU.N0000,0.1974
2020-3,L O L C DEVELOPMENT FINANCE PLC,NIFL.N0000,0.0011
2020-3,L O L C HOLDINGS PLC,LOLC.N0000,0.151
2020-3,L V L ENERGY FUND PLC,LVEF.N0000,0.3026
2020-3,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,0.2599
2020-3,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,0.4985
2020-3,LANKA ASHOK LEYLAND PLC,ASHO.N0000,0.3038
2020-3,LANKA CEMENT PLC,LCEM.N0000,0
2020-3,LANKA CERAMIC PLC,CERA.N0000,0.131
2020-3,LANKA IOC PLC,LIOC.N0000,0.2488
2020-3,LANKA MILK FOODS (CWE) PLC,LMF.N0000,0.3433
2020-3,LANKA REALTY INVESTMENTS PLC ,ASCO.N0000,0.0772
2020-3,LANKA TILES PLC,TILE.N0000,0.2809
2020-3,LANKA VENTURES PLC,LVEN.N0000,0.2042
2020-3,LANKA WALLTILE PLC,LWL.N0000,0.2685
2020-3,LANKEM CEYLON PLC,LCEY.N0000,0.1465
2020-3,LANKEM DEVELOPMENTS PLC,LDEV.N0000,0.3675
2020-3,LAUGFS GAS PLC,LGL.X0000,0.653
2020-3,LAUGFS GAS PLC,LGL.N0000,0.2523
2020-3,LAUGFS POWER PLC,LPL.N0000,0.2523
2020-3,LAXAPANA BATTERIES PLC,LITE.N0000,0.3475
2020-3,LB FINANCE PLC,LFIN.N0000,0.2183
2020-3,LEE HEDGES PLC,SHAW.N0000,0.3649
2020-3,LION BREWERY (CEYLON) PLC,LION.N0000,0.1392
2020-3,LOLC FINANCE PLC,LOFC.N0000,0.0537
2020-3,LOTUS HYDRO POWER PLC,HPFL.N0000,0.1117
2020-3,LUCKY LANKA MILK PROCESSING COMPANY PLC,LLMP.X0000,1
2020-3,LUCKY LANKA MILK PROCESSING COMPANY PLC,LLMP.N0000,0
2020-3,MACKWOODS ENERGY PLC,MEL.N0000,0
2020-3,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,0.0651
2020-3,MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,0.867
2020-3,MAHAWELI REACH HOTELS PLC,MRH.N0000,0.2049
2020-3,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,0.1887
2020-3,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,0.3302
2020-3,MARAWILA  RESORTS  PLC,MARA.N0000,0.3862
2020-3,MASKELIYA PLANTATIONS PLC,MASK.N0000,0.166
2020-3,MELSTACORP PLC,MELS.N0000,0.4277
2020-3,MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,0.1051
2020-3,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,0.4866
2020-3,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,0.2551
2020-3,METROPOLITAN  RESOURCE  HOLDINGS  PLC,MPRH.N0000,0.2102
2020-3,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,0.1644
2020-3,MIRAMAR BEACH HOTELS PLC,MIRA.N0000,0
2020-3,MORISON PLC,MORI.X0000,0.1512
2020-3,MORISON PLC,MORI.N0000,0.094
2020-3,MTD WALKERS PLC,KAPI.N0000,0
2020-3,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,0.4866
2020-3,N D B CAPITAL HOLDINGS PLC,CDIC.N0000,0.0038
2020-3,NAMAL ACUITY VALUE FUND,NAVF.U0000,0.116
2020-3,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,0.3252
2020-3,NATION LANKA FINANCE PLC,CSF.W0021,0.5671
2020-3,NATION LANKA FINANCE PLC,CSF.N0000,0.1642
2020-3,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,0.8111
2020-3,NATIONS TRUST BANK PLC,NTB.N0000,0.3568
2020-3,NAWALOKA HOSPITALS PLC,NHL.N0000,0.3421
2020-3,NESTLE LANKA PLC,NEST.N0000,0.0918
2020-3,ODEL PLC,ODEL.N0000,0.0226
2020-3,OFFICE EQUIPMENT PLC,OFEQ.N0000,0.8897
2020-3,ON'ALLY HOLDINGS PLC,ONAL.N0000,0.1085
2020-3,ORIENT FINANCE PLC,ORIN.N0000,0.1
2020-3,ORIENT FINANCE PLC,BFN.N0000,0.0736
2020-3,ORIENT GARMENTS PLC,OGL.N0000,0
2020-3,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,0.131
2020-3,PALM GARDEN HOTELS PLC,PALM.N0000,0.1062
2020-3,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,0.55
2020-3,PANASIAN POWER PLC,PAP.N0000,0.3163
2020-3,PARAGON CEYLON PLC,PARA.N0000,0.8612
2020-3,PC HOUSE PLC,PCH.N0000,0
2020-3,PC PHARMA PLC,PCP.N0000,0
2020-3,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,0.1001
2020-3,PELWATTE SUGAR INDUSTRIES PLC,SUGA.N0000,0
2020-3,PEOPLE'S FINANCE PLC,SMLL.N0000,0.0944
2020-3,PEOPLE'S INSURANCE PLC,PINS.N0000,0.25
2020-3,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,0.2495
2020-3,PEOPLE`S MERCHANT FINANCE  PLC,PMB.N0000,0
2020-3,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,0.4342
2020-3,PRADESHIYA SANWARDANA BANK,RDB.N0000,0
2020-3,PRIME FINANCE PLC,GSF.N0000,0.0461
2020-3,PRINTCARE PLC,CARE.N0000,0.4005
2020-3,PROPERTY DEVELOPMENT PLC,PDL.N0000,0.0444
2020-3,R I L PROPERTY PLC,RIL.N0000,0.3949
2020-3,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,0.9547
2020-3,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,0.2808
2020-3,RAMBODA FALLS PLC,RFL.N0000,0.2849
2020-3,REGNIS (LANKA) PLC,REG.N0000,0.4116
2020-3,RENUKA AGRI FOODS PLC,RAL.N0000,0.2445
2020-3,RENUKA CAPITAL PLC,KZOO.N0000,0.1166
2020-3,RENUKA CITY HOTELS PLC.,RENU.N0000,0.2792
2020-3,RENUKA FOODS PLC,COCO.X0000,0.6898
2020-3,RENUKA FOODS PLC,COCO.N0000,0.2675
2020-3,RENUKA HOLDINGS PLC,RHL.X0000,0.9414
2020-3,RENUKA HOLDINGS PLC,RHL.N0000,0.3299
2020-3,RENUKA HOTELS PLC,RCH.N0000,0.3657
2020-3,RESUS ENERGY PLC,HPWR.N0000,0.3471
2020-3,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,0.4214
2020-3,RICHARD PIERIS EXPORTS PLC,REXP.N0000,0.161
2020-3,RIVERINA HOTELS PLC,BHR.N0000,0.2549
2020-3,ROYAL CERAMICS LANKA PLC,RCL.N0000,0.424
2020-3,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,0.141
2020-3,S M B LEASING PLC,SEMB.X0000,1
2020-3,S M B LEASING PLC,SEMB.N0000,0.8365
2020-3,SAMPATH BANK PLC,SAMP.N0000,0.9062
2020-3,SAMSON INTERNATIONAL PLC,SIL.N0000,0.432
2020-3,SANASA DEVELOPMENT BANK PLC,SDB.N0000,0.9986
2020-3,SATHOSA MOTORS PLC,SMOT.N0000,0.1554
2020-3,SELINSING PLC,SELI.N0000,0.0432
2020-3,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,0.214
2020-3,SERENDIB ENGINEERING GROUP PLC,IDL.N0000,0.1588
2020-3,SERENDIB HOTELS PLC,SHOT.X0000,0.2664
2020-3,SERENDIB HOTELS PLC,SHOT.N0000,0.1805
2020-3,SERENDIB LAND PLC,SLND.N0000,0.1716
2020-3,SEYLAN BANK PLC,SEYB.X0000,0.5596
2020-3,SEYLAN BANK PLC,SEYB.N0000,0.5484
2020-3,SEYLAN DEVELOPMENTS PLC,CSD.N0000,0.2946
2020-3,SHALIMAR (MALAY) PLC.,SHAL.N0000,0.0075
2020-3,SIERRA CABLES PLC,SIRA.N0000,0.3744
2020-3,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,0.3122
2020-3,SINGER (SRI LANKA) PLC,SINS.N0000,0.0772
2020-3,SINGER FINANCE LANKA PLC,SFIN.N0000,0.2004
2020-3,SINGER INDUSTRIES (CEYLON) PLC,SINI.N0000,0.1227
2020-3,SINGHE HOSPITALS PLC,SINH.N0000,0.2328
2020-3,SINHAPUTHRA FINANCE PLC,SFL.N0000,0.9315
2020-3,SIYAPATHA FINANCE PLC,SLFL.N0000,0
2020-3,SOFTLOGIC CAPITAL PLC,SCAP.N0000,0.2472
2020-3,SOFTLOGIC FINANCE PLC,CRL.N0000,0.2012
2020-3,SOFTLOGIC HOLDINGS PLC,SHL.N0000,0.131
2020-3,SOFTLOGIC LIFE INSURANCE PLC,AAIC.N0000,0.1027
2020-3,SRI LANKA TELECOM PLC,SLTL.N0000,0.0552
2020-3,STANDARD CAPITAL PLC,SING.N0000,0.3841
2020-3,SUNSHINE HOLDINGS PLC,SUN.N0000,0.3229
2020-3,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,0.4532
2020-3,SWARNAMAHAL FINANCIAL SERVICES PLC,SFS.N0000,0.1
2020-3,SWISSTEK (CEYLON) PLC,PARQ.N0000,0.2966
2020-3,TAL LANKA HOTELS PLC,TAJ.N0000,0.1724
2020-3,TALAWAKELLE TEA ESTATES PLC,TPL.N0000,0.2027
2020-3,TANGERINE BEACH HOTELS PLC,TANG.N0000,0.3627
2020-3,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,0.3305
2020-3,TEEJAY LANKA PLC,TJL.N0000,0.3888
2020-3,TESS AGRO PLC,TESS.X0000,0.8517
2020-3,TESS AGRO PLC,TESS.N0000,0.41
2020-3,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,0.3144
2020-3,THE AUTODROME PLC,AUTO.N0000,0.223
2020-3,THE COLOMBO FORT LAND AND BUILDING PLC,CFLB.N0000,0.3795
2020-3,THE FINANCE COMPANY PLC,TFC.N0000,0
2020-3,THE FINANCE COMPANY PLC,TFC.X0000,1
2020-3,THE FORTRESS RESORTS PLC,RHTL.N0000,0.1819
2020-3,THE KANDY HOTELS COMPANY (1938) PLC,KHC.N0000,0.277
2020-3,THE KINGSBURY PLC,SERV.N0000,0.3917
2020-3,THE LANKA HOSPITALS CORPORATION PLC,LHCL.N0000,0.2
2020-3,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH.N0000,0.1076
2020-3,THREE ACRE FARMS PLC,TAFL.N0000,0.2778
2020-3,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.X0000,1
2020-3,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.N0000,0.3916
2020-3,TOUCHWOOD INVESTMENTS PLC,TWOD.N0000,0
2020-3,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,0.0035
2020-3,TRANS ASIA HOTELS PLC,TRAN.N0000,0.0768
2020-3,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,0.1
2020-3,UNION ASSURANCE PLC,UAL.N0000,0.1
2020-3,UNION BANK OF COLOMBO PLC,UBC.N0000,0.2916
2020-3,UNION CHEMICALS LANKA PLC,UCAR.N0000,0.2591
2020-3,UNISYST ENGINEERING PLC,ALUF.N0000,0.3737
2020-3,UNITED MOTORS LANKA PLC,UML.N0000,0.259
2020-3,VALLIBEL FINANCE PLC,VFIN.N0000,0.2121
2020-3,VALLIBEL ONE PLC,VONE.N0000,0.1932
2020-3,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,0.4052
2020-3,VANIK INCORPORATION PLC,VANI.N0000,0
2020-3,VIDULLANKA PLC,VLL.N0000,0.279
2020-3,WASKADUWA BEACH RESORT PLC,CITW.N0000,0.0201
2020-3,WATAWALA  PLANTATIONS  PLC,WATA.N0000,0.2576
2020-3,YORK ARCADE HOLDINGS PLC,YORK.N0000,0.4847
