Public Holding 2013 Q3 (DATA as per latest CSE records),,,
QUARTER,COMPANY NAME,SECURITY ID,PUBLIC FLOAT
2013-3,SAMPATH BANK PLC,SAMP.N0000,0.8498
2013-3,THE KINGSBURY PLC,SERV.N0000,0.3805
2013-3,SEYLAN BANK PLC,SEYB.X0000,0.6699
2013-3,SEYLAN BANK PLC,SEYB.N0000,0.6155
2013-3,SINGER FINANCE LANKA PLC,SFIN.N0000,0.1948
2013-3,SINHAPUTHRA FINANCE PLC,SFL.N0000,0.3689
2013-3,PEOPLE'S FINANCE PLC,SMLL.N0000,0.0944
2013-3,AITKEN SPENCE PLC,SPEN.N0000,0.4007
2013-3,LANKA TILES PLC,TILE.N0000,0.4357
2013-3,TALAWAKELLE TEA ESTATES PLC,TPL.N0000,0.2027
2013-3,UNION ASSURANCE PLC,UAL.N0000,0.0434
2013-3,UNITED MOTORS LANKA PLC,UML.N0000,0.2849
2013-3,ABANS ELECTRICALS PLC,ABAN.N0000,0.3222
2013-3,ABANS FINANCE PLC,AFSL.N0000,0.1216
2013-3,ASIRI CENTRAL HOSPITALS PLC,ASHA.N0000,0.0007
2013-3,AMANA TAKAFUL PLC,ATL.N0000,0.2841
2013-3,BALANGODA  PLANTATIONS  PLC,BALA.N0000,0.4139
2013-3,BROWNS BEACH HOTELS PLC,BBH.N0000,0.092
2013-3,BIMPUTH FINANCE PLC,BLI.N0000,0.1372
2013-3,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,0.096
2013-3,CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,0.1705
2013-3,BROWN & COMPANY PLC,BRWN.N0000,0.5104
2013-3,BUKIT DARAH PLC,BUKI.N0000,0.3148
2013-3,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,0.3434
2013-3,SEYLAN DEVELOPMENTS PLC,CSD.N0000,0.4815
2013-3,DUNAMIS CAPITAL PLC,CSEC.N0000,0.1433
2013-3,CEYLON TEA BROKERS PLC,CTBL.N0000,0.1519
2013-3,CEYLON TOBACCO COMPANY PLC,CTC.N0000,0.1587
2013-3,DIPPED PRODUCTS PLC,DIPD.N0000,0.2933
2013-3,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,0.4354
2013-3,HEMAS HOLDINGS PLC,HHL.N0000,0.2833
2013-3,HUNAS FALLS HOTELS PLC,HUNA.N0000,0.3222
2013-3,JANASHAKTHI INSURANCE PLC,JINS.N0000,0.3605
2013-3,MTD WALKERS PLC,KAPI.N0000,0.0922
2013-3,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,0.2078
2013-3,LB FINANCE PLC,LFIN.N0000,0.1168
2013-3,LOLC FINANCE PLC,LOFC.N0000,0.1
2013-3,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,0.205
2013-3,MIRAMAR BEACH HOTELS PLC,MIRA.N0000,0.2973
2013-3,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,0.211
2013-3,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,0.9622
2013-3,NAWALOKA HOSPITALS PLC,NHL.N0000,0.1276
2013-3,ON'ALLY HOLDINGS PLC,ONAL.N0000,0.0613
2013-3,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,0.1664
2013-3,ADAM CAPITAL PLC,PCHH.N0000,0.1794
2013-3,PEOPLE`S MERCHANT FINANCE  PLC,PMB.N0000,0.3099
2013-3,RAMBODA FALLS PLC,RFL.N0000,0.2686
2013-3,SELINSING PLC,SELI.N0000,0.0397
2013-3,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,0.2175
2013-3,SRI LANKA TELECOM PLC,SLTL.N0000,0.0552
2013-3,CONVENIENCE FOODS LANKA PLC,SOY.N0000,0.2862
2013-3,TAL LANKA HOTELS PLC,TAJ.N0000,0.1576
2013-3,TOUCHWOOD INVESTMENTS PLC,TWOD.N0000,0.9065
2013-3,UNION BANK OF COLOMBO PLC,UBC.N0000,0.5875
2013-3,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,0.0968
2013-3,BAIRAHA FARMS PLC,BFL.N0000,0.5318
2013-3,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,0.3648
2013-3,THE COLOMBO FORT LAND AND BUILDING PLC,CFLB.N0000,0.4143
2013-3,FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,0.2945
2013-3,CEYLON LEATHER PRODUCTS PLC,CLPL.N0000,0.0861
2013-3,CEYLON LEATHER PRODUCTS PLC,CLPL.W0013,0.2635
2013-3,CEYLON LEATHER PRODUCTS PLC,CLPL.W0014,0.2635
2013-3,COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,0.2174
2013-3,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,0.0545
2013-3,A I A INSURANCE LANKA PLC,CTCE.N0000,0.0285
2013-3,ELPITIYA PLANTATIONS PLC,ELPL.N0000,0.1693
2013-3,EASTERN MERCHANTS PLC,EMER.N0000,0.1302
2013-3,ENTRUST SECURITIES PLC,ESL.N0000,0.1131
2013-3,LANKA CENTURY INVESTMENTS PLC,GREG.W0003,0.0804
2013-3,LANKA CENTURY INVESTMENTS PLC,GREG.W0001,0.0497
2013-3,LANKA CENTURY INVESTMENTS PLC,GREG.N0000,0.2843
2013-3,LANKA CENTURY INVESTMENTS PLC,GREG.W0006,0.0868
2013-3,HATTON NATIONAL BANK PLC,HNB.N0000,0.67
2013-3,HATTON NATIONAL BANK PLC,HNB.X0000,0.8
2013-3,BROWNS HYDRO POWER PLC,HPFL.N0000,0.1744
2013-3,RESUS ENERGY PLC,HPWR.N0000,0.2488
2013-3,JOHN KEELLS HOLDINGS PLC,JKH.N0000,0.9845
2013-3,LAUGFS GAS PLC,LGL.N0000,0.1429
2013-3,LAUGFS GAS PLC,LGL.X0000,0.653
2013-3,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,0.1481
2013-3,LANKA WALLTILE PLC,LWL.N0000,0.3266
2013-3,MACKWOODS ENERGY PLC,MEL.N0000,0.1316
2013-3,MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,0.1087
2013-3,NATIONS TRUST BANK PLC,NTB.N0000,0.7985
2013-3,ORIENT GARMENTS PLC,OGL.N0000,0.1944
2013-3,PARAGON CEYLON PLC,PARA.N0000,0.647
2013-3,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,0.2472
2013-3,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,0.4556
2013-3,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,0.2815
2013-3,SAMSON INTERNATIONAL PLC,SIL.N0000,0.1392
2013-3,SINGER (SRI LANKA) PLC,SINS.N0000,0.1365
2013-3,DOLPHIN HOTELS PLC,STAF.N0000,0.2684
2013-3,TESS AGRO PLC,TESS.N0000,0.4061
2013-3,TEXTURED JERSEY LANKA PLC,TJL.N0000,0.2992
2013-3,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,0.0811
2013-3,VIDULLANKA PLC,VLL.N0000,0.25
2013-3,VALLIBEL ONE PLC,VONE.N0000,0.1941
2013-3,GUARDIAN CAPITAL PARTNERS PLC,WAPO.N0000,0.1377
2013-3,ASIA ASSET FINANCE PLC,AAF.N0000,0.0926
2013-3,ACL CABLES PLC,ACL.N0000,0.3794
2013-3,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,0.2144
2013-3,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,0.2539
2013-3,ALUFAB PLC,ALUF.N0000,0.39
2013-3,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,ASPM.N0000,0.1178
2013-3,THE AUTODROME PLC,AUTO.N0000,0.2295
2013-3,BERUWALA RESORTS PLC,BERU.N0000,0.1046
2013-3,BERUWELA WALK INN PLC,BINN.N0000,0.2004
2013-3,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,0.1184
2013-3,PRINTCARE PLC,CARE.N0000,0.2206
2013-3,CARGILLS (CEYLON) PLC,CARG.N0000,0.2048
2013-3,N D B CAPITAL HOLDINGS PLC,CDIC.N0000,0.0038
2013-3,CEYLON HOSPITALS PLC,CHL.X0000,0.8529
2013-3,CEYLON HOSPITALS PLC,CHL.N0000,0.2955
2013-3,CEYLINCO INSURANCE PLC,CINS.X0000,0.4234
2013-3,CEYLINCO INSURANCE PLC,CINS.N0000,0.3769
2013-3,HIKKADUWA BEACH RESORT PLC,CITH.N0000,0.112
2013-3,KALPITIYA BEACH RESORT PLC,CITK.N0000,0.304
2013-3,RENUKA FOODS PLC,COCO.X0000,0.691
2013-3,RENUKA FOODS PLC,COCO.N0000,0.3096
2013-3,C M HOLDINGS PLC,COLO.N0000,0.2976
2013-3,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,0.85
2013-3,COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,0.9996
2013-3,CEYLON TEA SERVICES PLC,CTEA.N0000,0.1275
2013-3,DIALOG AXIATA PLC,DIAL.N0000,0.1473
2013-3,DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,0.4389
2013-3,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,0.3002
2013-3,COLOMBO DOCKYARD PLC,DOCK.N0000,0.3412
2013-3,EAST WEST PROPERTIES PLC,EAST.N0000,0.1529
2013-3,EQUITY TWO PLC,ETWO.N0000,0.1117
2013-3,GOOD HOPE PLC,GOOD.N0000,0.0577
2013-3,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,0.3284
2013-3,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,0.0817
2013-3,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,0.2119
2013-3,HAYLEYS FIBRE PLC,HEXP.N0000,0.348
2013-3,JOHN KEELLS HOTELS PLC,KHL.N0000,0.1964
2013-3,LANKA CEMENT PLC,LCEM.N0000,0.25
2013-3,LANKA IOC PLC,LIOC.N0000,0.2488
2013-3,LANKA VENTURES PLC,LVEN.N0000,0.2042
2013-3,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.X0000,0.3776
2013-3,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.N0000,0.2849
2013-3,MAHAWELI REACH HOTELS PLC,MRH.N0000,0.2459
2013-3,NAMAL ACUITY VALUE FUND,NAVF.U0000,0.116
2013-3,NESTLE LANKA PLC,NEST.N0000,0.0918
2013-3,OFFICE EQUIPMENT PLC,OFEQ.N0000,0.4517
2013-3,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,0.069
2013-3,CITRUS LEISURE PLC,REEF.N0000,0.6408
2013-3,CITRUS LEISURE PLC,REEF.W0019,0.6223
2013-3,CITRUS LEISURE PLC,REEF.W0018,0.6223
2013-3,RICHARD PIERIS EXPORTS PLC,REXP.N0000,0.1974
2013-3,RENUKA HOLDINGS PLC,RHL.N0000,0.435
2013-3,RENUKA HOLDINGS PLC,RHL.X0000,0.9495
2013-3,SOFTLOGIC CAPITAL PLC,SCAP.N0000,0.0306
2013-3,SANASA DEVELOPMENT BANK PLC,SDB.N0000,0.9998
2013-3,LEE HEDGES PLC,SHAW.N0000,0.4189
2013-3,SOFTLOGIC HOLDINGS PLC,SHL.N0000,0.3156
2013-3,SERENDIB HOTELS PLC,SHOT.N0000,0.2867
2013-3,SERENDIB HOTELS PLC,SHOT.X0000,0.2664
2013-3,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,0.3313
2013-3,SERENDIB LAND PLC,SLND.N0000,0.0758
2013-3,SATHOSA MOTORS PLC,SMOT.N0000,0.1555
2013-3,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,0.1119
2013-3,THREE ACRE FARMS PLC,TAFL.N0000,0.2779
2013-3,TANGERINE BEACH HOTELS PLC,TANG.N0000,0.3535
2013-3,THE FINANCE COMPANY PLC,TFC.N0000,0.6383
2013-3,THE FINANCE COMPANY PLC,TFC.X0000,0.9996
2013-3,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,0.2129
2013-3,TRANS ASIA HOTELS PLC,TRAN.N0000,0.0761
2013-3,VALLIBEL FINANCE PLC,VFIN.N0000,0.2679
2013-3,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,0.191
