Public Holding 2015 Q4 (DATA as per latest CSE records),,,
QUARTER,COMPANY NAME,SECURITY ID,PUBLIC FLOAT
2015-4,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,0.216
2015-4,SRI LANKA TELECOM PLC,SLTL.N0000,0.0552
2015-4,CONVENIENCE FOODS LANKA PLC,SOY.N0000,0.2862
2015-4,TAL LANKA HOTELS PLC,TAJ.N0000,0.1724
2015-4,TOUCHWOOD INVESTMENTS PLC,TWOD.N0000,0.9065
2015-4,UNION BANK OF COLOMBO PLC,UBC.N0000,0.219
2015-4,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,0.3389
2015-4,BAIRAHA FARMS PLC,BFL.N0000,0.5365
2015-4,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,0.2342
2015-4,THE COLOMBO FORT LAND AND BUILDING PLC,CFLB.N0000,0.3721
2015-4,FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,0.2502
2015-4,CEYLON LEATHER PRODUCTS PLC,CLPL.W0013,0.2635
2015-4,CEYLON LEATHER PRODUCTS PLC,CLPL.W0014,0.2635
2015-4,CEYLON LEATHER PRODUCTS PLC,CLPL.N0000,0.0447
2015-4,COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,0.1535
2015-4,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,0.0545
2015-4,A I A INSURANCE LANKA PLC,CTCE.N0000,0.0284
2015-4,ELPITIYA PLANTATIONS PLC,ELPL.N0000,0.1693
2015-4,EASTERN MERCHANTS PLC,EMER.N0000,0.2674
2015-4,ENTRUST SECURITIES PLC,ESL.N0000,0.1093
2015-4,LANKA CENTURY INVESTMENTS PLC,GREG.W0003,0.0804
2015-4,LANKA CENTURY INVESTMENTS PLC,GREG.W0006,0.6943
2015-4,LANKA CENTURY INVESTMENTS PLC,GREG.N0000,0.1924
2015-4,LANKA CENTURY INVESTMENTS PLC,GREG.W0001,0.0497
2015-4,HATTON NATIONAL BANK PLC,HNB.X0000,0.99
2015-4,HATTON NATIONAL BANK PLC,HNB.N0000,0.61
2015-4,BROWNS HYDRO POWER PLC,HPFL.N0000,0.1752
2015-4,RESUS ENERGY PLC,HPWR.N0000,0.406
2015-4,JOHN KEELLS HOLDINGS PLC,JKH.N0000,0.9849
2015-4,LAUGFS GAS PLC,LGL.N0000,0.2528
2015-4,LAUGFS GAS PLC,LGL.X0000,0.653
2015-4,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,0.3254
2015-4,LANKA WALLTILE PLC,LWL.N0000,0.2988
2015-4,MACKWOODS ENERGY PLC,MEL.N0000,0.1357
2015-4,MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,0.1087
2015-4,NATIONS TRUST BANK PLC,NTB.N0000,0.3484
2015-4,ORIENT GARMENTS PLC,OGL.N0000,0.1518
2015-4,PARAGON CEYLON PLC,PARA.N0000,0.6761
2015-4,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,0.2484
2015-4,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,0.4292
2015-4,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,0.1459
2015-4,SAMSON INTERNATIONAL PLC,SIL.N0000,0.4241
2015-4,SINGER (SRI LANKA) PLC,SINS.N0000,0.1389
2015-4,DOLPHIN HOTELS PLC,STAF.N0000,0.2601
2015-4,TESS AGRO PLC,TESS.N0000,0.4939
2015-4,TESS AGRO PLC,TESS.X0000,0.8592
2015-4,TEXTURED JERSEY LANKA PLC,TJL.N0000,0.4016
2015-4,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,0.0811
2015-4,VIDULLANKA PLC,VLL.N0000,0.1651
2015-4,VALLIBEL ONE PLC,VONE.N0000,0.1924
2015-4,GUARDIAN CAPITAL PARTNERS PLC,WAPO.N0000,0.1377
2015-4,ASIA ASSET FINANCE PLC,AAF.N0000,0.281
2015-4,ACL CABLES PLC,ACL.N0000,0.3735
2015-4,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,0.2144
2015-4,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,0.254
2015-4,ADAM INVESTMENTS PLC,AINV.N0000,0.1168
2015-4,ALUFAB PLC,ALUF.N0000,0.3741
2015-4,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,ASPM.N0000,0.1178
2015-4,THE AUTODROME PLC,AUTO.N0000,0.2295
2015-4,BERUWALA RESORTS PLC,BERU.N0000,0.1036
2015-4,BERUWELA WALK INN PLC,BINN.N0000,0.065
2015-4,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,0.2123
2015-4,BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,0.1
2015-4,PRINTCARE PLC,CARE.N0000,0.4588
2015-4,CARGILLS (CEYLON) PLC,CARG.N0000,0.2108
2015-4,N D B CAPITAL HOLDINGS PLC,CDIC.N0000,0.0038
2015-4,CEYLON HOSPITALS PLC,CHL.N0000,0.232
2015-4,CEYLON HOSPITALS PLC,CHL.X0000,0.8139
2015-4,CEYLINCO INSURANCE PLC,CINS.N0000,0.7582
2015-4,CEYLINCO INSURANCE PLC,CINS.X0000,0.4328
2015-4,HIKKADUWA BEACH RESORT PLC,CITH.N0000,0.1115
2015-4,KALPITIYA BEACH RESORT PLC,CITK.N0000,0.2782
2015-4,RENUKA FOODS PLC,COCO.N0000,0.2899
2015-4,RENUKA FOODS PLC,COCO.X0000,0.6898
2015-4,C M HOLDINGS PLC,COLO.N0000,0.2961
2015-4,COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,0.9979
2015-4,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,0.9956
2015-4,CEYLON TEA SERVICES PLC,CTEA.N0000,0.1282
2015-4,DIALOG AXIATA PLC,DIAL.N0000,0.1668
2015-4,DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,0.5342
2015-4,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,0.4234
2015-4,COLOMBO DOCKYARD PLC,DOCK.N0000,0.4894
2015-4,EAST WEST PROPERTIES PLC,EAST.N0000,0.1548
2015-4,EQUITY TWO PLC,ETWO.N0000,0.1117
2015-4,GOOD HOPE PLC,GOOD.N0000,0.0548
2015-4,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,0.3252
2015-4,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,0.0817
2015-4,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,0.3553
2015-4,HAYLEYS FIBRE PLC,HEXP.N0000,0.3482
2015-4,JOHN KEELLS HOTELS PLC,KHL.N0000,0.1964
2015-4,LANKA CEMENT PLC,LCEM.N0000,0.25
2015-4,LANKA IOC PLC,LIOC.N0000,0.2488
2015-4,LANKA VENTURES PLC,LVEN.N0000,0.2041
2015-4,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.N0000,0.0989
2015-4,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.X0000,0.1512
2015-4,MAHAWELI REACH HOTELS PLC,MRH.N0000,0.2443
2015-4,NAMAL ACUITY VALUE FUND,NAVF.U0000,0.116
2015-4,NESTLE LANKA PLC,NEST.N0000,0.0918
2015-4,OFFICE EQUIPMENT PLC,OFEQ.N0000,0.4122
2015-4,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,0.1001
2015-4,CITRUS LEISURE PLC,REEF.N0000,0.5879
2015-4,CITRUS LEISURE PLC,REEF.W0018,0.6223
2015-4,CITRUS LEISURE PLC,REEF.W0019,0.6223
2015-4,RICHARD PIERIS EXPORTS PLC,REXP.N0000,0.1974
2015-4,RENUKA HOLDINGS PLC,RHL.X0000,0.9414
2015-4,RENUKA HOLDINGS PLC,RHL.N0000,0.4214
2015-4,SOFTLOGIC CAPITAL PLC,SCAP.N0000,0.2687
2015-4,SANASA DEVELOPMENT BANK PLC,SDB.N0000,0.9999
2015-4,LEE HEDGES PLC,SHAW.N0000,0.4189
2015-4,SOFTLOGIC HOLDINGS PLC,SHL.N0000,0.285
2015-4,SERENDIB HOTELS PLC,SHOT.X0000,0.2664
2015-4,SERENDIB HOTELS PLC,SHOT.N0000,0.2001
2015-4,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,0.3299
2015-4,SERENDIB LAND PLC,SLND.N0000,0.0758
2015-4,SATHOSA MOTORS PLC,SMOT.N0000,0.1549
2015-4,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,0.4644
2015-4,THREE ACRE FARMS PLC,TAFL.N0000,0.2779
2015-4,TANGERINE BEACH HOTELS PLC,TANG.N0000,0.3558
2015-4,THE FINANCE COMPANY PLC,TFC.N0000,0.629
2015-4,THE FINANCE COMPANY PLC,TFC.X0000,0.9986
2015-4,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,0.0165
2015-4,TRANS ASIA HOTELS PLC,TRAN.N0000,0.0765
2015-4,VALLIBEL FINANCE PLC,VFIN.N0000,0.2514
2015-4,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,0.379
2015-4,ASIA CAPITAL PLC,ACAP.N0000,0.0668
2015-4,AGSTAR PLC,AGST.N0000,0.1659
2015-4,AGSTAR PLC,AGST.X0000,0.0001
2015-4,ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,0.0981
2015-4,ACL PLASTICS PLC,APLA.N0000,0.3387
2015-4,LANKA CERAMIC PLC,CERA.N0000,0.1957
2015-4,CENTRAL FINANCE COMPANY PLC,CFIN.N0000,0.5993
2015-4,C I C HOLDINGS PLC,CIC.X0000,0.9614
2015-4,C I C HOLDINGS PLC,CIC.N0000,0.4669
2015-4,CENTRAL INDUSTRIES PLC,CIND.N0000,0.4673
2015-4,C T LAND DEVELOPMENT PLC,CTLD.N0000,0.2359
2015-4,E B CREASY & COMPANY PLC,EBCR.N0000,0.2584
2015-4,GESTETNER OF CEYLON PLC,GEST.N0000,0.1928
2015-4,HNB ASSURANCE PLC,HASU.N0000,0.3922
2015-4,HUEJAY INTERNATIONAL INVESTMENTS PLC,HUEJ.N0000,0.0648
2015-4,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,0.2048
2015-4,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,0.2757
2015-4,KALAMAZOO SYSTEMS PLC,KZOO.N0000,0.3202
2015-4,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,0.486
2015-4,BRAC LANKA FINANCE PLC,NIFL.N0000,0.0565
2015-4,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,0.5198
2015-4,PALM GARDEN HOTELS PLC,PALM.N0000,0.1062
2015-4,SWISSTEK (CEYLON) PLC,PARQ.N0000,0.3211
2015-4,RENUKA AGRI FOODS PLC,RAL.N0000,0.3475
2015-4,RENUKA CITY HOTELS PLC.,RENU.N0000,0.2792
2015-4,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,0.9589
2015-4,S M B LEASING PLC,SEMB.X0000,0.9232
2015-4,S M B LEASING PLC,SEMB.N0000,0.539
2015-4,SHALIMAR (MALAY) PLC.,SHAL.N0000,0.0073
2015-4,SINGHE HOSPITALS PLC,SINH.N0000,0.2533
2015-4,SINGER INDUSTRIES (CEYLON) PLC,SINI.N0000,0.1644
2015-4,SIERRA CABLES PLC,SIRA.N0000,0.3755
2015-4,SUNSHINE HOLDINGS PLC,SUN.N0000,0.0673
2015-4,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.X0000,1
2015-4,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.N0000,0.2562
2015-4,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,0.3303
2015-4,UNION CHEMICALS LANKA PLC,UCAR.N0000,0.259
2015-4,WATAWALA  PLANTATIONS  PLC,WATA.N0000,0.1351
2015-4,ACME PRINTING & PACKAGING PLC,ACME.N0000,0.4912
2015-4,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,0.2492
2015-4,ARPICO INSURANCE PLC,AINS.N0000,0.101
2015-4,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,0.2631
2015-4,ARPICO FINANCE COMPANY PLC,ARPI.N0000,0.0597
2015-4,ASCOT HOLDINGS PLC,ASCO.N0000,0.6055
2015-4,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,0.2225
2015-4,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,0.3337
2015-4,RIVERINA HOTELS PLC,BHR.N0000,0.2549
2015-4,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.X0000,1
2015-4,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.N0000,0.7397
2015-4,CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,0.3349
2015-4,COLOMBO TRUST FINANCE PLC,CALF.N0000,0.1478
2015-4,CARSON CUMBERBATCH PLC,CARS.N0000,0.1441
2015-4,CHILAW FINANCE PLC,CFL.N0000,0.0999
2015-4,CHEMANEX PLC,CHMX.N0000,0.3622
2015-4,CITY HOUSING & REAL ESTATE COMPANY PLC,CHOU.N0000,0.4741
2015-4,CENTRAL INVESTMENTS AND FINANCE PLC,CIFL.N0000,0.7746
2015-4,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,0.1195
2015-4,WASKADUWA BEACH RESORT PLC,CITW.N0000,0.1679
2015-4,COMMERCIAL LEASING & FINANCE PLC,CLC.N0000,0.0107
2015-4,AMAYA LEISURE PLC,CONN.N0000,0.2047
2015-4,CEYLON PRINTERS PLC,CPRT.N0000,0.4835
2015-4,NATION LANKA FINANCE PLC,CSF.W0021,0.5671
2015-4,NATION LANKA FINANCE PLC,CSF.N0000,0.4019
2015-4,C. W. MACKIE PLC,CWM.N0000,0.1117
2015-4,DFCC BANK PLC,DFCC.N0000,0.634
2015-4,EDEN HOTEL LANKA PLC,EDEN.N0000,0.4269
2015-4,BROWNS CAPITAL PLC,FLCH.N0000,0.3921
2015-4,SUMMIT FINANCE PLC,GSF.N0000,0.2446
2015-4,HARISCHANDRA MILLS PLC,HARI.N0000,0.4279
2015-4,HAYCARB PLC,HAYC.N0000,0.3216
2015-4,HOTEL DEVELOPERS (LANKA) PLC,HDEV.N0000,0.084
2015-4,HORANA PLANTATIONS PLC,HOPL.N0000,0.49
2015-4,HOTEL SIGIRIYA PLC,HSIG.N0000,0.3734
2015-4,SERENDIB ENGINEERING GROUP PLC,IDL.N0000,0.2376
2015-4,INDO-MALAY PLC,INDO.N0000,0.0922
2015-4,FINLAYS COLOMBO PLC,JFIN.N0000,0.0294
2015-4,JOHN KEELLS PLC,JKL.N0000,0.131
2015-4,KELSEY DEVELOPMENTS PLC,KDL.N0000,0.1655
2015-4,KEELLS FOOD PRODUCTS PLC,KFP.N0000,0.0838
2015-4,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,0.2085
2015-4,KURUWITA TEXTILE MILLS PLC,KURU.N0000,0.1974
2015-4,LANKEM CEYLON PLC,LCEY.N0000,0.1721
2015-4,LANKEM DEVELOPMENTS PLC,LDEV.N0000,0.3193
2015-4,THE LANKA HOSPITALS CORPORATION PLC,LHCL.N0000,0.1673
2015-4,LAXAPANA BATTERIES PLC,LITE.N0000,0.3661
2015-4,CHEVRON LUBRICANTS  LANKA  PLC,LLUB.N0000,0.49
2015-4,LANKA ORIX LEASING COMPANY PLC,LOLC.N0000,0.155
2015-4,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,0.3291
2015-4,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,0.1887
2015-4,MARAWILA  RESORTS  PLC,MARA.N0000,0.3489
2015-4,MASKELIYA PLANTATIONS PLC,MASK.N0000,0.1659
2015-4, MULTI FINANCE  PLC,MFL.N0000,0.1432
2015-4,HAYLEYS FABRIC PLC,MGT.N0000,0.3669
2015-4,PROPERTY DEVELOPMENT PLC,PDL.N0000,0.0445
2015-4,SWARNAMAHAL FINANCIAL SERVICES PLC,SFS.N0000,0.1
2015-4,STANDARD CAPITAL PLC,SING.N0000,0.2473
2015-4,PELWATTE SUGAR INDUSTRIES PLC,SUGA.N0000,0.2071
2015-4,TAPROBANE HOLDINGS PLC,TAP.N0000,0.0395
2015-4,KELANI TYRES PLC,TYRE.N0000,0.5652
2015-4,YORK ARCADE HOLDINGS PLC,YORK.N0000,0.4551
2015-4,ASIAN ALLIANCE INSURANCE PLC,AAIC.N0000,0.0277
2015-4,ACCESS ENGINEERING PLC,AEL.N0000,0.3792
2015-4,ANILANA HOTELS AND PROPERTIES PLC,ALHP.N0000,0.2602
2015-4,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,0.5373
2015-4,AMW CAPITAL LEASING AND FINANCE PLC,AMCL.N0000,0.1
2015-4,LANKA ASHOK LEYLAND PLC,ASHO.N0000,0.1468
2015-4,BROWNS INVESTMENTS PLC,BIL.N0000,0.2296
2015-4,CEYLON COLD STORES PLC,CCS.N0000,0.185
2015-4,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,0.8666
2015-4,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,0.2997
2015-4,CEYLON AND FOREIGN TRADES PLC,CFT.N0000,0.1696
2015-4,CEYLON HOTELS CORPORATION PLC,CHOT.N0000,0.2327
2015-4,CEYLON INVESTMENT PLC,CINV.N0000,0.3519
2015-4,SOFTLOGIC FINANCE PLC,CRL.N0000,0.3466
2015-4,C T HOLDINGS PLC,CTHR.N0000,0.3928
2015-4,DANKOTUWA PORCELAIN PLC,DPL.N0000,0.3332
2015-4,E - CHANNELLING PLC,ECL.N0000,0.1241
2015-4,EQUITY ONE PLC,EQIT.N0000,0.0372
2015-4,EXPOLANKA HOLDINGS PLC,EXPO.N0000,0.327
2015-4,GALADARI HOTELS (LANKA) PLC,GHLL.N0000,0.1257
2015-4,CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,0.4446
2015-4,HAYLEYS PLC,HAYL.N0000,0.3832
2015-4,HUNTER & COMPANY PLC,HUNT.N0000,0.2967
2015-4,HVA FOODS PLC,HVA.N0000,0.3849
2015-4,KELANI CABLES PLC,KCAB.N0000,0.202
2015-4,THE KANDY HOTELS COMPANY (1938) PLC,KHC.N0000,0.0905
2015-4,KOTAGALA PLANTATIONS PLC,KOTA.N0000,0.3039
2015-4,KOTMALE HOLDINGS PLC,LAMB.N0000,0.0419
2015-4,LION BREWERY (CEYLON) PLC,LION.N0000,0.1395
2015-4,LUCKY LANKA MILK PROCESSING COMPANY PLC,LLMP.N0000,0.2405
2015-4,LUCKY LANKA MILK PROCESSING COMPANY PLC,LLMP.X0000,1
2015-4,LANKA MILK FOODS (CWE) PLC,LMF.N0000,0.3435
2015-4,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,0.3073
2015-4,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,0.1903
2015-4,METROPOLITAN  RESOURCE  HOLDINGS  PLC,MPRH.N0000,0.2102
2015-4,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,0.1925
2015-4,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH.N0000,0.1084
2015-4,ODEL PLC,ODEL.N0000,0.0646
2015-4,ORIENT FINANCE PLC,ORIN.N0000,0.1
2015-4,PANASIAN POWER PLC,PAP.N0000,0.3797
2015-4,PC HOUSE PLC,PCH.N0000,0.8184
2015-4,PC PHARMA PLC,PCP.N0000,0.6566
2015-4,COLOMBO CITY HOLDINGS PLC,PHAR.N0000,0.336
2015-4,ROYAL CERAMICS LANKA PLC,RCL.N0000,0.4703
2015-4,REGNIS (LANKA) PLC,REG.N0000,0.4093
2015-4,THE FORTRESS RESORTS PLC,RHTL.N0000,0.1817
2015-4,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,0.1308
2015-4,SAMPATH BANK PLC,SAMP.N0000,0.8332
2015-4,THE KINGSBURY PLC,SERV.N0000,0.3914
2015-4,SEYLAN BANK PLC,SEYB.X0000,0.5605
2015-4,SEYLAN BANK PLC,SEYB.N0000,0.5429
2015-4,SINGER FINANCE LANKA PLC,SFIN.N0000,0.1955
2015-4,SINHAPUTHRA FINANCE PLC,SFL.N0000,0.497
2015-4,PEOPLE'S FINANCE PLC,SMLL.N0000,0.0944
2015-4,AITKEN SPENCE PLC,SPEN.N0000,0.368
2015-4,LANKA TILES PLC,TILE.N0000,0.2916
2015-4,TALAWAKELLE TEA ESTATES PLC,TPL.N0000,0.2027
2015-4,UNION ASSURANCE PLC,UAL.N0000,0.0607
2015-4,UNITED MOTORS LANKA PLC,UML.N0000,0.2683
