Public Holding 2016 Q2 (DATA as per latest CSE records),,,
QUARTER,COMPANY NAME,SECURITY ID,PUBLIC FLOAT
2016 - 2,CEYLON COLD STORES PLC,CCS.N0000,0.185
2016 - 2,CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,0.5454
2016 - 2,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,0.3251
2016 - 2,CEYLON HOSPITALS PLC,CHL.N0000,0.232
2016 - 2,CEYLON HOSPITALS PLC,CHL.X0000,0.9522
2016 - 2,CEYLON HOTELS CORPORATION PLC,CHOT.N0000,0.3103
2016 - 2,CEYLON INVESTMENT PLC,CINV.N0000,0.3519
2016 - 2,CEYLON LEATHER PRODUCTS PLC,CLPL.W0013,0.2635
2016 - 2,CEYLON LEATHER PRODUCTS PLC,CLPL.N0000,0.0447
2016 - 2,CEYLON LEATHER PRODUCTS PLC,CLPL.W0014,0.2635
2016 - 2,CEYLON PRINTERS PLC,CPRT.N0000,0.4838
2016 - 2,CEYLON TEA BROKERS PLC,CTBL.N0000,0.1489
2016 - 2,CEYLON TEA SERVICES PLC,CTEA.N0000,0.1282
2016 - 2,CEYLON TOBACCO COMPANY PLC,CTC.N0000,0.1587
2016 - 2,CHEMANEX PLC,CHMX.N0000,0.3623
2016 - 2,CHEVRON LUBRICANTS  LANKA  PLC,LLUB.N0000,0.49
2016 - 2,CHILAW FINANCE PLC,CFL.N0000,0.144
2016 - 2,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.N0000,0.2974
2016 - 2,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,0.8678
2016 - 2,CITRUS LEISURE PLC,REEF.W0018,0.6223
2016 - 2,CITRUS LEISURE PLC,REEF.N0000,0.5879
2016 - 2,CITRUS LEISURE PLC,REEF.W0019,0.6223
2016 - 2,CITY HOUSING & REAL ESTATE COMPANY PLC,CHOU.N0000,0.4742
2016 - 2,COLOMBO CITY HOLDINGS PLC,PHAR.N0000,0.336
2016 - 2,COLOMBO DOCKYARD PLC,DOCK.N0000,0.4894
2016 - 2,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,0.2327
2016 - 2,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,0.1195
2016 - 2,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,0.2779
2016 - 2,COLOMBO TRUST FINANCE PLC,CALF.N0000,0.1478
2016 - 2,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,0.9964
2016 - 2,COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,0.9979
2016 - 2,COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,0.1539
2016 - 2,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,0.0572
2016 - 2,COMMERCIAL LEASING & FINANCE PLC,CLC.N0000,0.0107
2016 - 2,CONVENIENCE FOODS LANKA PLC,SOY.N0000,0.2862
2016 - 2,DANKOTUWA PORCELAIN PLC,DPL.N0000,0.2221
2016 - 2,DFCC BANK PLC,DFCC.N0000,0.6334
2016 - 2,DIALOG AXIATA PLC,DIAL.N0000,0.1668
2016 - 2,DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,0.5342
2016 - 2,DIPPED PRODUCTS PLC,DIPD.N0000,0.4186
2016 - 2,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,0.4234
2016 - 2,DOLPHIN HOTELS PLC,STAF.N0000,0.2601
2016 - 2,DUNAMIS CAPITAL PLC,CSEC.N0000,0.2884
2016 - 2,E - CHANNELLING PLC,ECL.N0000,0.1241
2016 - 2,E B CREASY & COMPANY PLC,EBCR.N0000,0.2588
2016 - 2,EAST WEST PROPERTIES PLC,EAST.N0000,0.1548
2016 - 2,EASTERN MERCHANTS PLC,EMER.N0000,0.2676
2016 - 2,EDEN HOTEL LANKA PLC,EDEN.N0000,0.4269
2016 - 2,ELPITIYA PLANTATIONS PLC,ELPL.N0000,0.1693
2016 - 2,ENTRUST SECURITIES PLC,ESL.N0000,0.1096
2016 - 2,EQUITY ONE PLC,EQIT.N0000,0.0372
2016 - 2,EQUITY TWO PLC,ETWO.N0000,0.1117
2016 - 2,EXPOLANKA HOLDINGS PLC,EXPO.N0000,0.327
2016 - 2,FINLAYS COLOMBO PLC,JFIN.N0000,0.0294
2016 - 2,FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,0.2502
2016 - 2,GALADARI HOTELS (LANKA) PLC,GHLL.N0000,0.1257
2016 - 2,GESTETNER OF CEYLON PLC,GEST.N0000,0.1928
2016 - 2,GOOD HOPE PLC,GOOD.N0000,0.0548
2016 - 2,GUARDIAN CAPITAL PARTNERS PLC,WAPO.N0000,0.1377
2016 - 2,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,0.0817
2016 - 2,HARISCHANDRA MILLS PLC,HARI.N0000,0.4279
2016 - 2,HATTON NATIONAL BANK PLC,HNB.X0000,0.99
2016 - 2,HATTON NATIONAL BANK PLC,HNB.N0000,0.61
2016 - 2,HAYCARB PLC,HAYC.N0000,0.3216
2016 - 2,HAYLEYS FABRIC PLC,MGT.N0000,0.3667
2016 - 2,HAYLEYS FIBRE PLC,HEXP.N0000,0.3482
2016 - 2,HAYLEYS PLC,HAYL.N0000,0.3777
2016 - 2,HEMAS HOLDINGS PLC,HHL.N0000,0.3542
2016 - 2,HIKKADUWA BEACH RESORT PLC,CITH.N0000,0.1115
2016 - 2,HNB ASSURANCE PLC,HASU.N0000,0.3921
2016 - 2,HORANA PLANTATIONS PLC,HOPL.N0000,0.49
2016 - 2,HOTEL DEVELOPERS (LANKA) PLC,HDEV.N0000,0.084
2016 - 2,HOTEL SIGIRIYA PLC,HSIG.N0000,0.3734
2016 - 2,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,0.3553
2016 - 2,HUEJAY INTERNATIONAL INVESTMENTS PLC,HUEJ.N0000,0.0538
2016 - 2,HUNAS FALLS HOTELS PLC,HUNA.N0000,0.161
2016 - 2,HUNTER & COMPANY PLC,HUNT.N0000,0.2967
2016 - 2,HVA FOODS PLC,HVA.N0000,0.3849
2016 - 2,INDO-MALAY PLC,INDO.N0000,0.0922
2016 - 2,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,0.2984
2016 - 2,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.N0000,0.0989
2016 - 2,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.X0000,0.1512
2016 - 2,JANASHAKTHI INSURANCE PLC,JINS.N0000,0.2381
2016 - 2,JOHN KEELLS HOLDINGS PLC,JKH.N0000,0.9849
2016 - 2,JOHN KEELLS HOTELS PLC,KHL.N0000,0.1964
2016 - 2,JOHN KEELLS PLC,JKL.N0000,0.131
2016 - 2,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,0.2048
2016 - 2,KALAMAZOO SYSTEMS PLC,KZOO.N0000,0.3
2016 - 2,KALPITIYA BEACH RESORT PLC,CITK.N0000,0.2781
2016 - 2,KEELLS FOOD PRODUCTS PLC,KFP.N0000,0.0838
2016 - 2,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,0.2085
2016 - 2,KELANI CABLES PLC,KCAB.N0000,0.202
2016 - 2,KELANI TYRES PLC,TYRE.N0000,0.5636
2016 - 2,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,0.2757
2016 - 2,KELSEY DEVELOPMENTS PLC,KDL.N0000,0.1655
2016 - 2,KOTAGALA PLANTATIONS PLC,KOTA.N0000,0.3039
2016 - 2,KOTMALE HOLDINGS PLC,LAMB.N0000,0.0419
2016 - 2,KURUWITA TEXTILE MILLS PLC,KURU.N0000,0.1974
2016 - 2,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,0.31
2016 - 2,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,0.4985
2016 - 2,LANKA ASHOK LEYLAND PLC,ASHO.N0000,0.1468
2016 - 2,LANKA CEMENT PLC,LCEM.N0000,0.25
2016 - 2,LANKA CENTURY INVESTMENTS PLC,GREG.N0000,0.1924
2016 - 2,LANKA CENTURY INVESTMENTS PLC,GREG.W0001,0.0497
2016 - 2,LANKA CENTURY INVESTMENTS PLC,GREG.W0006,0.6943
2016 - 2,LANKA CENTURY INVESTMENTS PLC,GREG.W0003,0.0804
2016 - 2,LANKA CERAMIC PLC,CERA.N0000,0.1957
2016 - 2,LANKA IOC PLC,LIOC.N0000,0.2488
2016 - 2,LANKA MILK FOODS (CWE) PLC,LMF.N0000,0.3435
2016 - 2,LANKA ORIX LEASING COMPANY PLC,LOLC.N0000,0.155
2016 - 2,LANKA TILES PLC,TILE.N0000,0.2916
2016 - 2,LANKA VENTURES PLC,LVEN.N0000,0.2041
2016 - 2,LANKA WALLTILE PLC,LWL.N0000,0.2988
2016 - 2,LANKEM CEYLON PLC,LCEY.N0000,0.1721
2016 - 2,LANKEM DEVELOPMENTS PLC,LDEV.N0000,0.3193
2016 - 2,LAUGFS GAS PLC,LGL.N0000,0.2526
2016 - 2,LAUGFS GAS PLC,LGL.X0000,0.653
2016 - 2,LAXAPANA BATTERIES PLC,LITE.N0000,0.3627
2016 - 2,LB FINANCE PLC,LFIN.N0000,0.2273
2016 - 2,LEE HEDGES PLC,SHAW.N0000,0.4189
2016 - 2,LION BREWERY (CEYLON) PLC,LION.N0000,0.1392
2016 - 2,LOLC FINANCE PLC,LOFC.N0000,0.1
2016 - 2,LUCKY LANKA MILK PROCESSING COMPANY PLC,LLMP.N0000,0.2405
2016 - 2,LUCKY LANKA MILK PROCESSING COMPANY PLC,LLMP.X0000,1
2016 - 2,MACKWOODS ENERGY PLC,MEL.N0000,0.139
2016 - 2,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,0.0652
2016 - 2,MAHAWELI REACH HOTELS PLC,MRH.N0000,0.2449
2016 - 2,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,0.1887
2016 - 2,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,0.3302
2016 - 2,MARAWILA  RESORTS  PLC,MARA.N0000,0.3486
2016 - 2,MASKELIYA PLANTATIONS PLC,MASK.N0000,0.1659
2016 - 2,MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,0.1087
2016 - 2,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,0.211
2016 - 2,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,0.2551
2016 - 2,METROPOLITAN  RESOURCE  HOLDINGS  PLC,MPRH.N0000,0.2102
2016 - 2,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,0.1698
2016 - 2,MIRAMAR BEACH HOTELS PLC,MIRA.N0000,0.2973
2016 - 2,MTD WALKERS PLC,KAPI.N0000,0.0922
2016 - 2,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,0.486
2016 - 2,N D B CAPITAL HOLDINGS PLC,CDIC.N0000,0.0038
2016 - 2,NAMAL ACUITY VALUE FUND,NAVF.U0000,0.116
2016 - 2,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,0.1925
2016 - 2,NATION LANKA FINANCE PLC,CSF.W0021,0.5671
2016 - 2,NATION LANKA FINANCE PLC,CSF.N0000,0.3973
2016 - 2,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,0.903
2016 - 2,NATIONS TRUST BANK PLC,NTB.N0000,0.3485
2016 - 2,NAWALOKA HOSPITALS PLC,NHL.N0000,0.1249
2016 - 2,NESTLE LANKA PLC,NEST.N0000,0.0918
2016 - 2,ODEL PLC,ODEL.N0000,0.063
2016 - 2,OFFICE EQUIPMENT PLC,OFEQ.N0000,0.4132
2016 - 2,ON'ALLY HOLDINGS PLC,ONAL.N0000,0.1865
2016 - 2,ORIENT FINANCE PLC,ORIN.N0000,0.1
2016 - 2,ORIENT GARMENTS PLC,OGL.N0000,0.1518
2016 - 2,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,0.1747
2016 - 2,PALM GARDEN HOTELS PLC,PALM.N0000,0.1062
2016 - 2,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,0.5194
2016 - 2,PANASIAN POWER PLC,PAP.N0000,0.3246
2016 - 2,PARAGON CEYLON PLC,PARA.N0000,0.6761
2016 - 2,PC HOUSE PLC,PCH.N0000,0.9354
2016 - 2,PC PHARMA PLC,PCP.N0000,0.9822
2016 - 2,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,0.1001
2016 - 2,PELWATTE SUGAR INDUSTRIES PLC,SUGA.N0000,0.2071
2016 - 2,PEOPLE'S FINANCE PLC,SMLL.N0000,0.0944
2016 - 2,PEOPLE'S INSURANCE PLC,PINS.N0000,0.2498
2016 - 2,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,0.2483
2016 - 2,PEOPLE`S MERCHANT FINANCE  PLC,PMB.N0000,0.113
2016 - 2,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,0.4354
2016 - 2,PRINTCARE PLC,CARE.N0000,0.4588
2016 - 2,PROPERTY DEVELOPMENT PLC,PDL.N0000,0.0445
2016 - 2,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,0.9543
2016 - 2,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,0.1459
2016 - 2,RAMBODA FALLS PLC,RFL.N0000,0.2837
2016 - 2,REGNIS (LANKA) PLC,REG.N0000,0.4093
2016 - 2,RENUKA AGRI FOODS PLC,RAL.N0000,0.3286
2016 - 2,RENUKA CITY HOTELS PLC.,RENU.N0000,0.2792
2016 - 2,RENUKA FOODS PLC,COCO.N0000,0.271
2016 - 2,RENUKA FOODS PLC,COCO.X0000,0.6898
2016 - 2,RENUKA HOLDINGS PLC,RHL.X0000,0.9414
2016 - 2,RENUKA HOLDINGS PLC,RHL.N0000,0.4214
2016 - 2,RESUS ENERGY PLC,HPWR.N0000,0.4028
2016 - 2,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,0.4292
2016 - 2,RICHARD PIERIS EXPORTS PLC,REXP.N0000,0.1974
2016 - 2,RIVERINA HOTELS PLC,BHR.N0000,0.2549
2016 - 2,ROYAL CERAMICS LANKA PLC,RCL.N0000,0.4745
2016 - 2,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,0.1308
2016 - 2,S M B LEASING PLC,SEMB.N0000,0.8365
2016 - 2,S M B LEASING PLC,SEMB.X0000,1
2016 - 2,SAMPATH BANK PLC,SAMP.N0000,0.8332
2016 - 2,SAMSON INTERNATIONAL PLC,SIL.N0000,0.4241
2016 - 2,SANASA DEVELOPMENT BANK PLC,SDB.N0000,0.9999
2016 - 2,SATHOSA MOTORS PLC,SMOT.N0000,0.1545
2016 - 2,SELINSING PLC,SELI.N0000,0.0378
2016 - 2,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,0.216
2016 - 2,SERENDIB ENGINEERING GROUP PLC,IDL.N0000,0.2376
2016 - 2,SERENDIB HOTELS PLC,SHOT.N0000,0.2001
2016 - 2,SERENDIB HOTELS PLC,SHOT.X0000,0.2664
2016 - 2,SERENDIB LAND PLC,SLND.N0000,0.0758
2016 - 2,SEYLAN BANK PLC,SEYB.N0000,0.5428
2016 - 2,SEYLAN BANK PLC,SEYB.X0000,0.5596
2016 - 2,SEYLAN DEVELOPMENTS PLC,CSD.N0000,0.2955
2016 - 2,SHALIMAR (MALAY) PLC.,SHAL.N0000,0.0073
2016 - 2,SIERRA CABLES PLC,SIRA.N0000,0.3755
2016 - 2,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,0.3299
2016 - 2,SINGER (SRI LANKA) PLC,SINS.N0000,0.1389
2016 - 2,SINGER FINANCE LANKA PLC,SFIN.N0000,0.1955
2016 - 2,SINGER INDUSTRIES (CEYLON) PLC,SINI.N0000,0.1644
2016 - 2,SINGHE HOSPITALS PLC,SINH.N0000,0.2533
2016 - 2,SINHAPUTHRA FINANCE PLC,SFL.N0000,0.497
2016 - 2,SOFTLOGIC CAPITAL PLC,SCAP.N0000,0.2648
2016 - 2,SOFTLOGIC FINANCE PLC,CRL.N0000,0.362
2016 - 2,SOFTLOGIC HOLDINGS PLC,SHL.N0000,0.2845
2016 - 2,SRI LANKA TELECOM PLC,SLTL.N0000,0.0552
2016 - 2,STANDARD CAPITAL PLC,SING.N0000,0.2473
2016 - 2,SUMMIT FINANCE PLC,GSF.N0000,0.2446
2016 - 2,SUNSHINE HOLDINGS PLC,SUN.N0000,0.066
2016 - 2,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,0.4644
2016 - 2,SWARNAMAHAL FINANCIAL SERVICES PLC,SFS.N0000,0.1
2016 - 2,SWISSTEK (CEYLON) PLC,PARQ.N0000,0.3202
2016 - 2,TAL LANKA HOTELS PLC,TAJ.N0000,0.1724
2016 - 2,TALAWAKELLE TEA ESTATES PLC,TPL.N0000,0.2027
2016 - 2,TANGERINE BEACH HOTELS PLC,TANG.N0000,0.3558
2016 - 2,TAPROBANE HOLDINGS PLC,TAP.N0000,0.0082
2016 - 2,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,0.3303
2016 - 2,TESS AGRO PLC,TESS.N0000,0.4939
2016 - 2,TESS AGRO PLC,TESS.X0000,0.8517
2016 - 2,TEXTURED JERSEY LANKA PLC,TJL.N0000,0.4017
2016 - 2,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,0.3254
2016 - 2,THE AUTODROME PLC,AUTO.N0000,0.2295
2016 - 2,THE COLOMBO FORT LAND AND BUILDING PLC,CFLB.N0000,0.3269
2016 - 2,THE FINANCE COMPANY PLC,TFC.N0000,0.629
2016 - 2,THE FINANCE COMPANY PLC,TFC.X0000,1
2016 - 2,THE FORTRESS RESORTS PLC,RHTL.N0000,0.1817
2016 - 2,THE KANDY HOTELS COMPANY (1938) PLC,KHC.N0000,0.0905
2016 - 2,THE KINGSBURY PLC,SERV.N0000,0.3873
2016 - 2,THE LANKA HOSPITALS CORPORATION PLC,LHCL.N0000,0.1673
2016 - 2,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH.N0000,0.1084
2016 - 2,THREE ACRE FARMS PLC,TAFL.N0000,0.2779
2016 - 2,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.N0000,0.255
2016 - 2,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.X0000,1
2016 - 2,TOUCHWOOD INVESTMENTS PLC,TWOD.N0000,0.9065
2016 - 2,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,0.0165
2016 - 2,TRANS ASIA HOTELS PLC,TRAN.N0000,0.0765
2016 - 2,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,0.0811
2016 - 2,UNION ASSURANCE PLC,UAL.N0000,0.0607
2016 - 2,UNION BANK OF COLOMBO PLC,UBC.N0000,0.219
2016 - 2,UNION CHEMICALS LANKA PLC,UCAR.N0000,0.259
2016 - 2,UNITED MOTORS LANKA PLC,UML.N0000,0.2683
2016 - 2,VALLIBEL FINANCE PLC,VFIN.N0000,0.2495
2016 - 2,VALLIBEL ONE PLC,VONE.N0000,0.1924
2016 - 2,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,0.379
2016 - 2,VIDULLANKA PLC,VLL.N0000,0.1698
2016 - 2,WASKADUWA BEACH RESORT PLC,CITW.N0000,0.1679
2016 - 2,WATAWALA  PLANTATIONS  PLC,WATA.N0000,0.1342
2016 - 2,YORK ARCADE HOLDINGS PLC,YORK.N0000,0.4551
