Public Holding 2015 Q2 (DATA as per latest CSE records),,,
QUARTER,COMPANY NAME,SECURITY ID,PUBLIC FLOAT
2015-2,SAMPATH BANK PLC,SAMP.N0000,0.8331
2015-2,THE KINGSBURY PLC,SERV.N0000,0.3914
2015-2,SEYLAN BANK PLC,SEYB.N0000,0.543
2015-2,SEYLAN BANK PLC,SEYB.X0000,0.5677
2015-2,SINGER FINANCE LANKA PLC,SFIN.N0000,0.1952
2015-2,SINHAPUTHRA FINANCE PLC,SFL.N0000,0.4972
2015-2,PEOPLE'S FINANCE PLC,SMLL.N0000,0.0944
2015-2,AITKEN SPENCE PLC,SPEN.N0000,0.3865
2015-2,LANKA TILES PLC,TILE.N0000,0.2915
2015-2,TALAWAKELLE TEA ESTATES PLC,TPL.N0000,0.2027
2015-2,UNION ASSURANCE PLC,UAL.N0000,0.0434
2015-2,UNITED MOTORS LANKA PLC,UML.N0000,0.2684
2015-2,ASIA CAPITAL PLC,ACAP.N0000,0.0668
2015-2,AGSTAR PLC,AGST.N0000,0.1659
2015-2,AGSTAR PLC,AGST.X0000,0.0001
2015-2,ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,0.0981
2015-2,ACL PLASTICS PLC,APLA.N0000,0.3387
2015-2,LANKA CERAMIC PLC,CERA.N0000,0.1957
2015-2,CENTRAL FINANCE COMPANY PLC,CFIN.N0000,0.6005
2015-2,C I C HOLDINGS PLC,CIC.N0000,0.4661
2015-2,C I C HOLDINGS PLC,CIC.X0000,0.9614
2015-2,CENTRAL INDUSTRIES PLC,CIND.N0000,0.3331
2015-2,C T LAND DEVELOPMENT PLC,CTLD.N0000,0.2471
2015-2,E B CREASY & COMPANY PLC,EBCR.N0000,0.2584
2015-2,GESTETNER OF CEYLON PLC,GEST.N0000,0.1824
2015-2,HNB ASSURANCE PLC,HASU.N0000,0.3922
2015-2,HUEJAY INTERNATIONAL INVESTMENTS PLC,HUEJ.N0000,0.0648
2015-2,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,0.2048
2015-2,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,0.2757
2015-2,KALAMAZOO SYSTEMS PLC,KZOO.N0000,0.5782
2015-2,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,0.486
2015-2,BRAC LANKA FINANCE PLC,NIFL.N0000,0.0565
2015-2,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,0.5201
2015-2,PALM GARDEN HOTELS PLC,PALM.N0000,0.1062
2015-2,SWISSTEK (CEYLON) PLC,PARQ.N0000,0.3664
2015-2,RENUKA AGRI FOODS PLC,RAL.N0000,0.3535
2015-2,RENUKA CITY HOTELS PLC.,RENU.N0000,0.2791
2015-2,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,0.9589
2015-2,S M B LEASING PLC,SEMB.X0000,0.9232
2015-2,S M B LEASING PLC,SEMB.N0000,0.539
2015-2,SHALIMAR (MALAY) PLC.,SHAL.N0000,0.0073
2015-2,SINGER INDUSTRIES (CEYLON) PLC,SINI.N0000,0.164
2015-2,SIERRA CABLES PLC,SIRA.N0000,0.3757
2015-2,SUNSHINE HOLDINGS PLC,SUN.N0000,0.0599
2015-2,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.N0000,0.2576
2015-2,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.X0000,1
2015-2,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,0.3303
2015-2,UNION CHEMICALS LANKA PLC,UCAR.N0000,0.259
2015-2,WATAWALA  PLANTATIONS  PLC,WATA.N0000,0.2435
2015-2,ACME PRINTING & PACKAGING PLC,ACME.N0000,0.4701
2015-2,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,0.2492
2015-2,ARPICO INSURANCE PLC,AINS.N0000,0.101
2015-2,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,0.2631
2015-2,ARPICO FINANCE COMPANY PLC,ARPI.N0000,0.0596
2015-2,ASCOT HOLDINGS PLC,ASCO.N0000,0.6055
2015-2,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,0.223
2015-2,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,0.333
2015-2,RIVERINA HOTELS PLC,BHR.N0000,0.2549
2015-2,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.N0000,0.7397
2015-2,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.X0000,1
2015-2,CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,0.3349
2015-2,COLOMBO TRUST FINANCE PLC,CALF.N0000,0.1449
2015-2,CARSON CUMBERBATCH PLC,CARS.N0000,0.1441
2015-2,CHILAW FINANCE PLC,CFL.N0000,0.1322
2015-2,CHEMANEX PLC,CHMX.N0000,0.3627
2015-2,CITY HOUSING & REAL ESTATE COMPANY PLC,CHOU.N0000,0.464
2015-2,CENTRAL INVESTMENTS AND FINANCE PLC,CIFL.N0000,0.7746
2015-2,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,0.1207
2015-2,WASKADUWA BEACH RESORT PLC,CITW.N0000,0.1679
2015-2,COMMERCIAL LEASING & FINANCE PLC,CLC.N0000,0.0107
2015-2,AMAYA LEISURE PLC,CONN.N0000,0.2046
2015-2,CEYLON PRINTERS PLC,CPRT.N0000,0.4835
2015-2,NATION LANKA FINANCE PLC,CSF.W0021,0.5671
2015-2,NATION LANKA FINANCE PLC,CSF.N0000,0.408
2015-2,C. W. MACKIE PLC,CWM.N0000,0.1117
2015-2,DFCC BANK PLC,DFCC.N0000,0.6338
2015-2,EDEN HOTEL LANKA PLC,EDEN.N0000,0.4273
2015-2,BROWNS CAPITAL PLC,FLCH.N0000,0.4535
2015-2,SUMMIT FINANCE PLC,GSF.N0000,0.2446
2015-2,HARISCHANDRA MILLS PLC,HARI.N0000,0.4279
2015-2,HAYCARB PLC,HAYC.N0000,0.3217
2015-2,HOTEL DEVELOPERS (LANKA) PLC,HDEV.N0000,0.084
2015-2,HORANA PLANTATIONS PLC,HOPL.N0000,0.49
2015-2,HOTEL SIGIRIYA PLC,HSIG.N0000,0.3734
2015-2,SERENDIB ENGINEERING GROUP PLC,IDL.N0000,0.2376
2015-2,INDO-MALAY PLC,INDO.N0000,0.0923
2015-2,FINLAYS COLOMBO PLC,JFIN.N0000,0.0289
2015-2,JOHN KEELLS PLC,JKL.N0000,0.131
2015-2,KELSEY DEVELOPMENTS PLC,KDL.N0000,0.1653
2015-2,KEELLS FOOD PRODUCTS PLC,KFP.N0000,0.0838
2015-2,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,0.2085
2015-2,KURUWITA TEXTILE MILLS PLC,KURU.N0000,0.1974
2015-2,LANKEM CEYLON PLC,LCEY.N0000,0.1721
2015-2,LANKEM DEVELOPMENTS PLC,LDEV.N0000,0.3167
2015-2,THE LANKA HOSPITALS CORPORATION PLC,LHCL.N0000,0.1673
2015-2,LAXAPANA BATTERIES PLC,LITE.N0000,0.4842
2015-2,CHEVRON LUBRICANTS  LANKA  PLC,LLUB.N0000,0.49
2015-2,LANKA ORIX LEASING COMPANY PLC,LOLC.N0000,0.155
2015-2,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,0.1888
2015-2,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,0.3292
2015-2,MARAWILA  RESORTS  PLC,MARA.N0000,0.4566
2015-2,MASKELIYA PLANTATIONS PLC,MASK.N0000,0.1659
2015-2, MULTI FINANCE  PLC,MFL.N0000,0.1432
2015-2,HAYLEYS FABRIC PLC,MGT.N0000,0.3669
2015-2,PROPERTY DEVELOPMENT PLC,PDL.N0000,0.0445
2015-2,SWARNAMAHAL FINANCIAL SERVICES PLC,SFS.N0000,0.1
2015-2,STANDARD CAPITAL PLC,SING.N0000,0.2473
2015-2,PELWATTE SUGAR INDUSTRIES PLC,SUGA.N0000,0.2071
2015-2,TAPROBANE HOLDINGS PLC,TAP.N0000,0.1273
2015-2,KELANI TYRES PLC,TYRE.N0000,0.5829
2015-2,YORK ARCADE HOLDINGS PLC,YORK.N0000,0.4551
2015-2,ASIA ASSET FINANCE PLC,AAF.N0000,0.2525
2015-2,ACL CABLES PLC,ACL.N0000,0.3794
2015-2,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,0.2144
2015-2,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,0.254
2015-2,ADAM INVESTMENTS PLC,AINV.N0000,0.1728
2015-2,ALUFAB PLC,ALUF.N0000,0.3741
2015-2,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,ASPM.N0000,0.1178
2015-2,THE AUTODROME PLC,AUTO.N0000,0.2295
2015-2,BERUWALA RESORTS PLC,BERU.N0000,0.1036
2015-2,BERUWELA WALK INN PLC,BINN.N0000,0.065
2015-2,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,0.2123
2015-2,BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,0.1
2015-2,PRINTCARE PLC,CARE.N0000,0.4588
2015-2,CARGILLS (CEYLON) PLC,CARG.N0000,0.2098
2015-2,N D B CAPITAL HOLDINGS PLC,CDIC.N0000,0.0038
2015-2,CEYLON HOSPITALS PLC,CHL.N0000,0.232
2015-2,CEYLON HOSPITALS PLC,CHL.X0000,0.8145
2015-2,CEYLINCO INSURANCE PLC,CINS.X0000,0.4328
2015-2,CEYLINCO INSURANCE PLC,CINS.N0000,0.7331
2015-2,HIKKADUWA BEACH RESORT PLC,CITH.N0000,0.1115
2015-2,KALPITIYA BEACH RESORT PLC,CITK.N0000,0.2782
2015-2,RENUKA FOODS PLC,COCO.X0000,0.6898
2015-2,RENUKA FOODS PLC,COCO.N0000,0.3094
2015-2,C M HOLDINGS PLC,COLO.N0000,0.2961
2015-2,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,0.9957
2015-2,COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,0.9979
2015-2,CEYLON TEA SERVICES PLC,CTEA.N0000,0.1282
2015-2,DIALOG AXIATA PLC,DIAL.N0000,0.1668
2015-2,DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,0.5367
2015-2,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,0.4234
2015-2,COLOMBO DOCKYARD PLC,DOCK.N0000,0.4894
2015-2,EAST WEST PROPERTIES PLC,EAST.N0000,0.1548
2015-2,EQUITY TWO PLC,ETWO.N0000,0.1117
2015-2,GOOD HOPE PLC,GOOD.N0000,0.0551
2015-2,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,0.3252
2015-2,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,0.0817
2015-2,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,0.3535
2015-2,HAYLEYS FIBRE PLC,HEXP.N0000,0.3444
2015-2,JOHN KEELLS HOTELS PLC,KHL.N0000,0.1964
2015-2,LANKA CEMENT PLC,LCEM.N0000,0.25
2015-2,LANKA IOC PLC,LIOC.N0000,0.2488
2015-2,LANKA VENTURES PLC,LVEN.N0000,0.2041
2015-2,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.X0000,0.1512
2015-2,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.N0000,0.0989
2015-2,MAHAWELI REACH HOTELS PLC,MRH.N0000,0.2443
2015-2,NAMAL ACUITY VALUE FUND,NAVF.U0000,0.116
2015-2,NESTLE LANKA PLC,NEST.N0000,0.0918
2015-2,OFFICE EQUIPMENT PLC,OFEQ.N0000,0.4798
2015-2,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,0.069
2015-2,CITRUS LEISURE PLC,REEF.W0018,0.6223
2015-2,CITRUS LEISURE PLC,REEF.W0019,0.6223
2015-2,CITRUS LEISURE PLC,REEF.N0000,0.5879
2015-2,RICHARD PIERIS EXPORTS PLC,REXP.N0000,0.1974
2015-2,RENUKA HOLDINGS PLC,RHL.X0000,0.9416
2015-2,RENUKA HOLDINGS PLC,RHL.N0000,0.4214
2015-2,SOFTLOGIC CAPITAL PLC,SCAP.N0000,0.2689
2015-2,SANASA DEVELOPMENT BANK PLC,SDB.N0000,0.9999
2015-2,LEE HEDGES PLC,SHAW.N0000,0.4189
2015-2,SOFTLOGIC HOLDINGS PLC,SHL.N0000,0.285
2015-2,SERENDIB HOTELS PLC,SHOT.X0000,0.2664
2015-2,SERENDIB HOTELS PLC,SHOT.N0000,0.2001
2015-2,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,0.3299
2015-2,SERENDIB LAND PLC,SLND.N0000,0.0758
2015-2,SATHOSA MOTORS PLC,SMOT.N0000,0.1548
2015-2,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,0.4644
2015-2,THREE ACRE FARMS PLC,TAFL.N0000,0.2779
2015-2,TANGERINE BEACH HOTELS PLC,TANG.N0000,0.3558
2015-2,THE FINANCE COMPANY PLC,TFC.N0000,0.629
2015-2,THE FINANCE COMPANY PLC,TFC.X0000,0.9986
2015-2,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,0.0165
2015-2,TRANS ASIA HOTELS PLC,TRAN.N0000,0.0765
2015-2,VALLIBEL FINANCE PLC,VFIN.N0000,0.2356
2015-2,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,0.3539
2015-2,ABANS ELECTRICALS PLC,ABAN.N0000,0.3764
2015-2,AMANA BANK PLC,ABL.N0000,0.3127
2015-2,ABANS FINANCE PLC,AFSL.N0000,0.1034
2015-2,ALUMEX PLC,ALUM.N0000,0.1418
2015-2,ASIRI CENTRAL HOSPITALS PLC,ASHA.N0000,0.0068
2015-2,AMANA TAKAFUL PLC,ATL.N0000,0.2475
2015-2,BALANGODA  PLANTATIONS  PLC,BALA.N0000,0.4139
2015-2,BROWNS BEACH HOTELS PLC,BBH.N0000,0.092
2015-2,BIMPUTH FINANCE PLC,BLI.N0000,0.0588
2015-2,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,0.096
2015-2,CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,0.1692
2015-2,BROWN & COMPANY PLC,BRWN.N0000,0.4088
2015-2,BUKIT DARAH PLC,BUKI.N0000,0.2304
2015-2,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,0.2779
2015-2,SEYLAN DEVELOPMENTS PLC,CSD.N0000,0.3156
2015-2,DUNAMIS CAPITAL PLC,CSEC.N0000,0.3472
2015-2,CEYLON TEA BROKERS PLC,CTBL.N0000,0.1487
2015-2,CEYLON TOBACCO COMPANY PLC,CTC.N0000,0.1587
2015-2,DIPPED PRODUCTS PLC,DIPD.N0000,0.4185
2015-2,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,0.4354
2015-2,HEMAS HOLDINGS PLC,HHL.N0000,0.2825
2015-2,HUNAS FALLS HOTELS PLC,HUNA.N0000,0.161
2015-2,JANASHAKTHI INSURANCE PLC,JINS.N0000,0.2872
2015-2,MTD WALKERS PLC,KAPI.N0000,0.0922
2015-2,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,0.4985
2015-2,LB FINANCE PLC,LFIN.N0000,0.226
2015-2,LOLC FINANCE PLC,LOFC.N0000,0.1
2015-2,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,0.3363
2015-2,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,0.2541
2015-2,MIRAMAR BEACH HOTELS PLC,MIRA.N0000,0.2973
2015-2,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,0.211
2015-2,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,0.9026
2015-2,NAWALOKA HOSPITALS PLC,NHL.N0000,0.1259
2015-2,ON'ALLY HOLDINGS PLC,ONAL.N0000,0.641
2015-2,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,0.1755
2015-2,ADAM CAPITAL PLC,PCHH.N0000,0.5634
2015-2,PEOPLE`S MERCHANT FINANCE  PLC,PMB.N0000,0.3099
2015-2,RAMBODA FALLS PLC,RFL.N0000,0.2837
2015-2,SELINSING PLC,SELI.N0000,0.0383
2015-2,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,0.216
2015-2,SRI LANKA TELECOM PLC,SLTL.N0000,0.0552
2015-2,CONVENIENCE FOODS LANKA PLC,SOY.N0000,0.2862
2015-2,TAL LANKA HOTELS PLC,TAJ.N0000,0.1724
2015-2,TOUCHWOOD INVESTMENTS PLC,TWOD.N0000,0.9065
2015-2,UNION BANK OF COLOMBO PLC,UBC.N0000,0.2053
