Public Holding 2012 Q4 (DATA as per latest CSE records),,,
QUARTER,COMPANY NAME,SECURITY ID,PUBLIC FLOAT
2012-4,METROPOLITAN  RESOURCE  HOLDINGS  PLC,MPRH.N0000,0.3753
2012-4,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,0.2132
2012-4,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH.N0000,0.1084
2012-4,ODEL PLC,ODEL.N0000,0.1362
2012-4,ORIENT FINANCE PLC,ORIN.N0000,0.1501
2012-4,PANASIAN POWER PLC,PAP.N0000,0.7556
2012-4,PC HOUSE PLC,PCH.N0000,0.34
2012-4,PC PHARMA PLC,PCP.N0000,0.1077
2012-4,COLOMBO CITY HOLDINGS PLC,PHAR.N0000,0.336
2012-4,ROYAL CERAMICS LANKA PLC,RCL.N0000,0.4103
2012-4,REGNIS (LANKA) PLC,REG.N0000,0.4587
2012-4,THE FORTRESS RESORTS PLC,RHTL.N0000,0.2783
2012-4,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,0.1321
2012-4,SAMPATH BANK PLC,SAMP.N0000,0.8498
2012-4,THE KINGSBURY PLC,SERV.N0000,0.3805
2012-4,SEYLAN BANK PLC,SEYB.X0000,0.762
2012-4,SEYLAN BANK PLC,SEYB.N0000,0.6153
2012-4,SINGER FINANCE LANKA PLC,SFIN.N0000,0.195
2012-4,SINHAPUTHRA FINANCE PLC,SFL.N0000,0.3689
2012-4,PEOPLE'S FINANCE PLC,SMLL.N0000,0.1119
2012-4,AITKEN SPENCE PLC,SPEN.N0000,0.4007
2012-4,LANKA TILES PLC,TILE.N0000,0.4375
2012-4,TALAWAKELLE TEA ESTATES PLC,TPL.N0000,0.2027
2012-4,UNION ASSURANCE PLC,UAL.N0000,0.0434
2012-4,UNITED MOTORS LANKA PLC,UML.N0000,0.3003
2012-4,ASIA ASSET FINANCE PLC,AAF.N0000,0.0719
2012-4,ACL CABLES PLC,ACL.N0000,0.3794
2012-4,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,0.2144
2012-4,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,0.254
2012-4,ALUFAB PLC,ALUF.N0000,0.39
2012-4,THE AUTODROME PLC,AUTO.N0000,0.229
2012-4,BERUWALA RESORTS PLC,BERU.N0000,0.1017
2012-4,BERUWELA WALK INN PLC,BINN.N0000,0.1882
2012-4,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,0.1189
2012-4,PRINTCARE PLC,CARE.N0000,0.2205
2012-4,CARGILLS (CEYLON) PLC,CARG.N0000,0.1834
2012-4,N D B CAPITAL HOLDINGS PLC,CDIC.N0000,0.0034
2012-4,CEYLON HOSPITALS PLC,CHL.X0000,0.8521
2012-4,CEYLON HOSPITALS PLC,CHL.N0000,0.2952
2012-4,CEYLINCO INSURANCE PLC,CINS.X0000,0.4083
2012-4,CEYLINCO INSURANCE PLC,CINS.N0000,0.3773
2012-4,HIKKADUWA BEACH RESORT PLC,CITH.N0000,0.1
2012-4,KALPITIYA BEACH RESORT PLC,CITK.N0000,0.304
2012-4,RENUKA FOODS PLC,COCO.N0000,0.4907
2012-4,RENUKA FOODS PLC,COCO.X0000,0.9999
2012-4,C M HOLDINGS PLC,COLO.N0000,0.3191
2012-4,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,0.8497
2012-4,COMMERCIAL BANK OF CEYLON PLC,COMB.X0000,0.9996
2012-4,CEYLON TEA SERVICES PLC,CTEA.N0000,0.1275
2012-4,DIALOG AXIATA PLC,DIAL.N0000,0.1473
2012-4,DIESEL & MOTOR ENGINEERING PLC,DIMO.N0000,0.4401
2012-4,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,0.2983
2012-4,COLOMBO DOCKYARD PLC,DOCK.N0000,0.3412
2012-4,EAST WEST PROPERTIES PLC,EAST.N0000,0.2032
2012-4,EQUITY TWO PLC,ETWO.N0000,0.1117
2012-4,GOOD HOPE PLC,GOOD.N0000,0.0578
2012-4,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,0.3284
2012-4,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,0.0817
2012-4,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,0.2119
2012-4,HAYLEYS FIBRE PLC,HEXP.N0000,0.348
2012-4,JOHN KEELLS HOTELS PLC,KHL.N0000,0.1964
2012-4,LANKA CEMENT PLC,LCEM.N0000,0.248
2012-4,LANKA IOC PLC,LIOC.N0000,0.2488
2012-4,LANKA VENTURES PLC,LVEN.N0000,0.2042
2012-4,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.N0000,0.2637
2012-4,"J.L.MORISON, SON & JONES (CEYLON) PLC",MORI.X0000,0.5099
2012-4,MAHAWELI REACH HOTELS PLC,MRH.N0000,0.2459
2012-4,NAMAL ACUITY VALUE FUND,NAVF.U0000,0.116
2012-4,NESTLE LANKA PLC,NEST.N0000,0.0915
2012-4,OFFICE EQUIPMENT PLC,OFEQ.N0000,0.3746
2012-4,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,0.069
2012-4,CITRUS LEISURE PLC,REEF.W0018,0.6223
2012-4,CITRUS LEISURE PLC,REEF.W0019,0.6223
2012-4,CITRUS LEISURE PLC,REEF.N0000,0.6537
2012-4,RICHARD PIERIS EXPORTS PLC,REXP.N0000,0.1974
2012-4,RENUKA HOLDINGS PLC,RHL.N0000,0.436
2012-4,RENUKA HOLDINGS PLC,RHL.X0000,0.9528
2012-4,SOFTLOGIC CAPITAL PLC,SCAP.N0000,0.0305
2012-4,SANASA DEVELOPMENT BANK PLC,SDB.N0000,0.9998
2012-4,LEE HEDGES PLC,SHAW.N0000,0.4189
2012-4,SOFTLOGIC HOLDINGS PLC,SHL.N0000,0.3091
2012-4,SERENDIB HOTELS PLC,SHOT.N0000,0.2867
2012-4,SERENDIB HOTELS PLC,SHOT.X0000,0.2664
2012-4,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,0.3313
2012-4,SERENDIB LAND PLC,SLND.N0000,0.0758
2012-4,SATHOSA MOTORS PLC,SMOT.N0000,0.1823
2012-4,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,0.1119
2012-4,THREE ACRE FARMS PLC,TAFL.N0000,0.2779
2012-4,TANGERINE BEACH HOTELS PLC,TANG.N0000,0.3535
2012-4,THE FINANCE COMPANY PLC,TFC.X0000,0.9996
2012-4,THE FINANCE COMPANY PLC,TFC.N0000,0.6383
2012-4,TRADE FINANCE AND INVESTMENTS PLC,TFIL.N0000,0.2129
2012-4,TRANS ASIA HOTELS PLC,TRAN.N0000,0.0761
2012-4,VALLIBEL FINANCE PLC,VFIN.N0000,0.2681
2012-4,VALLIBEL POWER ERATHNA PLC,VPEL.N0000,0.191
2012-4,ABANS ELECTRICALS PLC,ABAN.N0000,0.3178
2012-4,ABANS FINANCE PLC,AFSL.N0000,0.1069
2012-4,ASIRI CENTRAL HOSPITALS PLC,ASHA.N0000,0.1155
2012-4,AMANA TAKAFUL PLC,ATL.N0000,0.2842
2012-4,BALANGODA  PLANTATIONS  PLC,BALA.N0000,0.4139
2012-4,BROWNS BEACH HOTELS PLC,BBH.N0000,0.0932
2012-4,BIMPUTH FINANCE PLC,BLI.N0000,0.2129
2012-4,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,0.096
2012-4,CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,0.1706
2012-4,BROWN & COMPANY PLC,BRWN.N0000,0.512
2012-4,BUKIT DARAH PLC,BUKI.N0000,0.3148
2012-4,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,0.3434
2012-4,SEYLAN DEVELOPMENTS PLC,CSD.N0000,0.4816
2012-4,DUNAMIS CAPITAL PLC,CSEC.N0000,0.4003
2012-4,CEYLON TEA BROKERS PLC,CTBL.N0000,0.1518
2012-4,CEYLON TOBACCO COMPANY PLC,CTC.N0000,0.1576
2012-4,DIPPED PRODUCTS PLC,DIPD.N0000,0.2917
2012-4,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,0.4354
2012-4,HEMAS HOLDINGS PLC,HHL.N0000,0.2833
2012-4,HUNAS FALLS HOTELS PLC,HUNA.N0000,0.3222
2012-4,JANASHAKTHI INSURANCE PLC,JINS.N0000,0.3845
2012-4,MTD WALKERS PLC,KAPI.N0000,0.0922
2012-4,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,0.2078
2012-4,LB FINANCE PLC,LFIN.N0000,0.1188
2012-4,LOLC FINANCE PLC,LOFC.N0000,0.1
2012-4,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,0.2052
2012-4,MIRAMAR BEACH HOTELS PLC,MIRA.N0000,0.2973
2012-4,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,0.211
2012-4,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,0.964
2012-4,NAWALOKA HOSPITALS PLC,NHL.N0000,0.1284
2012-4,ON'ALLY HOLDINGS PLC,ONAL.N0000,0.0789
2012-4,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,0.1664
2012-4,ADAM CAPITAL PLC,PCHH.N0000,0.2105
2012-4,PEOPLE`S MERCHANT FINANCE  PLC,PMB.N0000,0.3446
2012-4,RAMBODA FALLS PLC,RFL.N0000,0.2706
2012-4,SELINSING PLC,SELI.N0000,0.0401
2012-4,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,0.2176
2012-4,SRI LANKA TELECOM PLC,SLTL.N0000,0.0552
2012-4,CONVENIENCE FOODS LANKA PLC,SOY.N0000,0.2862
2012-4,TAL LANKA HOTELS PLC,TAJ.N0000,0.1576
2012-4,TOUCHWOOD INVESTMENTS PLC,TWOD.N0000,0.7464
2012-4,UNION BANK OF COLOMBO PLC,UBC.N0000,0.5293
2012-4,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,0.1807
2012-4,BAIRAHA FARMS PLC,BFL.N0000,0.5318
2012-4,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,0.3647
2012-4,THE COLOMBO FORT LAND AND BUILDING PLC,CFLB.N0000,0.4195
2012-4,FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,0.3034
2012-4,CEYLON LEATHER PRODUCTS PLC,CLPL.W0013,0.2635
2012-4,CEYLON LEATHER PRODUCTS PLC,CLPL.N0000,0.1364
2012-4,CEYLON LEATHER PRODUCTS PLC,CLPL.W0014,0.2635
2012-4,COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,0.2174
2012-4,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,0.0545
2012-4,A I A INSURANCE LANKA PLC,CTCE.N0000,0.0773
2012-4,ELPITIYA PLANTATIONS PLC,ELPL.N0000,0.1693
2012-4,EASTERN MERCHANTS PLC,EMER.N0000,0.1302
2012-4,ENTRUST SECURITIES PLC,ESL.N0000,0.1133
2012-4,LANKA CENTURY INVESTMENTS PLC,GREG.W0001,0.0497
2012-4,LANKA CENTURY INVESTMENTS PLC,GREG.W0006,0.0752
2012-4,LANKA CENTURY INVESTMENTS PLC,GREG.W0003,0.0724
2012-4,LANKA CENTURY INVESTMENTS PLC,GREG.W0002,0.0837
2012-4,LANKA CENTURY INVESTMENTS PLC,GREG.N0000,0.2661
2012-4,HATTON NATIONAL BANK PLC,HNB.X0000,0.8
2012-4,HATTON NATIONAL BANK PLC,HNB.N0000,0.67
2012-4,BROWNS HYDRO POWER PLC,HPFL.N0000,0.174
2012-4,RESUS ENERGY PLC,HPWR.N0000,0.2488
2012-4,JOHN KEELLS HOLDINGS PLC,JKH.N0000,0.7654
2012-4,LAUGFS GAS PLC,LGL.N0000,0.1429
2012-4,LAUGFS GAS PLC,LGL.X0000,0.653
2012-4,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,0.169
2012-4,LANKA WALLTILE PLC,LWL.N0000,0.327
2012-4,MACKWOODS ENERGY PLC,MEL.N0000,0.1315
2012-4,MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,0.1087
2012-4,NATIONS TRUST BANK PLC,NTB.N0000,0.7989
2012-4,ORIENT GARMENTS PLC,OGL.N0000,0.3473
2012-4,PARAGON CEYLON PLC,PARA.N0000,0.6258
2012-4,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,0.246
2012-4,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,0.4503
2012-4,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,0.2815
2012-4,SAMSON INTERNATIONAL PLC,SIL.N0000,0.2637
2012-4,SINGER (SRI LANKA) PLC,SINS.N0000,0.1365
2012-4,DOLPHIN HOTELS PLC,STAF.N0000,0.2687
2012-4,TESS AGRO PLC,TESS.N0000,0.4062
2012-4,TEXTURED JERSEY LANKA PLC,TJL.N0000,0.2992
2012-4,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,0.0811
2012-4,VIDULLANKA PLC,VLL.N0000,0.25
2012-4,VALLIBEL ONE PLC,VONE.N0000,0.1938
2012-4,GUARDIAN CAPITAL PARTNERS PLC,WAPO.N0000,0.1377
