"DAILY HIGH, LOW AND CLOSING PRICES 2021 (Octomber to December)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
SDB,N,0000,SANASA DEV. BANK,11-NOV-21,     51.00,     50.60,     50.70,     51.00,25,10769,546629
SDB,N,0000,SANASA DEV. BANK,12-NOV-21,     51.40,     51.00,     51.20,     51.00,13,3913,199714.4
SDB,N,0000,SANASA DEV. BANK,15-NOV-21,     50.80,     49.90,     50.20,     50.30,60,32626,1632250.2
SDB,N,0000,SANASA DEV. BANK,16-NOV-21,     50.60,     49.90,     50.00,     50.00,53,49373,2468646.9
SDB,N,0000,SANASA DEV. BANK,17-NOV-21,     50.30,     49.90,     50.10,     50.00,22,5404,270407
SDB,N,0000,SANASA DEV. BANK,19-NOV-21,     50.20,     49.90,     50.00,     50.00,40,32352,1617150.5
SDB,N,0000,SANASA DEV. BANK,22-NOV-21,     50.00,     49.70,     49.90,     50.00,44,5481,273348.6
SDB,N,0000,SANASA DEV. BANK,23-NOV-21,     50.20,     49.70,     49.90,     50.20,28,8859,442648.5
SDB,N,0000,SANASA DEV. BANK,24-NOV-21,     50.20,     49.50,     49.60,     50.20,32,7454,369872.8
SDB,N,0000,SANASA DEV. BANK,25-NOV-21,     50.00,     49.40,     49.90,     49.60,39,7533,374569.1
SDB,N,0000,SANASA DEV. BANK,26-NOV-21,     49.80,     48.80,     49.20,     49.80,72,18108,889241
SDB,N,0000,SANASA DEV. BANK,29-NOV-21,     49.40,     49.00,     49.20,     49.30,39,17039,836093.5
SDB,N,0000,SANASA DEV. BANK,30-NOV-21,     49.40,     49.00,     49.00,     49.20,51,28068,1377506.3
SDB,N,0000,SANASA DEV. BANK,01-DEC-21,     49.50,     48.00,     48.50,     49.00,113,59723,2899472.1
SDB,N,0000,SANASA DEV. BANK,02-DEC-21,     49.00,     48.30,     48.50,     48.40,55,55863,2709098.6
SDB,N,0000,SANASA DEV. BANK,03-DEC-21,     48.60,     47.70,     47.90,     48.60,71,39195,1891414.1
SDB,N,0000,SANASA DEV. BANK,06-DEC-21,     48.40,     47.80,     48.00,     48.40,31,49865,2393291.7
SDB,N,0000,SANASA DEV. BANK,07-DEC-21,     48.50,     47.60,     48.00,     48.00,67,55251,2647079.5
SDB,N,0000,SANASA DEV. BANK,08-DEC-21,     48.50,     47.00,     47.20,     48.00,87,26948,1273647.9
SDB,N,0000,SANASA DEV. BANK,09-DEC-21,     47.50,     47.00,     47.00,     47.30,82,62909,2957408.5
SDB,N,0000,SANASA DEV. BANK,10-DEC-21,     47.10,     46.60,     46.70,     47.00,145,815281,37856597.7
SDB,N,0000,SANASA DEV. BANK,13-DEC-21,     47.00,     42.00,     43.80,     46.60,477,5107146,215628137.3
SDB,N,0000,SANASA DEV. BANK,14-DEC-21,     45.00,     43.90,     44.50,     43.90,106,97601,4330157.1
SDB,N,0000,SANASA DEV. BANK,15-DEC-21,     45.40,     44.40,     44.70,     45.40,52,60676,2714027.8
SDB,N,0000,SANASA DEV. BANK,16-DEC-21,     45.50,     43.80,     44.80,     44.50,115,178300,7944959.1
SDB,N,0000,SANASA DEV. BANK,17-DEC-21,     45.50,     43.90,     44.00,     45.50,101,216300,9543371
SDB,N,0000,SANASA DEV. BANK,20-DEC-21,     44.50,     43.50,     43.60,     44.10,90,26276,1149000.5
