"DAILY HIGH, LOW AND CLOSING PRICES 2021 (January to March)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
REXP,N,0000,RICH PIERIS EXP,05-JAN-21,    352.10,    348.00,    348.00,    348.00,19,2139,747151.1
REXP,N,0000,RICH PIERIS EXP,06-JAN-21,    352.40,    346.00,    348.40,    348.40,34,1553,541500.3
REXP,N,0000,RICH PIERIS EXP,07-JAN-21,    350.00,    346.00,    347.30,    347.30,27,2463,854069.8
REXP,N,0000,RICH PIERIS EXP,08-JAN-21,    348.00,    338.00,    341.25,    341.25,11,337,115837.75
REXP,N,0000,RICH PIERIS EXP,11-JAN-21,    350.00,    343.00,    344.75,    344.75,35,3374,1169273
REXP,N,0000,RICH PIERIS EXP,12-JAN-21,    359.00,    340.00,    349.00,    349.00,44,4460,1553797.75
REXP,N,0000,RICH PIERIS EXP,13-JAN-21,    354.75,    340.00,    345.25,    345.25,59,11282,3911529
REXP,N,0000,RICH PIERIS EXP,15-JAN-21,    363.00,    345.00,    360.50,    360.50,73,8999,3169138.5
REXP,N,0000,RICH PIERIS EXP,18-JAN-21,    365.00,    349.75,    354.50,    354.50,51,3351,1195033.5
REXP,N,0000,RICH PIERIS EXP,19-JAN-21,    360.00,    349.00,    353.00,    353.00,38,2698,959172.5
REXP,N,0000,RICH PIERIS EXP,20-JAN-21,    355.00,    345.25,    348.50,    348.50,52,2650,923425.25
REXP,N,0000,RICH PIERIS EXP,21-JAN-21,    375.00,    345.00,    365.25,    365.25,60,4144,1481963
REXP,N,0000,RICH PIERIS EXP,22-JAN-21,    400.00,    363.00,    386.50,    386.50,77,7887,3042378
REXP,N,0000,RICH PIERIS EXP,25-JAN-21,    419.75,    380.00,    411.00,    411.00,100,14960,5964207
REXP,N,0000,RICH PIERIS EXP,26-JAN-21,    440.00,    405.00,    429.00,    429.00,83,16323,6942563.75
REXP,N,0000,RICH PIERIS EXP,27-JAN-21,    452.75,    430.00,    449.75,    449.75,58,6971,3099677.25
REXP,N,0000,RICH PIERIS EXP,29-JAN-21,    474.50,    431.75,    454.00,    454.00,39,2252,1017050.25
