"DAILY HIGH, LOW AND CLOSING PRICES 2022 (April to June ) ",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
NHL,N,0000,NAWALOKA,25-MAY-22,      7.10,      7.10,      7.10,      7.10,7,7301,51837.1
NHL,N,0000,NAWALOKA,26-MAY-22,      7.40,      7.00,      7.00,      7.40,11,18810,132367.5
NHL,N,0000,NAWALOKA,27-MAY-22,      7.30,      6.70,      6.90,      7.20,25,12510,87138.6
NHL,N,0000,NAWALOKA,30-MAY-22,      7.40,      6.80,      6.90,      7.40,22,35898,249465.5
NHL,N,0000,NAWALOKA,31-MAY-22,      6.80,      6.50,      6.60,      6.80,32,16253,108008
NHL,N,0000,NAWALOKA,01-JUN-22,      6.50,      6.50,      6.50,      6.50,1,260,1690
NHL,N,0000,NAWALOKA,02-JUN-22,      6.90,      6.50,      6.50,      6.80,20,126100,820310.2
NHL,N,0000,NAWALOKA,03-JUN-22,      7.00,      6.50,      6.70,      6.50,6,540,3633
NHL,N,0000,NAWALOKA,06-JUN-22,      7.00,      6.40,      6.80,      7.00,18,14056,95392.8
NHL,N,0000,NAWALOKA,07-JUN-22,      6.20,      6.10,      6.10,      6.10,2,103,628.6
NHL,N,0000,NAWALOKA,08-JUN-22,      6.40,      6.20,      6.30,      6.20,8,1272,8028.6
NHL,N,0000,NAWALOKA,09-JUN-22,      6.80,      6.30,      6.40,      6.80,21,21253,140451.8
NHL,N,0000,NAWALOKA,10-JUN-22,      6.40,      5.90,      6.00,      6.30,99,171966,1037211.8
NHL,N,0000,NAWALOKA,13-JUN-22,      6.30,      5.80,      5.80,      6.30,51,85215,502311.3
NHL,N,0000,NAWALOKA,15-JUN-22,      6.10,      5.80,      5.80,      6.10,32,59208,345543.2
NHL,N,0000,NAWALOKA,16-JUN-22,      6.20,      5.80,      5.80,      5.80,26,27310,159002.4
NHL,N,0000,NAWALOKA,17-JUN-22,      6.00,      5.40,      5.50,      5.80,58,97412,545475.1
NHL,N,0000,NAWALOKA,20-JUN-22,      5.50,      5.20,      5.40,      5.50,37,46441,250205.2
NHL,N,0000,NAWALOKA,21-JUN-22,      5.60,      5.20,      5.30,      5.40,14,24537,130024.8
NHL,N,0000,NAWALOKA,22-JUN-22,      5.50,      5.10,      5.30,      5.30,29,29689,157487.7
NHL,N,0000,NAWALOKA,23-JUN-22,      5.40,      5.20,      5.40,      5.20,11,9603,51646
NHL,N,0000,NAWALOKA,24-JUN-22,      5.50,      5.30,      5.50,      5.50,13,8760,46747.5
NHL,N,0000,NAWALOKA,27-JUN-22,      5.50,      4.90,      5.10,      5.50,70,280815,1417839.9
NHL,N,0000,NAWALOKA,28-JUN-22,      5.10,      4.90,      5.10,      5.00,9,6972,34513.8
NHL,N,0000,NAWALOKA,29-JUN-22,      5.20,      5.20,      5.20,      5.20,5,1727,8980.4
NHL,N,0000,NAWALOKA,30-JUN-22,      5.20,      5.10,      5.20,      5.20,11,6779,35140.8
NIFL,N,0000,LOLC DEV FINANCE,05-APR-22,    201.50,    201.50,    201.00,    201.50,1,8,1612
NIFL,N,0000,LOLC DEV FINANCE,07-APR-22,    156.00,    156.00,    156.00,    156.00,1,100,15600
NIFL,N,0000,LOLC DEV FINANCE,08-APR-22,    158.00,    158.00,    156.00,    158.00,4,15,2370
NIFL,N,0000,LOLC DEV FINANCE,25-APR-22,    151.25,    151.25,    156.00,    151.25,3,20,3025
NIFL,N,0000,LOLC DEV FINANCE,26-APR-22,    151.25,    131.00,    150.00,    151.25,6,537,80573.25
NIFL,N,0000,LOLC DEV FINANCE,27-APR-22,    125.00,    125.00,    150.00,    125.00,2,50,6250
NIFL,N,0000,LOLC DEV FINANCE,28-APR-22,    150.00,    150.00,    150.00,    150.00,1,1,150
NIFL,N,0000,LOLC DEV FINANCE,05-MAY-22,    182.00,    150.00,    165.00,    180.00,11,445,73414.75
NIFL,N,0000,LOLC DEV FINANCE,09-MAY-22,    199.00,    151.00,    165.00,    151.00,9,58,9067.75
NIFL,N,0000,LOLC DEV FINANCE,12-MAY-22,    205.00,    196.00,    197.50,    196.00,13,136,26874.25
NIFL,N,0000,LOLC DEV FINANCE,13-MAY-22,    245.00,    224.00,    231.75,    224.00,14,563,129709
NIFL,N,0000,LOLC DEV FINANCE,17-MAY-22,    288.00,    275.00,    279.25,    275.00,9,251,70068
NIFL,N,0000,LOLC DEV FINANCE,18-MAY-22,    348.00,    259.25,    319.75,    259.25,74,1767,543391.5
NIFL,N,0000,LOLC DEV FINANCE,19-MAY-22,    346.75,    251.25,    292.75,    346.75,34,688,201376.25
NIFL,N,0000,LOLC DEV FINANCE,20-MAY-22,    304.75,    277.00,    303.00,    304.75,19,252,76201.75
NIFL,N,0000,LOLC DEV FINANCE,23-MAY-22,    304.00,    277.00,    284.25,    280.00,34,225,63976.75
NIFL,N,0000,LOLC DEV FINANCE,24-MAY-22,    309.25,    282.25,    298.00,    303.00,18,169,50356.75
NIFL,N,0000,LOLC DEV FINANCE,25-MAY-22,    308.00,    299.50,    298.00,    306.00,16,92,27884.5
NIFL,N,0000,LOLC DEV FINANCE,26-MAY-22,    307.00,    306.00,    306.00,    306.00,5,202,61814
NIFL,N,0000,LOLC DEV FINANCE,27-MAY-22,    335.00,    291.00,    306.00,    335.00,6,8,2483.75
NIFL,N,0000,LOLC DEV FINANCE,30-MAY-22,    306.00,    305.50,    306.00,    305.75,7,15,4586.25
NIFL,N,0000,LOLC DEV FINANCE,31-MAY-22,    287.25,    287.25,    306.00,    287.25,3,68,19533
NIFL,N,0000,LOLC DEV FINANCE,01-JUN-22,    305.75,    292.00,    303.75,    305.00,9,339,102972.75
NIFL,N,0000,LOLC DEV FINANCE,02-JUN-22,    304.75,    300.00,    303.75,    304.75,13,97,29190.75
NIFL,N,0000,LOLC DEV FINANCE,06-JUN-22,    297.00,    293.00,    296.00,    297.00,4,400,118402
NIFL,N,0000,LOLC DEV FINANCE,07-JUN-22,    293.00,    286.50,    286.75,    293.00,8,125,35857.5
NIFL,N,0000,LOLC DEV FINANCE,08-JUN-22,    281.00,    281.00,    286.75,    281.00,5,16,4496
NIFL,N,0000,LOLC DEV FINANCE,09-JUN-22,    299.75,    299.75,    286.75,    299.75,1,2,599.5
NIFL,N,0000,LOLC DEV FINANCE,10-JUN-22,    295.00,    281.00,    286.75,    295.00,2,2,576
NIFL,N,0000,LOLC DEV FINANCE,13-JUN-22,    281.75,    280.00,    280.50,    281.75,10,177,49652.5
NIFL,N,0000,LOLC DEV FINANCE,15-JUN-22,    290.00,    287.25,    287.50,    290.00,6,127,36528
NIFL,N,0000,LOLC DEV FINANCE,16-JUN-22,    300.00,    297.00,    299.00,    299.75,31,1039,310673
NIFL,N,0000,LOLC DEV FINANCE,17-JUN-22,    297.75,    270.00,    299.00,    271.00,12,51,14036
NIFL,N,0000,LOLC DEV FINANCE,20-JUN-22,    300.00,    299.00,    299.00,    300.00,9,36,10775.25
NIFL,N,0000,LOLC DEV FINANCE,21-JUN-22,    299.75,    292.00,    292.25,    292.00,23,193,56382
NIFL,N,0000,LOLC DEV FINANCE,22-JUN-22,    300.00,    293.00,    296.00,    299.75,34,228,67825.75
NIFL,N,0000,LOLC DEV FINANCE,23-JUN-22,    300.00,    293.00,    298.50,    293.00,17,114,34024.25
NIFL,N,0000,LOLC DEV FINANCE,24-JUN-22,    320.00,    298.00,    300.50,    300.00,20,793,238204.5
NIFL,N,0000,LOLC DEV FINANCE,27-JUN-22,    318.00,    294.00,    300.50,    300.75,18,103,30951.75
NIFL,N,0000,LOLC DEV FINANCE,28-JUN-22,    300.00,    298.00,    299.75,    300.00,15,222,66560
NIFL,N,0000,LOLC DEV FINANCE,29-JUN-22,    319.50,    305.00,    299.75,    319.50,2,4,1249
NIFL,N,0000,LOLC DEV FINANCE,30-JUN-22,    313.75,    301.00,    306.75,    301.00,26,179,54707.25
NTB,N,0000,NATIONS TRUST,04-APR-22,     43.00,     42.50,     42.50,     43.00,19,6157,264069
NTB,N,0000,NATIONS TRUST,05-APR-22,     44.90,     42.00,     43.00,     44.90,31,10460,452675.6
NTB,N,0000,NATIONS TRUST,06-APR-22,     44.90,     43.00,     43.40,     44.90,20,6688,297898
NTB,N,0000,NATIONS TRUST,07-APR-22,     42.50,     40.00,     40.00,     42.00,46,14288,575744.9
NTB,N,0000,NATIONS TRUST,08-APR-22,     40.20,     39.10,     39.10,     40.20,44,62607,2452774.9
NTB,N,0000,NATIONS TRUST,25-APR-22,     39.10,     39.10,     39.10,     39.10,12,6191,242068.1
NTB,N,0000,NATIONS TRUST,26-APR-22,     39.00,     37.00,     37.20,     39.00,15,9626,363027
NTB,N,0000,NATIONS TRUST,27-APR-22,     37.00,     34.00,     35.70,     37.00,71,33405,1189740.8
NTB,N,0000,NATIONS TRUST,28-APR-22,     36.80,     34.10,     34.60,     36.80,28,22651,789914
NTB,N,0000,NATIONS TRUST,29-APR-22,     36.80,     35.00,     35.70,     35.00,16,50077,1794265
NTB,N,0000,NATIONS TRUST,04-MAY-22,     36.00,     35.80,     35.90,     36.00,9,11878,427257.1
NTB,N,0000,NATIONS TRUST,05-MAY-22,     35.80,     35.00,     35.40,     35.80,13,6607,233825.2
NTB,N,0000,NATIONS TRUST,06-MAY-22,     36.00,     35.20,     35.80,     35.50,16,30276,1083967.6
NTB,N,0000,NATIONS TRUST,09-MAY-22,     35.50,     35.10,     35.50,     35.50,9,674,23903.8
NTB,N,0000,NATIONS TRUST,12-MAY-22,     37.00,     34.00,     35.60,     34.00,16,25565,907885
NTB,N,0000,NATIONS TRUST,13-MAY-22,     39.90,     37.00,     38.60,     37.30,21,19348,749461.1
NTB,N,0000,NATIONS TRUST,17-MAY-22,     47.00,     38.00,     40.60,     38.90,53,139185,5464171.3
NTB,N,0000,NATIONS TRUST,18-MAY-22,     42.00,     40.00,     40.10,     42.00,30,58963,2367360.5
NTB,N,0000,NATIONS TRUST,19-MAY-22,     42.00,     40.00,     40.00,     40.00,19,18174,732427
NTB,N,0000,NATIONS TRUST,20-MAY-22,     40.00,     39.00,     40.00,     40.00,5,513,20519
NTB,N,0000,NATIONS TRUST,23-MAY-22,     40.00,     38.80,     39.90,     39.00,12,6532,260833.8
NTB,N,0000,NATIONS TRUST,24-MAY-22,     39.90,     39.90,     39.90,     39.90,8,3325,132667.5
NTB,N,0000,NATIONS TRUST,25-MAY-22,     39.90,     39.00,     39.00,     39.90,8,16574,647152.6
