"DAILY HIGH, LOW AND CLOSING PRICES 2022 (January to March)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
JINS,N,0000,JANASHAKTHI INS.,17-FEB-22,     29.70,     28.70,     29.50,     28.70,10,4100,119995
JINS,N,0000,JANASHAKTHI INS.,18-FEB-22,     29.50,     28.60,     28.70,     29.50,16,2755,78976.7
JINS,N,0000,JANASHAKTHI INS.,21-FEB-22,     29.20,     27.50,     27.70,     28.20,17,21586,604111.7
JINS,N,0000,JANASHAKTHI INS.,22-FEB-22,     29.70,     26.00,     28.00,     27.10,15,7111,194894.7
JINS,N,0000,JANASHAKTHI INS.,23-FEB-22,     29.00,     26.50,     26.90,     29.00,17,2524,68197.5
JINS,N,0000,JANASHAKTHI INS.,24-FEB-22,     26.70,     26.10,     26.40,     26.70,15,32452,856176.8
JINS,N,0000,JANASHAKTHI INS.,25-FEB-22,     28.40,     26.00,     28.10,     27.90,19,6434,169923.9
JINS,N,0000,JANASHAKTHI INS.,28-FEB-22,     28.50,     26.00,     28.40,     26.10,13,22777,645442
JINS,N,0000,JANASHAKTHI INS.,02-MAR-22,     27.00,     26.90,     27.00,     27.00,6,1000,26990
JINS,N,0000,JANASHAKTHI INS.,03-MAR-22,     28.40,     28.00,     28.10,     28.40,3,128,3595.2
JINS,N,0000,JANASHAKTHI INS.,04-MAR-22,     28.40,     26.00,     28.40,     26.80,10,701,18757.4
JINS,N,0000,JANASHAKTHI INS.,07-MAR-22,     28.40,     27.10,     27.80,     28.40,3,334,9296.6
JINS,N,0000,JANASHAKTHI INS.,08-MAR-22,     28.00,     25.60,     25.70,     28.00,17,11512,299122.4
JINS,N,0000,JANASHAKTHI INS.,09-MAR-22,     28.30,     23.00,     25.10,     25.70,22,13243,326681.2
JINS,N,0000,JANASHAKTHI INS.,10-MAR-22,     28.30,     23.40,     27.40,     25.10,22,6691,169704.6
JINS,N,0000,JANASHAKTHI INS.,11-MAR-22,     26.90,     24.50,     26.40,     25.00,8,1342,35280.3
JINS,N,0000,JANASHAKTHI INS.,14-MAR-22,     25.80,     23.00,     25.80,     24.90,15,5269,124336.3
JINS,N,0000,JANASHAKTHI INS.,15-MAR-22,     25.80,     25.80,     25.80,     25.80,1,200,5160
JINS,N,0000,JANASHAKTHI INS.,16-MAR-22,     26.00,     23.20,     24.50,     24.30,41,46794,1131809
JINS,N,0000,JANASHAKTHI INS.,21-MAR-22,     26.00,     25.90,     24.50,     26.00,3,13,337
JINS,N,0000,JANASHAKTHI INS.,22-MAR-22,     25.00,     24.50,     24.50,     24.60,4,1010,24760
JINS,N,0000,JANASHAKTHI INS.,23-MAR-22,     25.00,     24.50,     24.50,     25.00,6,1513,37117.5
JINS,N,0000,JANASHAKTHI INS.,24-MAR-22,     26.50,     24.50,     24.50,     26.50,4,5205,127574.5
JINS,N,0000,JANASHAKTHI INS.,25-MAR-22,     25.00,     25.00,     25.00,     25.00,2,3425,85625
JINS,N,0000,JANASHAKTHI INS.,28-MAR-22,     24.60,     24.50,     24.50,     24.60,9,3543,86825.9
JINS,N,0000,JANASHAKTHI INS.,29-MAR-22,     24.50,     23.00,     23.30,     24.50,15,9422,222991
JINS,N,0000,JANASHAKTHI INS.,30-MAR-22,     24.00,     20.10,     20.20,     21.20,19,6605,134064.6
JINS,N,0000,JANASHAKTHI INS.,31-MAR-22,     24.50,     22.00,     22.50,     22.10,3,313,7033.4
JKH,N,0000,JKH,03-JAN-22,    153.25,    149.00,    152.75,    149.00,321,799594,121924661.25
JKH,N,0000,JKH,04-JAN-22,    153.25,    149.00,    149.50,    152.00,177,317312,47828319.5
JKH,N,0000,JKH,05-JAN-22,    151.75,    147.00,    150.75,    147.00,232,1557752,234256848.25
JKH,N,0000,JKH,06-JAN-22,    152.00,    148.50,    151.00,    150.00,189,318537,47954694.75
JKH,N,0000,JKH,07-JAN-22,    158.25,    150.00,    155.50,    152.00,627,3343693,512681468.5
JKH,N,0000,JKH,10-JAN-22,    159.00,    154.00,    157.00,    157.50,359,431534,67665138.5
JKH,N,0000,JKH,11-JAN-22,    160.75,    152.50,    157.50,    154.00,237,507646,79308624
JKH,N,0000,JKH,12-JAN-22,    157.50,    156.00,    157.00,    157.00,166,123969,19435506
JKH,N,0000,JKH,13-JAN-22,    166.75,    155.00,    163.25,    156.50,679,1280271,206328259.5
JKH,N,0000,JKH,18-JAN-22,    167.50,    162.00,    163.75,    166.25,444,501578,82889673.25
JKH,N,0000,JKH,19-JAN-22,    164.00,    160.00,    162.75,    164.00,239,194600,31654117.75
JKH,N,0000,JKH,20-JAN-22,    163.25,    161.50,    162.00,    163.00,161,171773,27894084.25
JKH,N,0000,JKH,21-JAN-22,    162.00,    159.00,    161.00,    162.00,295,1209974,193742443
JKH,N,0000,JKH,24-JAN-22,    163.75,    161.00,    162.00,    161.00,359,80657771,12986725898
JKH,N,0000,JKH,25-JAN-22,    163.00,    160.00,    160.50,    162.00,245,192701,30993507
JKH,N,0000,JKH,26-JAN-22,    161.00,    159.00,    160.25,    160.25,214,302664,48562316
JKH,N,0000,JKH,27-JAN-22,    164.75,    159.50,    160.75,    161.50,436,552876,89257535.25
JKH,N,0000,JKH,28-JAN-22,    162.00,    157.50,    159.50,    161.00,314,489165,78233389.25
JKH,N,0000,JKH,31-JAN-22,    161.00,    158.00,    160.25,    160.00,224,844757,135391819.25
JKH,N,0000,JKH,01-FEB-22,    161.00,    159.00,    160.00,    160.50,170,215594,34489451.75
JKH,N,0000,JKH,02-FEB-22,    160.00,    157.50,    158.25,    160.00,174,244918,38941814.75
