"DAILY HIGH, LOW AND CLOSING PRICES 2021 (July to September)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
BLUE,X,0000,BLUE DIAMONDS,02-AUG-21,       .50,       .40,       .40,       .40,6,50810,20325
BLUE,X,0000,BLUE DIAMONDS,03-AUG-21,       .50,       .40,       .40,       .40,6,3433,1481.4
BLUE,X,0000,BLUE DIAMONDS,04-AUG-21,       .50,       .40,       .40,       .50,15,91000,38900
BLUE,X,0000,BLUE DIAMONDS,05-AUG-21,       .50,       .40,       .40,       .50,7,8530,3914
BLUE,X,0000,BLUE DIAMONDS,06-AUG-21,       .50,       .40,       .40,       .50,5,11148,4560.2
BLUE,X,0000,BLUE DIAMONDS,09-AUG-21,       .40,       .40,       .40,       .40,2,110,44
BLUE,X,0000,BLUE DIAMONDS,10-AUG-21,       .50,       .40,       .50,       .40,14,91399,38149.8
BLUE,X,0000,BLUE DIAMONDS,11-AUG-21,       .40,       .40,       .40,       .40,9,60075,24030
BLUE,X,0000,BLUE DIAMONDS,12-AUG-21,       .50,       .40,       .40,       .40,18,752602,301040.9
BLUE,X,0000,BLUE DIAMONDS,13-AUG-21,       .50,       .30,       .30,       .40,14,35519,14058.2
BLUE,X,0000,BLUE DIAMONDS,16-AUG-21,       .40,       .30,       .40,       .40,26,339300,135620
BLUE,X,0000,BLUE DIAMONDS,17-AUG-21,       .50,       .40,       .40,       .40,7,20701,8280.5
BLUE,X,0000,BLUE DIAMONDS,18-AUG-21,       .50,       .30,       .40,       .50,14,58028,22812.8
BLUE,X,0000,BLUE DIAMONDS,19-AUG-21,       .50,       .40,       .40,       .50,13,27700,11440
BLUE,X,0000,BLUE DIAMONDS,20-AUG-21,       .50,       .40,       .50,       .40,11,11954,4976.9
BLUE,X,0000,BLUE DIAMONDS,23-AUG-21,       .50,       .40,       .40,       .40,17,293360,121355
BLUE,X,0000,BLUE DIAMONDS,24-AUG-21,       .50,       .40,       .40,       .50,39,590371,246252.6
BLUE,X,0000,BLUE DIAMONDS,25-AUG-21,       .50,       .40,       .40,       .50,21,126936,50779.9
BLUE,X,0000,BLUE DIAMONDS,26-AUG-21,       .50,       .30,       .40,       .40,25,570438,228233.9
BLUE,X,0000,BLUE DIAMONDS,27-AUG-21,       .40,       .40,       .40,       .40,7,25735,10294
BLUE,X,0000,BLUE DIAMONDS,30-AUG-21,       .50,       .30,       .40,       .40,15,157483,62004.4
BLUE,X,0000,BLUE DIAMONDS,31-AUG-21,       .50,       .30,       .40,       .30,21,348895,138880.3
BLUE,X,0000,BLUE DIAMONDS,01-SEP-21,       .50,       .30,       .40,       .50,18,351417,140109.5
BLUE,X,0000,BLUE DIAMONDS,02-SEP-21,       .50,       .40,       .40,       .40,33,584125,235461.6
BLUE,X,0000,BLUE DIAMONDS,03-SEP-21,       .50,       .40,       .40,       .50,35,1402134,561066.9
BLUE,X,0000,BLUE DIAMONDS,06-SEP-21,       .50,       .40,       .50,       .50,15,163204,70342
BLUE,X,0000,BLUE DIAMONDS,07-SEP-21,       .50,       .30,       .40,       .50,31,530522,212610.6
BLUE,X,0000,BLUE DIAMONDS,08-SEP-21,       .50,       .40,       .40,       .40,26,806731,322696.5
BLUE,X,0000,BLUE DIAMONDS,09-SEP-21,       .50,       .40,       .40,       .40,19,292201,117800.5
BLUE,X,0000,BLUE DIAMONDS,10-SEP-21,       .40,       .30,       .40,       .40,15,171410,67763.9
BLUE,X,0000,BLUE DIAMONDS,13-SEP-21,       .40,       .40,       .40,       .40,4,10473,4189.2
BLUE,X,0000,BLUE DIAMONDS,14-SEP-21,       .40,       .40,       .40,       .40,6,10501,4200.4
BLUE,X,0000,BLUE DIAMONDS,15-SEP-21,       .50,       .30,       .40,       .40,35,567232,226440.7
BLUE,X,0000,BLUE DIAMONDS,16-SEP-21,       .40,       .40,       .40,       .40,17,275492,110196.8
BLUE,X,0000,BLUE DIAMONDS,17-SEP-21,       .40,       .40,       .40,       .40,2,84,33.6
BLUE,X,0000,BLUE DIAMONDS,21-SEP-21,       .40,       .30,       .40,       .40,8,129000,51100
BLUE,X,0000,BLUE DIAMONDS,22-SEP-21,       .40,       .40,       .40,       .40,5,10011,4004.4
BLUE,X,0000,BLUE DIAMONDS,23-SEP-21,       .40,       .30,       .30,       .40,14,200408,60153.2
BLUE,X,0000,BLUE DIAMONDS,24-SEP-21,       .40,       .30,       .40,       .40,4,4556,1822.3
BLUE,X,0000,BLUE DIAMONDS,27-SEP-21,       .40,       .30,       .40,       .40,23,258495,102898
BLUE,X,0000,BLUE DIAMONDS,28-SEP-21,       .40,       .40,       .40,       .40,12,335515,134206
BLUE,X,0000,BLUE DIAMONDS,29-SEP-21,       .40,       .40,       .40,       .40,7,14450,5780
BLUE,X,0000,BLUE DIAMONDS,30-SEP-21,       .40,       .40,       .40,       .40,1,1,0.4
BOGA,N,0000,BOGALA GRAPHITE,01-JUL-21,     33.80,     31.90,     33.10,     33.60,25,19270,630263.3
BOGA,N,0000,BOGALA GRAPHITE,02-JUL-21,     34.20,     32.00,     33.40,     32.00,18,5558,181596
BOGA,N,0000,BOGALA GRAPHITE,05-JUL-21,     38.50,     33.00,     37.20,     34.30,115,137400,5017869.5
BOGA,N,0000,BOGALA GRAPHITE,06-JUL-21,     45.00,     38.00,     40.80,     38.00,450,231426,9522832
BOGA,N,0000,BOGALA GRAPHITE,07-JUL-21,     43.90,     39.40,     42.50,     40.00,191,68315,2911126.9
BOGA,N,0000,BOGALA GRAPHITE,08-JUL-21,     43.00,     39.00,     40.20,     42.20,74,54021,2193558.8
BOGA,N,0000,BOGALA GRAPHITE,09-JUL-21,     42.90,     39.00,     39.70,     40.50,189,135551,5418848.4
BOGA,N,0000,BOGALA GRAPHITE,12-JUL-21,     40.50,     38.20,     38.50,     39.10,64,19424,752891.4
BOGA,N,0000,BOGALA GRAPHITE,13-JUL-21,     40.00,     38.50,     39.00,     39.00,14,4183,163851.1
BOGA,N,0000,BOGALA GRAPHITE,14-JUL-21,     39.90,     38.00,     38.30,     39.90,88,35383,1354800.5
BOGA,N,0000,BOGALA GRAPHITE,15-JUL-21,     40.00,     37.60,     39.40,     39.20,74,37745,1475591
BOGA,N,0000,BOGALA GRAPHITE,16-JUL-21,     40.00,     39.00,     39.10,     40.00,59,36439,1429680
BOGA,N,0000,BOGALA GRAPHITE,19-JUL-21,     39.80,     38.00,     39.00,     39.00,43,49915,1923443.5
BOGA,N,0000,BOGALA GRAPHITE,20-JUL-21,     44.90,     38.60,     42.40,     39.80,132,148330,6192923.4
BOGA,N,0000,BOGALA GRAPHITE,22-JUL-21,     53.00,     43.00,     53.00,     43.00,652,599930,29894756.9
BOGA,N,0000,BOGALA GRAPHITE,26-JUL-21,     57.00,     49.00,     50.80,     56.00,337,176695,9211289.6
BOGA,N,0000,BOGALA GRAPHITE,27-JUL-21,     66.00,     50.00,     63.50,     50.30,951,761111,46303429.9
BOGA,N,0000,BOGALA GRAPHITE,28-JUL-21,     79.30,     63.00,     76.30,     66.00,2484,1431385,106490498.7
BOGA,N,0000,BOGALA GRAPHITE,29-JUL-21,     89.90,     75.50,     81.60,     80.00,1875,1266727,105653384.6
BOGA,N,0000,BOGALA GRAPHITE,30-JUL-21,     81.60,     63.00,     70.50,     81.60,1027,400602,29012671.8
BOGA,N,0000,BOGALA GRAPHITE,02-AUG-21,     71.90,     58.10,     60.20,     70.00,954,425386,26225183.8
BOGA,N,0000,BOGALA GRAPHITE,03-AUG-21,     71.90,     51.00,     67.50,     58.10,1236,658250,42193280.7
BOGA,N,0000,BOGALA GRAPHITE,04-AUG-21,     72.90,     66.60,     68.20,     69.00,377,156780,10928702.7
BOGA,N,0000,BOGALA GRAPHITE,05-AUG-21,     70.00,     63.00,     63.10,     70.00,232,109945,7161091.4
BOGA,N,0000,BOGALA GRAPHITE,06-AUG-21,     68.00,     62.90,     65.40,     63.20,180,43363,2851362.7
BOGA,N,0000,BOGALA GRAPHITE,09-AUG-21,     66.80,     55.00,     61.50,     66.50,113,77356,4646688.8
BOGA,N,0000,BOGALA GRAPHITE,10-AUG-21,     66.80,     59.90,     60.20,     64.00,322,162284,10032378.7
BOGA,N,0000,BOGALA GRAPHITE,11-AUG-21,     61.00,     58.00,     58.40,     59.10,107,33070,1960598.6
BOGA,N,0000,BOGALA GRAPHITE,12-AUG-21,     60.00,     56.10,     56.70,     59.90,85,63729,3669932.2
BOGA,N,0000,BOGALA GRAPHITE,13-AUG-21,     59.00,     55.00,     57.20,     58.00,103,79876,4502270.4
BOGA,N,0000,BOGALA GRAPHITE,16-AUG-21,     57.20,     52.50,     54.20,     57.20,36,10535,578540.6
BOGA,N,0000,BOGALA GRAPHITE,17-AUG-21,     58.50,     52.50,     56.10,     53.50,64,12118,676280.9
BOGA,N,0000,BOGALA GRAPHITE,18-AUG-21,     58.00,     53.00,     53.90,     58.00,87,34102,1859726.1
BOGA,N,0000,BOGALA GRAPHITE,19-AUG-21,     57.20,     53.00,     53.10,     54.40,66,26464,1418583.3
BOGA,N,0000,BOGALA GRAPHITE,20-AUG-21,     54.80,     52.50,     53.10,     54.00,38,8822,468625.2
BOGA,N,0000,BOGALA GRAPHITE,23-AUG-21,     54.40,     51.00,     53.30,     53.30,154,64449,3398967.1
BOGA,N,0000,BOGALA GRAPHITE,24-AUG-21,     58.50,     53.00,     54.80,     53.10,151,42894,2307844.4
BOGA,N,0000,BOGALA GRAPHITE,25-AUG-21,     68.50,     54.10,     68.50,     57.80,711,492103,32598527.9
BOGA,N,0000,BOGALA GRAPHITE,26-AUG-21,     79.00,     62.20,     63.90,     72.00,703,424608,30020917.5
BOGA,N,0000,BOGALA GRAPHITE,27-AUG-21,     64.00,     52.70,     56.90,     64.00,300,167326,9671525.5
BOGA,N,0000,BOGALA GRAPHITE,30-AUG-21,     67.00,     60.20,     62.00,     64.00,225,115896,7363388.2
BOGA,N,0000,BOGALA GRAPHITE,31-AUG-21,     64.00,     60.00,     60.60,     63.80,72,22511,1375957.8
BOGA,N,0000,BOGALA GRAPHITE,01-SEP-21,     63.00,     60.00,     60.50,     63.00,152,86414,5263430
BOGA,N,0000,BOGALA GRAPHITE,02-SEP-21,     67.90,     60.00,     63.80,     61.00,213,136948,8879935.6
BOGA,N,0000,BOGALA GRAPHITE,03-SEP-21,     67.00,     62.50,     63.10,     66.00,86,40089,2575356.7
BOGA,N,0000,BOGALA GRAPHITE,06-SEP-21,     66.50,     62.40,     64.90,     66.50,67,12798,820540.9
BOGA,N,0000,BOGALA GRAPHITE,07-SEP-21,     66.90,     60.00,     61.60,     64.00,92,44499,2817346.6
BOGA,N,0000,BOGALA GRAPHITE,08-SEP-21,     64.80,     57.00,     59.90,     62.80,111,78554,4686073.7
BOGA,N,0000,BOGALA GRAPHITE,09-SEP-21,     62.90,     60.80,     61.20,     61.50,61,26818,1640501.5
BOGA,N,0000,BOGALA GRAPHITE,10-SEP-21,     63.90,     59.10,     61.10,     62.00,59,30435,1900795.8
BOGA,N,0000,BOGALA GRAPHITE,13-SEP-21,     62.00,     58.30,     58.40,     62.00,40,10135,600144.5
BOGA,N,0000,BOGALA GRAPHITE,14-SEP-21,     61.80,     58.50,     59.80,     58.50,18,13828,819470.5
