"DAILY HIGH, LOW AND CLOSING PRICES 2022 (October to December ) ",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
AAF,N,0000,ASIA ASSET,2022-10-03 00:00:00,      7.70,      7.10,      7.10,      7.20,14,7481,53551.5
AAF,N,0000,ASIA ASSET,2022-10-04 00:00:00,      7.30,      6.50,      6.60,      7.10,41,14000,94494.5
AAF,N,0000,ASIA ASSET,2022-10-05 00:00:00,      7.60,      6.90,      7.30,      6.90,30,13847,100965.3
AAF,N,0000,ASIA ASSET,2022-10-06 00:00:00,      7.00,      7.00,      7.00,      7.00,2,252,1764
AAF,N,0000,ASIA ASSET,2022-10-07 00:00:00,      7.00,      6.80,      6.80,      7.00,7,6996,47734.6
AAF,N,0000,ASIA ASSET,2022-10-11 00:00:00,      7.20,      6.80,      6.80,      7.20,32,198405,1351026.1
AAF,N,0000,ASIA ASSET,2022-10-12 00:00:00,      7.20,      6.50,      6.90,      6.70,15,71221,490965.8
AAF,N,0000,ASIA ASSET,2022-10-13 00:00:00,      7.10,      7.10,      7.10,      7.10,5,470,3337
AAF,N,0000,ASIA ASSET,2022-10-14 00:00:00,      7.20,      7.00,      7.20,      7.20,6,1167,8402.2
AAF,N,0000,ASIA ASSET,2022-10-17 00:00:00,      7.00,      6.80,      7.00,      7.00,2,379,2647
AAF,N,0000,ASIA ASSET,2022-10-18 00:00:00,      6.60,      6.60,      6.60,      6.60,1,1000,6600
AAF,N,0000,ASIA ASSET,2022-10-19 00:00:00,      7.00,      6.60,      6.60,      7.00,2,2,13.6
AAF,N,0000,ASIA ASSET,2022-10-20 00:00:00,      7.00,      6.90,      6.90,      7.00,2,1999,13893
AAF,N,0000,ASIA ASSET,2022-10-21 00:00:00,      8.00,      7.20,      7.50,      7.20,37,12103,90793.7
AAF,N,0000,ASIA ASSET,2022-10-25 00:00:00,      7.80,      7.40,      7.40,      7.80,14,14531,112129.5
AAF,N,0000,ASIA ASSET,2022-10-26 00:00:00,      7.80,      7.10,      7.20,      7.50,16,40319,304795.2
AAF,N,0000,ASIA ASSET,2022-10-27 00:00:00,      7.80,      7.60,      7.70,      7.60,14,51504,398984.8
AAF,N,0000,ASIA ASSET,2022-10-28 00:00:00,      7.30,      7.20,      7.20,      7.20,4,1550,11210
AAF,N,0000,ASIA ASSET,2022-10-31 00:00:00,      7.80,      7.00,      7.10,      7.20,31,34327,244997.8
AAF,N,0000,ASIA ASSET,2022-11-01 00:00:00,      7.50,      6.90,      7.30,      7.00,18,10045,72347.5
AAF,N,0000,ASIA ASSET,2022-11-02 00:00:00,      7.10,      7.00,      7.00,      7.00,4,730,5117
AAF,N,0000,ASIA ASSET,2022-11-03 00:00:00,      7.20,      7.00,      7.10,      7.10,10,10600,75200.2
AAF,N,0000,ASIA ASSET,2022-11-04 00:00:00,      7.20,      7.20,      7.10,      7.20,1,14,100.8
AAF,N,0000,ASIA ASSET,2022-11-08 00:00:00,      7.00,      7.00,      7.00,      7.00,5,1046,7322
AAF,N,0000,ASIA ASSET,2022-11-09 00:00:00,      7.00,      7.00,      7.00,      7.00,26,76341,534387
AAF,N,0000,ASIA ASSET,2022-11-15 00:00:00,      6.90,      6.90,      6.90,      6.90,6,1000,6900
AAF,N,0000,ASIA ASSET,2022-11-16 00:00:00,      6.90,      6.20,      6.80,      6.90,11,11078,75789.4
AAF,N,0000,ASIA ASSET,2022-11-17 00:00:00,      6.60,      6.40,      6.60,      6.60,5,10052,66332.8
AAF,N,0000,ASIA ASSET,2022-11-18 00:00:00,      6.70,      6.30,      6.40,      6.30,5,150,965
AAF,N,0000,ASIA ASSET,2022-11-21 00:00:00,      6.70,      6.40,      6.70,      6.50,15,241269,1607141.8
AAF,N,0000,ASIA ASSET,2022-11-22 00:00:00,      7.10,      6.60,      7.00,      6.60,4,6701,44530.7
