date,symbol,open,high,low,close,volume,turnover,trades,source,source_priority,source_timestamp,raw_payload_hash,validation_status,validation_warnings,source_open,source_high,source_low,source_close,source_ohlc_invalid,ohlc_repaired,ohlc_invalid
2026-08-03,ABAN.N0000,1102.25,1102.25,1061.5,1061.5,8.0,8767.5,7.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,1102.25,1102.25,1080.25,1061.5,True,True,False
2026-08-03,AFSL.N0000,96.0,96.0,94.4,94.4,15.0,1440.0,1.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,96.0,96.0,96.0,94.4,True,True,False
2026-08-03,AEL.N0000,75.9,76.0,75.0,75.1,55624.0,4188323.4,106.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,75.9,76.0,75.0,75.1,False,False,False
2026-08-03,ACL.N0000,94.5,94.9,94.2,94.4,124851.0,11770399.2,114.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,94.5,94.9,94.2,94.4,False,False,False
2026-08-03,APLA.N0000,144.5,144.5,141.0,141.0,3267.0,469501.25,18.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,144.5,144.5,141.0,141.0,False,False,False
2026-08-03,ACME.N0000,4.4,4.4,4.3,4.4,25145.0,109524.6,30.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,4.4,4.4,4.3,4.4,False,False,False
2026-08-03,AGAL.N0000,50.9,51.0,48.7,50.0,895.0,44817.9,13.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,50.9,51.0,48.7,50.0,False,False,False
2026-08-03,AGST.N0000,11.1,11.1,10.7,10.7,68234.0,733838.2,33.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,11.1,11.1,10.7,10.7,False,False,False
2026-08-03,AGST.X0000,11.4,11.4,10.4,10.4,3.0,34.2,1.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,11.4,11.4,11.4,10.4,True,True,False
2026-08-03,AHUN.N0000,89.6,89.6,89.0,89.0,318.0,28318.2,8.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,89.6,89.6,89.0,89.0,False,False,False
2026-08-03,SPEN.N0000,143.25,143.25,138.25,140.0,2603.0,364860.0,24.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,143.25,143.25,138.25,140.0,False,False,False
2026-08-03,ALLI.N0000,308.0,308.0,306.0,306.0,1154.0,353844.0,13.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,308.0,308.0,306.0,306.0,False,False,False
2026-08-03,AFS.N0000,29.5,29.5,28.0,28.1,19917.0,558770.7,14.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,29.5,29.5,28.0,28.1,False,False,False
2026-08-03,ALUM.N0000,16.4,16.4,16.2,16.4,55201.0,899921.4,31.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,16.4,16.4,16.2,16.4,False,False,False
2026-08-03,ABL.N0000,26.5,26.6,26.4,26.6,9403.0,249650.3,19.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,26.5,26.6,26.4,26.6,False,False,False
2026-08-03,ATL.N0000,20.1,20.9,19.8,19.8,4284.0,84881.1,18.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,20.1,20.9,19.8,19.8,False,False,False
2026-08-03,ATLL.N0000,22.3,23.0,22.0,22.9,6487.0,143940.1,16.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,22.3,23.0,22.0,22.9,False,False,False
2026-08-03,TAP.N0000,30.5,30.5,30.0,30.1,29717.0,895191.0,27.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,30.5,30.5,30.0,30.1,False,False,False
2026-08-03,GREG.N0000,38.0,38.0,35.5,38.0,1173.0,43510.9,11.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,38.0,38.0,35.5,38.0,False,False,False
2026-08-03,AAF.N0000,52.3,52.5,51.0,51.7,92212.0,4785968.4,85.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,52.3,52.5,51.0,51.7,False,False,False
2026-08-03,ASIY.N0000,11.0,11.3,10.9,11.3,214036.0,2363757.9,39.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,11.0,11.3,10.9,11.3,False,False,False
2026-08-03,AHPL.N0000,49.5,49.5,47.0,47.1,1070.0,50421.7,8.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,49.5,49.5,47.0,47.1,False,False,False
2026-08-03,AMSL.N0000,14.3,14.4,13.9,14.0,186061.0,2609143.9,63.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,14.3,14.4,13.9,14.0,False,False,False
2026-08-03,ASIR.N0000,33.9,33.9,33.0,33.0,85109.0,2819549.9,37.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,33.9,33.9,33.0,33.0,False,False,False
2026-08-03,AGPL.N0000,14.8,14.8,13.8,13.8,59239.0,825105.1,63.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,14.8,14.8,13.8,13.8,False,False,False
2026-08-03,BPPL.N0000,19.0,19.0,18.6,18.6,12279.0,228501.8,7.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,19.0,19.0,18.6,18.6,False,False,False
2026-08-03,BFL.N0000,88.9,88.9,87.0,87.1,19317.0,1701777.6,43.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,88.9,88.9,87.0,87.1,False,False,False
2026-08-03,BALA.N0000,60.1,62.9,60.1,60.3,2143.0,129160.1,10.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,60.1,62.9,60.1,60.3,False,False,False
2026-08-03,BRR.N0000,21.4,22.0,21.4,21.9,1547.0,33764.6,9.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,21.4,22.0,21.4,21.9,False,False,False
2026-08-03,BERU.N0000,2.9,3.0,2.9,2.9,116070.0,336635.9,9.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,2.9,3.0,2.9,2.9,False,False,False
2026-08-03,BOGA.N0000,133.0,138.5,130.25,135.5,15418.0,2077502.0,97.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,133.0,138.5,130.25,135.5,False,False,False
2026-08-03,BOPL.N0000,67.0,67.0,65.9,65.9,15.0,1005.0,1.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,67.0,67.0,67.0,65.9,True,True,False
2026-08-03,BRWN.N0000,140.0,140.0,138.5,140.0,5604.0,780666.75,32.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,140.0,140.0,138.5,140.0,False,False,False
2026-08-03,BIL.N0000,5.2,5.3,5.1,5.2,4226811.0,21682753.0,229.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,5.2,5.3,5.1,5.2,False,False,False
2026-08-03,BUKI.N0000,840.0,869.75,840.0,857.0,77.0,65047.25,7.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,840.0,869.75,840.0,857.0,False,False,False
2026-08-03,COLO.N0000,38.0,39.1,37.0,37.1,4583.0,170382.6,28.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,38.0,39.1,37.0,37.1,False,False,False
2026-08-03,CTHR.N0000,508.0,508.0,503.0,503.0,12.0,6096.0,3.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,508.0,508.0,508.0,503.0,True,True,False
2026-08-03,CTLD.N0000,39.4,39.4,39.4,39.4,1.0,39.4,1.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,39.4,39.4,39.4,39.4,False,False,False
2026-08-03,CWM.N0000,40.3,40.5,39.1,40.0,3581.0,141571.5,27.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,40.3,40.5,39.1,40.0,False,False,False
2026-08-03,CSLK.N0000,11.1,11.3,11.1,11.2,285276.0,3204171.8,49.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,11.1,11.3,11.1,11.2,False,False,False
2026-08-03,CALC.U0000,12.6,12.8,12.6,12.8,201.0,2572.6,2.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,12.6,12.8,12.6,12.8,False,False,False
2026-08-03,CALI.U0000,15.0,15.0,14.9,14.9,4657.0,69391.0,8.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,15.0,15.0,14.9,14.9,False,False,False
2026-08-03,CALU.U0000,9.5,9.7,9.5,9.5,4.0,38.6,2.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,9.5,9.7,9.5,9.5,False,False,False
2026-08-03,CALH.N0000,13.5,13.8,13.3,13.4,68000.0,917837.9,61.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,13.5,13.8,13.3,13.4,False,False,False
2026-08-03,CALT.N0000,50.5,51.0,50.5,50.6,18002.0,913523.8,66.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,50.5,51.0,50.5,50.6,False,False,False
2026-08-03,CARG.N0000,629.0,629.0,620.0,620.25,3705.0,2300381.75,61.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,629.0,629.0,620.0,620.25,False,False,False
2026-08-03,CBNK.N0000,7.8,7.8,7.5,7.5,2173023.0,16366420.7,303.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,7.8,7.8,7.5,7.5,False,False,False
2026-08-03,CABO.N0000,207.75,207.75,196.0,196.0,55.0,11412.5,2.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,207.75,207.75,205.0,196.0,True,True,False
2026-08-03,CARS.N0000,747.75,747.75,712.25,712.25,309.0,220404.75,4.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,747.75,747.75,712.25,712.25,False,False,False
2026-08-03,CFIN.N0000,219.0,220.0,219.0,219.0,2265.0,496737.0,28.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,219.0,220.0,219.0,219.0,False,False,False
2026-08-03,CIND.N0000,213.0,214.0,210.0,210.0,4009.0,843808.0,26.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,213.0,214.0,210.0,210.0,False,False,False
2026-08-03,CINS.N0000,2960.0,2960.0,2851.25,2851.25,4.0,11799.5,4.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,2960.0,2960.0,2940.0,2851.25,True,True,False
2026-08-03,CINS.X0000,1545.0,1555.0,1545.0,1552.0,168.0,260396.0,7.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,1545.0,1555.0,1545.0,1552.0,False,False,False
2026-08-03,CCS.N0000,125.0,126.5,125.0,125.75,76177.0,9549110.5,62.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,125.0,126.5,125.0,125.75,False,False,False
2026-08-03,GRAN.N0000,470.0,472.0,458.0,460.5,1977.0,911174.0,30.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,470.0,472.0,458.0,460.5,False,False,False
2026-08-03,GUAR.N0000,225.0,225.0,222.5,222.5,10.0,2250.0,1.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,225.0,225.0,225.0,222.5,True,True,False
2026-08-03,CHL.N0000,63.3,63.3,60.5,63.1,1109.0,67399.9,14.0,cse_trade_summary_current,10,2026-08-03,74cc22e8199f34d0e9449f608df815e88e9f5fe27f0577b4b7bdea2033a1d012,accepted,,63.3,63.3,60.5,63.1,False,False,False
