"DAILY HIGH, LOW AND CLOSING PRICE OF 01ST JANUARY TO 31ST DECEMBER 2016",,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
CONN,N,0,AMAYA LEISURE,2016-01-08 00:00:00,68,67.5,67.7,7,136,9206
CONN,N,0,AMAYA LEISURE,2016-01-12 00:00:00,67.4,67,67.7,3,82,5494.8
CONN,N,0,AMAYA LEISURE,2016-01-13 00:00:00,68.5,65,65.3,7,607,39644
CONN,N,0,AMAYA LEISURE,2016-01-14 00:00:00,67.9,65,65,6,20023,1301497.9
CONN,N,0,AMAYA LEISURE,2016-01-18 00:00:00,62.6,60,61.4,6,361,22162.6
CONN,N,0,AMAYA LEISURE,2016-01-19 00:00:00,60,60,60,1,105,6300
CONN,N,0,AMAYA LEISURE,2016-01-20 00:00:00,61,60,60.9,5,525,31995
CONN,N,0,AMAYA LEISURE,2016-01-21 00:00:00,60,60,60,1,105,6300
CONN,N,0,AMAYA LEISURE,2016-01-22 00:00:00,63,63,63,2,195,12285
CONN,N,0,AMAYA LEISURE,2016-01-27 00:00:00,62,61,61.2,6,210,12855.8
CONN,N,0,AMAYA LEISURE,2016-01-28 00:00:00,67.9,67.9,61.2,1,1,67.9
CONN,N,0,AMAYA LEISURE,2016-01-29 00:00:00,67.9,67.9,61.2,1,5,339.5
CONN,N,0,AMAYA LEISURE,2016-02-01 00:00:00,67.9,67.9,61.2,1,12,814.8
CONN,N,0,AMAYA LEISURE,2016-02-02 00:00:00,67.9,67.9,61.2,1,1,67.9
CONN,N,0,AMAYA LEISURE,2016-02-03 00:00:00,67.5,67.5,61.2,1,1,67.5
CONN,N,0,AMAYA LEISURE,2016-02-05 00:00:00,63,61.1,61.2,6,800,48931
CONN,N,0,AMAYA LEISURE,2016-02-09 00:00:00,62.1,60,60,20,11653,700450.2
CONN,N,0,AMAYA LEISURE,2016-02-16 00:00:00,60.3,60,60,9,2171,130270.2
CONN,N,0,AMAYA LEISURE,2016-02-17 00:00:00,64.4,60,60,4,6310,378626.4
CONN,N,0,AMAYA LEISURE,2016-02-18 00:00:00,64,52,64,8,648,40383.2
CONN,N,0,AMAYA LEISURE,2016-02-23 00:00:00,64,60,60,11,11540,692440
CONN,N,0,AMAYA LEISURE,2016-02-24 00:00:00,60.1,60,60.1,3,459,27570
CONN,N,0,AMAYA LEISURE,2016-02-26 00:00:00,60.1,60.1,60.1,3,30,1803
CONN,N,0,AMAYA LEISURE,2016-02-29 00:00:00,62,60.1,62,6,1045,64309.3
CONN,N,0,AMAYA LEISURE,2016-03-01 00:00:00,63,57.1,62.2,11,1099,68304.4
CONN,N,0,AMAYA LEISURE,2016-03-02 00:00:00,60,60,60,3,956,57360
CONN,N,0,AMAYA LEISURE,2016-03-03 00:00:00,60,60,60,1,44,2640
CONN,N,0,AMAYA LEISURE,2016-03-08 00:00:00,60,60,60,3,90,5400
CONN,N,0,AMAYA LEISURE,2016-03-09 00:00:00,58,58,60,1,37,2146
CONN,N,0,AMAYA LEISURE,2016-03-14 00:00:00,58,58,60,5,89,5162
CONN,N,0,AMAYA LEISURE,2016-03-23 00:00:00,61.5,61.5,60,1,17,1045.5
CONN,N,0,AMAYA LEISURE,2016-03-24 00:00:00,67,66.9,60,2,14,937.6
CONN,N,0,AMAYA LEISURE,2016-03-29 00:00:00,62,60,60.1,8,63000,3785554.5
CONN,N,0,AMAYA LEISURE,2016-03-30 00:00:00,60.1,60.1,60.1,1,619,37201.9
CONN,N,0,AMAYA LEISURE,2016-03-31 00:00:00,60.5,60.5,60.5,5,959,58019.5
CONN,N,0,AMAYA LEISURE,2016-04-05 00:00:00,63,61,63,3,502,31622
CONN,N,0,AMAYA LEISURE,2016-04-06 00:00:00,61.5,61.5,61.5,1,210,12915
CONN,N,0,AMAYA LEISURE,2016-04-07 00:00:00,66.9,65,66.8,4,10683,713395
CONN,N,0,AMAYA LEISURE,2016-04-08 00:00:00,67,67,67,3,620,41540
CONN,N,0,AMAYA LEISURE,2016-04-11 00:00:00,66,66,67,1,10,660
CONN,N,0,AMAYA LEISURE,2016-04-12 00:00:00,69,67,68.3,7,14370,976790
CONN,N,0,AMAYA LEISURE,2016-04-19 00:00:00,69.9,67.5,68.3,3,71,4797.3
CONN,N,0,AMAYA LEISURE,2016-04-20 00:00:00,70,69.9,70,6,5569,389777.6
CONN,N,0,AMAYA LEISURE,2016-04-26 00:00:00,65.1,65.1,65.1,4,1050,68355
CONN,N,0,AMAYA LEISURE,2016-04-27 00:00:00,72.6,68,68,2,502,34145.2
CONN,N,0,AMAYA LEISURE,2016-04-28 00:00:00,68,68,68,1,10,680
CONN,N,0,AMAYA LEISURE,2016-05-03 00:00:00,68,68,68,3,440,29920
CONN,N,0,AMAYA LEISURE,2016-05-06 00:00:00,71,71,71,3,399,28329
CONN,N,0,AMAYA LEISURE,2016-05-09 00:00:00,70,70,71,1,1,70
CONN,N,0,AMAYA LEISURE,2016-05-11 00:00:00,70,65,70,7,720,49565
CONN,N,0,AMAYA LEISURE,2016-05-13 00:00:00,70.5,65,65.1,9,1018,66311.3
CONN,N,0,AMAYA LEISURE,2016-05-16 00:00:00,73.5,71.9,73.4,16,11590,850515.5
CONN,N,0,AMAYA LEISURE,2016-05-17 00:00:00,73.4,71.5,73.2,8,2030,146817
CONN,N,0,AMAYA LEISURE,2016-05-18 00:00:00,73,70.8,72.5,10,1821,131038.3
CONN,N,0,AMAYA LEISURE,2016-05-19 00:00:00,72.5,72.5,72.5,1,195,14137.5
CONN,N,0,AMAYA LEISURE,2016-05-20 00:00:00,72,70.7,72,4,1505,108358.7
CONN,N,0,AMAYA LEISURE,2016-05-24 00:00:00,70.7,70,70,13,3228,226019.2
CONN,N,0,AMAYA LEISURE,2016-05-25 00:00:00,70.1,70,70,2,2,140.1
CONN,N,0,AMAYA LEISURE,2016-05-26 00:00:00,70.1,70,70,5,35,2453.2
CONN,N,0,AMAYA LEISURE,2016-05-27 00:00:00,69.1,68,68.1,12,2964,201759.1
CONN,N,0,AMAYA LEISURE,2016-05-31 00:00:00,70.1,70.1,70.1,3,364,25516.4
CONN,N,0,AMAYA LEISURE,2016-06-01 00:00:00,72,72,72,4,1250,90000
CONN,N,0,AMAYA LEISURE,2016-06-03 00:00:00,72,72,72,3,22,1584
CONN,N,0,AMAYA LEISURE,2016-06-06 00:00:00,73,72,72,3,106,7633
CONN,N,0,AMAYA LEISURE,2016-06-07 00:00:00,73,70,70,27,500184,35013680
CONN,N,0,AMAYA LEISURE,2016-06-08 00:00:00,70,70,70,14,130515,9136050
CONN,N,0,AMAYA LEISURE,2016-06-09 00:00:00,70.1,70,70,9,31180,2182601
CONN,N,0,AMAYA LEISURE,2016-06-10 00:00:00,70,70,70,4,525,36750
CONN,N,0,AMAYA LEISURE,2016-06-13 00:00:00,72.9,70,70.1,3,154,10791.6
CONN,N,0,AMAYA LEISURE,2016-06-14 00:00:00,70,70,70,6,1377,96390
CONN,N,0,AMAYA LEISURE,2016-06-15 00:00:00,72.9,72.9,70,1,15,1093.5
CONN,N,0,AMAYA LEISURE,2016-06-16 00:00:00,72.9,72.9,70,2,11,801.9
CONN,N,0,AMAYA LEISURE,2016-06-20 00:00:00,72.8,72.8,72.8,4,185,13468
CONN,N,0,AMAYA LEISURE,2016-06-21 00:00:00,70.1,70,70,16,16824,1177680.5
CONN,N,0,AMAYA LEISURE,2016-06-22 00:00:00,72.7,71,71,5,1495,106152.2
CONN,N,0,AMAYA LEISURE,2016-06-23 00:00:00,72.7,72.5,71,2,24,1742.4
CONN,N,0,AMAYA LEISURE,2016-06-24 00:00:00,70,68.5,68.5,5,3582,245581.3
CONN,N,0,AMAYA LEISURE,2016-06-27 00:00:00,69.5,69,69.4,2,140,9710
CONN,N,0,AMAYA LEISURE,2016-06-28 00:00:00,69.4,69,69.2,2,188,13012
CONN,N,0,AMAYA LEISURE,2016-06-30 00:00:00,69,61.4,69,9,1387,93069.6
CONN,N,0,AMAYA LEISURE,2016-07-01 00:00:00,69.8,69.8,69,2,2,139.6
CONN,N,0,AMAYA LEISURE,2016-07-04 00:00:00,62.3,62.3,69,1,1,62.3
CONN,N,0,AMAYA LEISURE,2016-07-11 00:00:00,63.1,63.1,69,1,98,6183.8
CONN,N,0,AMAYA LEISURE,2016-07-12 00:00:00,63.3,63.3,69,3,10,633
CONN,N,0,AMAYA LEISURE,2016-07-13 00:00:00,68,67,69,3,53,3601
CONN,N,0,AMAYA LEISURE,2016-07-14 00:00:00,68,68,69,1,1,68
CONN,N,0,AMAYA LEISURE,2016-07-15 00:00:00,69.8,69.8,69,1,1,69.8
CONN,N,0,AMAYA LEISURE,2016-07-18 00:00:00,69.9,69,69,5,1251,86319.9
CONN,N,0,AMAYA LEISURE,2016-07-20 00:00:00,72.1,63.7,70,10,2909,204272.3
CONN,N,0,AMAYA LEISURE,2016-07-21 00:00:00,71.1,71.1,70,2,94,6683.4
CONN,N,0,AMAYA LEISURE,2016-07-25 00:00:00,71,71,70,1,6,426
CONN,N,0,AMAYA LEISURE,2016-07-26 00:00:00,69.9,69.9,70,1,9,629.1
CONN,N,0,AMAYA LEISURE,2016-07-27 00:00:00,70,69.9,69.9,6,5030,351600
CONN,N,0,AMAYA LEISURE,2016-07-29 00:00:00,69.9,69.9,69.9,1,343,23975.7
CONN,N,0,AMAYA LEISURE,2016-08-02 00:00:00,69,68.1,69,6,164,11258.4
CONN,N,0,AMAYA LEISURE,2016-08-03 00:00:00,69.8,69.8,69,1,10,698
CONN,N,0,AMAYA LEISURE,2016-08-05 00:00:00,69,69,69,4,166,11454
CONN,N,0,AMAYA LEISURE,2016-08-08 00:00:00,69,68.1,69,5,50,3432
CONN,N,0,AMAYA LEISURE,2016-08-09 00:00:00,68.1,68.1,68.1,3,110,7491
CONN,N,0,AMAYA LEISURE,2016-08-10 00:00:00,68,68,68,4,122,8296
CONN,N,0,AMAYA LEISURE,2016-08-11 00:00:00,69,69,69,4,100,6900
CONN,N,0,AMAYA LEISURE,2016-08-12 00:00:00,68.5,68,69,2,2,136.5
CONN,N,0,AMAYA LEISURE,2016-08-15 00:00:00,70,68,70,9,6501,454244.4
CONN,N,0,AMAYA LEISURE,2016-08-16 00:00:00,70,70,70,11,3800,266000
CONN,N,0,AMAYA LEISURE,2016-08-18 00:00:00,65.6,65.6,70,1,1,65.6
CONN,N,0,AMAYA LEISURE,2016-08-19 00:00:00,70,70,70,1,1,70
CONN,N,0,AMAYA LEISURE,2016-08-22 00:00:00,69.5,69.5,69.5,1,503,34958.5
CONN,N,0,AMAYA LEISURE,2016-08-23 00:00:00,66.5,66.5,69.5,3,43,2859.5
CONN,N,0,AMAYA LEISURE,2016-08-31 00:00:00,69.9,69.9,69.5,1,1,69.9
CONN,N,0,AMAYA LEISURE,2016-09-02 00:00:00,69.9,65.3,69.9,2,101,7055.3
CONN,N,0,AMAYA LEISURE,2016-09-09 00:00:00,72.5,72.5,69.9,1,2,145
CONN,N,0,AMAYA LEISURE,2016-09-13 00:00:00,67,67,69.9,1,48,3216
CONN,N,0,AMAYA LEISURE,2016-09-20 00:00:00,70,70,69.9,1,52,3640
CONN,N,0,AMAYA LEISURE,2016-09-28 00:00:00,69.8,69.8,69.8,1,1500,104700
CONN,N,0,AMAYA LEISURE,2016-09-29 00:00:00,70,69,69,4,138,9523
CONN,N,0,AMAYA LEISURE,2016-10-03 00:00:00,67,67,69,1,2,134
CONN,N,0,AMAYA LEISURE,2016-10-06 00:00:00,69,67.1,69,2,200015,13801006.5
CONN,N,0,AMAYA LEISURE,2016-10-10 00:00:00,68,67.1,67.1,3,118,7921.4
CONN,N,0,AMAYA LEISURE,2016-10-11 00:00:00,70,70,67.1,4,61,4270
CONN,N,0,AMAYA LEISURE,2016-10-12 00:00:00,70,68.1,67.1,4,61,4268.1
CONN,N,0,AMAYA LEISURE,2016-10-13 00:00:00,68.1,68,68,7,529,35993.1
CONN,N,0,AMAYA LEISURE,2016-10-17 00:00:00,67.5,67.3,67.3,4,260,17510
CONN,N,0,AMAYA LEISURE,2016-10-18 00:00:00,69.5,68,67.3,3,50,3402.5
CONN,N,0,AMAYA LEISURE,2016-10-28 00:00:00,69.9,69.9,67.3,1,2,139.8
CONN,N,0,AMAYA LEISURE,2016-11-03 00:00:00,68,68,68,2,128,8704
CONN,N,0,AMAYA LEISURE,2016-11-07 00:00:00,65,65,65,5,205,13325
CONN,N,0,AMAYA LEISURE,2016-11-11 00:00:00,65.5,65.5,65,1,22,1441
CONN,N,0,AMAYA LEISURE,2016-11-16 00:00:00,65.1,65,65,2,50,3253.6
CONN,N,0,AMAYA LEISURE,2016-11-17 00:00:00,65,65,65,8,904,58760
CONN,N,0,AMAYA LEISURE,2016-11-18 00:00:00,60.5,59,65,2,16,953
CONN,N,0,AMAYA LEISURE,2016-11-22 00:00:00,65,65,65,1,6,390
CONN,N,0,AMAYA LEISURE,2016-11-23 00:00:00,65,65,65,2,10,650
CONN,N,0,AMAYA LEISURE,2016-11-24 00:00:00,65,65,65,4,30,1950
CONN,N,0,AMAYA LEISURE,2016-11-28 00:00:00,65,60.1,65,2,8,500.4
CONN,N,0,AMAYA LEISURE,2016-12-07 00:00:00,66.2,66.2,65,1,20,1324
CONN,N,0,AMAYA LEISURE,2016-12-15 00:00:00,65.1,65.1,65.1,1,200,13020
CONN,N,0,AMAYA LEISURE,2016-12-16 00:00:00,65.2,65.1,65.1,4,184,11984.4
CONN,N,0,AMAYA LEISURE,2016-12-20 00:00:00,65.1,65.1,65.1,1,100,6510
CONN,N,0,AMAYA LEISURE,2016-12-21 00:00:00,65.1,65.1,65.1,1,275,17902.5
CONN,N,0,AMAYA LEISURE,2016-12-22 00:00:00,69.2,69.2,65.1,2,2,138.4
CONN,N,0,AMAYA LEISURE,2016-12-28 00:00:00,69,65,65.1,2,2,134
CONN,N,0,AMAYA LEISURE,2016-12-29 00:00:00,66,65.5,65.5,3,9914,651866.5
CONN,N,0,AMAYA LEISURE,2016-12-30 00:00:00,68.9,68.9,65.5,6,20,1378
 ,,,,,,,,,,
CPRT,N,0,CEYLON PRINTERS,2016-01-04 00:00:00,2074.9,1997.9,2000,57,198,399811.5
CPRT,N,0,CEYLON PRINTERS,2016-01-05 00:00:00,1999,1901,2000,17,32,61305.8
CPRT,N,0,CEYLON PRINTERS,2016-01-06 00:00:00,1900,1852,2000,9,22,41058
CPRT,N,0,CEYLON PRINTERS,2016-01-07 00:00:00,1802,1700.1,2000,9,22,38011.5
CPRT,N,0,CEYLON PRINTERS,2016-01-08 00:00:00,1848.9,1700.9,2000,9,28,48278.7
CPRT,N,0,CEYLON PRINTERS,2016-01-11 00:00:00,1706.1,1706,2000,7,26,44357.6
CPRT,N,0,CEYLON PRINTERS,2016-01-12 00:00:00,1703,1700,2000,5,17,28944
CPRT,N,0,CEYLON PRINTERS,2016-01-13 00:00:00,1800,1700,2000,15,47,82320.6
CPRT,N,0,CEYLON PRINTERS,2016-01-14 00:00:00,1850,1750,1793.8,14,116,208080.1
CPRT,N,0,CEYLON PRINTERS,2016-01-19 00:00:00,1750,1720,1793.8,4,12,20730
CPRT,N,0,CEYLON PRINTERS,2016-01-20 00:00:00,1799.9,1699.9,1786.2,17,257,459055
CPRT,N,0,CEYLON PRINTERS,2016-01-21 00:00:00,1799,1749,1786.2,7,30,53920
CPRT,N,0,CEYLON PRINTERS,2016-01-27 00:00:00,1607,1605,1786.2,2,6,9632
CPRT,N,0,CEYLON PRINTERS,2016-01-28 00:00:00,1695,1655,1786.2,5,31,51745
CPRT,N,0,CEYLON PRINTERS,2016-01-29 00:00:00,1659,1610,1786.2,13,79,130572
CPRT,N,0,CEYLON PRINTERS,2016-02-01 00:00:00,1610.1,1610,1786.2,3,14,22540.1
CPRT,N,0,CEYLON PRINTERS,2016-02-02 00:00:00,1699,1698.9,1786.2,3,41,69656.4
CPRT,N,0,CEYLON PRINTERS,2016-02-03 00:00:00,1699.7,1601,1786.2,7,42,68071.7
CPRT,N,0,CEYLON PRINTERS,2016-02-05 00:00:00,1780,1681,1786.2,15,48,81999.2
CPRT,N,0,CEYLON PRINTERS,2016-02-08 00:00:00,1699.9,1649,1786.2,4,21,34939.9
CPRT,N,0,CEYLON PRINTERS,2016-02-09 00:00:00,1699.8,1611,1620.7,22,134,217179
CPRT,N,0,CEYLON PRINTERS,2016-02-10 00:00:00,1779.7,1680,1620.7,10,10,17697.3
CPRT,N,0,CEYLON PRINTERS,2016-02-11 00:00:00,1702.2,1700,1620.7,2,11,18702.1
CPRT,N,0,CEYLON PRINTERS,2016-02-12 00:00:00,1710.9,1710.9,1620.7,1,1,1710.9
CPRT,N,0,CEYLON PRINTERS,2016-02-15 00:00:00,1700.1,1700,1620.7,4,35,59500.1
CPRT,N,0,CEYLON PRINTERS,2016-02-16 00:00:00,1998.9,1800,1863.4,11,182,339467.8
CPRT,N,0,CEYLON PRINTERS,2016-02-17 00:00:00,1800,1800,1863.4,2,2,3600
CPRT,N,0,CEYLON PRINTERS,2016-02-18 00:00:00,1850,1800,1863.4,3,5,9050
CPRT,N,0,CEYLON PRINTERS,2016-02-25 00:00:00,195,170,170.3,12,1082,184219.7
CPRT,N,0,CEYLON PRINTERS,2016-02-26 00:00:00,175,175,170.3,5,98,17150
CPRT,N,0,CEYLON PRINTERS,2016-02-29 00:00:00,176,165,174.6,9,500,85375
CPRT,N,0,CEYLON PRINTERS,2016-03-02 00:00:00,169.9,155,155,16,1564,242459.4
CPRT,N,0,CEYLON PRINTERS,2016-03-03 00:00:00,150,150,155,2,2,300
CPRT,N,0,CEYLON PRINTERS,2016-03-04 00:00:00,165,165,155,1,1,165
CPRT,N,0,CEYLON PRINTERS,2016-03-08 00:00:00,156,155,155,6,1969,305395
CPRT,N,0,CEYLON PRINTERS,2016-03-09 00:00:00,155,155,155,8,266,41230
CPRT,N,0,CEYLON PRINTERS,2016-03-10 00:00:00,165,159,164.5,6,120,19634
CPRT,N,0,CEYLON PRINTERS,2016-03-11 00:00:00,170,165,167.9,2,350,58750
CPRT,N,0,CEYLON PRINTERS,2016-03-14 00:00:00,189,179,179,6,501,89689
CPRT,N,0,CEYLON PRINTERS,2016-03-16 00:00:00,166,166,179,1,5,830
CPRT,N,0,CEYLON PRINTERS,2016-03-17 00:00:00,179,179,179,6,1140,204060
CPRT,N,0,CEYLON PRINTERS,2016-03-23 00:00:00,171,150.2,179,7,54,8384.9
CPRT,N,0,CEYLON PRINTERS,2016-03-24 00:00:00,151,151,151,1,2160,326160
CPRT,N,0,CEYLON PRINTERS,2016-03-28 00:00:00,151,151,151,5,190,28690
CPRT,N,0,CEYLON PRINTERS,2016-03-29 00:00:00,151.1,151,151,11,128,19331
CPRT,N,0,CEYLON PRINTERS,2016-03-30 00:00:00,160,151,158.9,13,382,60522
CPRT,N,0,CEYLON PRINTERS,2016-03-31 00:00:00,158,142,158.9,5,17,2605
CPRT,N,0,CEYLON PRINTERS,2016-04-01 00:00:00,164.5,157,158.9,3,11,1742.5
CPRT,N,0,CEYLON PRINTERS,2016-04-05 00:00:00,163.9,156.9,158.9,3,3,480.7
CPRT,N,0,CEYLON PRINTERS,2016-04-06 00:00:00,169.9,163.9,158.9,2,40,6562
CPRT,N,0,CEYLON PRINTERS,2016-04-07 00:00:00,168.4,153,158.9,5,21,3347.6
CPRT,N,0,CEYLON PRINTERS,2016-04-08 00:00:00,167.5,135.3,151,7,333,50271.7
CPRT,N,0,CEYLON PRINTERS,2016-04-12 00:00:00,158,152.2,154.9,28,483,74803.7
CPRT,N,0,CEYLON PRINTERS,2016-04-15 00:00:00,167.5,151.5,154.9,17,174,26973.7
CPRT,N,0,CEYLON PRINTERS,2016-04-18 00:00:00,165,151.5,151.7,6,162,24570.5
CPRT,N,0,CEYLON PRINTERS,2016-04-19 00:00:00,154,149.9,151.3,5,191,29009
CPRT,N,0,CEYLON PRINTERS,2016-04-20 00:00:00,168.9,150,151.3,7,24,3903.5
CPRT,N,0,CEYLON PRINTERS,2016-04-22 00:00:00,167,146.1,151.3,10,107,16187.3
CPRT,N,0,CEYLON PRINTERS,2016-04-27 00:00:00,166.9,166.9,151.3,1,1,166.9
CPRT,N,0,CEYLON PRINTERS,2016-04-28 00:00:00,167,164.9,151.3,3,10,1651.2
CPRT,N,0,CEYLON PRINTERS,2016-04-29 00:00:00,165,164,165,4,155,25570
CPRT,N,0,CEYLON PRINTERS,2016-05-03 00:00:00,164.8,159.9,165,3,10,1603.9
CPRT,N,0,CEYLON PRINTERS,2016-05-04 00:00:00,162.9,162.9,165,1,1,162.9
CPRT,N,0,CEYLON PRINTERS,2016-05-05 00:00:00,140.1,140.1,165,1,50,7005
CPRT,N,0,CEYLON PRINTERS,2016-05-06 00:00:00,144.9,144,144.8,35,5013,725739.8
CPRT,N,0,CEYLON PRINTERS,2016-05-09 00:00:00,144.8,140.1,140.2,5,348,48801.8
CPRT,N,0,CEYLON PRINTERS,2016-05-11 00:00:00,136.1,136.1,140.2,1,25,3402.5
CPRT,N,0,CEYLON PRINTERS,2016-05-12 00:00:00,144.7,144.7,140.2,1,2,289.4
CPRT,N,0,CEYLON PRINTERS,2016-05-16 00:00:00,144.9,144.9,140.2,1,20,2898
CPRT,N,0,CEYLON PRINTERS,2016-05-17 00:00:00,140,130,130.5,14,1869,248260.8
CPRT,N,0,CEYLON PRINTERS,2016-05-18 00:00:00,151.9,139.9,130.5,3,7,1003.3
CPRT,N,0,CEYLON PRINTERS,2016-05-19 00:00:00,139.9,133.1,130.5,5,5,673.3
CPRT,N,0,CEYLON PRINTERS,2016-05-20 00:00:00,149.6,132.1,137.8,10,125,17223.5
CPRT,N,0,CEYLON PRINTERS,2016-05-24 00:00:00,149.4,149.4,137.8,1,1,149.4
CPRT,N,0,CEYLON PRINTERS,2016-05-25 00:00:00,135.1,135,137.8,2,45,6076.5
CPRT,N,0,CEYLON PRINTERS,2016-05-27 00:00:00,137,137,137.8,2,10,1370
CPRT,N,0,CEYLON PRINTERS,2016-05-30 00:00:00,149,149,137.8,1,1,149
CPRT,N,0,CEYLON PRINTERS,2016-05-31 00:00:00,139.9,115.2,137.8,3,22,2559.1
CPRT,N,0,CEYLON PRINTERS,2016-06-01 00:00:00,121,110,114.2,6,223,25466
CPRT,N,0,CEYLON PRINTERS,2016-06-06 00:00:00,130,130,114.2,1,1,130
CPRT,N,0,CEYLON PRINTERS,2016-06-07 00:00:00,120,117,117,4,1012,118411
CPRT,N,0,CEYLON PRINTERS,2016-06-08 00:00:00,129.8,116,121.1,5,117,14138
CPRT,N,0,CEYLON PRINTERS,2016-06-09 00:00:00,115.5,115.5,121.1,1,8,924
CPRT,N,0,CEYLON PRINTERS,2016-06-10 00:00:00,115.7,111.9,114,16,505,57577.7
CPRT,N,0,CEYLON PRINTERS,2016-06-14 00:00:00,105.5,99.9,99.9,18,1880,195214
CPRT,N,0,CEYLON PRINTERS,2016-06-15 00:00:00,100,99,100,11,2317,229600
CPRT,N,0,CEYLON PRINTERS,2016-06-16 00:00:00,100,90.1,90.5,19,4075,369169.8
CPRT,N,0,CEYLON PRINTERS,2016-06-17 00:00:00,96.5,91.1,90.5,4,7,659.6
CPRT,N,0,CEYLON PRINTERS,2016-06-20 00:00:00,99.9,99.6,99.8,7,193,19255.2
CPRT,N,0,CEYLON PRINTERS,2016-06-21 00:00:00,94,94,99.8,3,3,282
CPRT,N,0,CEYLON PRINTERS,2016-06-22 00:00:00,109.9,95,99.8,2,66,6284.9
CPRT,N,0,CEYLON PRINTERS,2016-06-23 00:00:00,94,94,99.8,1,12,1128
CPRT,N,0,CEYLON PRINTERS,2016-06-24 00:00:00,110,109.9,110,5,100,10999
CPRT,N,0,CEYLON PRINTERS,2016-06-27 00:00:00,115.9,113.9,115,5,494,56844.8
CPRT,N,0,CEYLON PRINTERS,2016-06-28 00:00:00,114,99.9,100,16,511,51649.1
CPRT,N,0,CEYLON PRINTERS,2016-06-29 00:00:00,99.9,90,100,6,58,5715.3
CPRT,N,0,CEYLON PRINTERS,2016-06-30 00:00:00,96,96,100,2,51,4896
CPRT,N,0,CEYLON PRINTERS,2016-07-01 00:00:00,90.1,90.1,100,2,2,180.2
CPRT,N,0,CEYLON PRINTERS,2016-07-04 00:00:00,90.1,89.9,89.9,25,2282,205167.2
CPRT,N,0,CEYLON PRINTERS,2016-07-05 00:00:00,85,79.8,80,50,10274,826177.9
CPRT,N,0,CEYLON PRINTERS,2016-07-07 00:00:00,80,79.9,80,3,1000,79997.9
CPRT,N,0,CEYLON PRINTERS,2016-07-08 00:00:00,82,79.9,82,4,205,16791.1
CPRT,N,0,CEYLON PRINTERS,2016-07-12 00:00:00,81,81,82,3,37,2997
CPRT,N,0,CEYLON PRINTERS,2016-07-13 00:00:00,81.9,80,80.5,5,250,20088
CPRT,N,0,CEYLON PRINTERS,2016-07-14 00:00:00,79,78.5,78.8,2,200,15750
CPRT,N,0,CEYLON PRINTERS,2016-07-15 00:00:00,82.5,79,82.1,15,4536,366162.2
CPRT,N,0,CEYLON PRINTERS,2016-07-18 00:00:00,82.5,81,82.1,2,99,8092.5
CPRT,N,0,CEYLON PRINTERS,2016-07-20 00:00:00,82.5,82.5,82.5,1,100,8250
CPRT,N,0,CEYLON PRINTERS,2016-07-21 00:00:00,96.7,90,90,17,1616,145781.7
CPRT,N,0,CEYLON PRINTERS,2016-07-22 00:00:00,99,90,90.2,5,118,10638
CPRT,N,0,CEYLON PRINTERS,2016-07-25 00:00:00,94.9,85,85,10,885,75255.9
CPRT,N,0,CEYLON PRINTERS,2016-07-26 00:00:00,84.5,84.5,85,1,1,84.5
CPRT,N,0,CEYLON PRINTERS,2016-07-27 00:00:00,85.2,85.2,85,1,10,852
CPRT,N,0,CEYLON PRINTERS,2016-07-28 00:00:00,90,90,85,1,10,900
CPRT,N,0,CEYLON PRINTERS,2016-07-29 00:00:00,86.5,86.5,85,2,24,2076
CPRT,N,0,CEYLON PRINTERS,2016-08-01 00:00:00,86.5,82,82.5,11,2752,227293.2
CPRT,N,0,CEYLON PRINTERS,2016-08-02 00:00:00,89.9,89.9,82.5,1,1,89.9
CPRT,N,0,CEYLON PRINTERS,2016-08-04 00:00:00,90,90,82.5,1,1,90
CPRT,N,0,CEYLON PRINTERS,2016-08-08 00:00:00,90,90,82.5,1,23,2070
CPRT,N,0,CEYLON PRINTERS,2016-08-09 00:00:00,90,90,82.5,1,1,90
CPRT,N,0,CEYLON PRINTERS,2016-08-10 00:00:00,90,85,85.7,5,777,66555
CPRT,N,0,CEYLON PRINTERS,2016-08-11 00:00:00,84.6,84.6,85.7,1,1,84.6
CPRT,N,0,CEYLON PRINTERS,2016-08-16 00:00:00,84.8,84.5,84.5,4,427,36129.2
CPRT,N,0,CEYLON PRINTERS,2016-08-18 00:00:00,88,80,80.4,30,3360,269928.1
CPRT,N,0,CEYLON PRINTERS,2016-08-19 00:00:00,88,88,80.4,2,28,2464
CPRT,N,0,CEYLON PRINTERS,2016-08-22 00:00:00,88,88,80.4,1,10,880
CPRT,N,0,CEYLON PRINTERS,2016-08-25 00:00:00,88,88,80.4,1,1,88
CPRT,N,0,CEYLON PRINTERS,2016-08-26 00:00:00,87.9,66,72.8,26,3519,260957.3
CPRT,N,0,CEYLON PRINTERS,2016-08-29 00:00:00,72,71.5,71.9,2,189,13583
CPRT,N,0,CEYLON PRINTERS,2016-08-30 00:00:00,71,70,70.3,10,1881,132390.3
CPRT,N,0,CEYLON PRINTERS,2016-08-31 00:00:00,78,69.9,76.1,11,1357,98985.7
