"DAILY HIGH, LOW AND CLOSING PRICE OF 02ND JANUARY TO 31st DECEMBER 2014",,,,,,,,,,
ASIA ASSET FINANCE PLC,,,,,,,,,,
Company Id :,AAF,Security Type :  N,,Sub Type :  0000,,,,,,
Short Name :,ASIA ASSET,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades (No.),Shares (No.),Turnover (Rs.),Last Traded,Days Traded
2014-09-29 00:00:00,2014-09-29 00:00:00,106,2014-09-29 00:00:00,104,104.4,35,46830,4899708.8,2014-09-29 00:00:00,1
2014-09-30 00:00:00,2014-09-30 00:00:00,105,2014-09-30 00:00:00,104.1,104.9,23,16330,1709510.9,2014-09-30 00:00:00,1
2014-10-01 00:00:00,2014-10-01 00:00:00,105.9,2014-10-01 00:00:00,103.1,104,37,55210,5741649.9,2014-10-01 00:00:00,1
2014-10-02 00:00:00,2014-10-02 00:00:00,105,2014-10-02 00:00:00,104,104.2,35,40355,4204061,2014-10-02 00:00:00,1
2014-10-03 00:00:00,2014-10-03 00:00:00,105.9,2014-10-03 00:00:00,103.4,105.2,88,126423,13270180.5,2014-10-03 00:00:00,1
2014-10-07 00:00:00,2014-10-07 00:00:00,106,2014-10-07 00:00:00,105,105,35,20301,2143400,2014-10-07 00:00:00,1
2014-10-09 00:00:00,2014-10-09 00:00:00,107.5,2014-10-09 00:00:00,105,106.4,130,218386,23209499.2,2014-10-09 00:00:00,1
2014-10-10 00:00:00,2014-10-10 00:00:00,106.2,2014-10-10 00:00:00,104.4,104.5,54,34665,3634253.4,2014-10-10 00:00:00,1
2014-10-13 00:00:00,2014-10-13 00:00:00,104.6,2014-10-13 00:00:00,99,99.8,69,58527,5881930.7,2014-10-13 00:00:00,1
2014-10-14 00:00:00,2014-10-14 00:00:00,102.9,2014-10-14 00:00:00,100,100,60,24907,2509244.8,2014-10-14 00:00:00,1
2014-10-15 00:00:00,2014-10-15 00:00:00,103.9,2014-10-15 00:00:00,101,102.5,64,30622,3147780.4,2014-10-15 00:00:00,1
2014-10-16 00:00:00,2014-10-16 00:00:00,103.1,2014-10-16 00:00:00,102,102,30,37820,3890290,2014-10-16 00:00:00,1
2014-10-17 00:00:00,2014-10-17 00:00:00,101.6,2014-10-17 00:00:00,101,101.3,10,1000,101304,2014-10-17 00:00:00,1
2014-10-20 00:00:00,2014-10-20 00:00:00,101.1,2014-10-20 00:00:00,100,100,26,10370,1038086,2014-10-20 00:00:00,1
2014-10-21 00:00:00,2014-10-21 00:00:00,100,2014-10-21 00:00:00,97,97.4,26,9658,946921.5,2014-10-21 00:00:00,1
2014-10-23 00:00:00,2014-10-23 00:00:00,101,2014-10-23 00:00:00,98.1,99.1,15,12723,1261645,2014-10-23 00:00:00,1
2014-10-24 00:00:00,2014-10-24 00:00:00,101.5,2014-10-24 00:00:00,99.8,101,26,6261,631603.1,2014-10-24 00:00:00,1
2014-10-27 00:00:00,2014-10-27 00:00:00,100,2014-10-27 00:00:00,100,100,11,5620,562000,2014-10-27 00:00:00,1
2014-10-28 00:00:00,2014-10-28 00:00:00,100,2014-10-28 00:00:00,100,100,5,800,80000,2014-10-28 00:00:00,1
2014-10-29 00:00:00,2014-10-29 00:00:00,102,2014-10-29 00:00:00,100.2,102,14,14331,1454220.8,2014-10-29 00:00:00,1
2014-10-30 00:00:00,2014-10-30 00:00:00,103,2014-10-30 00:00:00,102,102.5,10,21625,2211750,2014-10-30 00:00:00,1
2014-10-31 00:00:00,2014-10-31 00:00:00,102.5,2014-10-31 00:00:00,101,102,23,36113,3692939.5,2014-10-31 00:00:00,1
2014-11-03 00:00:00,2014-11-03 00:00:00,103,2014-11-03 00:00:00,101.1,102.5,33,26361,2701198.5,2014-11-03 00:00:00,1
2014-11-04 00:00:00,2014-11-04 00:00:00,102.5,2014-11-04 00:00:00,101,101.1,27,71332,7247641.3,2014-11-04 00:00:00,1
2014-11-05 00:00:00,2014-11-05 00:00:00,106.5,2014-11-05 00:00:00,102,106,161,346128,36217440.5,2014-11-05 00:00:00,1
2014-11-07 00:00:00,2014-11-07 00:00:00,109.5,2014-11-07 00:00:00,106.7,108.3,294,402017,43520138.2,2014-11-07 00:00:00,1
2014-11-10 00:00:00,2014-11-10 00:00:00,110,2014-11-10 00:00:00,107.5,108.7,49,56275,6140790.5,2014-11-10 00:00:00,1
2014-11-11 00:00:00,2014-11-11 00:00:00,109,2014-11-11 00:00:00,107,108,40,29912,3221529,2014-11-11 00:00:00,1
2014-11-12 00:00:00,2014-11-12 00:00:00,109.4,2014-11-12 00:00:00,108.4,108.7,35,108443,11816075.6,2014-11-12 00:00:00,1
2014-11-13 00:00:00,2014-11-13 00:00:00,110.9,2014-11-13 00:00:00,108,110,134,358418,39270654.2,2014-11-13 00:00:00,1
2014-11-14 00:00:00,2014-11-14 00:00:00,111,2014-11-14 00:00:00,109.1,109.9,90,166677,18337361.7,2014-11-14 00:00:00,1
2014-11-17 00:00:00,2014-11-17 00:00:00,114,2014-11-17 00:00:00,110,111.1,160,163959,18319011.2,2014-11-17 00:00:00,1
2014-11-18 00:00:00,2014-11-18 00:00:00,111.2,2014-11-18 00:00:00,109.5,110.6,78,34832,3850462.5,2014-11-18 00:00:00,1
2014-11-19 00:00:00,2014-11-19 00:00:00,110,2014-11-19 00:00:00,107,108,27,7040,769325,2014-11-19 00:00:00,1
2014-11-20 00:00:00,2014-11-20 00:00:00,108,2014-11-20 00:00:00,106.5,107,56,38628,4133112.3,2014-11-20 00:00:00,1
2014-11-21 00:00:00,2014-11-21 00:00:00,107,2014-11-21 00:00:00,102.1,104.4,42,33050,3424444.5,2014-11-21 00:00:00,1
2014-11-24 00:00:00,2014-11-24 00:00:00,103,2014-11-24 00:00:00,98,98.7,72,52285,5242716.6,2014-11-24 00:00:00,1
2014-11-25 00:00:00,2014-11-25 00:00:00,102,2014-11-25 00:00:00,99.8,99.8,36,17305,1737691.5,2014-11-25 00:00:00,1
2014-11-26 00:00:00,2014-11-26 00:00:00,100,2014-11-26 00:00:00,95.3,95.7,37,18771,1846182.1,2014-11-26 00:00:00,1
2014-11-27 00:00:00,2014-11-27 00:00:00,99,2014-11-27 00:00:00,93,95.3,55,23071,2189214,2014-11-27 00:00:00,1
2014-11-28 00:00:00,2014-11-28 00:00:00,98,2014-11-28 00:00:00,95.7,96.9,37,20185,1955942.5,2014-11-28 00:00:00,1
2014-12-01 00:00:00,2014-12-01 00:00:00,100.1,2014-12-01 00:00:00,96,99.6,14,5876,585344,2014-12-01 00:00:00,1
2014-12-02 00:00:00,2014-12-02 00:00:00,101,2014-12-02 00:00:00,98.1,98.7,30,6434,644287.1,2014-12-02 00:00:00,1
2014-12-03 00:00:00,2014-12-03 00:00:00,99,2014-12-03 00:00:00,98,98.9,18,3105,305185,2014-12-03 00:00:00,1
2014-12-04 00:00:00,2014-12-04 00:00:00,99,2014-12-04 00:00:00,98,98,33,10930,1077248.5,2014-12-04 00:00:00,1
2014-12-05 00:00:00,2014-12-05 00:00:00,97,2014-12-05 00:00:00,96.1,96.5,29,11951,1151698,2014-12-05 00:00:00,1
2014-12-08 00:00:00,2014-12-08 00:00:00,97,2014-12-08 00:00:00,96.5,97,9,5557,538879,2014-12-08 00:00:00,1
2014-12-09 00:00:00,2014-12-09 00:00:00,97.2,2014-12-09 00:00:00,96.7,96.7,4,5160,499040,2014-12-09 00:00:00,1
2014-12-10 00:00:00,2014-12-10 00:00:00,97.1,2014-12-10 00:00:00,96.8,97.1,10,4079,396041.9,2014-12-10 00:00:00,1
2014-12-11 00:00:00,2014-12-11 00:00:00,98,2014-12-11 00:00:00,97.1,97.9,12,8160,799100,2014-12-11 00:00:00,1
2014-12-12 00:00:00,2014-12-12 00:00:00,98.2,2014-12-12 00:00:00,97.2,97.8,6,217,21266,2014-12-12 00:00:00,1
2014-12-15 00:00:00,2014-12-15 00:00:00,97.8,2014-12-15 00:00:00,97,97.1,22,7330,712725.8,2014-12-15 00:00:00,1
2014-12-16 00:00:00,2014-12-16 00:00:00,98,2014-12-16 00:00:00,97.2,98,14,7315,715672,2014-12-16 00:00:00,1
2014-12-17 00:00:00,2014-12-17 00:00:00,98.2,2014-12-17 00:00:00,98.2,98.2,1,45,4419,2014-12-17 00:00:00,1
2014-12-18 00:00:00,2014-12-18 00:00:00,98.5,2014-12-18 00:00:00,97,97,18,9251,898079.5,2014-12-18 00:00:00,1
2014-12-19 00:00:00,2014-12-19 00:00:00,99,2014-12-19 00:00:00,99,99,1,5,495,2014-12-19 00:00:00,1
2014-12-22 00:00:00,2014-12-22 00:00:00,98.5,2014-12-22 00:00:00,98,98,4,992,97562,2014-12-22 00:00:00,1
2014-12-23 00:00:00,2014-12-23 00:00:00,98,2014-12-23 00:00:00,96.5,96.8,32,36939,3593407,2014-12-23 00:00:00,1
2014-12-24 00:00:00,2014-12-24 00:00:00,96.8,2014-12-24 00:00:00,96.8,96.8,2,300,29040,2014-12-24 00:00:00,1
2014-12-26 00:00:00,2014-12-26 00:00:00,98.5,2014-12-26 00:00:00,97.9,98,42,50285,4927890.5,2014-12-26 00:00:00,1
2014-12-29 00:00:00,2014-12-29 00:00:00,100,2014-12-29 00:00:00,98,99.3,15,12700,1265700,2014-12-29 00:00:00,1
2014-12-30 00:00:00,2014-12-30 00:00:00,99,2014-12-30 00:00:00,97.1,97.7,16,5686,556917.5,2014-12-30 00:00:00,1
2014-12-31 00:00:00,2014-12-31 00:00:00,97.5,2014-12-31 00:00:00,97.2,97.5,16,21833,2128177.5,2014-12-31 00:00:00,1
COLOMBO INVESTMENT TRUST PLC,,,,,,,,,,
Company Id :,CIT,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name :,CIT,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades (No.),Shares (No.),Turnover (Rs.),Last Traded,Days Traded
2014-01-02 00:00:00,2014-01-02 00:00:00,109,2014-01-02 00:00:00,97.2,102.2,5,103,11213.3,2014-01-02 00:00:00,1
2014-01-03 00:00:00,2014-01-03 00:00:00,110,2014-01-03 00:00:00,107,108.8,10,323,34627.6,2014-01-03 00:00:00,1
2014-01-06 00:00:00,2014-01-06 00:00:00,108,2014-01-06 00:00:00,108,108,1,500,54000,2014-01-06 00:00:00,1
2014-01-07 00:00:00,2014-01-07 00:00:00,107,2014-01-07 00:00:00,98.2,106.5,3,3,311.7,2014-01-07 00:00:00,1
2014-01-08 00:00:00,2014-01-08 00:00:00,104,2014-01-08 00:00:00,104,104,1,15,1560,2014-01-08 00:00:00,1
2014-01-09 00:00:00,2014-01-09 00:00:00,106.5,2014-01-09 00:00:00,100,100,8,488,49252.3,2014-01-09 00:00:00,1
2014-01-10 00:00:00,2014-01-10 00:00:00,109.6,2014-01-10 00:00:00,104,108.9,22,1289,136809.6,2014-01-10 00:00:00,1
2014-01-13 00:00:00,2014-01-13 00:00:00,109,2014-01-13 00:00:00,109,109,1,1,109,2014-01-13 00:00:00,1
2014-01-16 00:00:00,2014-01-16 00:00:00,110,2014-01-16 00:00:00,109,109.1,2,20,2181,2014-01-16 00:00:00,1
2014-01-17 00:00:00,2014-01-17 00:00:00,110,2014-01-17 00:00:00,104,104,15,718,76155.2,2014-01-17 00:00:00,1
2014-01-20 00:00:00,2014-01-20 00:00:00,109,2014-01-20 00:00:00,99.1,103.7,10,401,41589.2,2014-01-20 00:00:00,1
2014-01-21 00:00:00,2014-01-21 00:00:00,102.1,2014-01-21 00:00:00,99.1,102,5,221,22541.1,2014-01-21 00:00:00,1
2014-01-22 00:00:00,2014-01-22 00:00:00,115,2014-01-22 00:00:00,105.9,106,9,310,32867.3,2014-01-22 00:00:00,1
2014-01-23 00:00:00,2014-01-23 00:00:00,114.8,2014-01-23 00:00:00,114.8,114.8,1,1,114.8,2014-01-23 00:00:00,1
2014-01-24 00:00:00,2014-01-24 00:00:00,110,2014-01-24 00:00:00,102.7,106.8,7,480,51165.5,2014-01-24 00:00:00,1
2014-01-27 00:00:00,2014-01-27 00:00:00,112.6,2014-01-27 00:00:00,103,104,15,925,96503.1,2014-01-27 00:00:00,1
2014-01-28 00:00:00,2014-01-28 00:00:00,107.4,2014-01-28 00:00:00,107.4,107.4,1,1,107.4,2014-01-28 00:00:00,1
2014-01-29 00:00:00,2014-01-29 00:00:00,104,2014-01-29 00:00:00,104,104,3,200,20800,2014-01-29 00:00:00,1
2014-01-30 00:00:00,2014-01-30 00:00:00,105,2014-01-30 00:00:00,105,105,2,159,16695,2014-01-30 00:00:00,1
2014-01-31 00:00:00,2014-01-31 00:00:00,111.9,2014-01-31 00:00:00,111.9,111.9,1,1,111.9,2014-01-31 00:00:00,1
2014-02-03 00:00:00,2014-02-03 00:00:00,105,2014-02-03 00:00:00,105,105,2,841,88305,2014-02-03 00:00:00,1
2014-02-06 00:00:00,2014-02-06 00:00:00,101.1,2014-02-06 00:00:00,101,101.1,3,100,10107.7,2014-02-06 00:00:00,1
2014-02-10 00:00:00,2014-02-10 00:00:00,111,2014-02-10 00:00:00,108,108,2,100,10818,2014-02-10 00:00:00,1
2014-02-11 00:00:00,2014-02-11 00:00:00,108,2014-02-11 00:00:00,108,108,1,24027,2594916,2014-02-11 00:00:00,1
2014-02-13 00:00:00,2014-02-13 00:00:00,105,2014-02-13 00:00:00,101,101,2,580,58584,2014-02-13 00:00:00,1
2014-02-17 00:00:00,2014-02-17 00:00:00,101.1,2014-02-17 00:00:00,101,101.1,3,1431,144631,2014-02-17 00:00:00,1
2014-02-20 00:00:00,2014-02-20 00:00:00,103,2014-02-20 00:00:00,103,103,1,5,515,2014-02-20 00:00:00,1
2014-03-04 00:00:00,2014-03-04 00:00:00,99.9,2014-03-04 00:00:00,99.9,99.9,1,1,99.9,2014-03-04 00:00:00,1
2014-03-19 00:00:00,2014-03-19 00:00:00,104.9,2014-03-19 00:00:00,104.9,104.9,1,1,104.9,2014-03-19 00:00:00,1
2014-03-20 00:00:00,2014-03-20 00:00:00,97,2014-03-20 00:00:00,97,97,1,1,97,2014-03-20 00:00:00,1
2014-03-25 00:00:00,2014-03-25 00:00:00,100,2014-03-25 00:00:00,98,98,7,651,63825,2014-03-25 00:00:00,1
2014-03-27 00:00:00,2014-03-27 00:00:00,98,2014-03-27 00:00:00,98,98,1,10,980,2014-03-27 00:00:00,1
2014-04-01 00:00:00,2014-04-01 00:00:00,97.4,2014-04-01 00:00:00,97.4,97.4,1,20,1948,2014-04-01 00:00:00,1
2014-04-04 00:00:00,2014-04-04 00:00:00,92.3,2014-04-04 00:00:00,90,91.5,6,500,45757,2014-04-04 00:00:00,1
2014-04-16 00:00:00,2014-04-16 00:00:00,91.5,2014-04-16 00:00:00,91.5,91.5,2,50,4575,2014-04-16 00:00:00,1
2014-04-17 00:00:00,2014-04-17 00:00:00,96.2,2014-04-17 00:00:00,96.2,96.2,1,20,1924,2014-04-17 00:00:00,1
2014-04-21 00:00:00,2014-04-21 00:00:00,96.2,2014-04-21 00:00:00,96.2,96.2,2,29,2789.8,2014-04-21 00:00:00,1
2014-04-22 00:00:00,2014-04-22 00:00:00,97,2014-04-22 00:00:00,96,97,4,1000,96987,2014-04-22 00:00:00,1
2014-05-02 00:00:00,2014-05-02 00:00:00,106.9,2014-05-02 00:00:00,96.9,100,34,2909,291956.2,2014-05-02 00:00:00,1
2014-05-05 00:00:00,2014-05-05 00:00:00,97.6,2014-05-05 00:00:00,97.5,97.5,3,318,31013,2014-05-05 00:00:00,1
2014-05-06 00:00:00,2014-05-06 00:00:00,102.9,2014-05-06 00:00:00,102.9,102.9,1,1,102.9,2014-05-06 00:00:00,1
2014-05-07 00:00:00,2014-05-07 00:00:00,108.8,2014-05-07 00:00:00,103.5,103.9,7,82,8506.9,2014-05-07 00:00:00,1
2014-05-08 00:00:00,2014-05-08 00:00:00,102.9,2014-05-08 00:00:00,97.6,98.5,18,420,41352.9,2014-05-08 00:00:00,1
2014-05-09 00:00:00,2014-05-09 00:00:00,97.6,2014-05-09 00:00:00,75,92.6,8,123,11399.4,2014-05-09 00:00:00,1
2014-05-12 00:00:00,2014-05-12 00:00:00,101.7,2014-05-12 00:00:00,94.1,95,21,1126,108557.1,2014-05-12 00:00:00,1
2014-05-13 00:00:00,2014-05-13 00:00:00,96,2014-05-13 00:00:00,95,95.1,5,320,30421,2014-05-13 00:00:00,1
2014-05-16 00:00:00,2014-05-16 00:00:00,96.8,2014-05-16 00:00:00,94.1,96.7,4,53,5125,2014-05-16 00:00:00,1
2014-05-19 00:00:00,2014-05-19 00:00:00,94.1,2014-05-19 00:00:00,94.1,94.1,4,34,3199.4,2014-05-19 00:00:00,1
2014-05-20 00:00:00,2014-05-20 00:00:00,94.1,2014-05-20 00:00:00,90.5,90.7,6,1203,113095.3,2014-05-20 00:00:00,1
2014-05-21 00:00:00,2014-05-21 00:00:00,96.8,2014-05-21 00:00:00,90.6,90.8,8,231,21040.6,2014-05-21 00:00:00,1
2014-05-22 00:00:00,2014-05-22 00:00:00,90.6,2014-05-22 00:00:00,90.6,90.6,1,4,362.4,2014-05-22 00:00:00,1
2014-05-23 00:00:00,2014-05-23 00:00:00,94,2014-05-23 00:00:00,94,94,1,100,9400,2014-05-23 00:00:00,1
2014-05-26 00:00:00,2014-05-26 00:00:00,94.4,2014-05-26 00:00:00,90.8,94.3,4,63,5931.8,2014-05-26 00:00:00,1
2014-05-28 00:00:00,2014-05-28 00:00:00,91.1,2014-05-28 00:00:00,91,91.1,4,405,36878,2014-05-28 00:00:00,1
2014-05-29 00:00:00,2014-05-29 00:00:00,91,2014-05-29 00:00:00,91,91,1,100,9100,2014-05-29 00:00:00,1
2014-05-30 00:00:00,2014-05-30 00:00:00,91,2014-05-30 00:00:00,91,91,1,13,1183,2014-05-30 00:00:00,1
2014-06-02 00:00:00,2014-06-02 00:00:00,90.1,2014-06-02 00:00:00,88.1,90,7,217,19539.6,2014-06-02 00:00:00,1
2014-06-03 00:00:00,2014-06-03 00:00:00,91,2014-06-03 00:00:00,91,91,1,462,42042,2014-06-03 00:00:00,1
2014-06-09 00:00:00,2014-06-09 00:00:00,88.1,2014-06-09 00:00:00,88.1,88.1,2,11,969.1,2014-06-09 00:00:00,1
2014-06-11 00:00:00,2014-06-11 00:00:00,89.1,2014-06-11 00:00:00,89.1,89.1,2,2,178.2,2014-06-11 00:00:00,1
2014-06-16 00:00:00,2014-06-16 00:00:00,93,2014-06-16 00:00:00,93,93,1,100,9300,2014-06-16 00:00:00,1
2014-06-19 00:00:00,2014-06-19 00:00:00,85.6,2014-06-19 00:00:00,85.6,85.6,1,1,85.6,2014-06-19 00:00:00,1
2014-06-24 00:00:00,2014-06-24 00:00:00,85.6,2014-06-24 00:00:00,85.6,85.6,1,9,770.4,2014-06-24 00:00:00,1
2014-06-25 00:00:00,2014-06-25 00:00:00,84.3,2014-06-25 00:00:00,84.3,84.3,1,1,84.3,2014-06-25 00:00:00,1
2014-06-26 00:00:00,2014-06-26 00:00:00,91.7,2014-06-26 00:00:00,91.7,91.7,2,2,183.4,2014-06-26 00:00:00,1
2014-06-27 00:00:00,2014-06-27 00:00:00,90,2014-06-27 00:00:00,90,90,1,100,9000,2014-06-27 00:00:00,1
2014-06-30 00:00:00,2014-06-30 00:00:00,90,2014-06-30 00:00:00,90,90,1,59,5310,2014-06-30 00:00:00,1
2014-07-01 00:00:00,2014-07-01 00:00:00,91.9,2014-07-01 00:00:00,91.9,91.9,1,20,1838,2014-07-01 00:00:00,1
2014-07-02 00:00:00,2014-07-02 00:00:00,109.9,2014-07-02 00:00:00,91.9,98.1,13,1202,113637.4,2014-07-02 00:00:00,1
2014-07-03 00:00:00,2014-07-03 00:00:00,105,2014-07-03 00:00:00,96,96.1,6,192,18707.4,2014-07-03 00:00:00,1
2014-07-07 00:00:00,2014-07-07 00:00:00,121.9,2014-07-07 00:00:00,99.8,100,6,1076,107604.2,2014-07-07 00:00:00,1
2014-07-09 00:00:00,2014-07-09 00:00:00,100,2014-07-09 00:00:00,100,100,3,27,2700,2014-07-09 00:00:00,1
2014-07-10 00:00:00,2014-07-10 00:00:00,107.9,2014-07-10 00:00:00,94.1,107.9,5,305,28869,2014-07-10 00:00:00,1
2014-07-11 00:00:00,2014-07-11 00:00:00,100,2014-07-11 00:00:00,100,100,3,205,20500,2014-07-11 00:00:00,1
2014-07-17 00:00:00,2014-07-17 00:00:00,105,2014-07-17 00:00:00,98.6,98.6,2,3,308.6,2014-07-17 00:00:00,1
2014-07-23 00:00:00,2014-07-23 00:00:00,106.8,2014-07-23 00:00:00,99.6,99.6,2,41,4098,2014-07-23 00:00:00,1
2014-07-24 00:00:00,2014-07-24 00:00:00,107.4,2014-07-24 00:00:00,107.4,107.4,11,1385,148749,2014-07-24 00:00:00,1
2014-07-28 00:00:00,2014-07-28 00:00:00,107.3,2014-07-28 00:00:00,106.9,107,3,103,11016.9,2014-07-28 00:00:00,1
2014-07-30 00:00:00,2014-07-30 00:00:00,107,2014-07-30 00:00:00,107,107,1,2000,214000,2014-07-30 00:00:00,1
2014-07-31 00:00:00,2014-07-31 00:00:00,107.1,2014-07-31 00:00:00,107,107.1,5,979,104763.4,2014-07-31 00:00:00,1
2014-08-01 00:00:00,2014-08-01 00:00:00,109.9,2014-08-01 00:00:00,108.1,109.9,5,26873,2920261.3,2014-08-01 00:00:00,1
2014-08-04 00:00:00,2014-08-04 00:00:00,108.4,2014-08-04 00:00:00,108.4,108.4,2,200,21680,2014-08-04 00:00:00,1
2014-08-05 00:00:00,2014-08-05 00:00:00,108.3,2014-08-05 00:00:00,108,108.1,8,272,29412.1,2014-08-05 00:00:00,1
2014-08-06 00:00:00,2014-08-06 00:00:00,119.5,2014-08-06 00:00:00,108.6,119.5,4,58,6517.8,2014-08-06 00:00:00,1
2014-08-07 00:00:00,2014-08-07 00:00:00,118.9,2014-08-07 00:00:00,118,118,4,1015,119783.5,2014-08-07 00:00:00,1
2014-08-12 00:00:00,2014-08-12 00:00:00,118.9,2014-08-12 00:00:00,118,118.7,2,5,593.6,2014-08-12 00:00:00,1
2014-08-13 00:00:00,2014-08-13 00:00:00,111.5,2014-08-13 00:00:00,110,110.2,20,3541,390310.2,2014-08-13 00:00:00,1
2014-08-18 00:00:00,2014-08-18 00:00:00,110,2014-08-18 00:00:00,110,110,1,40,4400,2014-08-18 00:00:00,1
2014-08-19 00:00:00,2014-08-19 00:00:00,110.1,2014-08-19 00:00:00,110.1,110.1,1,50,5505,2014-08-19 00:00:00,1
2014-08-20 00:00:00,2014-08-20 00:00:00,110.1,2014-08-20 00:00:00,110,110.1,2,75,8255,2014-08-20 00:00:00,1
2014-08-21 00:00:00,2014-08-21 00:00:00,111,2014-08-21 00:00:00,111,111,3,25,2775,2014-08-21 00:00:00,1
2014-08-26 00:00:00,2014-08-26 00:00:00,114.9,2014-08-26 00:00:00,114.9,114.9,1,24,2757.6,2014-08-26 00:00:00,1
2014-08-27 00:00:00,2014-08-27 00:00:00,111.5,2014-08-27 00:00:00,108,108.5,9,53,5758.5,2014-08-27 00:00:00,1
2014-09-03 00:00:00,2014-09-03 00:00:00,110,2014-09-03 00:00:00,110,110,1,1000,110000,2014-09-03 00:00:00,1
2014-09-04 00:00:00,2014-09-04 00:00:00,110,2014-09-04 00:00:00,110,110,3,200,22000,2014-09-04 00:00:00,1
2014-09-09 00:00:00,2014-09-09 00:00:00,113.8,2014-09-09 00:00:00,113.8,113.8,3,50,5690,2014-09-09 00:00:00,1
2014-09-10 00:00:00,2014-09-10 00:00:00,118,2014-09-10 00:00:00,118,118,1,1,118,2014-09-10 00:00:00,1
2014-09-11 00:00:00,2014-09-11 00:00:00,118.5,2014-09-11 00:00:00,118.5,118.5,1,1,118.5,2014-09-11 00:00:00,1
2014-09-12 00:00:00,2014-09-12 00:00:00,118.5,2014-09-12 00:00:00,111,117,9,18,2115.7,2014-09-12 00:00:00,1
2014-09-15 00:00:00,2014-09-15 00:00:00,116.5,2014-09-15 00:00:00,115,116.5,3,1501,172666.5,2014-09-15 00:00:00,1
2014-09-18 00:00:00,2014-09-18 00:00:00,113,2014-09-18 00:00:00,112,112.2,3,50,5610,2014-09-18 00:00:00,1
2014-09-19 00:00:00,2014-09-19 00:00:00,139.1,2014-09-19 00:00:00,117,127.3,23,1152,139967.8,2014-09-19 00:00:00,1
2014-09-22 00:00:00,2014-09-22 00:00:00,128,2014-09-22 00:00:00,128,128,1,9,1152,2014-09-22 00:00:00,1
2014-09-23 00:00:00,2014-09-23 00:00:00,127.9,2014-09-23 00:00:00,127.9,127.9,1,10,1279,2014-09-23 00:00:00,1
2014-09-24 00:00:00,2014-09-24 00:00:00,130,2014-09-24 00:00:00,125,125,16,3868,493973.4,2014-09-24 00:00:00,1
2014-09-25 00:00:00,2014-09-25 00:00:00,137,2014-09-25 00:00:00,126.1,129.6,58,20881,2715894.6,2014-09-25 00:00:00,1
2014-09-26 00:00:00,2014-09-26 00:00:00,139.8,2014-09-26 00:00:00,129,137.4,16,2459,324561.5,2014-09-26 00:00:00,1
2014-09-30 00:00:00,2014-09-30 00:00:00,135,2014-09-30 00:00:00,126,126.3,12,1712,216818.5,2014-09-30 00:00:00,1
2014-10-01 00:00:00,2014-10-01 00:00:00,130,2014-10-01 00:00:00,126.1,126.1,7,495,62423.5,2014-10-01 00:00:00,1
2014-10-02 00:00:00,2014-10-02 00:00:00,132,2014-10-02 00:00:00,130,130,4,493,64092,2014-10-02 00:00:00,1
2014-10-03 00:00:00,2014-10-03 00:00:00,132,2014-10-03 00:00:00,127,130.9,6,352,46059,2014-10-03 00:00:00,1
2014-10-07 00:00:00,2014-10-07 00:00:00,137,2014-10-07 00:00:00,132,135.4,4,508,67090,2014-10-07 00:00:00,1
2014-10-09 00:00:00,2014-10-09 00:00:00,153.5,2014-10-09 00:00:00,130.4,149.8,56,1820,265173.1,2014-10-09 00:00:00,1
2014-10-10 00:00:00,2014-10-10 00:00:00,149.5,2014-10-10 00:00:00,131.1,149.4,7,558,81305.4,2014-10-10 00:00:00,1
2014-10-13 00:00:00,2014-10-13 00:00:00,149,2014-10-13 00:00:00,130,130,18,3806,498135.9,2014-10-13 00:00:00,1
2014-10-14 00:00:00,2014-10-14 00:00:00,149.3,2014-10-14 00:00:00,127,146.8,15,1602,237088.4,2014-10-14 00:00:00,1
2014-10-15 00:00:00,2014-10-15 00:00:00,148.7,2014-10-15 00:00:00,140,142.3,13,1091,154560.3,2014-10-15 00:00:00,1
2014-10-16 00:00:00,2014-10-16 00:00:00,149.8,2014-10-16 00:00:00,136.5,138.6,17,1022,141694.8,2014-10-16 00:00:00,1
2014-10-17 00:00:00,2014-10-17 00:00:00,140,2014-10-17 00:00:00,140,140,4,51,7140,2014-10-17 00:00:00,1
2014-10-20 00:00:00,2014-10-20 00:00:00,140,2014-10-20 00:00:00,130.2,140,8,62,8430.2,2014-10-20 00:00:00,1
2014-10-21 00:00:00,2014-10-21 00:00:00,140,2014-10-21 00:00:00,132,140,4,12,1624,2014-10-21 00:00:00,1
2014-10-23 00:00:00,2014-10-23 00:00:00,132,2014-10-23 00:00:00,122,131.8,4,64,8438,2014-10-23 00:00:00,1
2014-10-24 00:00:00,2014-10-24 00:00:00,138.9,2014-10-24 00:00:00,126.9,134.5,5,8,1054.8,2014-10-24 00:00:00,1
2014-10-27 00:00:00,2014-10-27 00:00:00,157,2014-10-27 00:00:00,133,138.5,3,10,1385,2014-10-27 00:00:00,1
2014-10-28 00:00:00,2014-10-28 00:00:00,149.9,2014-10-28 00:00:00,131,146.4,4,4,573.8,2014-10-28 00:00:00,1
2014-10-29 00:00:00,2014-10-29 00:00:00,150,2014-10-29 00:00:00,138.1,138.6,5,619,86953.8,2014-10-29 00:00:00,1
