date,index_name,close,source,source_timestamp,raw_payload_hash
2026-09-23,ASPI,21085.15,cse_daily_market_summary_indices,2026-09-23,1d20a8a3f1b2630a6d3c4cab2a22ee073a466bfecfa792deece0d3b5eb8e8765
2026-09-23,SL20,5947.5,cse_daily_market_summary_indices,2026-09-23,1d20a8a3f1b2630a6d3c4cab2a22ee073a466bfecfa792deece0d3b5eb8e8765
2026-09-23,SL20TRI,12631.19,cse_daily_market_summary_indices,2026-09-23,1d20a8a3f1b2630a6d3c4cab2a22ee073a466bfecfa792deece0d3b5eb8e8765
2026-09-23,ASTRI,33210.55,cse_daily_market_summary_indices,2026-09-23,1d20a8a3f1b2630a6d3c4cab2a22ee073a466bfecfa792deece0d3b5eb8e8765
