,SECURITY_DA,PRICE
1995-03-31 00:00:00,ACL,168
1995-04-03 00:00:00,ACL,168
1995-04-04 00:00:00,ACL,160
1995-04-10 00:00:00,ACL,160
1995-04-11 00:00:00,ACL,160
1995-04-18 00:00:00,ACL,160
1995-04-20 00:00:00,ACL,160
1995-04-24 00:00:00,ACL,155
1995-04-25 00:00:00,ACL,150
1995-04-26 00:00:00,ACL,145
1995-05-08 00:00:00,ACL,145
1995-05-17 00:00:00,ACL,143
1995-05-19 00:00:00,ACL,145
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1995-05-22 00:00:00,ACL,145
1995-05-23 00:00:00,ACL,144.75
1995-05-29 00:00:00,ACL,140
1995-06-02 00:00:00,ACL,143
1995-06-05 00:00:00,ACL,143
1995-06-06 00:00:00,ACL,143
1995-06-07 00:00:00,ACL,143
1995-06-13 00:00:00,ACL,140
1995-06-15 00:00:00,ACL,140
1995-06-21 00:00:00,ACL,143
1995-06-22 00:00:00,ACL,145
1995-06-28 00:00:00,ACL,141
1995-06-29 00:00:00,ACL,140
1995-07-10 00:00:00,ACL,154
1995-07-11 00:00:00,ACL,152.75
1995-07-31 00:00:00,ACL,145
1995-08-01 00:00:00,ACL,145
1995-08-02 00:00:00,ACL,145
1995-08-04 00:00:00,ACL,140
1995-08-17 00:00:00,ACL,143
1995-08-22 00:00:00,ACL,143
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1995-08-24 00:00:00,ACL,146
1995-08-29 00:00:00,ACL,140
1995-09-04 00:00:00,ACL,135
1995-09-05 00:00:00,ACL,130
1995-09-06 00:00:00,ACL,125
1995-09-11 00:00:00,ACL,120
1995-09-12 00:00:00,ACL,118
1995-09-13 00:00:00,ACL,108
1995-09-14 00:00:00,ACL,105
1995-09-15 00:00:00,ACL,100
1995-09-18 00:00:00,ACL,100
1995-09-19 00:00:00,ACL,100
1995-09-21 00:00:00,ACL,95
1995-10-03 00:00:00,ACL,90
1995-10-04 00:00:00,ACL,0
1995-10-09 00:00:00,ACL,85.5
1995-10-27 00:00:00,ACL,85
1995-11-10 00:00:00,ACL,85
1995-11-15 00:00:00,ACL,82.25
1995-11-16 00:00:00,ACL,76
1995-01-04 00:00:00,ACME,29
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1995-01-06 00:00:00,ACME,31
1995-01-09 00:00:00,ACME,32
1995-01-10 00:00:00,ACME,32.25
1995-01-12 00:00:00,ACME,31
1995-01-25 00:00:00,ACME,30
1995-01-26 00:00:00,ACME,0
1995-01-27 00:00:00,ACME,29
1995-01-30 00:00:00,ACME,28
1995-01-31 00:00:00,ACME,27
1995-02-01 00:00:00,ACME,26
1995-02-02 00:00:00,ACME,26
1995-02-06 00:00:00,ACME,24.5
1995-02-07 00:00:00,ACME,24.5
1995-02-10 00:00:00,ACME,23.25
1995-02-17 00:00:00,ACME,23
1995-02-21 00:00:00,ACME,20
1995-02-22 00:00:00,ACME,19.5
1995-02-23 00:00:00,ACME,18
1995-02-27 00:00:00,ACME,18.25
1995-02-28 00:00:00,ACME,20
1995-03-01 00:00:00,ACME,20
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1995-03-02 00:00:00,ACME,20
1995-03-03 00:00:00,ACME,20
1995-03-06 00:00:00,ACME,22
1995-03-07 00:00:00,ACME,21
1995-03-08 00:00:00,ACME,24
1995-03-09 00:00:00,ACME,22
1995-03-10 00:00:00,ACME,20.5
1995-03-13 00:00:00,ACME,21
1995-03-14 00:00:00,ACME,21.5
1995-03-15 00:00:00,ACME,22
1995-03-20 00:00:00,ACME,22
1995-03-22 00:00:00,ACME,21
1995-03-23 00:00:00,ACME,20.5
1995-03-27 00:00:00,ACME,20
1995-03-28 00:00:00,ACME,20.25
1995-03-29 00:00:00,ACME,20
1995-03-30 00:00:00,ACME,20
1995-03-31 00:00:00,ACME,20
1995-04-03 00:00:00,ACME,20
1995-04-05 00:00:00,ACME,20
1995-04-07 00:00:00,ACME,20
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1995-04-10 00:00:00,ACME,20
1995-04-11 00:00:00,ACME,22
1995-04-12 00:00:00,ACME,22
1995-04-19 00:00:00,ACME,20
1995-04-20 00:00:00,ACME,20
1995-04-21 00:00:00,ACME,20
1995-04-25 00:00:00,ACME,19
1995-04-26 00:00:00,ACME,18
1995-04-28 00:00:00,ACME,17
1995-05-03 00:00:00,ACME,16
1995-05-05 00:00:00,ACME,16
1995-05-08 00:00:00,ACME,15
1995-05-19 00:00:00,ACME,15.5
1995-05-23 00:00:00,ACME,15.5
1995-05-25 00:00:00,ACME,15
1995-05-26 00:00:00,ACME,15.5
1995-05-29 00:00:00,ACME,15.5
1995-06-01 00:00:00,ACME,16.25
1995-06-02 00:00:00,ACME,16.75
1995-06-14 00:00:00,ACME,16.75
1995-06-16 00:00:00,ACME,17
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1995-06-20 00:00:00,ACME,17
1995-06-22 00:00:00,ACME,17
1995-06-27 00:00:00,ACME,17
1995-06-28 00:00:00,ACME,16.5
1995-06-30 00:00:00,ACME,17
1995-07-04 00:00:00,ACME,0
1995-07-17 00:00:00,ACME,16.75
1995-07-20 00:00:00,ACME,16.75
1995-07-21 00:00:00,ACME,16
1995-07-24 00:00:00,ACME,15
1995-07-25 00:00:00,ACME,15
1995-07-26 00:00:00,ACME,14
1995-07-28 00:00:00,ACME,13
1995-08-14 00:00:00,ACME,15.25
1995-08-15 00:00:00,ACME,0
1995-08-17 00:00:00,ACME,15.25
1995-08-18 00:00:00,ACME,15.25
1995-08-21 00:00:00,ACME,15.25
1995-08-22 00:00:00,ACME,15.25
1995-08-23 00:00:00,ACME,0
1995-08-29 00:00:00,ACME,15.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1995-08-30 00:00:00,ACME,15.75
1995-08-31 00:00:00,ACME,15.75
1995-09-01 00:00:00,ACME,15.75
1995-09-04 00:00:00,ACME,0
1995-09-05 00:00:00,ACME,15.75
1995-09-07 00:00:00,ACME,15
1995-09-27 00:00:00,ACME,14
1995-09-28 00:00:00,ACME,13.75
1995-09-29 00:00:00,ACME,13.75
1995-10-02 00:00:00,ACME,13.75
1995-10-26 00:00:00,ACME,12
1995-10-27 00:00:00,ACME,13
1995-10-31 00:00:00,ACME,13
1995-11-01 00:00:00,ACME,12
1995-11-03 00:00:00,ACME,12
1995-11-07 00:00:00,ACME,11
1995-11-09 00:00:00,ACME,12
1995-11-10 00:00:00,ACME,12
1995-11-13 00:00:00,ACME,12
1995-11-14 00:00:00,ACME,12
1995-11-15 00:00:00,ACME,12
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1995-11-16 00:00:00,ACME,12
1995-11-17 00:00:00,ACME,12
1995-11-20 00:00:00,ACME,12
1995-11-22 00:00:00,ACME,12
1995-11-27 00:00:00,ACME,11.75
1995-11-28 00:00:00,ACME,11.75
1995-11-29 00:00:00,ACME,11.75
1995-11-30 00:00:00,ACME,12
1995-12-04 00:00:00,ACME,11.75
1995-12-05 00:00:00,ACME,12
1995-12-07 00:00:00,ACME,12
1995-12-08 00:00:00,ACME,12
1995-12-11 00:00:00,ACME,11.5
1995-12-13 00:00:00,ACME,11.5
1995-12-14 00:00:00,ACME,0
1995-12-15 00:00:00,ACME,11.75
1995-12-18 00:00:00,ACME,11.5
1995-12-19 00:00:00,ACME,11.75
1995-12-21 00:00:00,ACME,11.5
1995-12-22 00:00:00,ACME,0
1995-12-27 00:00:00,ACME,11.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1995-12-28 00:00:00,ACME,11.5
1995-01-04 00:00:00,AEC,79.75
1995-01-05 00:00:00,AEC,0
1995-01-06 00:00:00,AEC,76
1995-01-09 00:00:00,AEC,0
1995-01-26 00:00:00,AEC,74
1995-01-30 00:00:00,AEC,71
1995-03-15 00:00:00,AEC,67.25
1995-03-17 00:00:00,AEC,0
1995-03-21 00:00:00,AEC,0
1995-04-03 00:00:00,AEC,67
1995-05-25 00:00:00,AEC,0
1995-05-31 00:00:00,AEC,0
1995-08-18 00:00:00,AEC,0
1995-09-20 00:00:00,AEC,57
1995-09-21 00:00:00,AEC,0
1995-09-27 00:00:00,AEC,0
1995-10-12 00:00:00,AEC,51
1995-10-13 00:00:00,AEC,48.25
1995-11-17 00:00:00,AEC,0
1995-11-24 00:00:00,AEC,47
1995-12-12 00:00:00,AEC,0
1995-12-20 00:00:00,AEC,0
1995-01-02 00:00:00,AHOT,20.75
1995-01-03 00:00:00,AHOT,21
1995-01-04 00:00:00,AHOT,21
1995-01-05 00:00:00,AHOT,21.5
1995-01-06 00:00:00,AHOT,21.75
1995-01-09 00:00:00,AHOT,22.25
1995-01-10 00:00:00,AHOT,21.25
1995-01-11 00:00:00,AHOT,21
1995-01-12 00:00:00,AHOT,20
1995-01-13 00:00:00,AHOT,20
1995-01-17 00:00:00,AHOT,20
1995-01-18 00:00:00,AHOT,20
1995-01-19 00:00:00,AHOT,20
1995-01-23 00:00:00,AHOT,20
1995-01-24 00:00:00,AHOT,20
1995-01-25 00:00:00,AHOT,20
1995-01-26 00:00:00,AHOT,20
1995-01-27 00:00:00,AHOT,20
1995-01-30 00:00:00,AHOT,20
1995-01-31 00:00:00,AHOT,19.5
1995-02-01 00:00:00,AHOT,18.5
1995-02-02 00:00:00,AHOT,18.25
1995-02-06 00:00:00,AHOT,17.75
1995-02-07 00:00:00,AHOT,18
1995-02-08 00:00:00,AHOT,18
1995-02-09 00:00:00,AHOT,18
1995-02-10 00:00:00,AHOT,18
1995-02-13 00:00:00,AHOT,18
1995-02-15 00:00:00,AHOT,18
1995-02-16 00:00:00,AHOT,18
1995-02-17 00:00:00,AHOT,18
1995-02-20 00:00:00,AHOT,18
1995-02-21 00:00:00,AHOT,17
1995-02-22 00:00:00,AHOT,17
1995-02-23 00:00:00,AHOT,17
1995-02-24 00:00:00,AHOT,17.5
1995-02-27 00:00:00,AHOT,18.5
1995-02-28 00:00:00,AHOT,18.5
1995-03-01 00:00:00,AHOT,18
1995-03-02 00:00:00,AHOT,18
1995-03-03 00:00:00,AHOT,18.25
1995-03-06 00:00:00,AHOT,18.5
1995-03-07 00:00:00,AHOT,19
1995-03-08 00:00:00,AHOT,19.75
1995-03-09 00:00:00,AHOT,20
1995-03-10 00:00:00,AHOT,18.75
1995-03-13 00:00:00,AHOT,19.5
1995-03-14 00:00:00,AHOT,19.5
1995-03-15 00:00:00,AHOT,19.5
1995-03-17 00:00:00,AHOT,19.5
1995-03-20 00:00:00,AHOT,18
1995-03-21 00:00:00,AHOT,18
1995-03-22 00:00:00,AHOT,17.5
1995-03-23 00:00:00,AHOT,17.5
1995-03-24 00:00:00,AHOT,17.75
1995-03-27 00:00:00,AHOT,17.75
1995-03-28 00:00:00,AHOT,17.75
1995-03-30 00:00:00,AHOT,17.75
1995-03-31 00:00:00,AHOT,17
1995-04-03 00:00:00,AHOT,17.5
1995-04-04 00:00:00,AHOT,17.5
1995-04-05 00:00:00,AHOT,17
1995-04-06 00:00:00,AHOT,16.5
1995-04-10 00:00:00,AHOT,17.25
1995-04-17 00:00:00,AHOT,17
1995-04-18 00:00:00,AHOT,17
1995-04-19 00:00:00,AHOT,17
1995-04-20 00:00:00,AHOT,17
1995-04-21 00:00:00,AHOT,16.5
1995-04-24 00:00:00,AHOT,16.5
1995-04-25 00:00:00,AHOT,15
1995-04-26 00:00:00,AHOT,15
1995-04-27 00:00:00,AHOT,15
1995-04-28 00:00:00,AHOT,15.25
1995-05-02 00:00:00,AHOT,15
1995-05-03 00:00:00,AHOT,15
1995-05-04 00:00:00,AHOT,15.25
1995-05-05 00:00:00,AHOT,15
1995-05-08 00:00:00,AHOT,15
1995-05-09 00:00:00,AHOT,15
1995-05-10 00:00:00,AHOT,13.75
1995-05-11 00:00:00,AHOT,13.5
1995-05-12 00:00:00,AHOT,14.5
1995-05-16 00:00:00,AHOT,14.5
1995-05-17 00:00:00,AHOT,13.75
1995-05-18 00:00:00,AHOT,14.5
1995-05-19 00:00:00,AHOT,15
1995-05-22 00:00:00,AHOT,16
1995-05-23 00:00:00,AHOT,15
1995-05-24 00:00:00,AHOT,14.5
1995-05-25 00:00:00,AHOT,14.5
1995-05-26 00:00:00,AHOT,14.75
1995-05-29 00:00:00,AHOT,14.5
1995-05-30 00:00:00,AHOT,14.5
1995-05-31 00:00:00,AHOT,14.5
1995-06-01 00:00:00,AHOT,14
1995-06-02 00:00:00,AHOT,14.25
1995-06-05 00:00:00,AHOT,14
1995-06-06 00:00:00,AHOT,14.75
1995-06-07 00:00:00,AHOT,15.5
1995-06-08 00:00:00,AHOT,16
1995-06-09 00:00:00,AHOT,16.75
1995-06-13 00:00:00,AHOT,16.5
1995-06-14 00:00:00,AHOT,15.5
1995-06-15 00:00:00,AHOT,15.5
1995-06-16 00:00:00,AHOT,16
1995-06-19 00:00:00,AHOT,16
1995-06-20 00:00:00,AHOT,16
1995-06-21 00:00:00,AHOT,16
1995-06-23 00:00:00,AHOT,15.75
1995-06-26 00:00:00,AHOT,15.5
1995-06-27 00:00:00,AHOT,15.5
