,SECURITY_DA,PRICE
-----------,----,-----------
1999-01-13 00:00:00,ABAN,27
1999-01-18 00:00:00,ABAN,28
1999-02-08 00:00:00,ABAN,28
1999-02-22 00:00:00,ABAN,25
1999-03-04 00:00:00,ABAN,26
1999-03-09 00:00:00,ABAN,26
1999-05-12 00:00:00,ABAN,26
1999-06-02 00:00:00,ABAN,25
1999-06-22 00:00:00,ABAN,24.5
1999-06-23 00:00:00,ABAN,24
1999-07-06 00:00:00,ABAN,23
1999-07-09 00:00:00,ABAN,23
1999-08-03 00:00:00,ABAN,23
1999-08-18 00:00:00,ABAN,23.25
1999-08-31 00:00:00,ABAN,23.25
1999-09-17 00:00:00,ABAN,24
1999-09-20 00:00:00,ABAN,22
1999-09-21 00:00:00,ABAN,23.25
1999-09-22 00:00:00,ABAN,23.25
1999-09-23 00:00:00,ABAN,24.5
1999-09-24 00:00:00,ABAN,25.5
1999-10-08 00:00:00,ABAN,25.5
1999-10-12 00:00:00,ABAN,20
1999-11-03 00:00:00,ABAN,22
1999-11-17 00:00:00,ABAN,22
1999-01-04 00:00:00,ACAP,6.5
1999-01-05 00:00:00,ACAP,6
1999-01-06 00:00:00,ACAP,6
1999-01-07 00:00:00,ACAP,6
1999-01-08 00:00:00,ACAP,6.25
1999-01-11 00:00:00,ACAP,6.25
1999-01-12 00:00:00,ACAP,6.25
1999-01-13 00:00:00,ACAP,6.25
1999-01-14 00:00:00,ACAP,6.25
1999-01-18 00:00:00,ACAP,6
1999-01-19 00:00:00,ACAP,6
1999-01-20 00:00:00,ACAP,6
1999-01-21 00:00:00,ACAP,6.5
1999-01-22 00:00:00,ACAP,6.75
1999-01-25 00:00:00,ACAP,7
1999-01-26 00:00:00,ACAP,6.25
1999-01-27 00:00:00,ACAP,6.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-01-28 00:00:00,ACAP,6.25
1999-01-29 00:00:00,ACAP,6.5
1999-02-01 00:00:00,ACAP,6.25
1999-02-02 00:00:00,ACAP,6.25
1999-02-03 00:00:00,ACAP,6.75
1999-02-05 00:00:00,ACAP,6.75
1999-02-08 00:00:00,ACAP,6.5
1999-02-09 00:00:00,ACAP,6.25
1999-02-10 00:00:00,ACAP,6.5
1999-02-11 00:00:00,ACAP,6.5
1999-02-12 00:00:00,ACAP,7
1999-02-15 00:00:00,ACAP,6.75
1999-02-16 00:00:00,ACAP,6.75
1999-02-17 00:00:00,ACAP,6.75
1999-02-18 00:00:00,ACAP,6.75
1999-02-19 00:00:00,ACAP,7
1999-02-22 00:00:00,ACAP,6.75
1999-02-23 00:00:00,ACAP,6.75
1999-02-24 00:00:00,ACAP,6.25
1999-02-25 00:00:00,ACAP,6.5
1999-03-02 00:00:00,ACAP,6.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-03-04 00:00:00,ACAP,6.25
1999-03-05 00:00:00,ACAP,6
1999-03-08 00:00:00,ACAP,6
1999-03-09 00:00:00,ACAP,6
1999-03-10 00:00:00,ACAP,6
1999-03-11 00:00:00,ACAP,6
1999-03-12 00:00:00,ACAP,6
1999-03-15 00:00:00,ACAP,5.75
1999-03-17 00:00:00,ACAP,5.75
1999-03-18 00:00:00,ACAP,5.75
1999-03-22 00:00:00,ACAP,5.75
1999-03-24 00:00:00,ACAP,5.75
1999-03-25 00:00:00,ACAP,5.75
1999-03-29 00:00:00,ACAP,5.75
1999-03-30 00:00:00,ACAP,5.75
1999-04-01 00:00:00,ACAP,5.75
1999-04-05 00:00:00,ACAP,5.75
1999-04-07 00:00:00,ACAP,5.5
1999-04-08 00:00:00,ACAP,5.75
1999-04-09 00:00:00,ACAP,5.75
1999-04-12 00:00:00,ACAP,5.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-04-15 00:00:00,ACAP,5.75
1999-04-16 00:00:00,ACAP,5.5
1999-04-19 00:00:00,ACAP,5.5
1999-04-20 00:00:00,ACAP,5.75
1999-04-22 00:00:00,ACAP,5.5
1999-04-23 00:00:00,ACAP,5.75
1999-04-26 00:00:00,ACAP,5.75
1999-04-27 00:00:00,ACAP,5.75
1999-05-03 00:00:00,ACAP,5.75
1999-05-04 00:00:00,ACAP,5.75
1999-05-05 00:00:00,ACAP,5.75
1999-05-06 00:00:00,ACAP,5.75
1999-05-07 00:00:00,ACAP,5.75
1999-05-10 00:00:00,ACAP,5.75
1999-05-11 00:00:00,ACAP,5.75
1999-05-12 00:00:00,ACAP,5.75
1999-05-13 00:00:00,ACAP,5.75
1999-05-14 00:00:00,ACAP,5.75
1999-05-17 00:00:00,ACAP,5.75
1999-05-20 00:00:00,ACAP,5.5
1999-05-21 00:00:00,ACAP,5.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-05-24 00:00:00,ACAP,5.5
1999-05-25 00:00:00,ACAP,5.5
1999-05-26 00:00:00,ACAP,5.5
1999-05-27 00:00:00,ACAP,5.5
1999-05-28 00:00:00,ACAP,5.5
1999-06-01 00:00:00,ACAP,5.75
1999-06-03 00:00:00,ACAP,5.5
1999-06-04 00:00:00,ACAP,5.5
1999-06-07 00:00:00,ACAP,5.5
1999-06-08 00:00:00,ACAP,5.5
1999-06-09 00:00:00,ACAP,5.75
1999-06-10 00:00:00,ACAP,5.5
1999-06-11 00:00:00,ACAP,5.5
1999-06-14 00:00:00,ACAP,5.5
1999-06-15 00:00:00,ACAP,5.5
1999-06-16 00:00:00,ACAP,5.5
1999-06-17 00:00:00,ACAP,5.5
1999-06-18 00:00:00,ACAP,5.25
1999-06-21 00:00:00,ACAP,5.25
1999-06-22 00:00:00,ACAP,5.25
1999-06-23 00:00:00,ACAP,5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-06-25 00:00:00,ACAP,4.5
1999-06-30 00:00:00,ACAP,4.5
1999-07-01 00:00:00,ACAP,4.75
1999-07-02 00:00:00,ACAP,4.75
1999-07-05 00:00:00,ACAP,4.5
1999-07-06 00:00:00,ACAP,4.5
1999-07-07 00:00:00,ACAP,4.5
1999-07-08 00:00:00,ACAP,4.5
1999-07-09 00:00:00,ACAP,4.5
1999-07-12 00:00:00,ACAP,4.5
1999-07-13 00:00:00,ACAP,4.5
1999-07-14 00:00:00,ACAP,4.5
1999-07-15 00:00:00,ACAP,4.75
1999-07-16 00:00:00,ACAP,4.75
1999-07-20 00:00:00,ACAP,5.25
1999-07-21 00:00:00,ACAP,5
1999-07-22 00:00:00,ACAP,5.25
1999-07-23 00:00:00,ACAP,5.5
1999-07-26 00:00:00,ACAP,5.25
1999-07-27 00:00:00,ACAP,5
1999-07-29 00:00:00,ACAP,5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-07-30 00:00:00,ACAP,5.25
1999-08-02 00:00:00,ACAP,5.25
1999-08-03 00:00:00,ACAP,5.5
1999-08-04 00:00:00,ACAP,5
1999-08-05 00:00:00,ACAP,5.5
1999-08-06 00:00:00,ACAP,5.25
1999-08-09 00:00:00,ACAP,5.25
1999-08-10 00:00:00,ACAP,5.25
1999-08-11 00:00:00,ACAP,5
1999-08-12 00:00:00,ACAP,5.25
1999-08-13 00:00:00,ACAP,5.25
1999-08-16 00:00:00,ACAP,5.25
1999-08-17 00:00:00,ACAP,5.25
1999-08-18 00:00:00,ACAP,5.25
1999-08-19 00:00:00,ACAP,5
1999-08-20 00:00:00,ACAP,5.25
1999-08-23 00:00:00,ACAP,5
1999-08-24 00:00:00,ACAP,5.25
1999-08-25 00:00:00,ACAP,5.25
1999-08-30 00:00:00,ACAP,5.25
1999-08-31 00:00:00,ACAP,5.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-09-01 00:00:00,ACAP,5.25
1999-09-02 00:00:00,ACAP,5.25
1999-09-03 00:00:00,ACAP,5.25
1999-09-06 00:00:00,ACAP,5.5
1999-09-07 00:00:00,ACAP,5.5
1999-09-08 00:00:00,ACAP,5.25
1999-09-09 00:00:00,ACAP,5.25
1999-09-10 00:00:00,ACAP,5.25
1999-09-13 00:00:00,ACAP,5.25
1999-09-15 00:00:00,ACAP,5.5
1999-09-16 00:00:00,ACAP,5.5
1999-09-17 00:00:00,ACAP,5.25
1999-09-20 00:00:00,ACAP,5.5
1999-09-21 00:00:00,ACAP,5.5
1999-09-22 00:00:00,ACAP,5.5
1999-09-23 00:00:00,ACAP,5.5
1999-09-24 00:00:00,ACAP,5.75
1999-09-27 00:00:00,ACAP,5.5
1999-09-28 00:00:00,ACAP,5.5
1999-09-29 00:00:00,ACAP,5.75
1999-09-30 00:00:00,ACAP,5.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-10-01 00:00:00,ACAP,5.75
1999-10-04 00:00:00,ACAP,5.75
1999-10-05 00:00:00,ACAP,5.75
1999-10-06 00:00:00,ACAP,5.75
1999-10-07 00:00:00,ACAP,5.75
1999-10-08 00:00:00,ACAP,5.75
1999-10-11 00:00:00,ACAP,5.75
1999-10-12 00:00:00,ACAP,5.75
1999-10-13 00:00:00,ACAP,5.75
1999-10-14 00:00:00,ACAP,5.75
1999-10-15 00:00:00,ACAP,5.75
1999-10-20 00:00:00,ACAP,5.75
1999-10-21 00:00:00,ACAP,5.75
1999-10-22 00:00:00,ACAP,5.75
1999-10-25 00:00:00,ACAP,5.75
1999-10-26 00:00:00,ACAP,5.75
1999-10-27 00:00:00,ACAP,5.5
1999-10-28 00:00:00,ACAP,5.75
1999-10-29 00:00:00,ACAP,5.75
1999-11-01 00:00:00,ACAP,5.5
1999-11-03 00:00:00,ACAP,5.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-11-04 00:00:00,ACAP,5.75
1999-11-05 00:00:00,ACAP,5.5
1999-11-09 00:00:00,ACAP,5.5
1999-11-10 00:00:00,ACAP,5.75
1999-11-11 00:00:00,ACAP,5.5
1999-11-12 00:00:00,ACAP,5.75
1999-11-15 00:00:00,ACAP,5.5
1999-11-17 00:00:00,ACAP,5.5
1999-11-18 00:00:00,ACAP,5.75
1999-11-19 00:00:00,ACAP,5.75
1999-11-23 00:00:00,ACAP,5.75
1999-11-24 00:00:00,ACAP,6
1999-11-25 00:00:00,ACAP,6
1999-11-26 00:00:00,ACAP,6
1999-11-29 00:00:00,ACAP,6
1999-11-30 00:00:00,ACAP,6
1999-12-01 00:00:00,ACAP,6
1999-12-03 00:00:00,ACAP,6
1999-12-06 00:00:00,ACAP,6
1999-12-07 00:00:00,ACAP,6.25
1999-12-08 00:00:00,ACAP,6.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-12-09 00:00:00,ACAP,6.5
1999-12-13 00:00:00,ACAP,6.5
1999-12-14 00:00:00,ACAP,6.75
1999-12-15 00:00:00,ACAP,6.5
1999-12-16 00:00:00,ACAP,6.5
1999-12-17 00:00:00,ACAP,6.5
1999-12-20 00:00:00,ACAP,6.5
1999-12-21 00:00:00,ACAP,6.25
1999-12-23 00:00:00,ACAP,5.75
1999-12-27 00:00:00,ACAP,5.75
1999-12-29 00:00:00,ACAP,5.5
1999-12-30 00:00:00,ACAP,5.75
1999-01-04 00:00:00,ACL,75.75
1999-01-05 00:00:00,ACL,74.75
1999-01-06 00:00:00,ACL,75
1999-01-07 00:00:00,ACL,74.75
1999-01-08 00:00:00,ACL,71
1999-01-11 00:00:00,ACL,73
1999-01-13 00:00:00,ACL,70
1999-01-14 00:00:00,ACL,70
1999-01-19 00:00:00,ACL,70
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-02-01 00:00:00,ACL,68
1999-02-02 00:00:00,ACL,69.5
1999-02-03 00:00:00,ACL,65
1999-02-05 00:00:00,ACL,70
1999-02-08 00:00:00,ACL,65.25
1999-02-09 00:00:00,ACL,65.25
1999-02-12 00:00:00,ACL,70
1999-02-15 00:00:00,ACL,70
1999-02-16 00:00:00,ACL,69
1999-02-18 00:00:00,ACL,69.75
1999-02-25 00:00:00,ACL,73.75
1999-02-26 00:00:00,ACL,73.75
1999-03-02 00:00:00,ACL,73.5
1999-03-03 00:00:00,ACL,70
1999-03-04 00:00:00,ACL,69
1999-03-08 00:00:00,ACL,65
1999-03-09 00:00:00,ACL,69
1999-03-15 00:00:00,ACL,65
1999-03-16 00:00:00,ACL,65
1999-03-17 00:00:00,ACL,65
1999-03-18 00:00:00,ACL,67
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-03-19 00:00:00,ACL,65
1999-03-22 00:00:00,ACL,65.5
1999-03-23 00:00:00,ACL,65
1999-03-24 00:00:00,ACL,65
1999-03-25 00:00:00,ACL,65
1999-03-26 00:00:00,ACL,64
1999-03-29 00:00:00,ACL,62
1999-04-05 00:00:00,ACL,65
1999-04-08 00:00:00,ACL,65
1999-04-15 00:00:00,ACL,65
1999-04-20 00:00:00,ACL,64
1999-04-26 00:00:00,ACL,60
1999-05-03 00:00:00,ACL,61
1999-05-06 00:00:00,ACL,61
1999-05-11 00:00:00,ACL,62.5
1999-05-13 00:00:00,ACL,65
1999-05-14 00:00:00,ACL,63
1999-05-19 00:00:00,ACL,65
1999-05-24 00:00:00,ACL,66
1999-05-25 00:00:00,ACL,64.25
1999-05-26 00:00:00,ACL,64
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-05-27 00:00:00,ACL,65
1999-06-02 00:00:00,ACL,63.5
1999-06-03 00:00:00,ACL,64.5
1999-06-04 00:00:00,ACL,64.25
1999-06-07 00:00:00,ACL,63.75
1999-06-11 00:00:00,ACL,65
1999-06-16 00:00:00,ACL,61.5
1999-06-17 00:00:00,ACL,62
1999-06-18 00:00:00,ACL,60
1999-06-23 00:00:00,ACL,60
1999-06-24 00:00:00,ACL,60
1999-06-30 00:00:00,ACL,60.5
1999-07-02 00:00:00,ACL,60
1999-07-13 00:00:00,ACL,60
1999-07-20 00:00:00,ACL,65
1999-07-21 00:00:00,ACL,60
1999-07-22 00:00:00,ACL,60
1999-07-23 00:00:00,ACL,60
1999-07-29 00:00:00,ACL,61
1999-07-30 00:00:00,ACL,58.5
1999-08-03 00:00:00,ACL,59
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-08-04 00:00:00,ACL,58
1999-08-05 00:00:00,ACL,55
1999-08-06 00:00:00,ACL,60
1999-08-09 00:00:00,ACL,60
1999-08-10 00:00:00,ACL,57
1999-08-11 00:00:00,ACL,57.25
1999-08-13 00:00:00,ACL,59.75
1999-08-17 00:00:00,ACL,60
1999-08-24 00:00:00,ACL,64
1999-08-25 00:00:00,ACL,62
1999-08-30 00:00:00,ACL,62
1999-08-31 00:00:00,ACL,62
1999-09-01 00:00:00,ACL,62
1999-09-02 00:00:00,ACL,62.5
1999-09-03 00:00:00,ACL,66
1999-09-06 00:00:00,ACL,66
1999-09-07 00:00:00,ACL,65.25
1999-09-08 00:00:00,ACL,65
1999-09-09 00:00:00,ACL,67
1999-09-10 00:00:00,ACL,67
1999-09-30 00:00:00,ACL,67
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-10-15 00:00:00,ACL,60
1999-10-19 00:00:00,ACL,60
1999-10-26 00:00:00,ACL,60
1999-10-27 00:00:00,ACL,58
1999-10-28 00:00:00,ACL,55
1999-10-29 00:00:00,ACL,55
1999-11-01 00:00:00,ACL,55
1999-11-02 00:00:00,ACL,55
1999-11-03 00:00:00,ACL,55
1999-11-04 00:00:00,ACL,55
1999-11-12 00:00:00,ACL,60
1999-11-18 00:00:00,ACL,55
1999-11-19 00:00:00,ACL,58
1999-11-30 00:00:00,ACL,58
1999-12-02 00:00:00,ACL,55.5
1999-12-03 00:00:00,ACL,55.5
1999-12-06 00:00:00,ACL,56
1999-12-07 00:00:00,ACL,55.5
1999-12-08 00:00:00,ACL,55.5
1999-12-09 00:00:00,ACL,55
1999-12-10 00:00:00,ACL,53
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-12-14 00:00:00,ACL,55.25
1999-12-15 00:00:00,ACL,53
1999-12-17 00:00:00,ACL,53
1999-12-20 00:00:00,ACL,52
1999-12-28 00:00:00,ACL,50.75
1999-12-30 00:00:00,ACL,51
1999-01-05 00:00:00,ACME,7.5
1999-01-08 00:00:00,ACME,7.5
1999-01-11 00:00:00,ACME,7.5
1999-01-13 00:00:00,ACME,7.5
1999-01-27 00:00:00,ACME,7
1999-01-28 00:00:00,ACME,7
1999-02-05 00:00:00,ACME,7
1999-02-08 00:00:00,ACME,7
1999-02-12 00:00:00,ACME,7.25
1999-02-15 00:00:00,ACME,7.25
1999-02-19 00:00:00,ACME,8
1999-02-22 00:00:00,ACME,8
1999-02-23 00:00:00,ACME,8
1999-02-25 00:00:00,ACME,7.75
1999-03-03 00:00:00,ACME,7.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-03-08 00:00:00,ACME,7.75
1999-03-10 00:00:00,ACME,8
1999-03-17 00:00:00,ACME,7.25
1999-03-29 00:00:00,ACME,7.25
1999-03-30 00:00:00,ACME,7.25
1999-04-08 00:00:00,ACME,7.25
1999-04-16 00:00:00,ACME,7.5
1999-04-26 00:00:00,ACME,7.25
1999-05-05 00:00:00,ACME,8.5
1999-05-06 00:00:00,ACME,8.5
1999-05-07 00:00:00,ACME,8.5
1999-05-10 00:00:00,ACME,8.75
1999-05-12 00:00:00,ACME,8.5
1999-05-18 00:00:00,ACME,8.75
1999-05-20 00:00:00,ACME,9
1999-05-25 00:00:00,ACME,9
1999-05-26 00:00:00,ACME,9
1999-05-27 00:00:00,ACME,9
1999-06-01 00:00:00,ACME,9
1999-06-02 00:00:00,ACME,8.75
1999-06-03 00:00:00,ACME,8.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-06-04 00:00:00,ACME,8.75
1999-06-07 00:00:00,ACME,8.75
1999-06-08 00:00:00,ACME,8.75
1999-06-15 00:00:00,ACME,8.75
1999-06-17 00:00:00,ACME,8.75
1999-06-21 00:00:00,ACME,8.75
1999-06-22 00:00:00,ACME,8.75
1999-06-25 00:00:00,ACME,8.75
1999-06-30 00:00:00,ACME,8.75
1999-07-01 00:00:00,ACME,8.75
1999-07-15 00:00:00,ACME,7.5
1999-07-16 00:00:00,ACME,7.75
1999-07-22 00:00:00,ACME,8
1999-07-23 00:00:00,ACME,8
1999-07-26 00:00:00,ACME,7.75
1999-07-27 00:00:00,ACME,7.75
1999-08-02 00:00:00,ACME,7.75
1999-08-10 00:00:00,ACME,7.75
1999-08-11 00:00:00,ACME,7.75
1999-08-17 00:00:00,ACME,7.75
1999-08-23 00:00:00,ACME,8
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-08-31 00:00:00,ACME,8.25
1999-09-02 00:00:00,ACME,8.25
1999-09-03 00:00:00,ACME,8
1999-09-07 00:00:00,ACME,8.5
1999-09-08 00:00:00,ACME,9
1999-09-09 00:00:00,ACME,8.5
1999-09-10 00:00:00,ACME,8.5
1999-09-13 00:00:00,ACME,8.25
1999-09-24 00:00:00,ACME,8.25
1999-09-28 00:00:00,ACME,8
1999-10-01 00:00:00,ACME,7.75
1999-10-04 00:00:00,ACME,7.5
1999-10-05 00:00:00,ACME,7.5
1999-10-06 00:00:00,ACME,7.5
1999-10-07 00:00:00,ACME,7.5
1999-10-08 00:00:00,ACME,7.25
1999-10-11 00:00:00,ACME,7.25
1999-10-12 00:00:00,ACME,7.25
1999-10-14 00:00:00,ACME,7.25
1999-10-28 00:00:00,ACME,7
1999-11-01 00:00:00,ACME,7.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-11-10 00:00:00,ACME,7.5
1999-11-11 00:00:00,ACME,7.5
1999-11-24 00:00:00,ACME,7.25
1999-12-02 00:00:00,ACME,7.5
1999-12-07 00:00:00,ACME,7.5
1999-12-08 00:00:00,ACME,7.5
1999-12-09 00:00:00,ACME,8
1999-12-15 00:00:00,ACME,8
1999-01-08 00:00:00,AEC,34
1999-01-14 00:00:00,AEC,37
1999-04-12 00:00:00,AEC,35
1999-04-22 00:00:00,AEC,35.5
1999-05-21 00:00:00,AEC,37
1999-05-25 00:00:00,AEC,37
1999-06-08 00:00:00,AEC,35
1999-06-17 00:00:00,AEC,37
1999-06-18 00:00:00,AEC,35
1999-07-12 00:00:00,AEC,35
1999-07-23 00:00:00,AEC,35
1999-07-26 00:00:00,AEC,35
1999-07-27 00:00:00,AEC,35
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-07-30 00:00:00,AEC,35
1999-08-02 00:00:00,AEC,37
1999-08-06 00:00:00,AEC,39
1999-08-16 00:00:00,AEC,36
1999-08-24 00:00:00,AEC,36
1999-09-03 00:00:00,AEC,30
1999-10-12 00:00:00,AEC,30
1999-10-19 00:00:00,AEC,30
1999-10-20 00:00:00,AEC,30
1999-11-11 00:00:00,AEC,32.5
1999-12-08 00:00:00,AEC,32.5
1999-12-09 00:00:00,AEC,32.5
1999-12-10 00:00:00,AEC,32.5
1999-12-15 00:00:00,AEC,33.5
1999-01-05 00:00:00,AGAL,8.75
1999-01-07 00:00:00,AGAL,9.25
1999-01-12 00:00:00,AGAL,9
1999-01-13 00:00:00,AGAL,9
1999-01-14 00:00:00,AGAL,8.75
1999-01-19 00:00:00,AGAL,8.5
1999-01-22 00:00:00,AGAL,8.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-01-25 00:00:00,AGAL,8.25
1999-01-26 00:00:00,AGAL,8.25
1999-01-27 00:00:00,AGAL,8
1999-01-28 00:00:00,AGAL,8
1999-01-29 00:00:00,AGAL,8
1999-02-05 00:00:00,AGAL,8
1999-02-08 00:00:00,AGAL,8
1999-02-09 00:00:00,AGAL,8.25
1999-02-11 00:00:00,AGAL,8
1999-02-16 00:00:00,AGAL,8
1999-02-17 00:00:00,AGAL,6.75
1999-02-18 00:00:00,AGAL,7
1999-02-19 00:00:00,AGAL,7
1999-02-24 00:00:00,AGAL,7
1999-02-26 00:00:00,AGAL,7
1999-03-02 00:00:00,AGAL,7
1999-03-08 00:00:00,AGAL,7
1999-03-09 00:00:00,AGAL,7
1999-03-10 00:00:00,AGAL,7.25
1999-03-18 00:00:00,AGAL,8.5
1999-03-19 00:00:00,AGAL,9
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-03-22 00:00:00,AGAL,8
1999-03-23 00:00:00,AGAL,8.5
1999-03-24 00:00:00,AGAL,9
1999-03-26 00:00:00,AGAL,7.25
1999-03-29 00:00:00,AGAL,9.25
1999-03-30 00:00:00,AGAL,10.5
1999-04-06 00:00:00,AGAL,10.5
1999-04-08 00:00:00,AGAL,10
1999-04-16 00:00:00,AGAL,10
1999-04-28 00:00:00,AGAL,10
1999-05-10 00:00:00,AGAL,9.75
1999-06-01 00:00:00,AGAL,8.75
1999-06-07 00:00:00,AGAL,7
1999-06-14 00:00:00,AGAL,6.25
1999-06-17 00:00:00,AGAL,6.25
1999-06-18 00:00:00,AGAL,6.5
1999-06-22 00:00:00,AGAL,6.75
1999-06-24 00:00:00,AGAL,6.75
1999-07-07 00:00:00,AGAL,7
1999-07-12 00:00:00,AGAL,7
1999-07-20 00:00:00,AGAL,6.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-07-21 00:00:00,AGAL,7
1999-07-23 00:00:00,AGAL,7.5
1999-07-26 00:00:00,AGAL,7.25
1999-07-27 00:00:00,AGAL,7
1999-07-29 00:00:00,AGAL,7
1999-08-02 00:00:00,AGAL,7
1999-08-03 00:00:00,AGAL,8.5
1999-08-04 00:00:00,AGAL,9
1999-08-05 00:00:00,AGAL,8.75
1999-08-06 00:00:00,AGAL,8.25
1999-08-09 00:00:00,AGAL,8
1999-08-10 00:00:00,AGAL,8.25
1999-08-11 00:00:00,AGAL,8.25
1999-08-12 00:00:00,AGAL,7
1999-08-13 00:00:00,AGAL,8
1999-08-16 00:00:00,AGAL,8
1999-08-18 00:00:00,AGAL,7.75
1999-08-19 00:00:00,AGAL,7.75
1999-08-20 00:00:00,AGAL,8
1999-08-23 00:00:00,AGAL,8
1999-08-24 00:00:00,AGAL,8
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-08-31 00:00:00,AGAL,7.5
1999-09-01 00:00:00,AGAL,7.25
1999-09-02 00:00:00,AGAL,7
1999-09-03 00:00:00,AGAL,7.5
1999-09-09 00:00:00,AGAL,7.25
1999-09-10 00:00:00,AGAL,7.5
1999-09-14 00:00:00,AGAL,7
1999-09-15 00:00:00,AGAL,7
1999-09-16 00:00:00,AGAL,7.5
1999-09-17 00:00:00,AGAL,7.5
1999-09-20 00:00:00,AGAL,8
1999-09-21 00:00:00,AGAL,8.75
1999-09-22 00:00:00,AGAL,9
1999-09-23 00:00:00,AGAL,9.25
1999-09-24 00:00:00,AGAL,8.75
1999-09-27 00:00:00,AGAL,9.25
1999-09-28 00:00:00,AGAL,9.5
1999-09-29 00:00:00,AGAL,9
1999-09-30 00:00:00,AGAL,9
1999-10-01 00:00:00,AGAL,9
1999-10-04 00:00:00,AGAL,9.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-10-05 00:00:00,AGAL,8.75
1999-10-06 00:00:00,AGAL,8.25
1999-10-07 00:00:00,AGAL,8
1999-10-08 00:00:00,AGAL,8.5
1999-10-11 00:00:00,AGAL,8
1999-10-12 00:00:00,AGAL,7.25
1999-10-13 00:00:00,AGAL,7
1999-10-14 00:00:00,AGAL,7
1999-10-15 00:00:00,AGAL,7.25
1999-10-18 00:00:00,AGAL,7.5
1999-10-19 00:00:00,AGAL,7.5
1999-10-20 00:00:00,AGAL,7.25
1999-10-21 00:00:00,AGAL,7
1999-10-22 00:00:00,AGAL,7.25
1999-10-25 00:00:00,AGAL,7.25
1999-10-26 00:00:00,AGAL,7
1999-10-27 00:00:00,AGAL,7
1999-10-28 00:00:00,AGAL,6.75
1999-10-29 00:00:00,AGAL,6.75
1999-11-01 00:00:00,AGAL,6.75
1999-11-02 00:00:00,AGAL,6.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-11-04 00:00:00,AGAL,7
1999-11-05 00:00:00,AGAL,7
1999-11-09 00:00:00,AGAL,7
1999-11-10 00:00:00,AGAL,6.75
1999-11-11 00:00:00,AGAL,7
1999-11-12 00:00:00,AGAL,7
1999-11-16 00:00:00,AGAL,6
1999-11-17 00:00:00,AGAL,6.5
1999-11-18 00:00:00,AGAL,7
1999-11-19 00:00:00,AGAL,6.75
1999-11-23 00:00:00,AGAL,7
1999-11-24 00:00:00,AGAL,7.25
1999-11-25 00:00:00,AGAL,7.25
1999-11-26 00:00:00,AGAL,7.25
1999-11-29 00:00:00,AGAL,7.5
1999-11-30 00:00:00,AGAL,8
1999-12-01 00:00:00,AGAL,7.75
1999-12-02 00:00:00,AGAL,8
1999-12-03 00:00:00,AGAL,8.25
1999-12-06 00:00:00,AGAL,8.75
1999-12-07 00:00:00,AGAL,9.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1999-12-08 00:00:00,AGAL,9.25
1999-12-09 00:00:00,AGAL,9.25
1999-12-10 00:00:00,AGAL,9
1999-12-13 00:00:00,AGAL,9.25
1999-12-14 00:00:00,AGAL,9
1999-12-15 00:00:00,AGAL,8.5
1999-12-16 00:00:00,AGAL,8.75
1999-12-17 00:00:00,AGAL,9
1999-12-20 00:00:00,AGAL,8.75
1999-12-21 00:00:00,AGAL,8.75
1999-12-23 00:00:00,AGAL,8.5
1999-12-27 00:00:00,AGAL,8
1999-12-28 00:00:00,AGAL,8
1999-12-29 00:00:00,AGAL,8.25
1999-12-30 00:00:00,AGAL,8.5
1999-08-03 00:00:00,AHCL,28.5
