,SECURITY_DA,PRICE,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-12-07 00:00:00,TILE,65,
1993-12-08 00:00:00,TILE,65,
1993-12-09 00:00:00,TILE,65,
1993-12-10 00:00:00,TILE,65,
1993-12-13 00:00:00,TILE,65,
1993-12-14 00:00:00,TILE,60,
1993-12-15 00:00:00,TILE,60,
1993-12-16 00:00:00,TILE,60,
1993-12-17 00:00:00,TILE,60.5,
1993-12-20 00:00:00,TILE,65,
1993-12-21 00:00:00,TILE,61.75,
1993-12-22 00:00:00,TILE,65,
1993-12-23 00:00:00,TILE,67,
1993-12-29 00:00:00,TILE,68,
1993-12-31 00:00:00,TILE,70,
1991-09-10 00:00:00,TKYO,22,
1991-09-16 00:00:00,TKYO,21.25,
1991-09-18 00:00:00,TKYO,20,
1991-09-20 00:00:00,TKYO,21,
1991-10-07 00:00:00,TKYO,19,
1991-10-08 00:00:00,TKYO,19,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-10-10 00:00:00,TKYO,18,
1991-10-11 00:00:00,TKYO,18.5,
1991-10-15 00:00:00,TKYO,18.25,
1991-10-18 00:00:00,TKYO,18.5,
1991-10-29 00:00:00,TKYO,19,
1991-11-01 00:00:00,TKYO,19,
1991-11-11 00:00:00,TKYO,20,
1991-11-12 00:00:00,TKYO,20,
1991-11-13 00:00:00,TKYO,25.25,
1991-11-14 00:00:00,TKYO,27.5,
1991-11-15 00:00:00,TKYO,28,
1991-11-18 00:00:00,TKYO,27.5,
1991-11-20 00:00:00,TKYO,31.25,
1991-11-22 00:00:00,TKYO,36.25,
1991-11-25 00:00:00,TKYO,36,
1991-11-26 00:00:00,TKYO,35.5,
1991-11-27 00:00:00,TKYO,34,
1991-11-28 00:00:00,TKYO,30,
1991-11-29 00:00:00,TKYO,30,
1991-12-02 00:00:00,TKYO,30,
1991-12-03 00:00:00,TKYO,31,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-12-04 00:00:00,TKYO,31,
1991-12-05 00:00:00,TKYO,32,
1991-12-06 00:00:00,TKYO,34,
1991-12-10 00:00:00,TKYO,35,
1991-12-11 00:00:00,TKYO,35,
1991-12-12 00:00:00,TKYO,35.25,
1991-12-13 00:00:00,TKYO,36,
1991-12-16 00:00:00,TKYO,37,
1991-12-17 00:00:00,TKYO,39.5,
1991-12-18 00:00:00,TKYO,42,
1991-12-19 00:00:00,TKYO,42,
1991-12-27 00:00:00,TKYO,44,
1992-01-02 00:00:00,TKYO,46.25,
1992-01-03 00:00:00,TKYO,46.25,
1992-01-06 00:00:00,TKYO,45.75,
1992-01-07 00:00:00,TKYO,52.25,
1992-01-08 00:00:00,TKYO,52.5,
1992-01-09 00:00:00,TKYO,56,
1992-01-14 00:00:00,TKYO,61.75,
1992-02-06 00:00:00,TKYO,54.75,
1992-02-25 00:00:00,TKYO,49.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-02-28 00:00:00,TKYO,49.5,
1992-03-05 00:00:00,TKYO,45,
1992-03-25 00:00:00,TKYO,38,
1992-04-09 00:00:00,TKYO,36,
1992-04-10 00:00:00,TKYO,36.5,
1992-04-21 00:00:00,TKYO,37,
1992-04-22 00:00:00,TKYO,35,
1992-04-23 00:00:00,TKYO,35,
1992-05-06 00:00:00,TKYO,32.5,
1992-05-07 00:00:00,TKYO,29.25,
1992-05-12 00:00:00,TKYO,29,
1992-06-02 00:00:00,TKYO,27.75,
1992-06-03 00:00:00,TKYO,27.5,
1992-06-04 00:00:00,TKYO,27.5,
1992-06-08 00:00:00,TKYO,27.5,
1992-06-11 00:00:00,TKYO,27.5,
1992-06-12 00:00:00,TKYO,27.5,
1992-06-23 00:00:00,TKYO,32,
1992-06-25 00:00:00,TKYO,28.75,
1992-06-29 00:00:00,TKYO,28.5,
1992-06-30 00:00:00,TKYO,28,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-07-02 00:00:00,TKYO,28,
1992-07-07 00:00:00,TKYO,29,
1992-07-08 00:00:00,TKYO,28.75,
1992-07-16 00:00:00,TKYO,25,
1992-07-17 00:00:00,TKYO,21,
1992-07-28 00:00:00,TKYO,20,
1992-07-30 00:00:00,TKYO,22,
1992-08-05 00:00:00,TKYO,21.5,
1992-08-14 00:00:00,TKYO,21.75,
1992-08-17 00:00:00,TKYO,26,
1992-08-25 00:00:00,TKYO,24.5,
1992-08-27 00:00:00,TKYO,0,
1992-09-14 00:00:00,TKYO,24,
1992-09-18 00:00:00,TKYO,22,
1992-09-22 00:00:00,TKYO,24,
1992-09-24 00:00:00,TKYO,23.75,
1992-09-25 00:00:00,TKYO,23.75,
1992-09-30 00:00:00,TKYO,21.5,
1992-10-07 00:00:00,TKYO,21.75,
1992-10-09 00:00:00,TKYO,20,
1992-10-12 00:00:00,TKYO,20,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-10-13 00:00:00,TKYO,19.75,
1992-10-15 00:00:00,TKYO,19.75,
1992-10-16 00:00:00,TKYO,19.75,
1992-10-19 00:00:00,TKYO,19.75,
1992-10-20 00:00:00,TKYO,19.5,
1992-10-26 00:00:00,TKYO,16,
1992-10-27 00:00:00,TKYO,16,
1992-10-28 00:00:00,TKYO,15,
1992-11-02 00:00:00,TKYO,15,
1992-11-03 00:00:00,TKYO,15,
1992-11-11 00:00:00,TKYO,15,
1992-11-16 00:00:00,TKYO,15.75,
1992-11-19 00:00:00,TKYO,16,
1992-11-24 00:00:00,TKYO,16.25,
1992-11-25 00:00:00,TKYO,16,
1992-11-27 00:00:00,TKYO,0,
1992-12-01 00:00:00,TKYO,0,
1992-12-04 00:00:00,TKYO,17,
1992-12-23 00:00:00,TKYO,16,
1993-01-06 00:00:00,TKYO,16,
1993-01-15 00:00:00,TKYO,16,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-01-22 00:00:00,TKYO,15.25,
1993-02-10 00:00:00,TKYO,16,
1993-02-12 00:00:00,TKYO,16,
1993-02-16 00:00:00,TKYO,16,
1993-02-22 00:00:00,TKYO,16,
1993-02-25 00:00:00,TKYO,0,
1993-03-29 00:00:00,TKYO,19,
1993-04-02 00:00:00,TKYO,18.25,
1993-04-16 00:00:00,TKYO,18.25,
1993-04-19 00:00:00,TKYO,18.25,
1993-04-22 00:00:00,TKYO,18.5,
1993-04-23 00:00:00,TKYO,18.5,
1993-04-26 00:00:00,TKYO,18.5,
1993-04-27 00:00:00,TKYO,18.5,
1993-05-04 00:00:00,TKYO,18,
1993-05-10 00:00:00,TKYO,18,
1993-05-14 00:00:00,TKYO,18,
1993-05-17 00:00:00,TKYO,17.25,
1993-05-18 00:00:00,TKYO,17.25,
1993-05-20 00:00:00,TKYO,17,
1993-05-27 00:00:00,TKYO,17.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-05-28 00:00:00,TKYO,18,
1993-05-31 00:00:00,TKYO,17.75,
1993-06-01 00:00:00,TKYO,18,
1993-06-07 00:00:00,TKYO,19,
1993-06-08 00:00:00,TKYO,19,
1993-06-14 00:00:00,TKYO,20,
1993-06-15 00:00:00,TKYO,19,
1993-06-16 00:00:00,TKYO,19.25,
1993-06-17 00:00:00,TKYO,19.75,
1993-06-24 00:00:00,TKYO,20,
1993-06-28 00:00:00,TKYO,20,
1993-06-29 00:00:00,TKYO,20,
1993-06-30 00:00:00,TKYO,20.5,
1993-07-01 00:00:00,TKYO,21,
1993-07-05 00:00:00,TKYO,22,
1993-07-07 00:00:00,TKYO,23,
1993-07-08 00:00:00,TKYO,21,
1993-07-12 00:00:00,TKYO,22,
1993-07-13 00:00:00,TKYO,24,
1993-07-14 00:00:00,TKYO,28.25,
1993-07-15 00:00:00,TKYO,38,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-07-16 00:00:00,TKYO,38,
1993-07-19 00:00:00,TKYO,38,
1993-07-20 00:00:00,TKYO,38,
1993-07-22 00:00:00,TKYO,36,
1993-07-23 00:00:00,TKYO,36,
1993-07-26 00:00:00,TKYO,38,
1993-07-27 00:00:00,TKYO,38,
1993-07-28 00:00:00,TKYO,38,
1993-07-29 00:00:00,TKYO,38,
1993-08-02 00:00:00,TKYO,38,
1993-08-03 00:00:00,TKYO,38,
1993-08-04 00:00:00,TKYO,37.75,
1993-08-05 00:00:00,TKYO,37,
1993-08-09 00:00:00,TKYO,47.25,
1993-08-10 00:00:00,TKYO,52,
1993-08-11 00:00:00,TKYO,60,
1993-08-12 00:00:00,TKYO,65,
1993-08-13 00:00:00,TKYO,66,
1993-08-16 00:00:00,TKYO,66,
1993-08-17 00:00:00,TKYO,59,
1993-08-18 00:00:00,TKYO,50,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-08-19 00:00:00,TKYO,50,
1993-08-20 00:00:00,TKYO,55,
1993-08-23 00:00:00,TKYO,52,
1993-08-24 00:00:00,TKYO,53.5,
1993-08-25 00:00:00,TKYO,53.5,
1993-08-26 00:00:00,TKYO,50,
1993-08-27 00:00:00,TKYO,50,
1993-09-01 00:00:00,TKYO,48,
1993-09-02 00:00:00,TKYO,48,
1993-09-06 00:00:00,TKYO,48,
1993-09-07 00:00:00,TKYO,50,
1993-09-08 00:00:00,TKYO,50,
1993-09-09 00:00:00,TKYO,49,
1993-09-10 00:00:00,TKYO,51,
1993-09-13 00:00:00,TKYO,51,
1993-09-14 00:00:00,TKYO,51,
1993-09-15 00:00:00,TKYO,50,
1993-09-16 00:00:00,TKYO,50,
1993-09-17 00:00:00,TKYO,50,
1993-09-20 00:00:00,TKYO,48,
1993-09-23 00:00:00,TKYO,48,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-09-27 00:00:00,TKYO,46,
1993-09-28 00:00:00,TKYO,46,
1993-09-29 00:00:00,TKYO,46,
1993-10-01 00:00:00,TKYO,46,
1993-10-04 00:00:00,TKYO,46,
1993-10-06 00:00:00,TKYO,45,
1993-10-08 00:00:00,TKYO,45,
1993-10-11 00:00:00,TKYO,46,
1993-10-12 00:00:00,TKYO,44.75,
1993-10-15 00:00:00,TKYO,44.75,
1993-10-21 00:00:00,TKYO,44.75,
1993-10-22 00:00:00,TKYO,45.5,
1993-10-26 00:00:00,TKYO,46,
1993-10-27 00:00:00,TKYO,46,
1993-10-29 00:00:00,TKYO,47,
1993-11-01 00:00:00,TKYO,49,
1993-11-02 00:00:00,TKYO,48.5,
1993-11-03 00:00:00,TKYO,51,
1993-11-04 00:00:00,TKYO,55,
1993-11-05 00:00:00,TKYO,52,
1993-11-10 00:00:00,TKYO,52.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-11-11 00:00:00,TKYO,52.5,
1993-11-12 00:00:00,TKYO,55,
1993-11-15 00:00:00,TKYO,55,
1993-11-16 00:00:00,TKYO,60.5,
1993-11-17 00:00:00,TKYO,62,
1993-11-18 00:00:00,TKYO,63,
1993-11-19 00:00:00,TKYO,62,
1993-11-22 00:00:00,TKYO,64,
1993-11-23 00:00:00,TKYO,65,
1993-11-24 00:00:00,TKYO,65,
1993-11-25 00:00:00,TKYO,58,
1993-11-26 00:00:00,TKYO,65,
1993-11-29 00:00:00,TKYO,68,
1993-11-30 00:00:00,TKYO,74,
1993-12-01 00:00:00,TKYO,85.25,
1993-12-02 00:00:00,TKYO,95,
1993-12-03 00:00:00,TKYO,90,
1993-12-06 00:00:00,TKYO,90,
1993-12-07 00:00:00,TKYO,82,
1993-12-08 00:00:00,TKYO,83,
1993-12-09 00:00:00,TKYO,80,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-12-10 00:00:00,TKYO,75,
1993-12-13 00:00:00,TKYO,65,
1993-12-14 00:00:00,TKYO,71,
1993-12-15 00:00:00,TKYO,80,
1993-12-17 00:00:00,TKYO,85,
1993-12-21 00:00:00,TKYO,80.25,
1993-12-22 00:00:00,TKYO,85,
1993-12-29 00:00:00,TKYO,90,
1993-12-30 00:00:00,TKYO,92,
1993-12-31 00:00:00,TKYO,90,
1991-08-27 00:00:00,TRAN,35,
1991-08-30 00:00:00,TRAN,38.5,
1991-09-18 00:00:00,TRAN,38,
1991-09-19 00:00:00,TRAN,38,
1991-09-26 00:00:00,TRAN,38,
1991-09-27 00:00:00,TRAN,38,
1991-10-17 00:00:00,TRAN,38,
1991-10-18 00:00:00,TRAN,0,
1991-10-28 00:00:00,TRAN,38,
1991-10-29 00:00:00,TRAN,38,
1991-12-30 00:00:00,TRAN,34,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-07-03 00:00:00,TRAN,0,
1992-09-17 00:00:00,TRAN,33.75,
1992-10-08 00:00:00,TRAN,34,
1992-10-15 00:00:00,TRAN,34,
1992-10-19 00:00:00,TRAN,34,
1992-10-21 00:00:00,TRAN,34,
1992-10-26 00:00:00,TRAN,0,
1992-11-18 00:00:00,TRAN,31,
1992-12-24 00:00:00,TRAN,33,
1993-02-05 00:00:00,TRAN,30,
1993-03-31 00:00:00,TRAN,33,
1993-04-12 00:00:00,TRAN,32,
1993-05-10 00:00:00,TRAN,0,
1993-06-01 00:00:00,TRAN,30,
1993-06-14 00:00:00,TRAN,30,
1993-06-15 00:00:00,TRAN,30,
1993-06-17 00:00:00,TRAN,29,
1993-06-18 00:00:00,TRAN,30,
1993-06-21 00:00:00,TRAN,30,
1993-06-30 00:00:00,TRAN,30,
1993-07-07 00:00:00,TRAN,0,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-07-08 00:00:00,TRAN,27,
1993-07-09 00:00:00,TRAN,27,
1993-07-12 00:00:00,TRAN,26,
1993-07-13 00:00:00,TRAN,27.25,
1993-07-14 00:00:00,TRAN,27,
1993-07-15 00:00:00,TRAN,26.75,
1993-07-16 00:00:00,TRAN,26,
1993-07-19 00:00:00,TRAN,27,
1993-07-20 00:00:00,TRAN,27.75,
1993-07-21 00:00:00,TRAN,27.5,
1993-07-22 00:00:00,TRAN,27.5,
1993-07-23 00:00:00,TRAN,27.5,
1993-07-26 00:00:00,TRAN,27.5,
1993-07-27 00:00:00,TRAN,27,
1993-07-28 00:00:00,TRAN,33,
1993-07-29 00:00:00,TRAN,34.75,
1993-07-30 00:00:00,TRAN,34.75,
1993-08-02 00:00:00,TRAN,35,
1993-08-03 00:00:00,TRAN,35.75,
1993-08-04 00:00:00,TRAN,36.25,
1993-08-05 00:00:00,TRAN,36.75,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-08-06 00:00:00,TRAN,36.5,
1993-08-09 00:00:00,TRAN,35,
1993-08-10 00:00:00,TRAN,34.5,
1993-08-11 00:00:00,TRAN,31.75,
1993-08-12 00:00:00,TRAN,30.25,
1993-08-13 00:00:00,TRAN,30,
1993-08-16 00:00:00,TRAN,29,
1993-08-17 00:00:00,TRAN,28,
1993-08-18 00:00:00,TRAN,26,
1993-08-19 00:00:00,TRAN,27,
1993-08-20 00:00:00,TRAN,29.5,
1993-08-23 00:00:00,TRAN,29.5,
1993-08-24 00:00:00,TRAN,29,
1993-08-25 00:00:00,TRAN,28,
1993-08-26 00:00:00,TRAN,28,
1993-08-27 00:00:00,TRAN,28,
1993-09-01 00:00:00,TRAN,28.5,
1993-09-02 00:00:00,TRAN,28.5,
1993-09-03 00:00:00,TRAN,27,
1993-09-06 00:00:00,TRAN,28,
1993-09-07 00:00:00,TRAN,27,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-09-08 00:00:00,TRAN,27.5,
1993-09-09 00:00:00,TRAN,28.25,
1993-09-10 00:00:00,TRAN,28.75,
1993-09-13 00:00:00,TRAN,29.75,
1993-09-14 00:00:00,TRAN,29.5,
1993-09-15 00:00:00,TRAN,29,
1993-09-16 00:00:00,TRAN,28.75,
1993-09-17 00:00:00,TRAN,27.25,
1993-09-20 00:00:00,TRAN,27.5,
1993-09-21 00:00:00,TRAN,27.5,
1993-09-22 00:00:00,TRAN,28,
1993-09-23 00:00:00,TRAN,29,
1993-09-24 00:00:00,TRAN,29.25,
1993-09-27 00:00:00,TRAN,28,
1993-09-28 00:00:00,TRAN,28,
1993-09-29 00:00:00,TRAN,28,
1993-10-01 00:00:00,TRAN,27.75,
1993-10-04 00:00:00,TRAN,28,
1993-10-05 00:00:00,TRAN,28,
1993-10-06 00:00:00,TRAN,27.75,
1993-10-07 00:00:00,TRAN,27.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-10-08 00:00:00,TRAN,28,
1993-10-11 00:00:00,TRAN,27.5,
1993-10-12 00:00:00,TRAN,28,
1993-10-13 00:00:00,TRAN,27.5,
1993-10-14 00:00:00,TRAN,28,
1993-10-15 00:00:00,TRAN,28,
1993-10-18 00:00:00,TRAN,27.5,
1993-10-19 00:00:00,TRAN,28,
1993-10-20 00:00:00,TRAN,28,
1993-10-21 00:00:00,TRAN,28.25,
1993-10-22 00:00:00,TRAN,28,
1993-10-25 00:00:00,TRAN,28,
1993-10-26 00:00:00,TRAN,28,
1993-10-27 00:00:00,TRAN,27.5,
1993-10-28 00:00:00,TRAN,28.5,
1993-10-29 00:00:00,TRAN,31.75,
1993-11-01 00:00:00,TRAN,30,
1993-11-02 00:00:00,TRAN,29,
1993-11-03 00:00:00,TRAN,32.25,
1993-11-04 00:00:00,TRAN,31,
1993-11-05 00:00:00,TRAN,30,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-11-08 00:00:00,TRAN,29,
1993-11-09 00:00:00,TRAN,30,
1993-11-10 00:00:00,TRAN,31,
1993-11-11 00:00:00,TRAN,30.5,
1993-11-12 00:00:00,TRAN,30.75,
1993-11-15 00:00:00,TRAN,29,
1993-11-16 00:00:00,TRAN,29,
1993-11-17 00:00:00,TRAN,29,
1993-11-18 00:00:00,TRAN,29,
1993-11-19 00:00:00,TRAN,29,
1993-11-22 00:00:00,TRAN,28.25,
1993-11-23 00:00:00,TRAN,28,
1993-11-24 00:00:00,TRAN,27.5,
1993-11-25 00:00:00,TRAN,27.25,
1993-11-26 00:00:00,TRAN,28,
1993-11-29 00:00:00,TRAN,29,
1993-11-30 00:00:00,TRAN,29,
1993-12-01 00:00:00,TRAN,27.5,
1993-12-02 00:00:00,TRAN,28,
1993-12-03 00:00:00,TRAN,27.75,
1993-12-06 00:00:00,TRAN,27,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-12-07 00:00:00,TRAN,27,
1993-12-08 00:00:00,TRAN,27,
1993-12-09 00:00:00,TRAN,26.75,
1993-12-10 00:00:00,TRAN,25,
1993-12-13 00:00:00,TRAN,25,
1993-12-14 00:00:00,TRAN,26.5,
1993-12-15 00:00:00,TRAN,26,
1993-12-16 00:00:00,TRAN,24.5,
1993-12-17 00:00:00,TRAN,26,
1993-12-20 00:00:00,TRAN,26,
1993-12-21 00:00:00,TRAN,27,
1993-12-22 00:00:00,TRAN,26.5,
1993-12-23 00:00:00,TRAN,26.5,
1993-12-29 00:00:00,TRAN,27,
1993-12-30 00:00:00,TRAN,27,
1993-12-31 00:00:00,TRAN,27,
1991-09-02 00:00:00,UAL,58,
1991-09-03 00:00:00,UAL,60,
1991-09-04 00:00:00,UAL,60.75,
1991-09-05 00:00:00,UAL,60.5,
1991-09-06 00:00:00,UAL,60,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-09-10 00:00:00,UAL,60,
1991-09-11 00:00:00,UAL,58.25,
1991-09-16 00:00:00,UAL,60,
1991-09-17 00:00:00,UAL,60,
1991-09-18 00:00:00,UAL,60,
1991-09-19 00:00:00,UAL,60,
1991-09-20 00:00:00,UAL,60,
1991-09-25 00:00:00,UAL,60,
1991-09-26 00:00:00,UAL,60.5,
1991-09-27 00:00:00,UAL,65,
1991-09-30 00:00:00,UAL,66.5,
1991-10-01 00:00:00,UAL,67.5,
1991-10-02 00:00:00,UAL,67.75,
1991-10-03 00:00:00,UAL,68,
1991-10-04 00:00:00,UAL,67,
1991-10-07 00:00:00,UAL,66.5,
1991-10-08 00:00:00,UAL,66.5,
1991-10-09 00:00:00,UAL,67,
1991-10-10 00:00:00,UAL,68,
1991-10-11 00:00:00,UAL,72,
1991-10-14 00:00:00,UAL,72.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-10-15 00:00:00,UAL,72,
1991-10-17 00:00:00,UAL,72,
1991-10-18 00:00:00,UAL,72,
1991-10-21 00:00:00,UAL,72.5,
1991-10-23 00:00:00,UAL,72.5,
1991-10-24 00:00:00,UAL,72.5,
1991-10-25 00:00:00,UAL,72.5,
1991-10-29 00:00:00,UAL,72,
1991-10-30 00:00:00,UAL,71,
1991-10-31 00:00:00,UAL,71.5,
1991-11-01 00:00:00,UAL,71.25,
1991-11-04 00:00:00,UAL,71.75,
1991-11-05 00:00:00,UAL,72,
1991-11-07 00:00:00,UAL,72,
1991-11-08 00:00:00,UAL,70,
1991-11-11 00:00:00,UAL,69,
1991-11-12 00:00:00,UAL,70,
1991-11-13 00:00:00,UAL,70,
1991-11-14 00:00:00,UAL,70,
1991-11-15 00:00:00,UAL,70,
1991-11-18 00:00:00,UAL,70,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-11-19 00:00:00,UAL,70,
1991-11-22 00:00:00,UAL,75.75,
1991-11-27 00:00:00,UAL,80,
1991-11-28 00:00:00,UAL,85,
1991-11-29 00:00:00,UAL,85,
1991-12-02 00:00:00,UAL,85.25,
1991-12-03 00:00:00,UAL,85,
1991-12-04 00:00:00,UAL,85,
1991-12-05 00:00:00,UAL,85,
1991-12-09 00:00:00,UAL,85,
1991-12-12 00:00:00,UAL,85,
1991-12-13 00:00:00,UAL,85,
1991-12-16 00:00:00,UAL,85,
1991-12-17 00:00:00,UAL,84.25,
1991-12-18 00:00:00,UAL,84,
1991-12-19 00:00:00,UAL,85.25,
1991-12-23 00:00:00,UAL,85,
1991-12-24 00:00:00,UAL,86,
1991-12-27 00:00:00,UAL,86,
1991-12-30 00:00:00,UAL,86,
1991-12-31 00:00:00,UAL,93,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-01-02 00:00:00,UAL,98,
1992-01-06 00:00:00,UAL,100.25,
1992-01-07 00:00:00,UAL,105,
1992-01-08 00:00:00,UAL,104,
1992-01-09 00:00:00,UAL,100,
1992-01-13 00:00:00,UAL,93,
1992-01-14 00:00:00,UAL,93,
1992-01-16 00:00:00,UAL,90,
1992-01-17 00:00:00,UAL,88,
1992-01-20 00:00:00,UAL,85,
1992-01-22 00:00:00,UAL,87,
1992-01-23 00:00:00,UAL,87,
1992-01-28 00:00:00,UAL,85,
1992-01-29 00:00:00,UAL,80,
1992-01-31 00:00:00,UAL,88,
1992-02-03 00:00:00,UAL,88,
1992-02-05 00:00:00,UAL,86,
1992-02-06 00:00:00,UAL,86.5,
1992-02-07 00:00:00,UAL,83,
1992-02-11 00:00:00,UAL,83,
1992-02-12 00:00:00,UAL,77,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-02-13 00:00:00,UAL,80,
1992-02-14 00:00:00,UAL,80,
1992-02-18 00:00:00,UAL,73.75,
1992-02-19 00:00:00,UAL,75,
1992-02-20 00:00:00,UAL,73,
1992-02-21 00:00:00,UAL,73,
1992-02-25 00:00:00,UAL,70,
1992-02-27 00:00:00,UAL,71.25,
1992-02-28 00:00:00,UAL,70,
1992-03-04 00:00:00,UAL,70,
1992-03-06 00:00:00,UAL,70,
1992-03-09 00:00:00,UAL,70.25,
1992-03-10 00:00:00,UAL,71,
1992-03-16 00:00:00,UAL,71,
1992-03-17 00:00:00,UAL,71,
1992-03-19 00:00:00,UAL,71.5,
1992-03-20 00:00:00,UAL,71.75,
1992-03-24 00:00:00,UAL,73,
1992-03-25 00:00:00,UAL,73,
1992-03-26 00:00:00,UAL,74,
1992-03-27 00:00:00,UAL,75,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-03-31 00:00:00,UAL,75,
1992-04-01 00:00:00,UAL,75,
1992-04-02 00:00:00,UAL,75,
1992-04-07 00:00:00,UAL,72,
1992-04-09 00:00:00,UAL,72,
1992-04-10 00:00:00,UAL,72,
1992-04-20 00:00:00,UAL,72,
1992-04-22 00:00:00,UAL,72,
1992-04-23 00:00:00,UAL,72,
1992-04-24 00:00:00,UAL,72,
1992-04-27 00:00:00,UAL,73,
1992-04-28 00:00:00,UAL,72,
1992-04-29 00:00:00,UAL,70,
1992-05-04 00:00:00,UAL,70,
1992-05-06 00:00:00,UAL,72,
1992-05-08 00:00:00,UAL,65,
1992-05-11 00:00:00,UAL,72,
1992-05-19 00:00:00,UAL,65,
1992-05-26 00:00:00,UAL,69,
1992-06-17 00:00:00,UAL,56.25,
1992-06-18 00:00:00,UAL,62,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-06-19 00:00:00,UAL,62,
1992-06-22 00:00:00,UAL,67,
1992-06-23 00:00:00,UAL,72,
1992-06-24 00:00:00,UAL,68,
1992-06-26 00:00:00,UAL,68,
1992-06-30 00:00:00,UAL,66,
1992-07-01 00:00:00,UAL,68,
1992-07-02 00:00:00,UAL,68,
1992-07-15 00:00:00,UAL,67,
1992-07-16 00:00:00,UAL,62,
1992-07-17 00:00:00,UAL,63,
1992-07-20 00:00:00,UAL,60,
1992-07-21 00:00:00,UAL,55,
1992-07-28 00:00:00,UAL,55,
1992-07-29 00:00:00,UAL,55,
1992-07-30 00:00:00,UAL,55,
1992-07-31 00:00:00,UAL,55,
1992-08-03 00:00:00,UAL,51,
1992-08-04 00:00:00,UAL,51,
1992-08-05 00:00:00,UAL,51,
1992-08-06 00:00:00,UAL,50,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-08-11 00:00:00,UAL,50,
1992-08-17 00:00:00,UAL,49.5,
1992-08-19 00:00:00,UAL,50,
1992-08-21 00:00:00,UAL,50,
1992-08-24 00:00:00,UAL,50,
1992-08-25 00:00:00,UAL,49.75,
1992-08-26 00:00:00,UAL,50,
1992-08-27 00:00:00,UAL,50,
1992-08-28 00:00:00,UAL,50,
1992-09-01 00:00:00,UAL,49.75,
1992-09-02 00:00:00,UAL,49,
1992-09-03 00:00:00,UAL,50,
1992-09-04 00:00:00,UAL,52,
1992-09-08 00:00:00,UAL,53,
1992-09-14 00:00:00,UAL,52.75,
1992-09-15 00:00:00,UAL,52,
1992-09-17 00:00:00,UAL,51,
1992-09-18 00:00:00,UAL,50,
1992-09-23 00:00:00,UAL,49,
1992-09-24 00:00:00,UAL,50,
1992-09-25 00:00:00,UAL,50,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-09-28 00:00:00,UAL,50,
1992-09-29 00:00:00,UAL,50,
1992-09-30 00:00:00,UAL,50,
1992-10-01 00:00:00,UAL,49,
1992-10-02 00:00:00,UAL,50,
1992-10-05 00:00:00,UAL,49,
1992-10-09 00:00:00,UAL,49,
1992-10-13 00:00:00,UAL,49,
1992-10-19 00:00:00,UAL,48.75,
1992-10-20 00:00:00,UAL,48,
1992-10-21 00:00:00,UAL,47,
1992-10-22 00:00:00,UAL,45,
1992-10-27 00:00:00,UAL,45,
1992-10-29 00:00:00,UAL,45,
1992-10-30 00:00:00,UAL,45,
1992-11-02 00:00:00,UAL,45,
1992-11-05 00:00:00,UAL,43,
1992-11-06 00:00:00,UAL,44.5,
1992-11-10 00:00:00,UAL,0,
