,SECURITY_DA,PRICE
1997-05-09 00:00:00,ACAP,8.25
1997-05-12 00:00:00,ACAP,8
1997-05-13 00:00:00,ACAP,8.25
1997-05-14 00:00:00,ACAP,8
1997-05-15 00:00:00,ACAP,8.5
1997-05-16 00:00:00,ACAP,8.75
1997-05-19 00:00:00,ACAP,8.5
1997-05-20 00:00:00,ACAP,8.5
1997-05-23 00:00:00,ACAP,8.5
1997-05-26 00:00:00,ACAP,8.75
1997-05-27 00:00:00,ACAP,8.75
1997-05-28 00:00:00,ACAP,8.25
1997-05-29 00:00:00,ACAP,8
1997-05-30 00:00:00,ACAP,8.25
1997-06-02 00:00:00,ACAP,8.25
1997-06-03 00:00:00,ACAP,8.25
1997-06-04 00:00:00,ACAP,8.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-06-05 00:00:00,ACAP,8.5
1997-06-06 00:00:00,ACAP,8.5
1997-06-09 00:00:00,ACAP,8.25
1997-06-10 00:00:00,ACAP,8.25
1997-06-11 00:00:00,ACAP,8.75
1997-06-12 00:00:00,ACAP,8.75
1997-06-13 00:00:00,ACAP,8.75
1997-06-16 00:00:00,ACAP,8.75
1997-06-17 00:00:00,ACAP,8.75
1997-06-18 00:00:00,ACAP,8.75
1997-06-19 00:00:00,ACAP,8.75
1997-06-23 00:00:00,ACAP,8.75
1997-06-24 00:00:00,ACAP,8.75
1997-06-25 00:00:00,ACAP,9
1997-06-26 00:00:00,ACAP,8.75
1997-06-27 00:00:00,ACAP,8.75
1997-07-01 00:00:00,ACAP,8.5
1997-07-02 00:00:00,ACAP,8.5
1997-07-03 00:00:00,ACAP,8.5
1997-07-04 00:00:00,ACAP,8.75
1997-07-07 00:00:00,ACAP,8.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-07-08 00:00:00,ACAP,9
1997-07-09 00:00:00,ACAP,10.25
1997-07-10 00:00:00,ACAP,9.5
1997-07-11 00:00:00,ACAP,10
1997-07-14 00:00:00,ACAP,9.75
1997-07-15 00:00:00,ACAP,10
1997-07-16 00:00:00,ACAP,10.25
1997-07-17 00:00:00,ACAP,10.75
1997-07-21 00:00:00,ACAP,10.75
1997-07-22 00:00:00,ACAP,10.75
1997-07-23 00:00:00,ACAP,10.75
1997-07-24 00:00:00,ACAP,10.25
1997-07-25 00:00:00,ACAP,10.25
1997-07-28 00:00:00,ACAP,10.5
1997-07-29 00:00:00,ACAP,10.5
1997-07-30 00:00:00,ACAP,12.25
1997-07-31 00:00:00,ACAP,16
1997-08-01 00:00:00,ACAP,12.75
1997-08-04 00:00:00,ACAP,12
1997-08-05 00:00:00,ACAP,12.25
1997-08-06 00:00:00,ACAP,13.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-08-07 00:00:00,ACAP,13.25
1997-08-08 00:00:00,ACAP,12.75
1997-08-11 00:00:00,ACAP,12.5
1997-08-12 00:00:00,ACAP,13
1997-08-13 00:00:00,ACAP,13.25
1997-08-14 00:00:00,ACAP,13.5
1997-08-15 00:00:00,ACAP,14.25
1997-08-19 00:00:00,ACAP,14
1997-08-20 00:00:00,ACAP,13.5
1997-08-21 00:00:00,ACAP,13.5
1997-08-22 00:00:00,ACAP,13.75
1997-08-25 00:00:00,ACAP,14
1997-08-26 00:00:00,ACAP,14.25
1997-08-27 00:00:00,ACAP,14.25
1997-08-28 00:00:00,ACAP,13.75
1997-08-29 00:00:00,ACAP,13.25
1997-09-01 00:00:00,ACAP,13.25
1997-09-02 00:00:00,ACAP,12.75
1997-09-03 00:00:00,ACAP,12.25
1997-09-04 00:00:00,ACAP,12.5
1997-09-05 00:00:00,ACAP,13
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-09-08 00:00:00,ACAP,13.5
1997-09-09 00:00:00,ACAP,13
1997-09-10 00:00:00,ACAP,13
1997-09-11 00:00:00,ACAP,12.75
1997-09-12 00:00:00,ACAP,12.75
1997-09-15 00:00:00,ACAP,12.75
1997-09-17 00:00:00,ACAP,12
1997-09-18 00:00:00,ACAP,12.5
1997-09-19 00:00:00,ACAP,13
1997-09-22 00:00:00,ACAP,13
1997-09-23 00:00:00,ACAP,12.75
1997-09-24 00:00:00,ACAP,12.75
1997-09-25 00:00:00,ACAP,12.75
1997-09-26 00:00:00,ACAP,13
1997-09-29 00:00:00,ACAP,13
1997-09-30 00:00:00,ACAP,13
1997-10-01 00:00:00,ACAP,13
1997-10-02 00:00:00,ACAP,12.75
1997-10-03 00:00:00,ACAP,12.5
1997-10-06 00:00:00,ACAP,12.5
1997-10-07 00:00:00,ACAP,12.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-10-08 00:00:00,ACAP,12.5
1997-10-09 00:00:00,ACAP,12.5
1997-10-10 00:00:00,ACAP,12.5
1997-10-13 00:00:00,ACAP,12.5
1997-10-14 00:00:00,ACAP,12.5
1997-10-16 00:00:00,ACAP,12.5
1997-10-17 00:00:00,ACAP,12
1997-10-20 00:00:00,ACAP,12
1997-10-21 00:00:00,ACAP,12
1997-10-22 00:00:00,ACAP,12.25
1997-10-23 00:00:00,ACAP,12.25
1997-10-24 00:00:00,ACAP,12
1997-10-27 00:00:00,ACAP,11.75
1997-10-28 00:00:00,ACAP,11
1997-10-29 00:00:00,ACAP,11
1997-10-30 00:00:00,ACAP,11
1997-10-31 00:00:00,ACAP,10.5
1997-11-03 00:00:00,ACAP,10.75
1997-11-04 00:00:00,ACAP,10.5
1997-11-05 00:00:00,ACAP,10.5
1997-11-06 00:00:00,ACAP,10.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-11-07 00:00:00,ACAP,10
1997-11-10 00:00:00,ACAP,9.5
1997-11-11 00:00:00,ACAP,9.25
1997-11-12 00:00:00,ACAP,9.25
1997-11-13 00:00:00,ACAP,9
1997-11-17 00:00:00,ACAP,8.75
1997-11-18 00:00:00,ACAP,8
1997-11-19 00:00:00,ACAP,10.5
1997-11-20 00:00:00,ACAP,9.25
1997-11-21 00:00:00,ACAP,9
1997-11-24 00:00:00,ACAP,8.75
1997-11-25 00:00:00,ACAP,8.5
1997-11-26 00:00:00,ACAP,8
1997-11-27 00:00:00,ACAP,8.5
1997-11-28 00:00:00,ACAP,8.75
1997-12-01 00:00:00,ACAP,8.75
1997-12-02 00:00:00,ACAP,8.75
1997-12-03 00:00:00,ACAP,8.75
1997-12-04 00:00:00,ACAP,8.75
1997-12-05 00:00:00,ACAP,8.5
1997-12-08 00:00:00,ACAP,8.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-12-09 00:00:00,ACAP,8.5
1997-12-10 00:00:00,ACAP,8.75
1997-12-11 00:00:00,ACAP,8.5
1997-12-12 00:00:00,ACAP,8.5
1997-12-15 00:00:00,ACAP,8.5
1997-12-16 00:00:00,ACAP,8.5
1997-12-17 00:00:00,ACAP,8.75
1997-12-18 00:00:00,ACAP,8
1997-12-19 00:00:00,ACAP,8.25
1997-12-22 00:00:00,ACAP,8
1997-12-23 00:00:00,ACAP,8.25
1997-12-24 00:00:00,ACAP,8
1997-12-29 00:00:00,ACAP,8.5
1997-12-30 00:00:00,ACAP,8.5
1997-12-31 00:00:00,ACAP,8.5
1997-01-03 00:00:00,ACL,63
1997-01-06 00:00:00,ACL,65
1997-01-07 00:00:00,ACL,65
1997-01-08 00:00:00,ACL,65
1997-01-15 00:00:00,ACL,66
1997-01-16 00:00:00,ACL,70
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-01-17 00:00:00,ACL,71
1997-01-20 00:00:00,ACL,71
1997-01-21 00:00:00,ACL,72
1997-01-24 00:00:00,ACL,69.25
1997-01-27 00:00:00,ACL,69
1997-01-30 00:00:00,ACL,69
1997-02-28 00:00:00,ACL,69
1997-03-03 00:00:00,ACL,68
1997-03-10 00:00:00,ACL,65.5
1997-03-11 00:00:00,ACL,65
1997-03-17 00:00:00,ACL,65
1997-03-19 00:00:00,ACL,65
1997-03-20 00:00:00,ACL,62.25
1997-03-24 00:00:00,ACL,64
1997-03-25 00:00:00,ACL,62
1997-04-01 00:00:00,ACL,64
1997-04-10 00:00:00,ACL,65
1997-04-16 00:00:00,ACL,70
1997-04-17 00:00:00,ACL,75
1997-04-21 00:00:00,ACL,80
1997-04-23 00:00:00,ACL,79.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-04-24 00:00:00,ACL,75
1997-04-25 00:00:00,ACL,70
1997-04-28 00:00:00,ACL,68
1997-04-29 00:00:00,ACL,70
1997-05-02 00:00:00,ACL,72
1997-05-05 00:00:00,ACL,70
1997-05-06 00:00:00,ACL,70
1997-05-09 00:00:00,ACL,70
1997-05-13 00:00:00,ACL,70
1997-05-16 00:00:00,ACL,68
1997-05-20 00:00:00,ACL,65
1997-05-26 00:00:00,ACL,65
1997-05-28 00:00:00,ACL,65
1997-06-02 00:00:00,ACL,67
1997-06-03 00:00:00,ACL,66
1997-06-05 00:00:00,ACL,70
1997-06-06 00:00:00,ACL,70
1997-06-11 00:00:00,ACL,72
1997-06-12 00:00:00,ACL,75
1997-06-13 00:00:00,ACL,78
1997-06-16 00:00:00,ACL,85
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-06-17 00:00:00,ACL,85.5
1997-06-18 00:00:00,ACL,88
1997-06-19 00:00:00,ACL,91
1997-06-23 00:00:00,ACL,91
1997-06-24 00:00:00,ACL,90
1997-06-25 00:00:00,ACL,88
1997-06-27 00:00:00,ACL,87.75
1997-06-30 00:00:00,ACL,86
1997-07-01 00:00:00,ACL,86
1997-07-02 00:00:00,ACL,85
1997-07-03 00:00:00,ACL,86
1997-07-04 00:00:00,ACL,85
1997-07-07 00:00:00,ACL,85
1997-07-08 00:00:00,ACL,85
1997-07-11 00:00:00,ACL,85
1997-07-14 00:00:00,ACL,85
1997-07-15 00:00:00,ACL,85
1997-07-17 00:00:00,ACL,84.75
1997-07-22 00:00:00,ACL,84
1997-07-25 00:00:00,ACL,80
1997-07-28 00:00:00,ACL,80.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-07-29 00:00:00,ACL,80
1997-07-30 00:00:00,ACL,80
1997-07-31 00:00:00,ACL,80
1997-08-01 00:00:00,ACL,82
1997-08-04 00:00:00,ACL,80
1997-08-06 00:00:00,ACL,80
1997-08-07 00:00:00,ACL,80
1997-08-11 00:00:00,ACL,80
1997-08-12 00:00:00,ACL,80
1997-08-15 00:00:00,ACL,80
1997-08-19 00:00:00,ACL,79
1997-08-20 00:00:00,ACL,79
1997-08-21 00:00:00,ACL,79
1997-08-22 00:00:00,ACL,78
1997-08-25 00:00:00,ACL,80
1997-08-27 00:00:00,ACL,81
1997-08-28 00:00:00,ACL,80
1997-08-29 00:00:00,ACL,78
1997-09-01 00:00:00,ACL,78
1997-09-03 00:00:00,ACL,75
1997-09-04 00:00:00,ACL,76
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-09-05 00:00:00,ACL,80
1997-09-09 00:00:00,ACL,80
1997-09-11 00:00:00,ACL,76
1997-09-22 00:00:00,ACL,75
1997-09-23 00:00:00,ACL,75
1997-10-07 00:00:00,ACL,70
1997-10-08 00:00:00,ACL,70
1997-10-14 00:00:00,ACL,70
1997-10-17 00:00:00,ACL,68
1997-10-21 00:00:00,ACL,68
1997-10-22 00:00:00,ACL,68.5
1997-11-03 00:00:00,ACL,63
1997-11-04 00:00:00,ACL,63
1997-11-05 00:00:00,ACL,62.5
1997-11-07 00:00:00,ACL,62
1997-11-19 00:00:00,ACL,60
1997-11-20 00:00:00,ACL,59
1997-11-21 00:00:00,ACL,59
1997-11-24 00:00:00,ACL,55
1997-11-25 00:00:00,ACL,55
1997-11-26 00:00:00,ACL,55
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-11-27 00:00:00,ACL,55
1997-12-03 00:00:00,ACL,61
1997-12-05 00:00:00,ACL,61
1997-12-12 00:00:00,ACL,62
1997-12-16 00:00:00,ACL,65
1997-12-17 00:00:00,ACL,65
1997-12-24 00:00:00,ACL,66.25
1997-12-30 00:00:00,ACL,68.5
1997-01-03 00:00:00,ACME,9.25
1997-01-06 00:00:00,ACME,9.25
1997-01-07 00:00:00,ACME,9.5
1997-01-08 00:00:00,ACME,10
1997-01-10 00:00:00,ACME,10
1997-01-13 00:00:00,ACME,10.25
1997-01-15 00:00:00,ACME,10
1997-01-16 00:00:00,ACME,10
1997-01-17 00:00:00,ACME,10.25
1997-01-27 00:00:00,ACME,9.75
1997-01-28 00:00:00,ACME,0
1997-01-30 00:00:00,ACME,9
1997-01-31 00:00:00,ACME,8.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-02-03 00:00:00,ACME,8
1997-02-12 00:00:00,ACME,8.25
1997-02-13 00:00:00,ACME,8.25
1997-02-17 00:00:00,ACME,8.25
1997-02-24 00:00:00,ACME,8.5
1997-02-26 00:00:00,ACME,8.5
1997-03-06 00:00:00,ACME,8.5
1997-03-12 00:00:00,ACME,9
1997-03-20 00:00:00,ACME,8.5
1997-03-26 00:00:00,ACME,8.75
1997-04-01 00:00:00,ACME,8.75
1997-04-02 00:00:00,ACME,8.75
1997-04-07 00:00:00,ACME,8.5
1997-04-08 00:00:00,ACME,8.5
1997-04-10 00:00:00,ACME,8.75
1997-04-17 00:00:00,ACME,9
1997-04-18 00:00:00,ACME,9
1997-04-24 00:00:00,ACME,9
1997-04-30 00:00:00,ACME,8.5
1997-05-06 00:00:00,ACME,8.5
1997-05-07 00:00:00,ACME,7.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-05-08 00:00:00,ACME,7.25
1997-05-09 00:00:00,ACME,7.5
1997-05-13 00:00:00,ACME,0
1997-05-19 00:00:00,ACME,7.25
1997-05-28 00:00:00,ACME,7
1997-06-04 00:00:00,ACME,7
1997-06-05 00:00:00,ACME,7.5
1997-06-06 00:00:00,ACME,7.5
1997-06-10 00:00:00,ACME,7.5
1997-06-12 00:00:00,ACME,7.5
1997-06-13 00:00:00,ACME,7.25
1997-06-16 00:00:00,ACME,7
1997-06-17 00:00:00,ACME,7.25
1997-06-18 00:00:00,ACME,7.25
1997-06-19 00:00:00,ACME,7
1997-06-24 00:00:00,ACME,7.25
1997-06-25 00:00:00,ACME,8
1997-06-26 00:00:00,ACME,7
1997-06-27 00:00:00,ACME,7
1997-07-02 00:00:00,ACME,7
1997-07-03 00:00:00,ACME,7
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-07-07 00:00:00,ACME,7
1997-07-09 00:00:00,ACME,6.75
1997-07-14 00:00:00,ACME,7.5
1997-07-17 00:00:00,ACME,8
1997-07-21 00:00:00,ACME,9
1997-07-22 00:00:00,ACME,9
1997-07-23 00:00:00,ACME,8
1997-07-24 00:00:00,ACME,7.75
1997-07-25 00:00:00,ACME,9
1997-07-28 00:00:00,ACME,9.25
1997-07-29 00:00:00,ACME,9.5
1997-07-30 00:00:00,ACME,9
1997-07-31 00:00:00,ACME,9
1997-08-01 00:00:00,ACME,10
1997-08-04 00:00:00,ACME,9.75
1997-08-05 00:00:00,ACME,10.5
1997-08-06 00:00:00,ACME,10
1997-08-07 00:00:00,ACME,10
1997-08-08 00:00:00,ACME,10.25
1997-08-11 00:00:00,ACME,11.5
1997-08-12 00:00:00,ACME,13
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-08-13 00:00:00,ACME,14
1997-08-14 00:00:00,ACME,13.5
1997-08-15 00:00:00,ACME,13
1997-08-19 00:00:00,ACME,12.75
1997-08-20 00:00:00,ACME,11
1997-08-21 00:00:00,ACME,11
1997-08-22 00:00:00,ACME,11.75
1997-08-25 00:00:00,ACME,13
1997-08-26 00:00:00,ACME,13
1997-08-27 00:00:00,ACME,13
1997-08-28 00:00:00,ACME,12.5
1997-08-29 00:00:00,ACME,12
1997-09-01 00:00:00,ACME,11.5
1997-09-02 00:00:00,ACME,11.5
1997-09-03 00:00:00,ACME,11.75
1997-09-04 00:00:00,ACME,11.5
1997-09-05 00:00:00,ACME,12.25
1997-09-08 00:00:00,ACME,12
1997-09-09 00:00:00,ACME,11.75
1997-09-11 00:00:00,ACME,11.75
1997-09-12 00:00:00,ACME,12
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-09-17 00:00:00,ACME,11.25
1997-09-18 00:00:00,ACME,11.5
1997-09-19 00:00:00,ACME,12
1997-09-22 00:00:00,ACME,12
1997-09-23 00:00:00,ACME,11.5
1997-09-24 00:00:00,ACME,11.5
1997-09-25 00:00:00,ACME,11.5
1997-09-26 00:00:00,ACME,11.5
1997-09-29 00:00:00,ACME,11
1997-09-30 00:00:00,ACME,11
1997-10-01 00:00:00,ACME,10
1997-10-03 00:00:00,ACME,10.25
1997-10-07 00:00:00,ACME,12
1997-10-08 00:00:00,ACME,12
1997-10-09 00:00:00,ACME,12
1997-10-10 00:00:00,ACME,12
1997-10-13 00:00:00,ACME,12
1997-10-14 00:00:00,ACME,12
1997-10-17 00:00:00,ACME,12
1997-10-20 00:00:00,ACME,11.75
1997-10-21 00:00:00,ACME,11.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-10-22 00:00:00,ACME,11.75
1997-10-24 00:00:00,ACME,11.5
1997-10-27 00:00:00,ACME,11.25
1997-10-28 00:00:00,ACME,11.5
1997-10-29 00:00:00,ACME,11.25
1997-10-31 00:00:00,ACME,11
1997-11-03 00:00:00,ACME,11
1997-11-04 00:00:00,ACME,11
1997-11-05 00:00:00,ACME,11
1997-11-06 00:00:00,ACME,11
1997-11-07 00:00:00,ACME,11.25
1997-11-10 00:00:00,ACME,12
1997-11-11 00:00:00,ACME,11.75
1997-11-12 00:00:00,ACME,11.5
1997-11-13 00:00:00,ACME,11.5
1997-11-17 00:00:00,ACME,10.75
1997-11-18 00:00:00,ACME,10.75
1997-11-19 00:00:00,ACME,10.5
1997-11-20 00:00:00,ACME,11
1997-11-25 00:00:00,ACME,10.5
1997-11-28 00:00:00,ACME,11
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-12-04 00:00:00,ACME,10.25
1997-12-05 00:00:00,ACME,10.25
1997-12-09 00:00:00,ACME,10
1997-12-10 00:00:00,ACME,10.5
1997-12-15 00:00:00,ACME,10.25
1997-12-16 00:00:00,ACME,10.25
1997-12-18 00:00:00,ACME,9
1997-12-19 00:00:00,ACME,10
1997-12-22 00:00:00,ACME,10.25
1997-12-23 00:00:00,ACME,10
1997-12-29 00:00:00,ACME,10
1997-12-30 00:00:00,ACME,10.25
1997-12-31 00:00:00,ACME,10.5
1997-02-12 00:00:00,AEC,28.75
1997-02-14 00:00:00,AEC,27.5
1997-02-18 00:00:00,AEC,27
1997-02-20 00:00:00,AEC,26.5
1997-02-24 00:00:00,AEC,26
1997-03-05 00:00:00,AEC,27
1997-03-06 00:00:00,AEC,26
1997-03-07 00:00:00,AEC,0
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-03-10 00:00:00,AEC,27
1997-03-11 00:00:00,AEC,27.5
1997-03-12 00:00:00,AEC,28
1997-03-18 00:00:00,AEC,28
1997-03-19 00:00:00,AEC,28
1997-03-20 00:00:00,AEC,28.25
1997-03-21 00:00:00,AEC,28.25
1997-03-24 00:00:00,AEC,28.5
1997-03-26 00:00:00,AEC,28.5
1997-03-27 00:00:00,AEC,28.5
1997-04-09 00:00:00,AEC,29
1997-04-10 00:00:00,AEC,29.5
1997-04-16 00:00:00,AEC,30
1997-04-17 00:00:00,AEC,31
1997-04-18 00:00:00,AEC,32
1997-04-21 00:00:00,AEC,33
1997-04-23 00:00:00,AEC,33
1997-04-24 00:00:00,AEC,32
1997-04-25 00:00:00,AEC,33
1997-04-28 00:00:00,AEC,33
1997-05-02 00:00:00,AEC,33
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-05-08 00:00:00,AEC,33
1997-05-30 00:00:00,AEC,0
1997-06-17 00:00:00,AEC,32
1997-06-24 00:00:00,AEC,30
1997-06-25 00:00:00,AEC,30
1997-06-26 00:00:00,AEC,30
1997-06-30 00:00:00,AEC,30.25
1997-07-01 00:00:00,AEC,30.25
1997-07-07 00:00:00,AEC,30.25
1997-07-15 00:00:00,AEC,35
1997-07-17 00:00:00,AEC,30.25
1997-07-28 00:00:00,AEC,40
1997-07-30 00:00:00,AEC,40
1997-07-31 00:00:00,AEC,40
1997-08-04 00:00:00,AEC,40
1997-08-07 00:00:00,AEC,44
1997-08-12 00:00:00,AEC,43
1997-08-13 00:00:00,AEC,43
1997-08-14 00:00:00,AEC,39.75
1997-08-25 00:00:00,AEC,44
1997-08-27 00:00:00,AEC,45
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-09-01 00:00:00,AEC,45
1997-09-04 00:00:00,AEC,43
1997-09-08 00:00:00,AEC,45
1997-09-10 00:00:00,AEC,45
1997-09-11 00:00:00,AEC,45
1997-09-12 00:00:00,AEC,45
1997-09-17 00:00:00,AEC,43
1997-09-22 00:00:00,AEC,45
1997-09-24 00:00:00,AEC,45
1997-10-09 00:00:00,AEC,45.25
1997-10-10 00:00:00,AEC,45.5
1997-10-13 00:00:00,AEC,45.5
1997-10-22 00:00:00,AEC,46
1997-10-29 00:00:00,AEC,46
1997-01-15 00:00:00,AGAL,25.5
1997-01-22 00:00:00,AGAL,25.5
1997-01-30 00:00:00,AGAL,25.5
1997-02-25 00:00:00,AGAL,24
1997-03-11 00:00:00,AGAL,26
1997-03-12 00:00:00,AGAL,26
1997-03-13 00:00:00,AGAL,27.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-03-14 00:00:00,AGAL,27
1997-03-19 00:00:00,AGAL,27
1997-03-24 00:00:00,AGAL,27
1997-03-27 00:00:00,AGAL,27
1997-03-31 00:00:00,AGAL,27
1997-04-01 00:00:00,AGAL,28.5
1997-04-03 00:00:00,AGAL,28.5
1997-04-08 00:00:00,AGAL,27
1997-04-09 00:00:00,AGAL,27
1997-04-17 00:00:00,AGAL,30
1997-04-18 00:00:00,AGAL,31
1997-04-21 00:00:00,AGAL,33
1997-04-23 00:00:00,AGAL,32
1997-04-25 00:00:00,AGAL,32
1997-04-28 00:00:00,AGAL,33.5
1997-04-29 00:00:00,AGAL,35.5
1997-04-30 00:00:00,AGAL,35.5
1997-05-02 00:00:00,AGAL,37.5
1997-05-05 00:00:00,AGAL,40
1997-05-06 00:00:00,AGAL,37
1997-05-07 00:00:00,AGAL,36
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1997-05-08 00:00:00,AGAL,36.25
