,SECURITY_DA,PRICE
1998-03-27 00:00:00,ACAP,10
1998-03-30 00:00:00,ACAP,10
1998-03-31 00:00:00,ACAP,10
1998-04-01 00:00:00,ACAP,10
1998-04-02 00:00:00,ACAP,9.75
1998-04-03 00:00:00,ACAP,9.75
1998-04-06 00:00:00,ACAP,10
1998-04-07 00:00:00,ACAP,10
1998-04-08 00:00:00,ACAP,9.75
1998-04-09 00:00:00,ACAP,10.25
1998-04-15 00:00:00,ACAP,10
1998-04-16 00:00:00,ACAP,10
1998-04-17 00:00:00,ACAP,9.75
1998-04-20 00:00:00,ACAP,9.75
1998-04-21 00:00:00,ACAP,9.75
1998-04-22 00:00:00,ACAP,10.5
1998-04-23 00:00:00,ACAP,9.75
1998-04-24 00:00:00,ACAP,10
1998-04-27 00:00:00,ACAP,9.75
1998-04-28 00:00:00,ACAP,10
1998-04-29 00:00:00,ACAP,9.75
1998-04-30 00:00:00,ACAP,10
1998-05-04 00:00:00,ACAP,10
1998-05-05 00:00:00,ACAP,10
1998-05-06 00:00:00,ACAP,9.75
1998-05-07 00:00:00,ACAP,9.75
1998-05-08 00:00:00,ACAP,9.75
1998-05-13 00:00:00,ACAP,9.75
1998-05-14 00:00:00,ACAP,9.75
1998-05-15 00:00:00,ACAP,9.5
1998-05-18 00:00:00,ACAP,9.75
1998-05-19 00:00:00,ACAP,9.5
1998-05-20 00:00:00,ACAP,9.5
1998-05-21 00:00:00,ACAP,9
1998-05-22 00:00:00,ACAP,9
1998-05-25 00:00:00,ACAP,9
1998-05-26 00:00:00,ACAP,9
1998-05-27 00:00:00,ACAP,9
1998-05-28 00:00:00,ACAP,9
1998-05-29 00:00:00,ACAP,8.75
1998-06-01 00:00:00,ACAP,8.5
1998-06-02 00:00:00,ACAP,8.5
1998-06-03 00:00:00,ACAP,9
1998-06-04 00:00:00,ACAP,9
1998-06-05 00:00:00,ACAP,8.75
1998-06-08 00:00:00,ACAP,8.25
1998-06-10 00:00:00,ACAP,8.5
1998-06-11 00:00:00,ACAP,8
1998-06-12 00:00:00,ACAP,8
1998-06-15 00:00:00,ACAP,7.25
1998-06-16 00:00:00,ACAP,7.75
1998-06-17 00:00:00,ACAP,8
1998-06-18 00:00:00,ACAP,8
1998-06-19 00:00:00,ACAP,8
1998-06-22 00:00:00,ACAP,8
1998-06-23 00:00:00,ACAP,8
1998-06-24 00:00:00,ACAP,7.5
1998-06-25 00:00:00,ACAP,7.5
1998-06-26 00:00:00,ACAP,8
1998-06-29 00:00:00,ACAP,8
1998-06-30 00:00:00,ACAP,7.75
1998-07-01 00:00:00,ACAP,7.75
1998-07-02 00:00:00,ACAP,8
1998-07-03 00:00:00,ACAP,8
1998-07-06 00:00:00,ACAP,8
1998-07-08 00:00:00,ACAP,8.5
1998-07-10 00:00:00,ACAP,8.25
1998-07-13 00:00:00,ACAP,8.25
1998-07-14 00:00:00,ACAP,8.5
1998-07-15 00:00:00,ACAP,8.5
1998-07-16 00:00:00,ACAP,8.25
1998-07-17 00:00:00,ACAP,8.5
1998-07-20 00:00:00,ACAP,8.5
1998-07-21 00:00:00,ACAP,8.25
1998-07-22 00:00:00,ACAP,8.25
1998-07-23 00:00:00,ACAP,8.5
1998-07-24 00:00:00,ACAP,8.25
1998-07-27 00:00:00,ACAP,8.5
1998-07-28 00:00:00,ACAP,8.5
1998-07-29 00:00:00,ACAP,8.75
1998-07-30 00:00:00,ACAP,9
1998-07-31 00:00:00,ACAP,9
1998-08-03 00:00:00,ACAP,9
1998-08-04 00:00:00,ACAP,8.75
1998-08-05 00:00:00,ACAP,8.5
1998-08-06 00:00:00,ACAP,8.75
1998-08-10 00:00:00,ACAP,8.5
1998-08-11 00:00:00,ACAP,8.5
1998-08-12 00:00:00,ACAP,8.5
1998-08-13 00:00:00,ACAP,8.25
1998-08-14 00:00:00,ACAP,8.25
1998-08-17 00:00:00,ACAP,8.25
1998-08-18 00:00:00,ACAP,8.25
1998-08-19 00:00:00,ACAP,8.25
1998-08-20 00:00:00,ACAP,8.25
1998-08-21 00:00:00,ACAP,8.25
1998-08-24 00:00:00,ACAP,7
1998-08-25 00:00:00,ACAP,7
1998-08-26 00:00:00,ACAP,7
1998-08-27 00:00:00,ACAP,7
1998-08-28 00:00:00,ACAP,6.75
1998-08-31 00:00:00,ACAP,6.5
1998-09-01 00:00:00,ACAP,6.5
1998-09-02 00:00:00,ACAP,6.25
1998-09-03 00:00:00,ACAP,5.75
1998-09-04 00:00:00,ACAP,6.25
1998-09-07 00:00:00,ACAP,6.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1998-09-08 00:00:00,ACAP,6
1998-09-09 00:00:00,ACAP,6
1998-09-11 00:00:00,ACAP,6.25
1998-09-14 00:00:00,ACAP,6.25
1998-09-15 00:00:00,ACAP,6.25
1998-09-16 00:00:00,ACAP,6.75
1998-09-17 00:00:00,ACAP,6.75
1998-09-18 00:00:00,ACAP,6.5
1998-09-21 00:00:00,ACAP,6.5
1998-09-24 00:00:00,ACAP,6.75
1998-09-25 00:00:00,ACAP,7
1998-09-28 00:00:00,ACAP,7
1998-09-29 00:00:00,ACAP,7
1998-09-30 00:00:00,ACAP,6.75
1998-10-01 00:00:00,ACAP,6.75
1998-10-02 00:00:00,ACAP,6.75
1998-10-06 00:00:00,ACAP,6.75
1998-10-07 00:00:00,ACAP,6.5
1998-10-08 00:00:00,ACAP,6.25
1998-10-09 00:00:00,ACAP,6.25
1998-10-12 00:00:00,ACAP,6
1998-10-13 00:00:00,ACAP,6
1998-10-14 00:00:00,ACAP,6
1998-10-15 00:00:00,ACAP,6.25
1998-10-16 00:00:00,ACAP,6.5
1998-10-20 00:00:00,ACAP,6
1998-10-21 00:00:00,ACAP,6
1998-10-22 00:00:00,ACAP,6
1998-10-23 00:00:00,ACAP,4
1998-10-26 00:00:00,ACAP,5.5
1998-10-27 00:00:00,ACAP,5.5
1998-10-28 00:00:00,ACAP,5.25
1998-10-29 00:00:00,ACAP,5.75
1998-10-30 00:00:00,ACAP,5.5
1998-11-02 00:00:00,ACAP,5.5
1998-11-04 00:00:00,ACAP,5.5
1998-11-05 00:00:00,ACAP,6
1998-11-06 00:00:00,ACAP,5.75
1998-11-09 00:00:00,ACAP,5.5
1998-11-10 00:00:00,ACAP,5.5
1998-11-11 00:00:00,ACAP,5.75
1998-11-12 00:00:00,ACAP,5.75
1998-11-13 00:00:00,ACAP,5.75
1998-11-16 00:00:00,ACAP,5.75
1998-11-17 00:00:00,ACAP,6
1998-11-18 00:00:00,ACAP,5.75
1998-11-19 00:00:00,ACAP,5.5
1998-11-20 00:00:00,ACAP,6
1998-11-23 00:00:00,ACAP,6.25
1998-11-24 00:00:00,ACAP,6.5
1998-11-25 00:00:00,ACAP,6.5
1998-11-26 00:00:00,ACAP,6.5
1998-11-27 00:00:00,ACAP,6.5
1998-11-30 00:00:00,ACAP,6
1998-12-01 00:00:00,ACAP,6.25
1998-12-02 00:00:00,ACAP,6
1998-12-04 00:00:00,ACAP,6.25
1998-12-07 00:00:00,ACAP,6
1998-12-08 00:00:00,ACAP,6.25
1998-12-09 00:00:00,ACAP,6
1998-12-10 00:00:00,ACAP,6
1998-12-11 00:00:00,ACAP,6
1998-12-14 00:00:00,ACAP,5.75
1998-12-15 00:00:00,ACAP,5.75
1998-12-16 00:00:00,ACAP,5.75
1998-12-18 00:00:00,ACAP,5.75
1998-12-21 00:00:00,ACAP,6
1998-12-22 00:00:00,ACAP,6
1998-12-23 00:00:00,ACAP,6
1998-12-24 00:00:00,ACAP,6
1998-12-28 00:00:00,ACAP,5.75
1998-12-29 00:00:00,ACAP,5.75
1998-12-30 00:00:00,ACAP,6
1998-12-31 00:00:00,ACAP,6.25
1998-01-05 00:00:00,ACL,68.5
1998-01-07 00:00:00,ACL,69
1998-01-08 00:00:00,ACL,69
1998-01-09 00:00:00,ACL,74.5
1998-02-09 00:00:00,ACL,50
1998-02-11 00:00:00,ACL,50
1998-02-16 00:00:00,ACL,48.75
1998-02-18 00:00:00,ACL,48
1998-02-20 00:00:00,ACL,48
1998-03-09 00:00:00,ACL,50
1998-03-11 00:00:00,ACL,53
1998-03-13 00:00:00,ACL,55
1998-03-16 00:00:00,ACL,53
1998-03-17 00:00:00,ACL,53
1998-03-19 00:00:00,ACL,51
1998-03-27 00:00:00,ACL,48
1998-03-30 00:00:00,ACL,48
1998-03-31 00:00:00,ACL,48
1998-04-01 00:00:00,ACL,47
1998-04-07 00:00:00,ACL,48
1998-04-16 00:00:00,ACL,48
1998-04-22 00:00:00,ACL,52
1998-04-23 00:00:00,ACL,55
1998-04-24 00:00:00,ACL,55
1998-04-27 00:00:00,ACL,59.75
1998-04-28 00:00:00,ACL,55
1998-04-29 00:00:00,ACL,58
1998-05-04 00:00:00,ACL,58
1998-05-05 00:00:00,ACL,56
1998-05-06 00:00:00,ACL,56
1998-05-07 00:00:00,ACL,55.25
1998-05-08 00:00:00,ACL,55
1998-05-13 00:00:00,ACL,55
1998-05-14 00:00:00,ACL,55
1998-05-18 00:00:00,ACL,52
1998-05-20 00:00:00,ACL,55
1998-05-22 00:00:00,ACL,54
1998-05-26 00:00:00,ACL,50
1998-05-27 00:00:00,ACL,50
1998-05-28 00:00:00,ACL,48
1998-06-02 00:00:00,ACL,48
1998-06-03 00:00:00,ACL,45
1998-06-05 00:00:00,ACL,45
1998-06-08 00:00:00,ACL,45
1998-06-11 00:00:00,ACL,46
1998-06-15 00:00:00,ACL,46
1998-06-16 00:00:00,ACL,47
1998-06-17 00:00:00,ACL,45
1998-06-19 00:00:00,ACL,47
1998-06-22 00:00:00,ACL,50
1998-06-24 00:00:00,ACL,50.25
1998-06-25 00:00:00,ACL,48
1998-06-30 00:00:00,ACL,47
1998-07-10 00:00:00,ACL,50
1998-07-13 00:00:00,ACL,50
1998-07-15 00:00:00,ACL,49.75
1998-07-20 00:00:00,ACL,47
1998-07-21 00:00:00,ACL,49
1998-07-22 00:00:00,ACL,47.25
1998-07-23 00:00:00,ACL,48.25
1998-07-27 00:00:00,ACL,48.25
1998-07-28 00:00:00,ACL,48
1998-07-29 00:00:00,ACL,48
1998-07-30 00:00:00,ACL,48
1998-07-31 00:00:00,ACL,48
1998-08-03 00:00:00,ACL,53
1998-08-04 00:00:00,ACL,51
1998-08-05 00:00:00,ACL,48.5
1998-08-31 00:00:00,ACL,45
1998-09-04 00:00:00,ACL,43
1998-09-14 00:00:00,ACL,43.25
1998-09-15 00:00:00,ACL,47
1998-09-17 00:00:00,ACL,43
1998-09-18 00:00:00,ACL,44
1998-09-22 00:00:00,ACL,44.25
1998-10-08 00:00:00,ACL,40
1998-10-09 00:00:00,ACL,41
1998-10-12 00:00:00,ACL,41
1998-10-13 00:00:00,ACL,41
1998-10-27 00:00:00,ACL,40.25
1998-11-11 00:00:00,ACL,44
1998-11-12 00:00:00,ACL,44.25
1998-11-13 00:00:00,ACL,46
1998-11-18 00:00:00,ACL,46
1998-11-24 00:00:00,ACL,55
1998-11-25 00:00:00,ACL,65
1998-11-26 00:00:00,ACL,61.5
1998-11-27 00:00:00,ACL,66
1998-11-30 00:00:00,ACL,70
1998-12-01 00:00:00,ACL,69.5
1998-12-02 00:00:00,ACL,68
1998-12-04 00:00:00,ACL,65
1998-12-07 00:00:00,ACL,66
1998-12-08 00:00:00,ACL,64
1998-12-11 00:00:00,ACL,63
1998-12-15 00:00:00,ACL,65
1998-12-17 00:00:00,ACL,66
1998-12-21 00:00:00,ACL,70
1998-12-22 00:00:00,ACL,72
1998-12-23 00:00:00,ACL,72
1998-12-28 00:00:00,ACL,75.75
1998-12-29 00:00:00,ACL,76
1998-01-02 00:00:00,ACME,10.25
1998-01-05 00:00:00,ACME,10.25
1998-01-06 00:00:00,ACME,10.25
1998-01-07 00:00:00,ACME,10
1998-01-08 00:00:00,ACME,10
1998-01-13 00:00:00,ACME,10
1998-01-15 00:00:00,ACME,9.75
1998-01-16 00:00:00,ACME,9.75
1998-01-19 00:00:00,ACME,9.75
1998-01-21 00:00:00,ACME,9.25
1998-01-22 00:00:00,ACME,9.25
1998-01-23 00:00:00,ACME,9.25
1998-01-26 00:00:00,ACME,9.5
1998-01-27 00:00:00,ACME,9.5
1998-01-28 00:00:00,ACME,9.75
1998-01-30 00:00:00,ACME,9.75
1998-02-03 00:00:00,ACME,9.75
1998-02-09 00:00:00,ACME,10
1998-02-13 00:00:00,ACME,10.25
1998-02-16 00:00:00,ACME,12
1998-02-17 00:00:00,ACME,10.5
1998-02-20 00:00:00,ACME,10.5
1998-02-23 00:00:00,ACME,10.5
1998-02-24 00:00:00,ACME,10.5
1998-02-26 00:00:00,ACME,10.25
1998-03-03 00:00:00,ACME,11
1998-03-05 00:00:00,ACME,9.25
1998-03-06 00:00:00,ACME,9.25
1998-03-10 00:00:00,ACME,9.75
1998-03-11 00:00:00,ACME,9.75
1998-03-13 00:00:00,ACME,9.75
1998-03-16 00:00:00,ACME,10
1998-03-17 00:00:00,ACME,9.75
1998-03-24 00:00:00,ACME,9.75
1998-03-30 00:00:00,ACME,10
1998-04-02 00:00:00,ACME,10
1998-04-03 00:00:00,ACME,10
1998-04-06 00:00:00,ACME,10
1998-04-07 00:00:00,ACME,10
1998-04-09 00:00:00,ACME,10
1998-04-17 00:00:00,ACME,10
1998-04-20 00:00:00,ACME,10.5
1998-04-21 00:00:00,ACME,10.5
1998-04-23 00:00:00,ACME,11
1998-04-24 00:00:00,ACME,11.5
1998-04-27 00:00:00,ACME,11.5
1998-04-28 00:00:00,ACME,11.5
1998-04-30 00:00:00,ACME,10
1998-05-04 00:00:00,ACME,10
1998-05-05 00:00:00,ACME,11
1998-05-06 00:00:00,ACME,10.5
1998-05-07 00:00:00,ACME,10.25
1998-05-08 00:00:00,ACME,10.25
1998-05-13 00:00:00,ACME,10.25
1998-05-14 00:00:00,ACME,10
1998-05-15 00:00:00,ACME,10.25
1998-05-19 00:00:00,ACME,10
1998-05-20 00:00:00,ACME,9.5
1998-05-21 00:00:00,ACME,9
1998-05-22 00:00:00,ACME,9
1998-05-25 00:00:00,ACME,9
1998-05-26 00:00:00,ACME,9
1998-05-27 00:00:00,ACME,9
1998-05-28 00:00:00,ACME,9
1998-05-29 00:00:00,ACME,9
1998-06-04 00:00:00,ACME,9
1998-06-05 00:00:00,ACME,8
1998-06-10 00:00:00,ACME,8
1998-06-11 00:00:00,ACME,7.25
1998-06-12 00:00:00,ACME,7.5
1998-06-15 00:00:00,ACME,7.25
1998-06-16 00:00:00,ACME,7.5
1998-06-22 00:00:00,ACME,8
1998-06-24 00:00:00,ACME,7.75
1998-06-25 00:00:00,ACME,7.5
1998-07-03 00:00:00,ACME,7
1998-07-06 00:00:00,ACME,7
1998-07-10 00:00:00,ACME,7
1998-07-16 00:00:00,ACME,7.25
1998-08-03 00:00:00,ACME,8.25
1998-08-05 00:00:00,ACME,8
1998-08-06 00:00:00,ACME,8
1998-08-10 00:00:00,ACME,8.25
1998-08-11 00:00:00,ACME,8.25
1998-08-12 00:00:00,ACME,8
1998-08-19 00:00:00,ACME,8
1998-08-24 00:00:00,ACME,7.75
1998-08-25 00:00:00,ACME,7
1998-08-26 00:00:00,ACME,7
1998-08-28 00:00:00,ACME,7
1998-09-14 00:00:00,ACME,7
1998-09-15 00:00:00,ACME,7.5
1998-09-25 00:00:00,ACME,7
1998-10-20 00:00:00,ACME,6.5
1998-10-21 00:00:00,ACME,6.25
1998-10-22 00:00:00,ACME,6.25
1998-10-23 00:00:00,ACME,6
1998-10-28 00:00:00,ACME,7
1998-11-02 00:00:00,ACME,6.75
1998-11-09 00:00:00,ACME,6
1998-11-12 00:00:00,ACME,6.25
1998-11-13 00:00:00,ACME,6.25
1998-11-19 00:00:00,ACME,6.5
1998-11-20 00:00:00,ACME,8
1998-11-23 00:00:00,ACME,7
1998-11-24 00:00:00,ACME,7
1998-11-30 00:00:00,ACME,7.25
1998-12-01 00:00:00,ACME,7.75
1998-12-02 00:00:00,ACME,8
1998-12-07 00:00:00,ACME,8.25
1998-12-08 00:00:00,ACME,8.25
1998-12-09 00:00:00,ACME,7.25
1998-12-10 00:00:00,ACME,8
1998-12-14 00:00:00,ACME,8
1998-12-15 00:00:00,ACME,7.75
1998-12-16 00:00:00,ACME,7
1998-12-23 00:00:00,ACME,7.25
1998-12-24 00:00:00,ACME,7.75
1998-12-29 00:00:00,ACME,8
1998-12-30 00:00:00,ACME,8
1998-06-12 00:00:00,AEC,40
1998-06-23 00:00:00,AEC,38
1998-06-24 00:00:00,AEC,38
1998-07-03 00:00:00,AEC,32
1998-08-24 00:00:00,AEC,30
1998-08-25 00:00:00,AEC,30
1998-08-28 00:00:00,AEC,25
1998-09-02 00:00:00,AEC,25
1998-09-07 00:00:00,AEC,25
1998-09-15 00:00:00,AEC,25
1998-09-23 00:00:00,AEC,30
1998-09-24 00:00:00,AEC,30
1998-09-25 00:00:00,AEC,30
1998-10-02 00:00:00,AEC,30
1998-10-08 00:00:00,AEC,30
1998-10-20 00:00:00,AEC,25
1998-10-27 00:00:00,AEC,25.25
1998-11-18 00:00:00,AEC,30
1998-11-19 00:00:00,AEC,30
1998-11-25 00:00:00,AEC,35
1998-12-09 00:00:00,AEC,35
1998-12-10 00:00:00,AEC,30
1998-12-15 00:00:00,AEC,30
1998-12-16 00:00:00,AEC,36
1998-12-17 00:00:00,AEC,36.5
1998-12-18 00:00:00,AEC,36.75
1998-12-21 00:00:00,AEC,36.75
1998-12-28 00:00:00,AEC,35
1998-12-29 00:00:00,AEC,35
1998-12-31 00:00:00,AEC,39.5
1998-02-23 00:00:00,AGAL,31.5
1998-03-02 00:00:00,AGAL,30
1998-03-05 00:00:00,AGAL,30
1998-03-24 00:00:00,AGAL,29
1998-03-30 00:00:00,AGAL,30
1998-04-20 00:00:00,AGAL,28.75
1998-04-22 00:00:00,AGAL,30
1998-04-23 00:00:00,AGAL,30
1998-04-24 00:00:00,AGAL,29
1998-04-27 00:00:00,AGAL,28.75
1998-04-28 00:00:00,AGAL,28
1998-04-29 00:00:00,AGAL,29.5
1998-04-30 00:00:00,AGAL,29.75
1998-05-04 00:00:00,AGAL,29.5
1998-05-05 00:00:00,AGAL,31
1998-05-06 00:00:00,AGAL,30
1998-05-07 00:00:00,AGAL,30
1998-05-08 00:00:00,AGAL,30
1998-05-13 00:00:00,AGAL,32
1998-05-14 00:00:00,AGAL,30.75
1998-05-15 00:00:00,AGAL,29.5
1998-05-18 00:00:00,AGAL,28.5
1998-05-19 00:00:00,AGAL,28.75
1998-05-20 00:00:00,AGAL,28
1998-05-21 00:00:00,AGAL,28
1998-05-25 00:00:00,AGAL,26
1998-05-26 00:00:00,AGAL,25.75
1998-05-27 00:00:00,AGAL,25
1998-05-28 00:00:00,AGAL,23.75
1998-06-01 00:00:00,AGAL,23.25
1998-06-02 00:00:00,AGAL,23.25
1998-06-03 00:00:00,AGAL,23
1998-06-04 00:00:00,AGAL,22
1998-06-05 00:00:00,AGAL,22
1998-06-08 00:00:00,AGAL,20
1998-06-10 00:00:00,AGAL,20
1998-06-11 00:00:00,AGAL,19
1998-06-12 00:00:00,AGAL,19
1998-06-15 00:00:00,AGAL,16.25
1998-06-16 00:00:00,AGAL,17
1998-06-17 00:00:00,AGAL,17
1998-06-18 00:00:00,AGAL,20
1998-06-19 00:00:00,AGAL,19
1998-06-22 00:00:00,AGAL,18.75
1998-06-23 00:00:00,AGAL,17
1998-06-24 00:00:00,AGAL,15.5
1998-06-25 00:00:00,AGAL,16.25
1998-06-26 00:00:00,AGAL,17.25
1998-06-29 00:00:00,AGAL,17
1998-06-30 00:00:00,AGAL,17
1998-07-01 00:00:00,AGAL,16.5
1998-07-02 00:00:00,AGAL,17.5
1998-07-03 00:00:00,AGAL,18
1998-07-06 00:00:00,AGAL,17
1998-07-10 00:00:00,AGAL,17
1998-07-13 00:00:00,AGAL,18
1998-07-14 00:00:00,AGAL,16.5
1998-07-15 00:00:00,AGAL,16.5
1998-07-16 00:00:00,AGAL,16
1998-07-20 00:00:00,AGAL,16
1998-07-21 00:00:00,AGAL,15.75
1998-07-22 00:00:00,AGAL,16
1998-07-23 00:00:00,AGAL,16
1998-07-24 00:00:00,AGAL,16
1998-07-28 00:00:00,AGAL,16.5
1998-07-29 00:00:00,AGAL,16
1998-07-30 00:00:00,AGAL,16
1998-07-31 00:00:00,AGAL,16.5
1998-08-03 00:00:00,AGAL,16.5
1998-08-06 00:00:00,AGAL,16.25
1998-08-10 00:00:00,AGAL,16
1998-08-11 00:00:00,AGAL,16
1998-08-12 00:00:00,AGAL,15.75
1998-08-13 00:00:00,AGAL,15.5
1998-08-18 00:00:00,AGAL,15
1998-08-19 00:00:00,AGAL,14.5
1998-08-20 00:00:00,AGAL,12
1998-08-21 00:00:00,AGAL,11.5
1998-08-24 00:00:00,AGAL,10.25
1998-08-25 00:00:00,AGAL,10.25
1998-08-27 00:00:00,AGAL,12
1998-08-28 00:00:00,AGAL,11
1998-08-31 00:00:00,AGAL,10.5
1998-09-02 00:00:00,AGAL,10
1998-09-03 00:00:00,AGAL,10.75
1998-09-04 00:00:00,AGAL,10
1998-09-08 00:00:00,AGAL,10.75
1998-09-09 00:00:00,AGAL,10.75
1998-09-10 00:00:00,AGAL,10.75
1998-09-11 00:00:00,AGAL,10.75
1998-09-14 00:00:00,AGAL,10.75
1998-09-15 00:00:00,AGAL,11
1998-09-16 00:00:00,AGAL,12
1998-09-17 00:00:00,AGAL,11.75
1998-09-18 00:00:00,AGAL,11.25
1998-09-24 00:00:00,AGAL,12.5
1998-09-25 00:00:00,AGAL,12.5
1998-09-28 00:00:00,AGAL,12
1998-09-29 00:00:00,AGAL,12
1998-09-30 00:00:00,AGAL,11.5
1998-10-01 00:00:00,AGAL,11.5
1998-10-02 00:00:00,AGAL,12
1998-10-09 00:00:00,AGAL,11.25
1998-10-12 00:00:00,AGAL,11.25
1998-10-13 00:00:00,AGAL,11
1998-10-15 00:00:00,AGAL,10.5
1998-10-16 00:00:00,AGAL,10.5
1998-10-20 00:00:00,AGAL,10.25
1998-10-21 00:00:00,AGAL,10.25
1998-10-26 00:00:00,AGAL,10.25
1998-10-28 00:00:00,AGAL,10
1998-10-29 00:00:00,AGAL,10
1998-11-06 00:00:00,AGAL,10
1998-11-09 00:00:00,AGAL,9.75
1998-11-11 00:00:00,AGAL,9
1998-11-12 00:00:00,AGAL,9
1998-11-16 00:00:00,AGAL,9
1998-11-17 00:00:00,AGAL,9
1998-11-18 00:00:00,AGAL,9
1998-11-19 00:00:00,AGAL,9
1998-11-23 00:00:00,AGAL,9
1998-11-24 00:00:00,AGAL,9
1998-11-25 00:00:00,AGAL,10
1998-12-02 00:00:00,AGAL,9.5
1998-12-04 00:00:00,AGAL,9
1998-12-07 00:00:00,AGAL,9
1998-12-09 00:00:00,AGAL,8.5
1998-12-10 00:00:00,AGAL,8.25
1998-12-15 00:00:00,AGAL,8.25
1998-12-17 00:00:00,AGAL,8.25
1998-01-02 00:00:00,AHCL,15
1998-01-28 00:00:00,AHCL,15
1998-03-09 00:00:00,AHCL,20
1998-03-13 00:00:00,AHCL,25
1998-03-18 00:00:00,AHCL,27
1998-03-25 00:00:00,AHCL,30
1998-01-02 00:00:00,AHOT,7.75
1998-01-05 00:00:00,AHOT,7.75
1998-01-06 00:00:00,AHOT,7.5
1998-01-07 00:00:00,AHOT,8
1998-01-08 00:00:00,AHOT,7.5
1998-01-09 00:00:00,AHOT,7.25
1998-01-13 00:00:00,AHOT,7
1998-01-15 00:00:00,AHOT,6.5
1998-01-16 00:00:00,AHOT,6.5
1998-01-19 00:00:00,AHOT,6.25
1998-01-20 00:00:00,AHOT,6.5
1998-01-21 00:00:00,AHOT,6.25
1998-01-22 00:00:00,AHOT,6
1998-01-23 00:00:00,AHOT,6
1998-01-26 00:00:00,AHOT,5.5
1998-01-27 00:00:00,AHOT,6
1998-01-28 00:00:00,AHOT,6.5
1998-01-29 00:00:00,AHOT,6.25
1998-01-30 00:00:00,AHOT,6.25
1998-02-02 00:00:00,AHOT,6.5
1998-02-03 00:00:00,AHOT,7
1998-02-06 00:00:00,AHOT,7
1998-02-09 00:00:00,AHOT,7
1998-02-11 00:00:00,AHOT,7
1998-02-12 00:00:00,AHOT,7
1998-02-13 00:00:00,AHOT,7.25
