date,symbol,open,high,low,close,volume,turnover,trades,source,source_priority,source_timestamp,raw_payload_hash,validation_status,validation_warnings,source_open,source_high,source_low,source_close,source_ohlc_invalid,ohlc_repaired,ohlc_invalid
2026-09-21,ABAN.N0000,1070.0,1070.0,1036.0,1037.5,47.0,49882.25,5.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,1070.0,1070.0,1036.0,1037.5,False,False,False
2026-09-21,AFSL.N0000,84.3,85.0,84.3,85.0,52.0,4383.6,2.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,84.3,84.3,84.3,85.0,True,True,False
2026-09-21,AEL.N0000,77.4,78.0,76.0,76.3,43955.0,3382855.9,138.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,77.4,78.0,76.0,76.3,False,False,False
2026-09-21,ACL.N0000,93.8,94.0,91.8,92.0,71555.0,6615515.4,260.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,93.8,94.0,91.8,92.0,False,False,False
2026-09-21,APLA.N0000,159.25,159.75,156.5,159.0,26214.0,4169790.25,76.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,159.25,159.75,156.5,159.0,False,False,False
2026-09-21,ACME.N0000,4.1,4.1,3.9,4.0,397218.0,1591460.2,96.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,4.1,4.1,3.9,4.0,False,False,False
2026-09-21,AGAL.N0000,52.5,52.7,50.8,52.4,6126.0,317040.2,14.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,52.5,52.7,50.8,52.4,False,False,False
2026-09-21,AGST.N0000,13.0,13.0,12.5,12.5,68634.0,869446.1,52.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,13.0,13.0,12.5,12.5,False,False,False
2026-09-21,AGST.X0000,11.8,11.8,11.0,11.2,4100.0,45999.2,9.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,11.8,11.8,11.0,11.2,False,False,False
2026-09-21,AHUN.N0000,85.5,87.0,85.5,86.0,2506.0,215635.2,21.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,85.5,87.0,85.5,86.0,False,False,False
2026-09-21,SPEN.N0000,137.75,140.0,137.75,138.5,4821.0,667919.5,13.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,137.75,140.0,137.75,138.5,False,False,False
2026-09-21,ALLI.N0000,303.25,305.0,300.75,304.0,8393.0,2551395.75,7.0,cse_trade_summary_current,10,2026-09-21,409d4aa8c4f9def65ebae20285bac7007cd9598a14f80db921bd6f41d778be3d,accepted,,303.25,305.0,300.75,304.0,False,False,False
