date,symbol,open,high,low,close,volume,turnover,trades,source,source_priority,source_timestamp,raw_payload_hash,validation_status,validation_warnings,source_open,source_high,source_low,source_close,source_ohlc_invalid,ohlc_repaired,ohlc_invalid
2026-07-03,ABAN.N0000,1155.0,1155.0,1145.5,1145.5,20.0,23095.0,3.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,1155.0,1155.0,1154.0,1145.5,True,True,False
2026-07-03,AFSL.N0000,96.5,101.5,96.1,96.5,10892.0,1051183.6,5.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,96.5,101.5,96.1,96.5,False,False,False
2026-07-03,AEL.N0000,78.0,78.9,78.0,78.2,354128.0,27678794.1,135.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,78.0,78.9,78.0,78.2,False,False,False
2026-07-03,ACL.N0000,100.0,100.5,100.0,100.0,134243.0,13427810.0,79.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,100.0,100.5,100.0,100.0,False,False,False
2026-07-03,APLA.N0000,152.75,153.75,148.25,150.75,4756.0,715082.0,40.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,152.75,153.75,148.25,150.75,False,False,False
2026-07-03,ACME.N0000,5.1,5.2,5.0,5.1,241002.0,1219318.8,48.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,5.1,5.2,5.0,5.1,False,False,False
2026-07-03,AGAL.N0000,54.2,54.4,54.0,54.0,2260.0,122078.8,12.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,54.2,54.4,54.0,54.0,False,False,False
2026-07-03,AGST.N0000,11.8,12.4,11.8,12.0,8298.0,100133.8,24.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,11.8,12.4,11.8,12.0,False,False,False
2026-07-03,AHUN.N0000,94.0,94.0,92.0,92.3,17592.0,1620480.6,32.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,94.0,94.0,92.0,92.3,False,False,False
2026-07-03,SPEN.N0000,148.75,151.75,148.0,150.25,216267.0,32235680.0,78.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,148.75,151.75,148.0,150.25,False,False,False
2026-07-03,ALLI.N0000,334.0,334.0,327.75,332.25,4749.0,1573906.25,39.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,334.0,334.0,327.75,332.25,False,False,False
2026-07-03,AFS.N0000,29.6,31.2,29.1,31.1,2210.0,66605.0,19.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,29.6,31.2,29.1,31.1,False,False,False
2026-07-03,ALUM.N0000,17.7,17.9,17.6,17.8,44749.0,793083.5,49.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,17.7,17.9,17.6,17.8,False,False,False
2026-07-03,ABL.N0000,26.8,26.8,26.6,26.7,5867.0,156918.7,30.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,26.8,26.8,26.6,26.7,False,False,False
2026-07-03,ATL.N0000,21.9,21.9,20.9,21.0,12111.0,255736.2,30.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,21.9,21.9,20.9,21.0,False,False,False
2026-07-03,ATLL.N0000,24.2,24.5,23.8,24.4,1676.0,40442.7,9.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,24.2,24.5,23.8,24.4,False,False,False
2026-07-03,TAP.N0000,33.0,33.0,32.4,32.8,12878.0,419680.4,16.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,33.0,33.0,32.4,32.8,False,False,False
2026-07-03,GREG.N0000,39.9,40.0,39.7,39.9,557.0,22223.7,11.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,39.9,40.0,39.7,39.9,False,False,False
2026-07-03,AINS.N0000,30.4,30.8,29.0,30.3,569.0,17347.2,6.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,30.4,30.8,29.0,30.3,False,False,False
2026-07-03,AAF.N0000,59.0,61.8,58.9,60.9,52088.0,3163135.9,60.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,59.0,61.8,58.9,60.9,False,False,False
2026-07-03,ASIY.N0000,13.7,13.9,13.3,13.3,72654.0,972465.1,41.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,13.7,13.9,13.3,13.3,False,False,False
2026-07-03,AHPL.N0000,51.0,51.5,50.0,50.0,5061.0,253156.5,26.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,51.0,51.5,50.0,50.0,False,False,False
2026-07-03,AMSL.N0000,17.0,17.0,16.7,16.9,48684.0,819180.6,46.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,17.0,17.0,16.7,16.9,False,False,False
2026-07-03,ASIR.N0000,38.4,38.4,37.5,37.6,47235.0,1784276.6,44.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,38.4,38.4,37.5,37.6,False,False,False
2026-07-03,AMF.N0000,52.8,53.1,52.8,53.1,1730.0,91483.4,11.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,52.8,53.1,52.8,53.1,False,False,False
2026-07-03,AGPL.N0000,16.3,16.3,16.0,16.1,11900.0,191378.0,29.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,16.3,16.3,16.0,16.1,False,False,False
2026-07-03,BPPL.N0000,19.0,19.3,18.7,19.3,23107.0,443730.9,18.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,19.0,19.3,18.7,19.3,False,False,False
2026-07-03,BFL.N0000,90.1,90.1,89.3,89.6,18436.0,1657468.0,96.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,90.1,90.1,89.3,89.6,False,False,False
2026-07-03,BALA.N0000,62.0,62.0,60.2,61.9,4962.0,298918.4,18.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,62.0,62.0,60.2,61.9,False,False,False
2026-07-03,BRR.N0000,19.5,21.8,19.5,21.7,10201.0,220949.8,8.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,19.5,21.8,19.5,21.7,False,False,False
2026-07-03,BERU.N0000,3.1,3.2,3.0,3.1,496187.0,1537569.8,25.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,3.1,3.2,3.0,3.1,False,False,False
2026-07-03,BOGA.N0000,147.0,148.25,145.0,145.25,17997.0,2619942.5,48.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,147.0,148.25,145.0,145.25,False,False,False
2026-07-03,BOPL.N0000,71.4,71.4,70.5,71.0,562.0,39897.8,4.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,71.4,71.4,70.5,71.0,False,False,False
2026-07-03,BRWN.N0000,147.25,148.5,147.25,148.25,1557.0,230417.0,19.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,147.25,148.5,147.25,148.25,False,False,False
2026-07-03,BIL.N0000,5.8,5.8,5.6,5.7,277879.0,1575755.2,95.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,5.8,5.8,5.6,5.7,False,False,False
2026-07-03,BUKI.N0000,894.0,894.0,869.5,869.5,42.0,36564.0,6.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,894.0,894.0,870.0,869.5,True,True,False
2026-07-03,COLO.N0000,40.0,40.5,39.5,39.5,1796.0,71125.5,17.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,40.0,40.5,39.5,39.5,False,False,False
2026-07-03,CTHR.N0000,545.0,545.0,544.0,545.0,80.0,43590.0,9.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,545.0,545.0,544.0,545.0,False,False,False
2026-07-03,CTLD.N0000,39.5,40.0,38.9,39.1,140.0,5475.0,4.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,39.5,40.0,38.9,39.1,False,False,False
2026-07-03,CWM.N0000,41.0,41.9,40.5,41.0,11906.0,485150.1,73.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,41.0,41.9,40.5,41.0,False,False,False
2026-07-03,CSLK.N0000,12.1,12.4,12.1,12.3,24928.0,306534.7,27.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,12.1,12.4,12.1,12.3,False,False,False
2026-07-03,CALC.U0000,13.5,13.5,13.2,13.2,5.0,67.5,1.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,13.5,13.5,13.5,13.2,True,True,False
2026-07-03,CALI.U0000,13.8,13.8,13.8,13.8,2000.0,27600.0,2.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,13.8,13.8,13.8,13.8,False,False,False
2026-07-03,CALU.U0000,10.0,10.1,10.0,10.1,455.0,4595.0,4.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,10.0,10.1,10.0,10.1,False,False,False
2026-07-03,CALH.N0000,14.2,14.2,13.9,14.0,30415.0,425587.6,40.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,14.2,14.2,13.9,14.0,False,False,False
2026-07-03,CALT.N0000,52.2,52.4,51.8,52.2,10267.0,534949.3,48.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,52.2,52.4,51.8,52.2,False,False,False
2026-07-03,CARG.N0000,640.0,640.0,638.0,639.75,436.0,278978.0,36.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,640.0,640.0,638.0,639.75,False,False,False
2026-07-03,CBNK.N0000,8.1,8.1,7.9,8.0,728592.0,5828259.1,127.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,8.1,8.1,7.9,8.0,False,False,False
2026-07-03,CABO.N0000,201.25,201.25,201.0,201.0,100.0,20110.0,3.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,201.25,201.25,201.0,201.0,False,False,False
2026-07-03,CARS.N0000,754.75,779.75,754.75,763.0,158.0,120563.75,9.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,754.75,779.75,754.75,763.0,False,False,False
2026-07-03,CFIN.N0000,232.0,232.0,230.0,230.25,4371.0,1009173.5,41.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,232.0,232.0,230.0,230.25,False,False,False
2026-07-03,CIND.N0000,224.0,224.0,224.0,224.0,125.0,28000.0,4.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,224.0,224.0,224.0,224.0,False,False,False
2026-07-03,CINS.X0000,1525.25,1595.75,1525.25,1595.75,10.0,15880.25,3.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,1525.25,1595.0,1525.25,1595.75,True,True,False
2026-07-03,CINS.N0000,2999.0,3074.0,2999.0,2999.25,902.0,2705248.0,2.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,2999.0,3074.0,2999.0,2999.25,False,False,False
2026-07-03,CCS.N0000,131.0,131.75,129.75,130.0,1622787.0,210991358.25,396.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,131.0,131.75,129.75,130.0,False,False,False
2026-07-03,GRAN.N0000,491.0,491.0,482.5,482.5,17971.0,8715989.75,43.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,491.0,491.0,482.5,482.5,False,False,False
2026-07-03,GUAR.N0000,234.5,234.5,228.0,228.0,1842.0,421944.0,11.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,234.5,234.5,228.0,228.0,False,False,False
2026-07-03,CHL.N0000,64.4,64.6,62.3,64.5,1917.0,123485.1,17.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,64.4,64.6,62.3,64.5,False,False,False
2026-07-03,CHL.X0000,50.9,50.9,48.2,49.3,1801.0,89773.0,17.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,50.9,50.9,48.2,49.3,False,False,False
2026-07-03,CHOT.N0000,32.2,32.2,32.2,32.2,240.0,7728.0,1.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,32.2,32.2,32.2,32.2,False,False,False
2026-07-03,CINV.N0000,105.75,105.75,104.0,105.5,10978.0,1152979.25,24.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,105.75,105.75,104.0,105.5,False,False,False
2026-07-03,KZOO.N0000,9.7,9.9,9.6,9.6,188475.0,1813216.6,80.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,9.7,9.9,9.6,9.6,False,False,False
2026-07-03,CTBL.N0000,11.2,11.6,11.2,11.2,10546.0,118275.6,10.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,11.2,11.6,11.2,11.2,False,False,False
2026-07-03,CTC.N0000,1805.0,1805.0,1799.5,1805.0,3261.0,5881828.5,73.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,1805.0,1805.0,1799.5,1805.0,False,False,False
2026-07-03,CHMX.N0000,162.0,162.0,162.0,162.0,1000.0,162000.0,5.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,162.0,162.0,162.0,162.0,False,False,False
2026-07-03,LLUB.N0000,201.0,201.75,200.0,200.25,36887.0,7409181.75,119.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,201.0,201.75,200.0,200.25,False,False,False
2026-07-03,CWL.N0000,19.0,19.8,19.0,19.2,3245.0,62342.0,34.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,19.0,19.8,19.0,19.2,False,False,False
2026-07-03,CIC.X0000,25.8,25.9,25.5,25.8,172307.0,4409491.9,74.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,25.8,25.9,25.5,25.8,False,False,False
2026-07-03,CIC.N0000,31.6,31.6,31.1,31.5,140769.0,4432336.8,106.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,31.6,31.6,31.1,31.5,False,False,False
2026-07-03,CDB.X0000,33.9,34.1,33.6,33.9,44072.0,1495568.1,77.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,33.9,34.1,33.6,33.9,False,False,False
2026-07-03,CDB.N0000,42.9,42.9,42.0,42.5,5276.0,224174.0,14.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,42.9,42.9,42.0,42.5,False,False,False
2026-07-03,REEF.N0000,4.3,4.3,4.0,4.1,371858.0,1524146.8,30.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,4.3,4.3,4.0,4.1,False,False,False
2026-07-03,COOP.N0000,3.9,3.9,3.7,3.8,61222.0,231962.7,26.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,3.9,3.9,3.7,3.8,False,False,False
2026-07-03,PHAR.N0000,171.0,176.0,170.0,170.0,2029.0,345098.25,13.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,171.0,176.0,170.0,170.0,False,False,False
2026-07-03,DOCK.N0000,129.5,129.5,128.0,128.5,27534.0,3534774.0,82.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,129.5,129.5,128.0,128.5,False,False,False
2026-07-03,CIT.N0000,424.0,424.0,420.0,420.0,110.0,46240.0,2.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,424.0,424.0,420.0,420.0,False,False,False
2026-07-03,CLND.N0000,54.7,55.9,54.0,55.6,100772.0,5499378.6,48.0,cse_trade_summary_current,10,2026-07-03,a11b2d787c9202be6f2af00cb90a784b434c15ed6e40ed2530d25fc4537d3e7e,accepted,,54.7,55.9,54.0,55.6,False,False,False
