date,symbol,open,high,low,close,volume,turnover,trades,source,source_priority,source_timestamp,raw_payload_hash,validation_status,validation_warnings,source_open,source_high,source_low,source_close,source_ohlc_invalid,ohlc_repaired,ohlc_invalid
2026-09-08,ABAN.N0000,1075.0,1080.0,1060.0,1063.25,206.0,220675.0,10.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,1075.0,1080.0,1060.0,1063.25,False,False,False
2026-09-08,AEL.N0000,79.8,80.0,79.1,79.9,388840.0,31039933.7,143.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,79.8,80.0,79.1,79.9,False,False,False
2026-09-08,ACL.N0000,98.4,98.5,97.5,97.5,252300.0,24716053.5,97.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,98.4,98.5,97.5,97.5,False,False,False
2026-09-08,APLA.N0000,169.0,172.0,166.75,168.5,82651.0,14020422.0,231.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,169.0,172.0,166.75,168.5,False,False,False
2026-09-08,ACME.N0000,4.3,4.3,4.1,4.1,325431.0,1358430.9,71.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,4.3,4.3,4.1,4.1,False,False,False
2026-09-08,AGAL.N0000,48.0,50.0,47.4,49.1,41655.0,2014220.3,45.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,48.0,50.0,47.4,49.1,False,False,False
2026-09-08,AGST.N0000,13.6,13.6,13.3,13.5,645726.0,8717201.8,61.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,13.6,13.6,13.3,13.5,False,False,False
2026-09-08,AHUN.N0000,88.4,88.4,87.0,87.2,25451.0,2227589.9,79.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,88.4,88.4,87.0,87.2,False,False,False
2026-09-08,SPEN.N0000,140.0,142.5,140.0,140.0,13274.0,1859121.0,30.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,140.0,142.5,140.0,140.0,False,False,False
2026-09-08,ALLI.N0000,302.25,304.75,302.25,302.25,4850.0,1465997.75,14.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,302.25,304.75,302.25,302.25,False,False,False
2026-09-08,AFS.N0000,27.5,29.7,27.5,28.9,64822.0,1864282.6,74.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,27.5,29.7,27.5,28.9,False,False,False
2026-09-08,ALUM.N0000,16.9,16.9,16.6,16.8,77900.0,1302684.5,65.0,cse_trade_summary_current,10,2026-09-08,007c9508024f50fd883177b8b3fe345ec73e8265e1ea4956e17e7342d9755726,accepted,,16.9,16.9,16.6,16.8,False,False,False
