Beta Values for the Period from 01st October to 31st December  2014 ,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KHL,1.5376,KHL,1.29075156
KOTA,0.656685714,KOTA,0.565988313
KVAL,0.026285714,KVAL,-0.25307273
KZOO,2.56685714,KZOO,2.43078782
LALU,3.64937142,LALU,3.22647592
LCEM,6.36685714,LCEM,5.63731613
LCEY,1.09234285,LCEY,0.731210961
LDEV,1.70057142,LDEV,1.31694539
LFIN,1.80982857,LFIN,1.49989925
LGL,1.35017142,LGL,0.955470481
LHCL,1.73462857,LHCL,1.35361676
LHL,-0.0464,LHL,0.18134193
LIOC,2.40685714,LIOC,1.89945597
LION,0.216914285,LION,0.346766068
LITE,1.09942857,LITE,0.637316139
LLMP,0.915428571,LLMP,0.836792262
LLUB,0.818057142,LLUB,0.797904493
LMF,-0.04868571,LMF,0.024984888
LOFC,0.908114285,LOFC,0.622808785
LOLC,1.70102857,LOLC,1.54422728
LPRT,1.32868571,LPRT,0.677815837
LVEN,1.45348571,LVEN,1.32016925
LWL,1.60205714,LWL,1.31130364
MADU,1.09302857,MADU,0.747934716
MAL,1.93897142,MAL,1.72153939
MARA,1.45714285,MARA,0.894418698
MASK,1.408,MASK,1.31654241
MBSL,2.03611428,MBSL,1.76425549
MEL,1.74674285,MEL,1.1505138
MERC,0,MERC,0
MFL,3.79977142,MFL,3.06991738
MGT,1.56297142,MGT,1.30908724
MHDL,0.650971428,MHDL,0.208140237
MIRA,0.553142857,MIRA,0.518436429
MORI,2.21828571,MORI,1.81422526
MPRH,3.22331428,MPRH,2.57001813
MRH,1.02331428,MRH,0.714688696
MSL,-0.03657142,MSL,-0.0515817
MULL,1.25622857,MULL,1.11686479
NAMU,0.520457142,NAMU,0.495466451
NDB,1.1072,NDB,1.09611122
NEH,1.3328,NEH,1.34313923
NEST,0.814628571,NEST,0.677815837
NHL,0.578285714,NHL,0.476929276
NTB,1.74194285,NTB,1.67116663
ODEL,1.37897142,ODEL,0.797098529
OFEQ,0.477942857,OFEQ,0.655651823
OGL,1.80891428,OGL,1.02357445
ONAL,0.978514285,ONAL,0.793673181
ORIN,1.03085714,ORIN,0.678218819
OSEA,1.80777142,OSEA,1.54664517
PABC,2.78651428,PABC,2.61857747
PALM,0.782171428,PALM,0.743098932
PAP,1.04937142,PAP,0.774128551
PARA,-0.77874285,PARA,-1.133387
PARQ,1.81325714,PARQ,1.49969776
PCH,0.440457142,PCH,0.736651219
PCHH,2.51977142,PCHH,1.91658271
PCP,2.50765714,PCP,2.33769897
PDL,1.38651428,PDL,1.7279871
PEG,1.22445714,PEG,0.797501511
PHAR,1.56365714,PHAR,1.25428168
PLC,2.0816,PLC,1.80354624
PMB,0.768,PMB,0.684465041
RAL,1.81348571,RAL,1.34918396
RCL,1.52091428,RCL,1.31754986
REEF,1.45737142,REEF,1.22667741
REG,2.24891428,REG,1.92182147
RENU,1.14628571,RENU,0.706830546
REXP,2.01988571,REXP,1.90872456
RFL,1.65805714,RFL,1.46604876
RGEM,0.120685714,RGEM,-0.2583115
RHL,1.10902857,RHL,1.23655047
RHTL,1.63451428,RHTL,1.43441466
RICH,0.948571428,RICH,0.956477936
RPBH,0.4224,RPBH,0.344952649
RWSL,2.28297142,RWSL,1.7684868
SAMP,0.952,SAMP,0.94741084
SCAP,2.65234285,SCAP,2.14789441
SDB,1.57668571,SDB,1.60548055
SELI,-0.72114285,SELI,-1.0469474
SEMB,0.783085714,SEMB,0.858956276
SERV,2.27954285,SERV,2.05802941
SEYB,1.42537142,SEYB,1.3796091
SFCL,0,SFCL,0
SFIN,2.42285714,SFIN,2.10276042
SFL,0.223085714,SFL,0.114446907
SFS,1.34171428,SFS,1.08764859
