Beta Values for the Period from 01st  July  to 30th September 2017,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KVAL,0.625722543,KVAL,-0.26628194
KZOO,7.10260115,KZOO,1.19291014
LALU,1.04479768,LALU,0.897774113
LAMB,-0.04046242,LAMB,0.639736191
LCEM,8.68786127,LCEM,5.67353668
LCEY,3.97254335,LCEY,2.95465787
LDEV,0.528901734,LDEV,4.53091508
LFIN,0.939306358,LFIN,0.660346248
LGL,1.29479768,LGL,0.708985985
LHCL,1.85693641,LHCL,1.26545754
LHL,0.400289017,LHL,0.052761747
LIOC,0.605491329,LIOC,0.635614179
LION,1.4017341,LION,0.708161582
LITE,0.28468208,LITE,0.727122835
LLMP,1.15606936,LLMP,0.573784006
LLUB,2.69364161,LLUB,2.59604286
LMF,0.296242774,LMF,0.117065127
LOFC,2.35260115,LOFC,1.09563066
LOLC,1.68930635,LOLC,1.13685078
LPRT,0.125722543,LPRT,0.239076669
LVEN,0.453757225,LVEN,0.11788953
LWL,1.09248554,LWL,0.187963726
MADU,2.16040462,MADU,0.774113767
MAL,3.2384393,MAL,1.61088211
MARA,2.25,MARA,1.40890354
MASK,1.64161849,MASK,0.741137675
MBSL,0.88150289,MBSL,-0.05853256
MEL,-0.3468208,MEL,-1.602638
MELS,1.99132947,MELS,1.56553998
MERC,0,MERC,0
MFL,2.62138728,MFL,1.788953
MGT,0.958092485,MGT,0.595218466
MHDL,0.869942196,MHDL,-0.07666941
MORI,0.380057803,MORI,-0.75432811
MRH,-1.0982658,MRH,-0.34295136
MSL,0.505780346,MSL,0.408903544
MULL,0.981213872,MULL,2.16570486
NAMU,2.14884393,NAMU,0.544105523
NDB,1.46531791,NDB,1.5375103
NEH,0.452312138,NEH,0.245671887
NEST,0.579479768,NEST,0.619126133
NHL,0.630057803,NHL,0.35366859
NIFL,-0.29624277,NIFL,0.070898598
NTB,0.378612716,NTB,0.567188788
ODEL,0.183526011,ODEL,-0.35449299
OFEQ,2.59104046,OFEQ,2.20115416
ONAL,1.13150289,ONAL,1.00494641
OSEA,1.0867052,OSEA,0.440230832
PABC,1.92774566,PABC,1.05276174
PALM,-0.43497109,PALM,-0.29183841
PAP,0.933526011,PAP,-0.12943116
PARA,-0.43497109,PARA,-0.02720527
PARQ,0.761560693,PARQ,0.818631492
PCH,16.7485549,PCH,12.9266281
PCHH,-1.6806358,PCHH,-2.8573784
PCP,12.8078034,PCP,22.6685902
PDL,1.75578034,PDL,0.955482275
PEG,1.12283236,PEG,0.723000824
PHAR,-1.4190751,PHAR,-1.6372629
PINS,0.89450867,PINS,0.661995053
PLC,0.091040462,PLC,0.219291014
PMB,3.20809248,PMB,2.33223413
RAL,-0.22543352,RAL,-1.0230832
RCL,0.91184971,RCL,0.22176422
REEF,1.50867052,REEF,0.730420445
REG,-0.40462427,REG,-0.41467436
RENU,0.108381502,RENU,-0.24896949
REXP,0.232658959,REXP,0.362737015
RFL,0.673410404,RFL,0.613355317
RGEM,-0.85404624,RGEM,-0.31492168
RHL,1.06647398,RHL,-0.9670239
RHTL,-0.41618497,RHTL,-0.58037922
RICH,1.79768786,RICH,0.020610057
RIL,0.645953757,RIL,0.253091508
RPBH,0.076589595,RPBH,1.61088211
RWSL,0.073699421,RWSL,-0.58862324
SAMP,0.092485549,SAMP,0.466611706
SCAP,-0.14161849,SCAP,-0.79967023
SDB,0.791907514,SDB,0.54657873
SELI,1.53323699,SELI,1.03462489
SEMB,-1.6112716,SEMB,-3.1393239
SERV,0.897398843,SERV,0.896125309
SEYB,1.05057803,SEYB,0.625721352
SFCL,0,SFCL,0
SFIN,0.559248554,SFIN,0.239901071
SFL,2.68063583,SFL,0.83594394
SFS,2.0433526,SFS,0.159934047
SHAL,0,SHAL,0
SHAW,2.03612716,SHAW,0.831821929
SHL,0.998554913,SHL,0.54657873
SHOT,0.569364161,SHOT,-0.01566364
SIGV,1.5101156,SIGV,0.874690849
SIL,-0.25289017,SIL,0.251442704
SING,-0.24710982,SING,0.038746908
SINH,-0.79913294,SINH,-0.40972794
SINI,2.03757225,SINI,0.583676834
SINS,1.85549132,SINS,-0.09563066
SIRA,1.0433526,SIRA,1.06924979
SLND,0,SLND,0
SLTL,1.17485549,SLTL,-0.02802967
SMOT,-0.36994219,SMOT,0.671063478
SOY,-0.27456647,SOY,-0.19043693
SPEN,-0.06791907,SPEN,0.18961253
STAF,0.453757225,STAF,1.03957131
SUN,0.768786127,SUN,-0.18961253
SWAD,-0.08959537,SWAD,-0.10552349
TAFL,1.44075144,TAFL,0.990107172
TAJ,-0.44364161,TAJ,-0.80131904
TANG,-0.42196531,TANG,-1.4204451
TAP,3.05202312,TAP,0.751854905
TESS,3.30202312,TESS,3.64798021
TFC,0.940751445,TFC,1.20197856
TFIL,1.83236994,TFIL,0.225886232
TILE,-0.31358381,TILE,-0.33800494
TJL,-0.00578034,TJL,0.115416323
TKYO,1.5317919,TKYO,1.04616652
TPL,1.23265895,TPL,0.446826051
TRAN,1.91907514,TRAN,0.79307502
TSML,1.03034682,TSML,0.530915086
TYRE,2.21820809,TYRE,1.1805441
UAL,0.731213872,UAL,0.656224237
UBC,0.485549132,UBC,-0.08491343
UCAR,0.39884393,UCAR,0.577081615
UDPL,3.50722543,UDPL,0.247320692
UML,1.48554913,UML,0.770816158
VFIN,1.56791907,VFIN,0.709810387
VLL,0.842485549,VLL,0.402308326
VONE,1.04479768,VONE,0.099752679
VPEL,1.04768786,VPEL,0.655399835
WAPO,2.35404624,WAPO,1.86892003
WATA,0.64450867,WATA,0.073371805
YORK,3.00289017,YORK,2.45836768
