Beta Values for the Period from 01st April to 30th June 2015,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,1.66302652,AAF,1.48344748
AAIC,0.462558502,AAIC,0.150114155
ABAN,-0.02496099,ABAN,-0.33276255
ABL,1.40795631,ABL,1.05136986
ACAP,1.81435257,ACAP,1.20091324
ACL,0.653666146,ACL,0.356164383
ACME,0.920436817,ACME,0.667808219
AEL,2.39079563,AEL,2.06107305
AFSL,2.16302652,AFSL,1.65753424
AGAL,-0.53666146,AGAL,0.123287671
AGST,0.388455538,AGST,0.617009132
AHPL,1.59594383,AHPL,0.792808219
AHUN,0.910296411,AHUN,0.785958904
AINS,0.849453978,AINS,0.378424657
AINV,1.74882995,AINV,1.39611872
ALHP,1.01872074,ALHP,1.27739726
ALLI,0.161466458,ALLI,0.144977168
ALUF,1.61934477,ALUF,0.642694063
ALUM,0.939937597,ALUM,0.784817351
AMCL,0,AMCL,0
AMF,0.060842433,AMF,0.312785388
AMSL,0.664586583,AMSL,0.634703196
APLA,1.48829953,APLA,1.76141552
ARPI,0.028081123,ARPI,0.20262557
ASCO,3.29797191,ASCO,2.48458904
ASHO,-0.33463338,ASHO,-0.4469178
ASIR,0.55226209,ASIR,0.279109589
ASIY,0.339313572,ASIY,0.252853881
ASPH,0.33151326,ASPH,0.260844748
ASPM,0,ASPM,0
ATL,0.239469578,ATL,0.171232876
AUTO,0.205928237,AUTO,0.484018264
BALA,0.595943837,BALA,0.78196347
BBH,1.09906396,BBH,0.331621004
BERU,2.47581903,BERU,1.67009132
BFL,0.717628705,BFL,0.452054794
BIL,0.414196567,BIL,0.458904109
BLI,-2.776911,BLI,-1.625
BLUE,0.968798751,BLUE,1.00742009
BOGA,3.21606864,BOGA,2.39726027
BOPL,1.76209048,BOPL,1.7402968
BREW,3.81123244,BREW,2.2283105
BRR,4.1450858,BRR,4.12842465
BRWN,1.0101404,BRWN,0.594178082
BUKI,0.521060842,BUKI,0.855022831
CABO,0.163026521,CABO,0.032534246
CALF,2.72932917,CALF,1.16038812
CARE,0.960998439,CARE,0.495433789
CARG,0.460998439,CARG,0.029109589
CARS,0.752730109,CARS,1.05422374
CCS,0.28627145,CCS,-0.40696347
CDB,1.31747269,CDB,0.606164383
CERA,-0.23244929,CERA,-0.14954337
CFI,-0.1700468,CFI,0.07762557
CFIN,-0.05460218,CFIN,0.079337899
CFL,1.58970358,CFL,1.05422374
CFLB,0.627145085,CFLB,0.428082191
CFT,-0.7901716,CFT,-0.50057077
CFVF,5.2051482,CFVF,3.79623287
CHL,5.33307332,CHL,4.3892694
CHMX,0.605304212,CHMX,0.057648401
CHOT,1.475039,CHOT,0.421232876
CHOU,3.73556942,CHOU,3.20776255
CIC,0.074882995,CIC,0.102739726
CIFL,0.945397815,CIFL,2.19406392
CIND,-0.10920436,CIND,0.003424657
CINS,-0.01092043,CINS,-1.0736301
CINV,1.04056162,CINV,0.404680365
CIT,-0.2901716,CIT,0.198630136
CITH,0.471918876,CITH,0.001712328
CITK,2.08112324,CITK,2.02054794
CITW,1.85179407,CITW,1.74828767
CLC,3.35569422,CLC,1.70547945
CLND,1.91731669,CLND,1.58732876
CLPL,1.03198127,CLPL,0.940068493
