Beta Values for the Period from 01st  July  to 30th September 2016,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,1.23622047,AAF,0.798548868
AAIC,2.89685039,AAIC,1.88390951
ABAN,0.408661417,ABAN,0.530089628
ABL,0.619685039,ABL,0.707212974
ACAP,3.24960629,ACAP,2.29278702
ACL,5.69921259,ACL,2.60734101
ACME,0.637795275,ACME,0.152368758
AEL,1.42204724,AEL,1.09133589
AFSL,1.78503937,AFSL,1.33717456
AGAL,-0.24488188,AGAL,-0.02560819
AGST,-2.2795275,AGST,-1.1574903
AHPL,2.78188976,AHPL,1.83696116
AHUN,0.22519685,AHUN,0.211694408
AINS,1.07244094,AINS,0.692274861
AINV,3.37952755,AINV,2.25352112
ALHP,1.07795275,ALHP,1.40204865
ALLI,1.83543307,ALLI,0.782757148
ALUF,1.32913385,ALUF,1.67733674
ALUM,1.35590551,ALUM,1.05036278
AMCL,0,AMCL,0
AMF,0.83543307,AMF,0.612889457
AMSL,0.664566929,AMSL,0.30132309
APLA,2.08976377,APLA,1.10670081
ARPI,0.95511811,ARPI,0.406316688
ASCO,1.77322834,ASCO,1.4477166
ASHO,0.403937007,ASHO,0.284677763
ASIR,0.944881889,ASIR,0.638070849
ASIY,1.37795275,ASIY,0.360221937
ASPH,0.286614173,ASPH,0.192915066
ASPM,0,ASPM,0
ATL,0.174803149,ATL,-2.2829705
ATLL,0.636220472,ATLL,0.851472471
AUTO,-0.69370078,AUTO,-0.29278702
BALA,2.04015748,BALA,1.16431924
BBH,2.76771653,BBH,2.58429364
BERU,1.86614173,BERU,1.4349125
BFL,1.8015748,BFL,0.939393939
BFN,1.99606299,BFN,1.5399061
BIL,-0.16929133,BIL,-0.9876227
BLI,1.8543307,BLI,1.45881348
BLUE,0.5503937,BLUE,1.13743064
BOGA,1.51102362,BOGA,0.859154929
BOPL,0.077952755,BOPL,0.116944088
BREW,-0.24645669,BREW,-0.09090909
BRR,-0.27559055,BRR,-1.0448143
BRWN,1.2007874,BRWN,0.948356807
BUKI,0.769291338,BUKI,0.426803243
CABO,0.630708661,CABO,0.122919334
CALF,0.862204724,CALF,0.583866837
CARE,-0.49370078,CARE,-0.52624839
CARG,0.796850393,CARG,0.254801536
CARS,-0.08661417,CARS,-0.29662825
CCS,1.88740157,CCS,1.43405889
CDB,0.8,CDB,0.204438753
CERA,-0.34409448,CERA,-0.17370892
CFI,1.60708661,CFI,1.41997439
CFIN,-0.74409448,CFIN,0.847204438
CFL,-0.96771653,CFL,-0.04139991
CFLB,1.02362204,CFLB,0.604780196
CFT,1.94960629,CFT,1.24071702
CFVF,0.517322834,CFVF,-0.10883482
CHL,-0.28503937,CHL,-0.17797695
CHMX,-0.74094488,CHMX,-0.32266325
CHOT,-0.5519685,CHOT,-0.74007682
CHOU,2.20866141,CHOU,1.29534784
CIC,1.11181102,CIC,1.03883909
CIFL,2.53700787,CIFL,1.8169014
CIND,-0.28740157,CIND,0.244985061
CINS,-0.0031496,CINS,-0.11694408
CINV,2.48503937,CINV,1.71916346
CIT,0.356692913,CIT,0.0921895
CITH,0.426771653,CITH,0.016218523
CITK,3.06062992,CITK,1.22663252
CITW,1.84960629,CITW,0.637644046
CLC,1.23858267,CLC,0.897994024
CLND,2.2527559,CLND,1.59581732
CLPL,2.03307086,CLPL,1.14682031
COCO,1.21338582,COCO,0.846777635
COCR,-0.51653543,COCR,-0.31498079
COLO,-0.06850393,COLO,0.049509176
COMB,1.45905511,COMB,1.23943661
COMD,-1.531496,COMD,-0.81391378
