Beta Values for the Period from 01st July to 30th September 2015,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KGAL,1.11428571,KGAL,1.29083564
KHC,0.888850174,KHC,0.773289573
KHL,1.10174216,KHL,0.879575864
KOTA,0.592334494,KOTA,0.090381216
KVAL,0.459581881,KVAL,0.542792224
KZOO,-0.85400696,KZOO,-0.70032819
LALU,0.690592334,LALU,0.650593284
LCEM,3.08675958,LCEM,2.31608179
LCEY,1.30801393,LCEY,1.02827568
LDEV,0.881533101,LDEV,0.649583438
LFIN,0.447038327,LFIN,0.864680636
LGL,1.21010452,LGL,0.831860641
LHCL,1.76271777,LHCL,1.33476394
LHL,0.096167247,LHL,0.103509214
LIOC,2.54529616,LIOC,1.94698308
LION,0.551219512,LION,0.337541024
LITE,0.853310104,LITE,0.743246654
LLMP,0.875609756,LLMP,0.432466548
LLUB,1.04320557,LLUB,0.967684928
LMF,0.759581881,LMF,0.358242867
LOFC,1.97700348,LOFC,1.45720777
LOLC,2.05540069,LOLC,1.6884625
LPRT,0.764111498,LPRT,0.347639484
LVEN,0.955052264,LVEN,0.220398889
LWL,1.09651567,LWL,0.895228477
MADU,1.63205574,MADU,1.25624842
MAL,1.7250871,MAL,1.49129007
MARA,1.27979094,MARA,1.25321888
MASK,0.402090592,MASK,0.266851805
MBSL,1.85818815,MBSL,1.42236808
MEL,0.408362369,MEL,0.268366574
MERC,0,MERC,0
MFL,1.50034843,MFL,1.14794243
MGT,1.3609756,MGT,1.12395859
MHDL,-0.48188153,MHDL,-0.66599343
MORI,-0.51881533,MORI,-0.47740469
MPRH,1.44738675,MPRH,1.01035092
MRH,1.99337979,MRH,1.58545821
MSL,0.789198606,MSL,0.756879575
MULL,0.357491289,MULL,0.259025498
NAMU,0.343554006,NAMU,0.108558444
NDB,1.14006968,NDB,1.05049229
NEH,-0.03902439,NEH,-0.22746781
NEST,0.408362369,NEST,0.175965665
NHL,-0.10627177,NHL,0.199192123
NTB,1.33240418,NTB,1.11890936
ODEL,1.16898954,ODEL,0.449381469
OFEQ,-0.62125435,OFEQ,-0.78212572
OGL,0.725087108,OGL,0.53547084
ONAL,0.509407665,ONAL,0.188841201
