Foreign Holding as at 31st December 2025,,,,
COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
BALA,N,0000,BALANGODA  PLANTATIONS  PLC,197376
BBH,N,0000,BROWNS BEACH HOTELS PLC,13173
BERU,N,0000,BERUWALA RESORTS PLC,97119
BFL,N,0000,BAIRAHA FARMS PLC,1176695
BFN,N,0000,ORIENT FINANCE PLC,592821
BIL,N,0000,BROWNS INVESTMENTS PLC,56781195
BLI,N,0000,BIMPUTH LANKA INVESTMENTS PLC,3910
BLUE,N,0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,337312227
BLUE,X,0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,1933058
BOGA,N,0000,BOGALA GRAPHITE LANKA PLC,82122888
BOPL,N,0000,BOGAWANTALAWA TEA ESTATES PLC,144332
BPPL,N,0000,B P P L HOLDINGS PLC ,147356
BREW,N,0000,CEYLON BEVERAGE HOLDINGS PLC,2997088
BRR,N,0000,BANSEI ROYAL RESORTS HIKKADUWA PLC,27398145
BRWN,N,0000,BROWN & COMPANY PLC,2329969
BUKI,N,0000,BUKIT DARAH PLC,28922736
CABO,N,0000,CARGO BOAT DEVELOPMENT COMPANY PLC,102572
CALF,N,0000,DIALOG FINANCE PLC,140609
CALH,N,0000,CAPITAL ALLIANCE HOLDINGS PLC,510794
CALT,N,0000,CAPITAL ALLIANCE PLC,194818
CARE,N,0000,PRINTCARE PLC,713758
CARG,N,0000,CARGILLS (CEYLON) PLC,21289330
CARS,N,0000,CARSON CUMBERBATCH PLC,44268571
CBNK,N,0000,CARGILLS BANK PLC,28474370
CCS,N,0000,CEYLON COLD STORES PLC,61896163
CDB,N,0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,21168
CDB,X,0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,302082
CERA,N,0000,LANKA CERAMIC PLC,839
CFI,N,0000,COLOMBO FORT INVESTMENTS PLC,121134
CFIN,N,0000,CENTRAL FINANCE COMPANY PLC,35294186
CFLB,N,0000,THE COLOMBO FORT LAND AND BUILDING PLC,97187
CFVF,N,0000,FIRST CAPITAL HOLDINGS PLC,1411277
CHL,N,0000,CEYLON HOSPITALS PLC,106888
CHL,X,0000,CEYLON HOSPITALS PLC,246156
CHMX,N,0000,CHEMANEX PLC,136224
CHOT,N,0000,CEYLON HOTELS CORPORATION PLC,6564107
CHOU,N,0000,CITY HOUSING & REAL ESTATE COMPANY PLC,42658
CIC,N,0000,C I C HOLDINGS PLC,28391311
CIC,X,0000,C I C HOLDINGS PLC,12428010
CIND,N,0000,CENTRAL INDUSTRIES PLC,116645
CINS,N,0000,CEYLINCO HOLDINGS PLC,6536391
CINS,X,0000,CEYLINCO HOLDINGS PLC,1709905
CINV,N,0000,CEYLON INVESTMENT PLC,1322523
CIT,N,0000,COLOMBO INVESTMENT TRUST PLC,76648
CITH,N,0000,HIKKADUWA BEACH RESORT PLC,739315
CITW,N,0000,WASKADUWA BEACH RESORT PLC,687978
CLND,N,0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,68117305
COCO,N,0000,RENUKA FOODS PLC,29336562
COCO,X,0000,RENUKA FOODS PLC,546806
COCR,N,0000,COMMERCIAL CREDIT AND FINANCE PLC,97885999
COLO,N,0000,C M HOLDINGS PLC,1787893
COMB,N,0000,COMMERCIAL BANK OF CEYLON PLC,275021393
COMB,X,0000,COMMERCIAL BANK OF CEYLON PLC,3630929
COMD,N,0000,COMMERCIAL DEVELOPMENT COMPANY PLC,6492
CONN,N,0000,HAYLEYS LEISURE PLC,301150
COOP,N,0000,CO-OPERATIVE INSURANCE COMPANY PLC,289550
CPRT,N,0000,CEYLON PRINTERS PLC,386941
CRL,N,0000,SOFTLOGIC FINANCE PLC,252200
CSD,N,0000,SEYLAN DEVELOPMENTS PLC,916797
CSF,N,0000,NATION LANKA FINANCE PLC,921497907
CSLK,N,0000,CABLE SOLUTIONS PLC,452305
CTBL,N,0000,CEYLON TEA BROKERS PLC,163591
CTC,N,0000,CEYLON TOBACCO COMPANY PLC,4326196
CTEA,N,0000,DILMAH CEYLON TEA COMPANY PLC,196930
CTHR,N,0000,C T HOLDINGS PLC,10707761
CTLD,N,0000,C T LAND DEVELOPMENT PLC,818461
CWL,N,0000,CHRISSWORLD PLC,89490
CWM,N,0000,C. W. MACKIE PLC,218255
DFCC,N,0000,DFCC BANK PLC,62955502
DIAL,N,0000,DIALOG AXIATA PLC,8516159590
DIMO,N,0000,DIESEL & MOTOR ENGINEERING PLC,102381
DIPD,N,0000,DIPPED PRODUCTS PLC,5602814
DIST,N,0000,DISTILLERIES COMPANY OF SRI LANKA PLC,8585645
DOCK,N,0000,COLOMBO DOCKYARD PLC,36835469
DPL,N,0000,DANKOTUWA PORCELAIN PLC,345708
EAST,N,0000,EAST WEST PROPERTIES PLC,331861
EBCR,N,0000,E B CREASY & COMPANY PLC,1309800
ECL,N,0000,E - CHANNELLING PLC,60554
EDEN,N,0000,EDEN HOTEL LANKA PLC,1480967
ELPL,N,0000,ELPITIYA PLANTATIONS PLC,984733
EMER,N,0000,EASTERN MERCHANTS PLC,12844320
EML,N,0000,E M L CONSULTANTS PLC,238925
ETWO,N,0000,EQUITY TWO PLC,114821
EXT,N,0000,EXTERMINATORS PLC,2222057
FCT,N,0000,FIRST CAPITAL TREASURIES PLC,466218
GEST,N,0000,GESTETNER OF CEYLON PLC,1466283
GHLL,N,0000,GALADARI HOTELS (LANKA) PLC,422548838
GLAS,N,0000,PGP GLASS CEYLON PLC,750939695
GRAN,N,0000,CEYLON GRAIN ELEVATORS PLC,36042374
GREG,N,0000,AMBEON HOLDINGS PLC,3395294
GUAR,N,0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,4944356
HAPU,N,0000,HAPUGASTENNE PLANTATIONS PLC,1298605
HARI,N,0000,HARISCHANDRA MILLS PLC,4706
HASU,N,0000,HNB ASSURANCE PLC,3553241
HAYC,N,0000,HAYCARB PLC,11160507
HAYL,N,0000,HAYLEYS PLC,22205892
HBS,N,0000,hSENID BUSINESS SOLUTIONS PLC,22819297
HDFC,N,0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,891292
HELA,N,0000,HELA APPAREL HOLDINGS PLC,827309062
HEXP,N,0000,HAYLEYS FIBRE PLC,88091
HHL,N,0000,HEMAS HOLDINGS PLC,206208886
HNB,N,0000,HATTON NATIONAL BANK PLC,41652574
HNB,X,0000,HATTON NATIONAL BANK PLC,1548498
HNBF,N,0000,HNB FINANCE PLC,3871884
HNBF,X,0000,HNB FINANCE PLC,89359
HOPL,N,0000,HORANA PLANTATIONS PLC,337616
HPFL,N,0000,LOTUS HYDRO POWER PLC,69828
HPL,N,0000,HATTON PLANTATIONS PLC,958316
HPWR,N,0000,RESUS ENERGY PLC,367344
HSIG,N,0000,HOTEL SIGIRIYA PLC,137684
HUNA,N,0000,HUNAS HOLDINGS PLC,11811221
HUNT,N,0000,HUNTER & COMPANY PLC,4497101
HVA,N,0000,HVA FOODS PLC,394391
JAT,N,0000,JAT HOLDINGS PLC,2417141
JETS,N,0000,JETWING SYMPHONY PLC,105256028
JFP,N,0000,J.F. PACKAGING LIMITED,409398
JINS,N,0000,JANASHAKTHI INSURANCE PLC,1288724
JKH,N,0000,JOHN KEELLS HOLDINGS PLC,7614250456
JKL,N,0000,JOHN KEELLS PLC,126451
KAHA,N,0000,KAHAWATTE  PLANTATIONS  PLC,29895
KCAB,N,0000,KELANI CABLES PLC,1025430
KDL,N,0000,KELSEY DEVELOPMENTS PLC,4072
KFP,N,0000,KEELLS FOOD PRODUCTS PLC,190691
KGAL,N,0000,KEGALLE  PLANTATIONS  PLC,558961
KHC,N,0000,THE KANDY HOTELS COMPANY (1938) PLC,70567347
KHL,N,0000,JOHN KEELLS HOTELS PLC,1436211
KOTA,N,0000,KOTAGALA PLANTATIONS PLC,17506870
KPHL,N,0000,KAPRUKA HOLDINGS PLC,293316
KVAL,N,0000,KELANI VALLEY PLANTATIONS PLC,1161629
KZOO,N,0000,CEYLON LAND & EQUITY PLC,4142583
LALU,N,0000,LANKA ALUMINIUM INDUSTRIES PLC,35092149
LAMB,N,0000,KOTMALE HOLDINGS PLC,2005
LCBF,N,0000,LANKA CREDIT AND BUSINESS FINANCE PLC,994486
LCEY,N,0000,LANKEM CEYLON PLC,985858
LDEV,N,0000,LANKEM DEVELOPMENTS PLC,2015497
LFIN,N,0000,LB FINANCE PLC,4878857
LGIL,N,0000,LOLC GENERAL INSURANCE PLC,384850
LGL,N,0000,LAUGFS GAS PLC,1396689
LGL,X,0000,LAUGFS GAS PLC,542458
LHCL,N,0000,THE LANKA HOSPITALS CORPORATION PLC,64651534
LHL,N,0000,THE  LIGHTHOUSE  HOTEL  PLC,59815
LIOC,N,0000,LANKA IOC PLC,403716282
LION,N,0000,LION BREWERY (CEYLON) PLC,27595539
LITE,N,0000,LAXAPANA PLC,37969
LLUB,N,0000,CHEVRON LUBRICANTS  LANKA  PLC,11751997
LMF,N,0000,LANKA MILK FOODS (CWE) PLC,7268513
LOFC,N,0000,LOLC FINANCE PLC,17879441
LOLC,N,0000,L O L C HOLDINGS PLC,2712261
LPL,N,0000,LAUGFS POWER PLC,175024
LPL,X,0000,LAUGFS POWER PLC,354036
LPRT,N,0000,LAKE HOUSE PRINTERS & PUBLISHERS PLC,40
LUMX,N,0000,LUMINEX PLC,1450
LVEF,N,0000,L V L ENERGY FUND PLC,3775794
LVEN,N,0000,LANKA VENTURES PLC,44614
LWL,N,0000,LANKA WALLTILE PLC,1002513
MADU,N,0000,MADULSIMA  PLANTATIONS  PLC,165579
MAL,N,0000,MALWATTE VALLEY PLANTATION PLC,728957
MAL,X,0000,MALWATTE VALLEY PLANTATION PLC,77257
MARA,N,0000,MARAWILA  RESORTS  PLC,573220
MASK,N,0000,MASKELIYA PLANTATIONS PLC,382202
MBSL,N,0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,496724
MCPL,N,0000,MAHAWELI COCONUT PLANTATIONS PLC,152106
MEL,N,0000,GREENTECH ENERGY PLC,2039248
MELS,N,0000,MELSTACORP PLC,180969307
MERC,N,0000,MERCANTILE INVESTMENTS AND FINANCE PLC,1
MFPE,N,0000,MAHARAJA FOODS PLC,25721
MGT,N,0000,HAYLEYS FABRIC PLC,17654907
MHDL,N,0000,MILLENNIUM HOUSING DEVELOPERS PLC,38686553
MRH,N,0000,MAHAWELI REACH HOTELS PLC,33276829
MSL,N,0000,MERCANTILE SHIPPING COMPANY PLC,1392949
MULL,N,0000,MULLER & PHIPPS (CEYLON) PLC,285677
NAMU,N,0000,NAMUNUKULA PLANTATIONS PLC,760441
NDB,N,0000,NATIONAL DEVELOPMENT BANK PLC,83833211
NEH,N,0000,THE NUWARA ELIYA HOTELS COMPANY PLC,31563
NHL,N,0000,NAWALOKA HOSPITALS PLC,3539466
NTB,N,0000,NATIONS TRUST BANK PLC,46176443
NTB,X,0000,NATIONS TRUST BANK PLC,6696328
ODEL,N,0000,ODEL PLC,18221
OFEQ,N,0000,OFFICE EQUIPMENT PLC,109920
ONAL,N,0000,ON'ALLY HOLDINGS PLC,220935
OSEA,N,0000,OVERSEAS REALTY (CEYLON) PLC,1093230739
PABC,N,0000,PAN ASIA BANKING CORPORATION PLC,59065968
PACK,N,0000,EX-PACK CORRUGATED CARTONS PLC,1290577
PALM,N,0000,PALM GARDEN HOTELS PLC,16985
PAP,N,0000,PANASIAN POWER PLC,1238889
PARA,N,0000,PARAGON CEYLON PLC,138080
PARQ,N,0000,SWISSTEK (CEYLON) PLC,478194
PEG,N,0000,PEGASUS HOTELS OF CEYLON PLC,58394
PHAR,N,0000,COLOMBO CITY HOLDINGS PLC,785450
PINS,N,0000,PEOPLE'S INSURANCE PLC,132824
PKME,N,0000,DIGITAL MOBILITY SOLUTIONS LANKA PLC,42399349
PLC,N,0000,PEOPLE'S LEASING & FINANCE PLC,4973420
PLR,N,0000,PRIME LANDS RESIDENCIES PLC,425525
PMB,N,0000,PEOPLE`S MERCHANT FINANCE  PLC,330453
RAL,N,0000,RENUKA AGRI FOODS PLC,12786018
RCH,N,0000,RENUKA HOTELS PLC,227971
RCL,N,0000,ROYAL CERAMICS LANKA PLC,6265917
REEF,N,0000,CITRUS LEISURE PLC,992853
RENU,N,0000,RENUKA CITY HOTELS PLC.,68588
REXP,N,0000,RICHARD PIERIS EXPORTS PLC,153840
RFL,N,0000,RAMBODA FALLS PLC,13268488
RGEM,N,0000,RADIANT GEMS INTERNATIONAL PLC,244671
RHL,N,0000,RENUKA HOLDINGS PLC,3048645
RHL,X,0000,RENUKA HOLDINGS PLC,1978516
RHTL,N,0000,THE FORTRESS RESORTS PLC,550020
RICH,N,0000,RICHARD PIERIS AND COMPANY PLC,1612985182
RIL,N,0000,R I L PROPERTY PLC,239972211
RPBH,N,0000,ROYAL PALMS BEACH HOTELS PLC,2639629
RWSL,N,0000,RAIGAM WAYAMBA SALTERNS PLC,4096692
SAMP,N,0000,SAMPATH BANK PLC,45246303
SCAP,N,0000,SOFTLOGIC CAPITAL PLC,3039482
SDB,N,0000,SANASA DEVELOPMENT BANK PLC,17729657
SDF,N,0000,SARVODAYA DEVELOPMENT FINANCE PLC,13802986
SEMB,N,0000,S M B FINANCE PLC,653767674
SEMB,X,0000,S M B FINANCE PLC,183037485
SERV,N,0000,THE KINGSBURY PLC,284292
SEYB,N,0000,SEYLAN BANK PLC,999770
SEYB,X,0000,SEYLAN BANK PLC,14264954
SFCL,N,0000,SENKADAGALA FINANCE COMPANY PLC,7088562
SFIN,N,0000,SINGER FINANCE LANKA PLC,381397
SHAW,N,0000,LEE HEDGES PLC,13183518
SHL,N,0000,SOFTLOGIC HOLDINGS PLC,467677570
SHOT,N,0000,SERENDIB HOTELS PLC,60677581
SHOT,X,0000,SERENDIB HOTELS PLC,21630253
SIGV,N,0000,SIGIRIYA VILLAGE HOTELS PLC,13042
SIL,N,0000,SAMSON INTERNATIONAL PLC,993
SING,N,0000,STANDARD CAPITAL PLC,3179670
SINH,N,0000,SINGHE HOSPITALS PLC,936199
SINS,N,0000,SINGER (SRI LANKA) PLC,679227
SIRA,N,0000,SIERRA CABLES PLC,7119653
SLND,N,0000,SERENDIB LAND PLC,3387
SLTL,N,0000,SRI LANKA TELECOM PLC,811974423
SMOT,N,0000,SATHOSA MOTORS PLC,4209
SOY,N,0000,CONVENIENCE FOODS LANKA PLC,855
SPEN,N,0000,AITKEN SPENCE PLC,106616961
STAF,N,0000,DOLPHIN HOTELS PLC,32849
SUN,N,0000,SUNSHINE HOLDINGS PLC,208276106
SWAD,N,0000,SWADESHI INDUSTRIAL WORKS  PLC,1
TAFL,N,0000,THREE ACRE FARMS PLC,4838212
TAJ,N,0000,TAL LANKA HOTELS PLC,148374049
TANG,N,0000,TANGERINE BEACH HOTELS PLC,55244
TAP,N,0000,AMBEON CAPITAL PLC,34210277
TESS,N,0000,TESS AGRO PLC,382239069
TESS,X,0000,TESS AGRO PLC,918172
TILE,N,0000,LANKA TILES PLC,3003737
TJL,N,0000,TEEJAY LANKA PLC,297297492
TKYO,N,0000,TOKYO CEMENT COMPANY (LANKA) PLC,55163799
TKYO,X,0000,TOKYO CEMENT COMPANY (LANKA) PLC,39752578
TPL,N,0000,TALAWAKELLE TEA ESTATES PLC,135027
TRAN,N,0000,TRANS ASIA HOTELS PLC,182019
TSML,N,0000,TEA SMALLHOLDER FACTORIES PLC,127583
TYRE,N,0000,KELANI TYRES PLC,991996
UAL,N,0000,UNION ASSURANCE PLC,3222056
UBC,N,0000,UNION BANK OF COLOMBO PLC,843780553
UBF,N,0000,UB FINANCE PLC,995482
UCAR,N,0000,UNION CHEMICALS LANKA PLC,868
UDPL,N,0000,UDAPUSSELLAWA PLANTATIONS PLC,32130
UML,N,0000,UNITED MOTORS LANKA PLC,8291555
VFIN,N,0000,VALLIBEL FINANCE PLC,1217916
VLL,N,0000,VIDULLANKA PLC,169158203
VLL,X,0000,VIDULLANKA PLC,4175914
VONE,N,0000,VALLIBEL ONE PLC,1634143
VPEL,N,0000,VALLIBEL POWER ERATHNA PLC,6902822
WAPO,N,0000,GALLE FACE CAPITAL PARTNERS PLC,606771
WATA,N,0000,WATAWALA  PLANTATIONS  PLC,8410323
WIND,N,0000,WINDFORCE PLC,134330909
YORK,N,0000,YORK ARCADE HOLDINGS PLC,2046
WIND,N,0000,WINDFORCE PLC,136709685
YORK,N,0000,YORK ARCADE HOLDINGS PLC,2016
