All value in Rs.,1992-01-01 00:00:00,1992-02-01 00:00:00,1992-03-01 00:00:00,1992-04-01 00:00:00,1992-05-01 00:00:00,1992-06-01 00:00:00,1992-07-01 00:00:00,1992-08-01 00:00:00,1992-09-01 00:00:00,1992-10-01 00:00:00,1992-11-01 00:00:00,1992-12-01 00:00:00,1993-01-01 00:00:00,1993-02-01 00:00:00,1993-03-01 00:00:00,1993-04-01 00:00:00,1993-05-01 00:00:00,1993-06-01 00:00:00,1993-07-01 00:00:00,1993-08-01 00:00:00,1993-09-01 00:00:00,1993-10-01 00:00:00,1993-11-01 00:00:00,1993-12-01 00:00:00,1994-01-01 00:00:00,1994-02-01 00:00:00,1994-03-01 00:00:00,1994-04-01 00:00:00,1994-05-01 00:00:00,1994-06-01 00:00:00,1994-07-01 00:00:00,1994-08-01 00:00:00,1994-09-01 00:00:00,1994-10-01 00:00:00,1994-11-01 00:00:00,1994-12-01 00:00:00,1995-01-01 00:00:00,1995-02-01 00:00:00,1995-03-01 00:00:00,1995-04-01 00:00:00,1995-05-01 00:00:00,1995-06-01 00:00:00,1995-07-01 00:00:00,1995-08-01 00:00:00,1995-09-01 00:00:00,1995-10-01 00:00:00,1995-11-01 00:00:00,1995-12-01 00:00:00,1996-01-01 00:00:00,1996-02-01 00:00:00,1996-03-01 00:00:00,1996-04-01 00:00:00,1996-05-01 00:00:00,1996-06-01 00:00:00,1996-07-01 00:00:00,1996-08-01 00:00:00,1996-09-01 00:00:00,1996-10-01 00:00:00,1996-11-01 00:00:00,1996-12-01 00:00:00,1997-01-01 00:00:00,1997-02-01 00:00:00,1997-03-01 00:00:00,1997-04-01 00:00:00,1997-05-01 00:00:00,1997-06-01 00:00:00,1997-07-01 00:00:00,1997-08-01 00:00:00,1997-09-01 00:00:00,1997-10-01 00:00:00,1997-11-01 00:00:00,1997-12-01 00:00:00,1998-01-01 00:00:00,1998-02-01 00:00:00,1998-03-01 00:00:00,1998-04-01 00:00:00,1998-05-01 00:00:00,1998-06-01 00:00:00,1998-07-01 00:00:00,1998-08-01 00:00:00,1998-09-01 00:00:00,1998-10-01 00:00:00,1998-11-01 00:00:00,1998-12-01 00:00:00,1999-01-01 00:00:00,1999-02-01 00:00:00,1999-03-01 00:00:00,1999-04-01 00:00:00,1999-05-01 00:00:00,1999-06-01 00:00:00,1999-07-01 00:00:00,1999-08-01 00:00:00,1999-09-01 00:00:00,1999-10-01 00:00:00,1999-11-01 00:00:00,1999-12-01 00:00:00,2000-01-01 00:00:00,2000-02-01 00:00:00,2000-03-01 00:00:00,2000-04-01 00:00:00,2000-05-01 00:00:00,2000-06-01 00:00:00,2000-07-01 00:00:00,2000-08-01 00:00:00,2000-09-01 00:00:00,2000-10-01 00:00:00,2000-11-01 00:00:00,2000-12-01 00:00:00,2001-01-01 00:00:00,2001-02-01 00:00:00,2001-03-01 00:00:00,2001-04-01 00:00:00,2001-05-01 00:00:00,2001-06-01 00:00:00,2001-07-01 00:00:00,2001-08-01 00:00:00,2001-09-01 00:00:00,2001-10-01 00:00:00,2001-11-01 00:00:00,2001-12-01 00:00:00,2002-01-01 00:00:00,2002-02-01 00:00:00,2002-03-01 00:00:00,2002-04-01 00:00:00,2002-05-01 00:00:00,2002-06-01 00:00:00,2002-07-01 00:00:00,2002-08-01 00:00:00,2002-09-01 00:00:00,2002-10-01 00:00:00,2002-11-01 00:00:00,2002-12-01 00:00:00,2003-01-03 00:00:00,2003-02-03 00:00:00,2003-03-03 00:00:00,2003-04-03 00:00:00,2003-05-03 00:00:00,2003-06-03 00:00:00,2003-07-03 00:00:00,2003-08-03 00:00:00,2003-09-03 00:00:00,2003-10-03 00:00:00,2003-11-03 00:00:00,2003-12-03 00:00:00,2004-01-03 00:00:00,2004-02-03 00:00:00,2004-03-03 00:00:00,2004-04-03 00:00:00,2004-05-03 00:00:00,2004-06-03 00:00:00,2004-07-03 00:00:00,2004-08-03 00:00:00,2004-09-03 00:00:00,2004-10-03 00:00:00,2004-11-03 00:00:00,2004-12-03 00:00:00,2005-01-03 00:00:00,2005-02-03 00:00:00,2005-03-03 00:00:00,2005-04-03 00:00:00,2005-05-03 00:00:00,2005-06-03 00:00:00,2005-07-03 00:00:00,2005-08-03 00:00:00,2005-09-03 00:00:00,2005-10-03 00:00:00,2005-11-03 00:00:00,2005-12-03 00:00:00,2006-01-03 00:00:00,2006-02-03 00:00:00,2006-03-03 00:00:00,2006-04-03 00:00:00,2006-05-03 00:00:00,2006-06-03 00:00:00,2006-07-03 00:00:00,2006-08-03 00:00:00,2006-09-03 00:00:00,2006-10-03 00:00:00,2006-11-03 00:00:00,2006-12-03 00:00:00,2007-01-03 00:00:00,2007-02-03 00:00:00,2007-03-03 00:00:00,2007-04-03 00:00:00,2007-05-03 00:00:00,2007-06-03 00:00:00,2007-07-03 00:00:00,2007-08-03 00:00:00,2007-09-03 00:00:00,2007-10-03 00:00:00,2007-11-03 00:00:00,2007-12-03 00:00:00,2008-01-03 00:00:00,2008-02-03 00:00:00,2008-03-03 00:00:00,2008-04-03 00:00:00,2008-05-03 00:00:00,2008-06-03 00:00:00,2008-07-03 00:00:00,2008-08-03 00:00:00,2008-09-03 00:00:00,2008-10-03 00:00:00,2008-11-03 00:00:00,2008-12-03 00:00:00,2009-01-03 00:00:00,2009-02-03 00:00:00,2009-03-03 00:00:00,2009-04-03 00:00:00,2009-05-03 00:00:00,2009-06-03 00:00:00,2009-07-03 00:00:00,2009-08-03 00:00:00,2009-09-03 00:00:00,2009-10-03 00:00:00,2009-11-03 00:00:00,2009-12-03 00:00:00,2010-01-03 00:00:00,2010-02-03 00:00:00,2010-03-03 00:00:00,2010-04-03 00:00:00,2010-05-03 00:00:00,2010-06-03 00:00:00,2010-07-03 00:00:00,2010-08-03 00:00:00,2010-09-03 00:00:00,2010-10-03 00:00:00,2010-11-03 00:00:00,2010-12-03 00:00:00,2011-01-03 00:00:00,2011-02-03 00:00:00,2011-03-03 00:00:00,2011-04-03 00:00:00,2011-05-03 00:00:00,2011-06-03 00:00:00,2011-07-03 00:00:00,2011-08-03 00:00:00,2011-09-03 00:00:00,2011-10-03 00:00:00,2011-11-03 00:00:00,2011-12-03 00:00:00,2012-01-03 00:00:00,2012-02-03 00:00:00,2012-03-03 00:00:00,2012-04-03 00:00:00,2012-05-03 00:00:00,2012-06-03 00:00:00,2012-07-03 00:00:00,2012-08-03 00:00:00,2012-09-03 00:00:00,2012-10-03 00:00:00,2012-11-03 00:00:00,2012-12-03 00:00:00,2013-01-03 00:00:00,2013-02-03 00:00:00,2013-03-03 00:00:00,2013-04-03 00:00:00,2013-05-03 00:00:00,2013-06-03 00:00:00,2013-07-03 00:00:00,2013-08-03 00:00:00,2013-09-03 00:00:00,2013-10-03 00:00:00,2013-11-03 00:00:00,2013-12-03 00:00:00,2014-01-03 00:00:00,2014-02-03 00:00:00,2014-03-03 00:00:00,2014-04-03 00:00:00,2014-05-03 00:00:00,2014-06-03 00:00:00,2014-07-03 00:00:00,2014-08-03 00:00:00,2014-09-03 00:00:00,2014-10-03 00:00:00,2014-11-03 00:00:00,2014-12-03 00:00:00,2015-01-03 00:00:00,2015-02-03 00:00:00,2015-03-03 00:00:00,2015-04-03 00:00:00,2015-05-03 00:00:00,2015-06-03 00:00:00,2015-07-03 00:00:00,2015-08-03 00:00:00,2015-09-03 00:00:00,2015-10-03 00:00:00,2015-11-03 00:00:00,2015-12-03 00:00:00,2016-01-03 00:00:00,2016-02-03 00:00:00,2016-03-03 00:00:00,2016-04-03 00:00:00,2016-05-03 00:00:00,2016-06-03 00:00:00,2016-07-03 00:00:00,2016-08-03 00:00:00,2016-09-03 00:00:00,2016-10-03 00:00:00,2016-11-03 00:00:00,2016-12-03 00:00:00,2017-01-03 00:00:00,2017-02-03 00:00:00,2017-03-03 00:00:00,2017-04-03 00:00:00,2017-05-03 00:00:00,2017-06-03 00:00:00,2017-07-03 00:00:00,2017-08-03 00:00:00,2017-09-03 00:00:00,2017-10-03 00:00:00,2017-11-03 00:00:00,2017-12-03 00:00:00,2018-01-03 00:00:00,2018-02-03 00:00:00,2018-03-03 00:00:00,2018-04-03 00:00:00,2018-05-03 00:00:00,2018-06-03 00:00:00,2018-07-03 00:00:00,2018-08-03 00:00:00,2018-09-03 00:00:00,2018-10-03 00:00:00,2018-11-03 00:00:00,2018-12-03 00:00:00,2019-01-03 00:00:00,2019-02-03 00:00:00,2019-03-03 00:00:00,2019-04-03 00:00:00,2019-05-03 00:00:00,2019-06-03 00:00:00,2019-07-03 00:00:00,2019-08-03 00:00:00,2019-09-03 00:00:00,2019-10-03 00:00:00,2019-11-03 00:00:00,2019-12-03 00:00:00,2020-01-03 00:00:00,2020-02-03 00:00:00,2020-03-03 00:00:00,2020-04-03 00:00:00,2020-05-03 00:00:00,2020-06-03 00:00:00,2020-07-03 00:00:00,2020-08-03 00:00:00,2020-09-03 00:00:00,2020-10-03 00:00:00,2020-11-03 00:00:00,2020-12-03 00:00:00,2021-01-03 00:00:00,2021-02-03 00:00:00,2021-03-03 00:00:00,2021-04-03 00:00:00,2021-05-03 00:00:00,2021-06-03 00:00:00,2021-07-03 00:00:00,2021-08-03 00:00:00,2021-09-03 00:00:00,2021-10-03 00:00:00,2021-11-03 00:00:00,2021-12-03 00:00:00,2022-01-03 00:00:00,2022-02-03 00:00:00,2022-03-03 00:00:00,2022-04-03 00:00:00,2022-05-03 00:00:00,2022-06-03 00:00:00,2022-07-03 00:00:00,2022-08-03 00:00:00,2022-09-03 00:00:00,2022-10-03 00:00:00,2022-11-03 00:00:00,2022-12-03 00:00:00,2023-01-03 00:00:00,2023-02-03 00:00:00,2023-03-03 00:00:00,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-08-03 00:00:00,2023-09-03 00:00:00,2023-10-03 00:00:00,2023-11-03 00:00:00,2023-12-03 00:00:00,2024-01-03 00:00:00,2024-02-03 00:00:00,2024-03-03 00:00:00,2024-04-03 00:00:00,2024-05-03 00:00:00,2024-06-03 00:00:00,2024-07-03 00:00:00,2024-08-03 00:00:00,2024-09-03 00:00:00,2024-10-03 00:00:00,2024-11-03 00:00:00,2024-12-03 00:00:00,2025-01-03 00:00:00,2025-02-03 00:00:00,2025-03-03 00:00:00,2025-04-03 00:00:00,2025-05-03 00:00:00,2025-06-03 00:00:00,2025-07-03 00:00:00,2025-08-03 00:00:00,2025-09-03 00:00:00,2025-10-03 00:00:00,2025-11-03 00:00:00,2025-12-03 00:00:00
Purchases and Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purchases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Market Closed Due To COVID -19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foreign Companies,246327012,168819406,148085808,164070562,92996190,167605564,205503399,125018416,115587338,243370909,162463372,102771407,186476968,236910931,253562659,237035282,893303362,594212364,1029980856,902946326,1198030923,1178665680,2975453181,1484731551,2262389630,2072145225,2224545552,776524885,638379790,1222805026,1033690875,896544433,1377269881,642124280,351530432,402442950,132748265,271031152,450494620,267191980,648296447,698692408,548435579,771890735,304990629,190030675,542509950,404409351,651042524,726267591,527223405,185291857,139933030,224594225,123265765,107457017,319260065,302634725,486872575,268112613,228078035,217847925,374234625,977285649,1024018975,1095671390,716501882,597326595,765175095,712282511,536416843,501375100,367036303,568946485,617552792,466608261,545583370,518754430,658893450,259021276,201926498,238821799,858220477,147358896,172609815,140384581,244711364,168979405,525996483,356536720,570276299,621828484,274870650,285614416,759808525,349973675,113482225,105501850,106747936,128282800,186065646,113893500,87991550,208017485,70693250,50069946,66758330,48837925,298406225,92285000,89851317,56107650,45565344,118066765,113046563,413457472,46898614,330551121,226318236,127593085,60984775,33908925,88678150,508345200,938428550,1583146525,122943305,242362678,668410274,262066035,120609691,163852125,262983500,192739321,624319138,171794875,752973720,1187727240,1260866360,1223162126,1658970520,1758837586,921736193,831857450,563441976,819019979,375801107,313431250,695496569,1066432241,1288073647,387352375,879647054,512438150,564102560,543996492,938372965,928426425,1315875675,608606915,980958390,1008036140,2309178311,2639389720,2297318590,3439368400,2135826115,1035451155,2849181700,798805075,4016090725,1880881190,1137361430,745374850,1253336237,1532057875,545680175,2988895365,9951990390.25,1739497700,2866100275,3237662700,1919901493,2571713327.75,10511794975,2966795621.5,1043245603.5,3333592116,3254360423,3932321788,3383787730,3308158345,1246772425,2785025222,2335744442,41206091642,874829238,380311513,8161060813,2498266530,1499278613,546662003,136225983,529406971,227252318.5,989680245.5,5441805875.75,252636702,3313237645,4313119492,2459609504,2226572159,3934357842,4040033540,2532418785,9511843502,7379344831,1981099587.25,4594764942.5,2985341645,7340204830,6911083636,9574374352,8022018867,6815160111,6780098653,5057413828,5481892787.8,2502066785,3335713165,6922411529,2398261869,5159693147,2274990259,3644270493,1761691244,1992281593,3789242432,1566164540,2267217930,3324105841,5918767477,20231699770,2153567843,2818257019,2135438442,3829033849,4379566558,6218022010,5669911399,6650772242,6264486561,11328296666,8697251799,8651365388,6818950872,8282344579,7493162231,3606498566,6311445550,5154386822,5830854726,3344677087,3760394187,7763653489,3699583874,3122359414,7400222129,12518404862,7532842671,9849942006,9480620772,10338893849,14217996156,9410655053,6040230222,6561190459,8403245660,4974465821,5189636112,6511498249,2648093191,8471918215,6235579020,5524331418,7590187318,4532531776,13986712771,3757122366,5779273129,6959119889,3968623574,6835325731,3464775668,4578746372,7297764175,5618487850,4149119642,3064976584,17486536578,5193403928,6388174184,12957721434,18660082951,6158856860,12030622182,8083540078,6416766475,7621657064,11890558564,8896583119,5520047436,10581998273,8364353348,7590276365,5733522203,5805656339,5804994564,2633267708,4652788371,3545494310,5877669009,4457605954,5086014700,4436785719,5322888492,4486402128,5000202637,1706899549,1205862832,12845927299,2744336113,6474191604,5008267899,2814106795,2181203800,27125862672,1698914076,1300602217,,3583333310,3668311803,4315476216,1556789740,2157635022,1466343117,1286303314,1861571605,2181177991,2091065105,8706134120,1755546399,2209246119,2077014594,1559763385,832037323,1783186698,493588651,955982172,1439096451,14450890304,1316407527,2083519376,1064852246,636803713,524245793,1045449099,3139345278,17411916959,2780511710,1317815984,13645493166,1231489823,5643419761,2586623588,2148026326,1190453613,1486599839,5499278740,5940653213,794340574,2981807547,4089876539,1438952373,1241359875,13390141983,976351147,3757718377,2833965698,2294103367,7485208759,893368512,984560372,2518649976,1777566749,4289517421,3170854877,4068774412,1944303976,3464292840,4553747368,3010572573,3795556121,3251803020,9235348396,2572641882,2230988268,1199803659
Foreign Individuals,3019237,4017310,5332706,7590117,12027229,6884400,3763630,3827157,3172008,7341253,8914659,3229854,18946465,10089992,12536243,6926450,5428213,19660418,16795775,29234470,20631715,16428598,60552125,46299787,54059722,106457170,121082893,20367385,22901825,19311173,15401804,45124790,76063971,33769175,37153434,21315726,21695148,23559805,17354480,5331275,8163653,12025850,4905492,18922287,8097580,7603415,8466550,22424112,10462975,11278648,14752440,37923525,7690848,7279425,5555340,10408000,7367735,15994697,10864960,22352153,16117901,8022502,14543548,167236363,19352067,30015715,48810543,44249704,16713925,70541843,19682550,16545118,12917540,35552016,25313971,27184802,23668700,17807425,15569563,9635357,8577214,4105875,10133559,6288783,14712838,12763445,6665525,4891383,36995203,21892275,401198826,22349890,15639220,13185806,5850875,24196000,12319754,11242001,18036962,9884802,9006415,11478425,24081200,8814150,10924374,8504200,21167841,16439005,4157125,4347175,8574425,1963743,5120025,6055881,12869855,10978150,3461191,9517250,52122671,34594588,137540175,90889396,799412113,56740310,92533175,43839300,136720793,1114751990,77776894,74475316,45801282,14432592,363924325,35006376,20117383,43094859,1029702375,252744299,152832150,145147960,184424581,398789623,365098187,105136865,93982612,229282210,156537991,175167450,254912129,256775782,540138255,195039460,578186691,237121113,105536533,450071929,239715754,404772134,529539705,698225658,380788385,133654857,442230866,1107649828,1377044334,162250070,1823886923,463031796,839046860,585739150,715010794,420471288,687804112,340363897,609523501,928179679,387661375,318395746,1033977779.75,861943435.75,399415593,623683348,1159347176.5,139304322.5,228771755.5,604173144.5,267381970,271618730,152002261,221949478,293634751,106107038,180582754,311146220,1841492018,390545678,218227913,90560539,291817398,341745688,97940905,127869574,497559688,43035603,96009657,87084100,46305061.25,140330143,606692279,381893665,421228265,182107134,504437298,643319725,200731812,508319834,690674550,1440410787.5,607739768.5,766046976,825897122,1240312384,1459771768,1409929963,2096640266,1325062090,736773382,1045602080.2,2154974076,1504481706,1081496403,837718106,1253854676,1774903767,666792830,891777050,880096580,513372777,378335809,224998940,421199829,329067717,211362737,306408920,311016423,120994566,95900211,130881713,476593948,305251041,247569929,76121825,151656722,153910751,179355363,372446375,658726274,654726360,378254258,460636423,210754886,366291240,403165075,386997249,327946057,137740373,103219267,125801635,561255116,259827137,416992934,376459182,421359803,307097026,446506106,86434275,361365699,456833177,252391062,154865352,919548456,414798599,266044911,381273495,113393493,161443480,74264850,235646416,110814671,83095889,92456314,158363161,149781093,166802260,128571971,479588422,104183996,83654860,54916216,52532939,314321080,100652044,131608270,268832268,243059760,150866192,142982599,225138171,126173431,192493894,136042356,510745306,119971877,345837984,2902166334,485807685,1171589356,177560791,417893087,186474295,292012210,280213998,114750183,502093933,104054821,181964279,952986611,65020517,56472606,59339658,272521147,142782877,69341545,112133213,237011858,57061078,97715245,146469191,172420146,,119462242,156506659,398986627,125975470,414067026,460950071,446990863,462355424,1265885593,480669703,199834384,326126036,311256426,433403669,491612048,1263682718,682808285,444176020,1169519461,865028891,880193290,517165313,585289431,258442492,765625387,782867593,615361880,1275831309,933760534,483053481,505197476,464374153,389824996,242417792,1335998308,166166041,221345754,394198954,668300669,1837184444,219607592,185145751,561970809,185905511,322739289,248177214,597086256,620211726,435219834,351535124,164032223,314912140,453050608,391295514,472261127,1200123375,2062209594,671596795,315680252,439112824,1741815197,773019213,2156463584,1109309051,992637083,3044903792,698087436,429993734
Local Companies,163740898,64841223,177320398,141496388,267895875,166720689,128226071,232242318,134319554,176874334,130147011,108508916,102318741,84669395,156849755,86727300,840012973,386829995,691758741,708851769,385745258,421086798,1044343736,1041746676,971893939,1631973695,1614173300,826553502,523445255,794852657,678637496,788067055,1435850320,549585912,660753050,718064798,433125523,486197641,826911656,304514693,369921156,255975584,155977983,297231220,119476515,94439093,84978413,577144735,471868388,89472256,255859713,179435665,91715244,90798954,68488651,636614895,533143056,663162443,234110743,381614143,358312230,143430478,493237895,686796076,691814849,605830755,747954698,640577669,437220773,638363776,455120943,594331913,824969193,888029850,604036456,941804328,1405026890,994303729,564666903,714802175,411569515,342487733,591470608,322828624,511230651,323903794,311616928,218957290,1136703235,504852617,883347871,453232092,537424698,701507227,646882981,835649662,496711805,983139746,755917632,408145074,672671346,1025678351,826427091,171855140,265023250,301286633,183446554,191631643,255664997,186954840,243568531,269778491,400705627,329088389,71811820,661319424,206503235,1092492110,626705953,2291028458,660603124.5,701893385,1053534883,442932012,1389441084,2068910626,904961421,753705633,1906759628,1240142909,377187172,608462866,674836276,364248220,591548975,922651907,1866283081,4687586009,2345595765,1825479127,10460570008,5488585548,2605210277,611565133,2011544997,1289219264,1921439118,1747994133,1025167649,2098342455,3047728714,1714643699,992051314,1612237606,1622394281,1346916742,2699809163,2590211320,2956916423,2718505800,3088593230,1509887000,2549759505,4821701086,5193452434,5053147068,3698510016,1899825923,2066735211,3152323693,3117954448,1627588584,801315335,2447787218,1716317492.75,1315983010.5,3417427463.5,3539890417.6,8274181157,2398115750.75,7221013758,5359635880,2766184444.7,606004497.6,712951578,1007232680.1,431855121,2653737474,2703658272,2142865864,1525689178,898151678,879305157,1773565731,2336294511,2391018629,2183337051,2178322644,2921086639,1197804697,1043824500,1620567829,1773266618,475518055,791373563.5,2296520935,3479942542.25,968437932,4246673857,5253289121,2421853842,2360832890,5571753559,5237529874,6857126786,8088373559,8367465822.5,8002258383.4,17189133085.2,9715617778,12711770698,21646551020,16845191190,17958048074,32209057171,50611659575,14913989439,18779362411.5,25411522471,22871873221,25067736957,12483541310,15639467603,22372267270,12662803260,22324598192,22816279918,8150096317,9478910335,5593495362,4433248282,13612996883,7992088598,3926823353,2941164610,12072595193,2365437980,5631768196,11234755486,3637743897,5432164760,4135274594,6761128404,3395082291,3626048291,3731430731,10509625583,4102578669,2866187792,3650205468,3473066469,5063465947,5976974990,5445861314,6556381169,5832596546,3656832606,4525346850,6060904941,5332282736,11976977823,14316799585,16197061480,13730005290,15435034747,13167306784,7351072589,6484933219,7192359972,3110002648,8053010230,6888504670,8707006236,13304892556,4128470141,5681702356,4709806951,3535330968,6542749399,4485649265,6049072376,5660668535,5516759049,3733407399,3324337000,6650763578,5345411670,2925528025,3041001144,4279032342,4507547458,3955970309,4032261610,3287665611,4896868677,3806943765,2638067453,3843642549,15499822677,3804051765,5793348158,2457783072,3015998911,6055097470,18373460080,2697959447,4348021038,2813567603,2380394023,4562620195,4232526009,7535770939,15518720057,6318008239,4102870680,6308145899,3160670420,1134598073,3260264842,6961209201,5616455157,6400661100,3770096832,5313175972,9285810670,4008259156,5736621033,3254697658,1823001245,,8279767525,11283718861,9641670415,13312128480,20763366129,20670670974,17149468176,25065991802,61286997196,44907061121,13369720019,21919026393,14149343026,17271266932,25577777417,55120281551,56992620923,30180915436,55918985541,57965032735,57997958288,30759797889,21678642312,5889783036,8791480613,8453676260,6785073579,26998182958,30362856463,13193789655,12776629714,14149186943,14075970497,16025789450,20511370115,6187134635,5960498093,16436962170,33895230388,29196652175,11926449587,6717754110,9904655342,14225289022,6762884626,9690092949,17630595671,22374987478,16634363548,13623467591,7849702394,6721957936,13595675285,27909745820,40761204716,57445109087,61271119553,24903491906,20798166185,21168973029,42665907618,42257433356,68912975522,52371365504,62006341393,72668509366,40571041785,35123004983
Local Individuals,195662357,89202292,129083116,84650935,103116632,106390784,116371093,56890480,106956824,101247572,55416263,66123328,55037953,70342058,93800592,57795827,83445853,265196298,613225641,819517563,307530201,319725532,1094642365,865742424,1209287852,1699756967,1493482028,482745942,399104720,297687057,354735073,493820091,1070192257,453179882,531006494,352928824,318149510,187066744,312782498,125613414,203328560,231213769,134331302,180462630,120587575,90411274,153627351,101917672,65630649,81017316,143053130,60889114,61257147,54133864,49237174,61953774,66852979,141843141,154632366,110203413,150173285,75987465,493237895,411289617,261990371,427767941,555533181,520769985,354002396,247794832,267082937,217402388,193770173,215428211,250081628,360867010,825829251,439770269,323873248,317416874,315182464,156983808,361293221,220566890,277809141,170840356,157224516,102521312,200089611,160064126,266375467,316286750,395813060,217308314,126977848,334205994,179223872,267956063,312961674,119945540,225434294,712281477,648009883,173768504,155022410,167580756,186650602,173411239,90067883,78400491,98561325,67112952,94533498,204608128,101124510,339806214,270993774,962012740,1063668688,1938539257,472733702.5,559321708,526225845,276851424,865816340,1508873327,829367059,941404050,2430872205,1356719686,842674902,325248383,639842153,404711189,323908123,1195097849,1173532028,4387200735,1498255797,1915738454,4226918794,5944633935,3597023360,2142760133,1885473700,1599334371,1569666184,1250027368,1750147853,1736724156,4569792288,3558742281,3115823557,3271301529,1333266998,1900643521,2511353236,4163926947,8455543204,4408841952,5851328069,2070525354,2050367373,3573934174.75,4484770461,4910733774,3919586513,1579570242,2141924091,2830278004,3512944238,2296555892,1551601683,3674627188,2759057932.4,1916383451.05,2953671673.8,3325859666.3,4975959721.55,2172015605.85,4448945819,5051072133,3885290615.25,918071112.55,1083315311,713793476.7,758001826.85,1580722640,2418335718,4406796011,3107208113,1788037795,1111913233,2755563494,3140869237,2327372969,2162455267,3213976221,2208872782,2303628358,1442484888,1202744997,886913181,290985433,1569893943.6,897381093.05,1282635085.6,1282530664,5364805508,6249367294,4108217877,4206358921,9030937146,9191149936,2798450498,5850800296,11341173227,16958908661,10345121293,13203651458,13734294662,23517955038,27616112971,26853056414,46250429268,31472866912,10410167082,17868716839,45353222708,32797456546,19758736668,15397720989,27588153575,34771465347,17565060655,34273578315,32360033848,12795908503,9249703227,9833250290,10923978636,9597500100,4716707005,2621745971,2305157042,3433981346,2621161503,3198601089,15570496985,5154484745,1791710076,1871479941,6241252813,3588421707,4832378464,5704081628,9068980245,5299630716,4050181666,3470039553,3497591854,6365169476,2902489934,3233538371,7617148572,8232788114,5595193178,8965146457,4434484926,5471970774,12080032811,16366314466,19197520464,10793707746,15527267964,5033844923,10580815538,8807677333,4856726925,4867623021,11850263180,6121145678,8083718831,14287223880,6075610893,7292420808,4176344960,2738404263,3809961062,2383036979,4820917668,4531477724,4715617153,3700111665,3963165592,6305825441,4220822078,2696868077,2109029575,1612901854,3596210146,2109539668,2278282386,3946303083,6203254758,5326887691,3667844701,3453802246,3325909309,7946089387,5422689192,2456424510,3743437046,4753621961,4567826646,2744786770,4424011994,2791621341,3218471648,2625162988,2847833279,3917038556,4697446069,4779073798,3513588635,2381264504,2804460290,1623800790,3352342040,1608461644,6292263424,5393949224,4503298119,6114205503,13038507961,4927473217,4843245848,3297375808,3108619300,,10840058957,13963475644,12223345238,21864953883,26621461550,35574105999,34467831733,40170647430,121035623645,50260939753,18669168409,28995696807,20353959450,26690943631,26184167743,86294247427,75268209548,46558479052,95346160647,88822652810,90873755900,53988731362,27793535636,10527326339,19762530200,13183388812,12148439971,45747364323,47051145561,23241576284,17478038662,19484772750,21441126741,15471955984,18285540041,6924925509,6623551833,10956103329,33035924280,31897159894,13838654333,9706400570,9174798491,6769862930,5975281356,9503678388,16278787513,24974259532,17167607596,16629945673,7711403265,6846051068,16384830193,27075861703,29993968777,70085057715,73928250340,28772577930,17298485951,23196857353,31037386020,52236910592,82621303493,75170373606,76523828817,78934285229,51187012493,40102970513
