Beta Values for the Period from 01st  April  to 30th June 2017,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,1.18712916,AAF,0.254710851
AAIC,0.832496576,AAIC,0.632878492
ABAN,0.488817891,ABAN,0.485705003
ABL,0.942492012,ABL,0.91065627
ACAP,1.51939753,ACAP,0.982781026
ACL,1.33546325,ACL,0.955165692
ACME,1.89639434,ACME,1.36809616
AEL,0.719306252,AEL,0.569850552
AFSL,1.94705613,AFSL,1.09291747
AGAL,-0.90643541,AGAL,-0.77647823
AGST,1.94842537,AGST,1.23781676
AHPL,0.667275216,AHPL,0.379467186
AHUN,1.48516659,AHUN,1.19558154
AINS,0.950707439,AINS,0.396686159
AINV,1.07850296,AINV,1.4145549
ALHP,0.370607028,ALHP,0.514619883
ALLI,0.761752624,ALLI,0.876543209
ALUF,3.49201277,ALUF,3.22124756
ALUM,1.99589228,ALUM,1.43924626
AMCL,0,AMCL,0
AMF,0,AMF,0
AMSL,0.10725696,AMSL,-0.16439246
APLA,0.692377909,APLA,0.63482781
ARPI,0.709721588,ARPI,0.492202729
ASCO,1.85212231,ASCO,1.44411955
ASHO,-0.63715198,ASHO,-0.60266406
ASIR,0.229575536,ASIR,0.489278752
ASIY,0.047923322,ASIY,0.173489278
ASPH,-0.16704701,ASPH,-0.09811565
ASPM,0,ASPM,0
ATL,5.5654952,ATL,4.09746588
ATLL,0.196713829,ATLL,0.371345029
AUTO,-0.25422181,AUTO,0.012020792
BALA,-0.56823368,BALA,-0.5922677
BBH,0.353719762,BBH,0.280376868
BERU,-0.96668188,BERU,-1.0363872
BFL,0.610223642,BFL,0.455815464
BFN,1.81287083,BFN,1.91293047
BIL,3.59105431,BIL,2.21020142
BLI,-0.42446371,BLI,-0.71280051
BLUE,2.9242355,BLUE,1.76120857
BOGA,2.1414879,BOGA,1.2202729
BOPL,0.610680054,BOPL,0.657894736
BPPL,0.300775901,BPPL,0.381416504
BREW,0.429484253,BREW,0.383040935
BRR,0.670926517,BRR,0.645873944
BRWN,2.29758101,BRWN,1.75633528
BUKI,0.258785942,BUKI,0.239441195
CABO,1.3769968,CABO,1.09681611
CALF,1.12231857,CALF,0.528589993
CARE,0.680054769,CARE,0.734567901
CARG,0.781834778,CARG,0.461663417
CARS,0.67503423,CARS,0.607212475
CCS,1.40529438,CCS,1.08382066
CDB,0.818804198,CDB,0.491877842
CERA,0.661341853,CERA,0.392462638
CFI,1.55591054,CFI,1.39928525
CFIN,1.05887722,CFIN,0.788823911
CFLB,0.801916932,CFLB,0.59454191
CFT,1.16567777,CFT,0.813190383
CFVF,3.10451848,CFVF,2.57732293
CHL,-0.38521223,CHL,-0.47011046
CHMX,1.39616613,CHMX,1.03183885
CHOT,1.02692834,CHOT,1.09551656
CHOU,3.12003651,CHOU,2.62443144
CIC,0.62391602,CIC,0.190058479
CIFL,3.89228662,CIFL,3.48440545
CIND,1.1560931,CIND,0.791098115
CINS,0.250114103,CINS,0.303443794
CINV,1.80237334,CINV,1.66179337
CIT,-0.00182565,CIT,-0.07764782
CITH,1.18393427,CITH,0.791747888
CITW,3.75581926,CITW,2.52144249
CLC,0.638977635,CLC,0.191358024
CLND,2.53674121,CLND,1.91910331
CLPL,0.28480146,CLPL,-0.29694606
COCO,1.39297124,COCO,0.822936972
COCR,1.55545413,COCR,1.55847953
COLO,1.42583295,COLO,1.20922677
COMB,1.50707439,COMB,1.57082521
COMD,1.03468735,COMD,0.838206627
