Beta Values for the Period from 01st January to 31st March 2014,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,0.908711963,AAF,0.876980114
AAIC,0.766569403,AAIC,1.18739467
ABAN,0.693622342,ABAN,0.529491068
ABL,-1.2442684,ABL,-1.7226154
ACAP,-0.21925802,ACAP,-0.07178968
ACL,1.80450187,ACL,1.47118301
ACME,2.30387661,ACME,1.83923154
AEL,0.313463943,AEL,0.237950792
AFSL,1.34139224,AFSL,0.627569935
AGAL,2.70904543,AGAL,1.7256488
AGST,1.30304293,AGST,1.39905628
AHPL,1.49812421,AHPL,1.52915402
AHUN,1.44685285,AHUN,0.880687563
ALHP,1.11796581,ALHP,0.4917425
ALLI,-0.01083784,ALLI,-0.23053589
ALUF,1.23092955,ALUF,0.424334344
ALUM,0.102125885,ALUM,0.807212672
AMCL,0,AMCL,0
AMF,0.768653605,AMF,0.001011122
AMSL,1.3647353,AMSL,0.989551735
APLA,1.2717799,APLA,0.941354903
ARPI,-0.75531471,ARPI,-0.77957532
ASCO,0.680283451,ASCO,1.60599932
ASHO,-0.32680283,ASHO,-0.11459386
ASIR,2.09170487,ASIR,1.50657229
ASIY,0.468111713,ASIY,0.174587125
ASPH,0.039182992,ASPH,0.167846309
ASPM,0,ASPM,0
ATL,1.78032513,ATL,1.74486012
AUTO,1.00791996,AUTO,1.43242332
BALA,1.18799499,BALA,1.46983485
BBH,0.749478949,BBH,0.78901247
BERU,1.75614839,BERU,0.717559824
BFL,1.35097957,BFL,0.873946747
BIL,1.7644852,BIL,1.28142905
BLI,1.64151729,BLI,1.27199191
BLUE,2.5764902,BLUE,2.19851702
BOGA,-0.08545227,BOGA,-0.45567913
BOPL,1.94706127,BOPL,1.55173576
BREW,0.332638599,BREW,0.015166835
BRR,2.18966235,BRR,0.428041793
BRWN,1.13672363,BRWN,0.834512976
BUKI,0.383076281,BUKI,0.601954836
CABO,1.64902042,CABO,1.25345466
CALF,3.74656106,CALF,2.30232558
CARE,0.275531471,CARE,0.666666666
CARG,1.20967069,CARG,1.24907313
CARS,0.070029178,CARS,0.160094371
