Beta Values for the Period from 01st  April  to 30th June 2016,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KVAL,0.336621454,KVAL,0.395087719
KZOO,0.889436909,KZOO,0.919298245
LALU,2.18701191,LALU,2.09719298
LCEM,3.25893958,LCEM,3.11122807
LCEY,0.65515824,LCEY,0.464210526
LDEV,3.31853678,LDEV,2.16561403
LFIN,1.31237155,LFIN,0.839649122
LGL,1.63378545,LGL,1.37789473
LHCL,2.53103164,LHCL,1.70105263
LHL,0.843814221,LHL,0.810175438
LIOC,2.10974106,LIOC,1.7322807
LION,0.596794081,LION,0.36245614
LITE,1.89765721,LITE,1.84421052
LLMP,1.67899712,LLMP,2.0414035
LLUB,0.334155363,LLUB,-0.94561403
LMF,0.752568845,LMF,0.731578947
LOFC,1.18742293,LOFC,0.87368421
LOLC,2.47924373,LOLC,1.90561403
LPRT,-0.06411837,LPRT,-0.00701754
LVEN,0.580353473,LVEN,0.346315789
LWL,1.15043156,LWL,1.06947368
MADU,1.70119194,MADU,0.507017543
MAL,1.31072749,MAL,1.14666666
MARA,2.20591861,MARA,2.02736842
MASK,1.97205096,MASK,1.35964912
MBSL,3.16892725,MBSL,2.65964912
MEL,2.52897657,MEL,2.19263157
MERC,0,MERC,0
MFL,4.8244965,MFL,3.3768421
MGT,2.15865187,MGT,1.77508771
MHDL,1.37813399,MHDL,1.59929824
MORI,-0.33374434,MORI,-0.30982456
MRH,-0.42005754,MRH,-0.66947368
MSL,-0.00082203,MSL,-0.00315789
MULL,1.71804356,MULL,1.88877192
NAMU,0.165639128,NAMU,0.33368421
NDB,1.10891903,NDB,1.20210526
NEH,0.074393752,NEH,0.126315789
NEST,0.081792026,NEST,-0.03859649
NHL,1.00986436,NHL,0.732631578
NTB,2.21948212,NTB,1.81157894
ODEL,0.266337854,ODEL,0.495438596
OFEQ,0.316892725,OFEQ,0.575789473
ONAL,0.864364981,ONAL,0.660701754
OSEA,0.649404027,OSEA,0.31368421
PABC,1.54747225,PABC,1.05192982
PALM,1.48540896,PALM,1.02385964
PAP,0.672009864,PAP,0.561754385
PARA,1.0164406,PARA,1.22807017
PARQ,1.8676531,PARQ,1.67543859
PCHH,1.13481298,PCHH,1.24736842
PDL,-0.61323468,PDL,-0.60877192
PEG,1.16974928,PEG,1.20175438
PHAR,0.187422934,PHAR,-0.03087719
PINS,1.12577065,PINS,1.00175438
PLC,1.78462803,PLC,1.42771929
PMB,1.91738594,PMB,1.16315789
RAL,2.91820797,RAL,2.5045614
RCL,1.22852445,RCL,0.889473684
REEF,3.57501027,REEF,2.44491228
REG,1.79284833,REG,0.924210526
RENU,0.554048499,RENU,0.235087719
REXP,0.866831072,REXP,0.638596491
RFL,-0.04767776,RFL,-0.14666666
RGEM,1.38635429,RGEM,0.970175438
RHL,2.87135224,RHL,2.19543859
RHTL,1.1487875,RHTL,0.475087719
RICH,1.39375256,RICH,0.876842105
RPBH,1.25113029,RPBH,0.33614035
RWSL,1.68146321,RWSL,1.26491228
SAMP,0.656802301,SAMP,0.582807017
SCAP,2.34032059,SCAP,1.31017543
SDB,1.2001644,SDB,1.04666666
SELI,0,SELI,0
SEMB,4.16522811,SEMB,3.01789473
SERV,1.67694204,SERV,1.27543859
SEYB,1.10480887,SEYB,0.842105263
SFCL,0,SFCL,0
SFIN,2.84299219,SFIN,1.95438596
SFL,0.974928072,SFL,0.655789473
SFS,0.594739005,SFS,0.160701754
SHAL,0,SHAL,0
SHAW,0.527743526,SHAW,0.405964912
SHL,1.57377722,SHL,1.18
SHOT,1.74681463,SHOT,1.26561403
SIGV,-0.51787916,SIGV,-0.39263157
SIL,1.53678586,SIL,1.33789473
SING,0,SING,0
SINH,2.01726263,SINH,1.93333333
SINI,-0.03370324,SINI,-0.57543859
SINS,0.917796958,SINS,0.611578947
SIRA,2.27127003,SIRA,1.83403508
SLND,-0.63214138,SLND,0.028421052
SLTL,0.979860254,SLTL,0.330526315
SMOT,-0.55199342,SMOT,-0.40771929
SOY,0.660090423,SOY,0.338245614
SPEN,2.31524866,SPEN,1.9014035
STAF,1.28606658,STAF,0.630877192
SUN,1.03000411,SUN,0.665964912
SWAD,0,SWAD,0
TAFL,2.13974517,TAFL,1.52350877
TAJ,1.36662556,TAJ,0.741754385
TANG,-0.6974928,TANG,-0.36526315
TAP,1.50431565,TAP,0.714736842
TESS,3.61241265,TESS,4.29298245
TFC,2.69995889,TFC,2.24666666
TILE,0.838060008,TILE,0.901052631
TJL,1.00904233,TJL,0.888421052
TKYO,1.1812577,TKYO,0.914035087
TPL,-0.2811344,TPL,0.429824561
TRAN,0.441841348,TRAN,0.559649122
TSML,1.84586929,TSML,2.56385964
TYRE,1.01315248,TYRE,0.987368421
UAL,0.479243732,UAL,0.617192982
UBC,1.76161117,UBC,1.10350877
UCAR,-0.23592272,UCAR,-0.29087719
UDPL,3.79449239,UDPL,2.92631578
UML,0.556103575,UML,0.486666666
VFIN,1.98602548,VFIN,1.61929824
VLL,0.220715166,VLL,0.253333333
VONE,2.70776818,VONE,2.08245614
VPEL,0.959309494,VPEL,0.709473684
WAPO,1.2811344,WAPO,0.334385964
WATA,0.448828606,WATA,0.247017543
YORK,0.922318125,YORK,0.927017543
