Beta Values for the Period from 02nd January to 31st March  2015 ,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KGAL,-0.04992223,KGAL,-0.12185419
KHC,1.04758942,KHC,0.776100016
KHL,1.77169517,KHL,1.14669589
KOTA,0.76734059,KOTA,0.392271472
KVAL,-0.07060653,KVAL,-0.10992044
KZOO,1.47418351,KZOO,1.21294041
LALU,0.904199066,LALU,0.473128754
LCEM,2.08771384,LCEM,1.36678032
LCEY,0.226905132,LCEY,-0.00162364
LDEV,1.2852255,LDEV,0.666098392
LFIN,0.952566096,LFIN,0.529793797
LGL,1.08118195,LGL,0.660821561
LHCL,1.18958009,LHCL,0.834307517
LHL,0.056609642,LHL,0.265059262
LIOC,0.978849144,LIOC,0.462493911
LION,1.107465,LION,0.838204253
LITE,1.44556765,LITE,0.963549277
LLMP,0.214463452,LLMP,0.171294041
LLUB,1.08771384,LLUB,0.861259944
LMF,1.60513219,LMF,1.08499756
LOFC,0.828771384,LOFC,0.502679006
LOLC,1.18367029,LOLC,0.877902256
LPRT,0.618506998,LPRT,0.305650267
LVEN,-0.09813374,LVEN,-0.20636466
LWL,0.878538102,LWL,0.54968339
MADU,1.23592534,MADU,0.917762623
MAL,0.507465007,MAL,0.302646533
MARA,0.949611197,MARA,0.385127455
MASK,0.948833592,MASK,0.627131027
MBSL,1.22348367,MBSL,0.722601071
MEL,0.473716951,MEL,0.22657899
MERC,0,MERC,0
MFL,1.6104199,MFL,0.777317746
MGT,1.49284603,MGT,0.965010553
MHDL,1.26469673,MHDL,0.836499431
MORI,1.55769828,MORI,0.983844779
MPRH,0.781648522,MPRH,0.577691183
MRH,1.06609642,MRH,0.708556583
MSL,-0.67511664,MSL,-0.39535638
MULL,1.20139968,MULL,0.688666991
NAMU,0.725816485,NAMU,0.469637928
NDB,1.54136858,NDB,1.13257022
NEH,0.881026438,NEH,0.597256048
NEST,0.522550544,NEST,0.360448124
NHL,0.313063763,NHL,0.22617308
NTB,1.64479004,NTB,1.17989933
ODEL,0.62970451,ODEL,0.532148075
OFEQ,-0.05645412,OFEQ,-0.06819288
OGL,1.14712286,OGL,0.772933917
ONAL,0.821617418,ONAL,0.548384477
ORIN,0.813219284,ORIN,0.466228283
OSEA,1.11166407,OSEA,0.740217567
PABC,1.78926905,PABC,1.26367916
PALM,0.58911353,PALM,0.565595064
PAP,1.04587869,PAP,0.673080045
PARA,0.907309486,PARA,0.440980678
PARQ,2.24432348,PARQ,1.58264328
PCH,3.94432348,PCH,1.79558369
PCHH,1.03623639,PCHH,0.624614385
PCP,0.879160186,PCP,0.365237863
PDL,0.237791601,PDL,0.020944958
PEG,0.498289269,PEG,0.249147588
PHAR,0.373094867,PHAR,0.063809059
PLC,1.74665629,PLC,1.20563403
PMB,0.800622083,PMB,0.415489527
RAL,1.48304821,RAL,0.989283974
RCL,0.515241057,RCL,0.329761324
REEF,0.385536547,REEF,0.316122747
REG,0.624727838,REG,0.553417762
RENU,0.463919129,RENU,0.297613248
REXP,0.645256609,REXP,0.271716187
RFL,0.298133748,RFL,0.141256697
RGEM,0.853032659,RGEM,0.37603507
RHL,1.50171073,RHL,0.974752394
RHTL,0.833748055,RHTL,0.438464036
RICH,1.42939346,RICH,0.982383503
RPBH,0.328771384,RPBH,0.091248579
RWSL,0.423639191,RWSL,0.362964767
SAMP,1.1688958,SAMP,0.887968826
SCAP,1.55754276,SCAP,1.06121123
SDB,1.88771384,SDB,1.24330248
SELI,0.190046656,SELI,0.068842344
SEMB,0.991757387,SEMB,0.687773989
SERV,1.18693623,SERV,0.791930508
SEYB,0.809020217,SEYB,0.601152784
SFCL,0,SFCL,0
SFIN,1.64541213,SFIN,1.08783893
SFL,0.235769828,SFL,0.203036207
SFS,1.67807153,SFS,1.12818639
SHAL,0.356609642,SHAL,0.179168696
SHAW,0.709331259,SHAW,0.407777236
SHL,1.42550544,SHL,0.969881474
SHOT,0.235303265,SHOT,0.392677382
SIGV,0.646656298,SIGV,0.358743302
SIL,0.486780715,SIL,0.27991557
SING,0.816018662,SING,0.589462575
SINI,1.13110419,SINI,0.813606104
SINS,0.530015552,SINS,0.382204903
SIRA,1.24059097,SIRA,0.822860854
SLND,0.163452566,SLND,-0.04570547
SLTL,0.613841368,SLTL,0.382042539
SMOT,0.130171073,SMOT,-0.04026627
SOY,0.261119751,SOY,0.151972722
SPEN,1.29735614,SPEN,0.915083617
STAF,0.895178849,STAF,0.448855333
SUN,0.848833592,SUN,0.547816203
SWAD,1.95738724,SWAD,1.45332034
TAFL,1.68118195,TAFL,1.0938464
TAJ,1.26547433,TAJ,0.840152622
TANG,0.039346811,TANG,0.118606916
TAP,1.27542768,TAP,0.813200194
TESS,2.02954898,TESS,1.07687936
TFC,1.11757387,TFC,0.677950966
TILE,0.343390357,TILE,0.311901282
TJL,1.32550544,TJL,0.869702873
TKYO,0.92970451,TKYO,0.530605617
TPL,0.47511664,TPL,0.385127455
TRAN,0.743234836,TRAN,0.355252476
TSML,1.53919129,TSML,1.29184932
TYRE,0.894090202,TYRE,0.558288683
UAL,1.03514774,UAL,0.598717324
UBC,1.54650077,UBC,1.03344698
UCAR,0.778849144,UCAR,0.505601558
UDPL,0.098600311,UDPL,0.118606916
UML,0.327682737,UML,0.200844292
VFIN,0.762052877,VFIN,0.43659685
VLL,0.844167962,VLL,0.550008118
VONE,1.29875583,VONE,0.861341126
VPEL,1.85147744,VPEL,1.27212209
WAPO,1.03934681,WAPO,0.685338528
WATA,1.01757387,WATA,0.703848027
YORK,0.576982892,YORK,0.408183146
