Sector Ratios - 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,January,,,February,,,March,,,April,,,May,,,June,,,July,,,August,,,September,,,October,,,November,,,December,,
INVESTMENT TRUSTS,0.9,28,3.9,0.3,59.7,8.4,0.7,32.5,4.6,0.7,32.7,4.6,0.8,29.9,4.2,0.9,27.4,3.8,0.8,29.1,4.1,0.9,26.9,3.8,1,22.9,3.3,1.1,18.3,2.3,1.2,17.9,2.2,1.2,16.4,2
INFORMATION TECHNOLOGY,0,3569.7,95.4,0,2767.3,73.9,0,2352.7,62.8,0,2589.5,69.2,0,2562.7,68.5,0,2649.8,70.8,0,2552.1,68.2,0,27.6,3.4,0,26.1,3.3,0,23,2.9,0,22.7,2.8,0,22.3,2.8
LAND & PROPERTY,1.9,15,1.1,1.9,15.7,1.1,1.9,14.8,1,1.9,15.4,1,1.8,17.5,1.2,1.5,23.2,1.2,1.5,22.5,1.1,1.3,26.6,1.5,1.4,23.8,1.4,1.8,21.5,1.2,1.7,22.3,1.3,1.8,21.6,1.2
MANUFACTURING,1.5,25.3,3.1,1.5,25.7,3.2,2.8,24,3,2.7,23.2,3.1,2.8,22.9,3,3,19.1,2.7,3.1,19.1,2.7,3.1,19.7,2.8,3.2,18,2.5,3.3,16.6,2.3,3.6,15.8,2.2,3.5,15.8,2.2
MOTORS,0.5,72,5.1,0.5,77.3,5.4,0.5,69,4.9,0.5,94.6,6.7,0.5,97.6,6.9,0.5,88.9,6.3,0.6,86.9,6.1,1.1,31.1,5,1,19.4,4.4,1.1,18,4.1,1.2,16.7,3.8,1.1,17.5,4
OIL PALMS,0.4,34.6,5.7,0.2,54.1,9,0.3,46.1,7.7,0.3,46.8,7.8,0.4,41.1,7,0.4,35.3,2.6,0.4,36.7,2.7,0.3,37.3,2.7,0.4,36.4,2.6,0.4,35.2,2.5,0.4,35.8,2.6,0.4,35.4,2.6
PLANTATIONS,1.2,25.9,2.7,1.2,26.3,2.8,1.9,16.5,2.4,2,15.8,2.3,2,16.4,2.4,2.2,14.5,2.1,2.1,10,1.7,3.9,7.3,1.5,3.7,6.5,1.3,4.3,5.6,1.2,4.7,5.2,1.1,4.8,5.2,1.1
POWER & ENERGY,2.2,61.8,3.7,2.3,60,3.6,2.5,53.7,3.2,2.3,52.8,3.2,2.3,55.9,3.3,2.3,53.6,3.2,2.1,53.7,3.2,2.6,22.5,2.8,2.3,14.4,1.9,2.6,13.6,1.8,2.7,13.5,1.8,2.7,13.3,1.7
SERVICES,2.5,1.7,4.1,2.6,1.6,4,2.7,1.6,3.8,2.4,1.8,4.3,2.3,2,4.8,2.4,1.6,3.3,2.8,1.5,3,2.9,1.5,3,2.7,10,3.2,2.9,9.2,3,2.8,9.4,3,3.1,8.5,2.7
STORES & SUPPLIES,0.1,62.5,2.1,0.1,87.9,2.9,0.1,75.6,2.5,0.1,91.2,3,0.1,86.7,2.9,0.1,54.1,1.8,0.2,40.2,1.5,0.2,45.3,1.7,0.2,42.8,1.7,0.3,13.8,1,0.3,12.4,0.9,0.4,11.5,0.9
TELECOMMUNICATION,0,247,2.6,0,254.6,2.7,0,240,2.5,0,236.8,2.5,0,234.6,2.5,0,30.7,2.2,0,29.6,2.1,0,30.2,2.1,0,28.1,2,0,28,2,0,27.6,2,0,27.1,1.9
TRADING,1,28.1,2.4,1.1,30.6,2.6,1.9,21.6,2.5,2,23.5,2.7,1.4,28.6,3.3,1.8,23.7,2.7,1.7,22.9,2.6,1.1,14.6,1.5,1,14.6,1.6,1.1,12.7,1.4,1.1,12.7,1.4,1.1,12.9,1.4
