Beta Values 2021 (September to December),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KZOO,1.28281694,KZOO,1.2706391
LALU,0.965948211,LALU,1.40426969
LAMB,-0.02552013,LAMB,-0.20348601
LCBF,0.694057775,LCBF,-0.13025266
LCEY,1.22840892,LCEY,1.61478178
LDEV,0.447313276,LDEV,0.272936089
LFIN,0.330414608,LFIN,0.690447236
LGIL,1.49116898,LGIL,0.519794622
LGL,-0.2714414,LGL,0.314281853
LHCL,-0.03345307,LHCL,0.138089447
LHL,0.78221823,LHL,0.425077692
LIOC,0.203936536,LIOC,0.019591947
LION,0.150052387,LION,0.143764356
LITE,0.810208052,LITE,1.12863126
LLUB,0.326448136,LLUB,0.423186055
LMF,0.910417602,LMF,1.63694095
LOFC,4.43017512,LOFC,0.161599783
LOLC,1.36693608,LOLC,2.05418186
LPL,0.038093099,LPL,-0.03296851
LPRT,-0.77099236,LPRT,-0.4748007
LVEF,0.114279299,LVEF,0.206863937
LVEN,-0.07513845,LVEN,-0.25199297
LWL,0.179913186,LWL,1.51398459
MADU,-0.60020954,MADU,-0.64099446
MAL,-0.12513096,MAL,-0.39778408
MARA,0.797784762,MARA,0.93811647
MASK,-0.29224666,MASK,-0.27509795
MBSL,0.235518634,MBSL,0.653290095
MCPL,0.229456668,MCPL,0.022699635
MDL,-0.84433468,MDL,-0.92703688
MEL,0.382876814,MEL,0.286718011
MELS,0.418275707,MELS,0.542629374
MERC,0,MERC,0
MFL,-0.41453375,MFL,-0.76678827
MGT,0.735967669,MGT,1.33752195
MHDL,0.006960035,MHDL,0.209431157
MRH,-0.00516389,MRH,-0.0120254
MSL,0.097964376,MSL,0.2690177
MULL,1.37382128,MULL,1.87285501
NAMU,0.979419248,NAMU,0.370895824
NDB,0.042733123,NDB,0.309822996
NEH,-0.04475377,NEH,-0.11012025
NEST,0.130594222,NEST,0.246588298
NHL,0.111884448,NHL,0.490609377
NIFL,2.0593474,NIFL,0.940008107
NTB,-0.10073342,NTB,0.126874746
ODEL,0.123933542,ODEL,0.068234022
ONAL,0.050516389,ONAL,0.203621132
OSEA,-0.04400538,OSEA,0.075124983
PABC,0.296587337,PABC,0.726388325
PACK,1.06743002,PACK,0.991217403
PALM,0.068402933,PALM,0.129982434
PAP,0.247118694,PAP,0.147952979
PARQ,0.454872025,PARQ,1.13241453
PDL,-0.07895524,PDL,-0.15443858
PEG,0.772414309,PEG,0.155789758
PHAR,-0.08658883,PHAR,-0.30874206
PINS,0.072444244,PINS,-0.17024726
PLC,0.067729381,PLC,0.120929604
PLR,-0.32143391,PLR,-0.40629644
PMB,0.611809609,PMB,1.0336441
RAL,0.333707528,RAL,-0.5620862
RCH,-0.19076485,RCH,0.194298067
RCL,0.585915282,RCL,1.92582083
REEF,0.245172878,REEF,0.622348331
REG,0.114878012,REG,-0.18321848
RENU,0.213441101,RENU,1.15200648
REXP,1.09833857,REXP,1.24253479
RFL,-0.21890435,RFL,-0.46318065
RHL,0.269420745,RHL,0.885691122
RHTL,0.242029636,RHTL,-0.06026212
RICH,-0.03779374,RICH,0.315633022
RIL,-0.31462355,RIL,-0.63788677
RPBH,0.447612632,RPBH,0.14443994
RWSL,0.392456219,RWSL,0.270639102
SAMP,0.178117048,SAMP,0.450885015
SCAP,1.36566382,SCAP,0.476557221
SDB,0.02896273,SDB,0.107147682
SDF,0.142568477,SDF,0.234698013
SELI,0.011001347,SELI,0.050128361
SEMB,0.07858105,SEMB,2.586137
SERV,0.010552312,SERV,0.072827996
SEYB,-0.06114354,SEYB,-0.00297257
SFCL,2.26276006,SFCL,3.10079718
SFIN,0.327944918,SFIN,0.29279827
SFL,2.1537195,SFL,2.70247263
SHAL,-0.04003891,SHAL,-0.07998919
SHAW,0.201766202,SHAW,1.25118227
SHL,0.603801826,SHL,-0.45791109
SHOT,-0.0174375,SHOT,0.145926226
SIGV,-0.32846879,SIGV,-0.37184164
SIL,-0.21044753,SIL,0.00472909
SINH,0.652671755,SINH,0.847858397
SINI,0.552462206,SINI,0.087150385
SINS,-0.10043406,SINS,0.218619105
SIRA,-0.4268822,SIRA,1.30090528
SLND,-0.05223768,SLND,-0.29739224
SLTL,0.060095794,SLTL,0.113363059
SMOT,-0.45337524,SMOT,-0.23888663
SOY,0.74412513,SOY,-0.17740845
SPEN,0.132315521,SPEN,0.456695041
STAF,-0.35159407,STAF,-0.40399945
SUN,0.858329591,SUN,0.759356843
SWAD,0.048420895,SWAD,-0.29968923
TAFL,0.932195779,TAFL,1.11228212
TAJ,-0.59736566,TAJ,-1.4865558
TANG,0.598114054,TANG,0.823672476
TAP,0.806615776,TAP,1.29590595
TESS,3.90592725,TESS,3.95081745
TILE,0.171381529,TILE,1.25699229
TJL,0.370528364,TJL,0.625591136
TKYO,0.508531656,TKYO,0.683286042
TPL,-0.13231552,TPL,0.10120254
TRAN,0.141745247,TRAN,0.054181867
TSML,-0.12355934,TSML,-0.00283745
TYRE,0.452477174,TYRE,0.69720308
UAL,0.194581649,UAL,0.214295365
UBC,0.230279898,UBC,0.688690717
UCAR,0.124083221,UCAR,-0.17430077
UDPL,-0.48188893,UDPL,-0.49250101
UML,0.462505612,UML,0.484258883
VFIN,0.13403682,VFIN,0.889744629
VLL,0.131716808,VLL,-0.19227131
VONE,0.589283041,VONE,1.64504796
VPEL,0.057551264,VPEL,0.064585866
WAPO,0.211944319,WAPO,1.04188623
WATA,0.889312977,WATA,0.130658019
WIND,-0.04056279,WIND,0.092149709
YORK,0.192111959,YORK,0.270233752
