Beta Values for the Period from 01st October to 31st December  2013,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KHC,0.670826833,KHC,0.645378151
KHL,0.098283931,KHL,0.299159663
KOTA,1.69968798,KOTA,1.27338935
KURU,-1.1349453,KURU,-0.49579831
KVAL,1.28315132,KVAL,1.11036414
KZOO,2.54602184,KZOO,1.7047619
LALU,0.044461778,LALU,0.644817927
LAMB,-0.16926677,LAMB,-0.52885154
LCEM,3.83775351,LCEM,1.97703081
LCEY,2.12480499,LCEY,1.25658263
LDEV,2.48283931,LDEV,1.15742296
LFIN,0.800312012,LFIN,0.421288515
LGL,1.18174726,LGL,0.436974789
LHCL,1.32215288,LHCL,0.539495798
LHL,-0.01950078,LHL,0.246498599
LIOC,1.55226209,LIOC,0.339495798
LION,0.528081123,LION,0.32885154
LITE,2.15990639,LITE,2.1815126
LLUB,0.261310452,LLUB,0.056022408
LMF,0.574882995,LMF,0.093557422
LOFC,2.68642745,LOFC,1.17422969
LOLC,-0.25741029,LOLC,-0.97871148
LPRT,1.38299531,LPRT,1.71204481
LVEN,0.960218408,LVEN,1.04873949
LWL,1.22776911,LWL,0.375910364
MADU,0.990639625,MADU,2.00112044
MAL,0.729329173,MAL,0.533333333
MARA,1.68876755,MARA,0.628011204
MASK,2.39781591,MASK,2.55462184
MBSL,0.471138845,MBSL,0.050420168
MEL,0.927457098,MEL,-0.7815126
MERC,0,MERC,0
MFL,3.27457098,MFL,2.17310924
MGT,1.35647425,MGT,0.58767507
MIRA,2.95631825,MIRA,2.80392156
MORI,-1.8595943,MORI,-1.355182
MPRH,2.62558502,MPRH,0.922689075
MRH,0.147425897,MRH,0.386554621
MSL,-0.38455538,MSL,-0.11428571
MULL,2.01482059,MULL,1.16974789
NAMU,1.25429017,NAMU,0.310364145
NDB,0.815912636,NDB,0.62745098
NEH,1.02652106,NEH,1.02296918
NEST,1.86037441,NEST,0.96302521
NHL,0.269890795,NHL,-0.04257703
NIFL,2.12558502,NIFL,1.62745098
NTB,0.622464898,NTB,0.423529411
ODEL,1.38143525,ODEL,0.314285714
OFEQ,-0.16614664,OFEQ,0.598319327
OGL,-0.63416536,OGL,0.214565826
ONAL,-0.85335413,ONAL,-1.8403361
ORIN,1.25429017,ORIN,1.1047619
OSEA,0.695787831,OSEA,0.473389355
PABC,0.224648985,PABC,-0.03585434
PALM,-0.34711388,PALM,0.517086834
PAP,1.35413416,PAP,0.465546218
PARA,1.99921996,PARA,1.37198879
PARQ,1.05538221,PARQ,1.06498599
PCH,3.23088923,PCH,0.277310924
PCHH,0.687987519,PCHH,1.51820728
PCP,2.2176287,PCP,1.90756302
PDL,0.46801872,PDL,-0.39831932
PEG,-0.73790951,PEG,-0.99663865
PHAR,1.27067082,PHAR,0.698039215
PLC,0.386115444,PLC,0.099719887
PMB,-0.03276131,PMB,-0.30868347
RAL,0.333073322,RAL,0.111484593
RCL,1.36583463,RCL,0.492436974
REEF,0.966458658,REEF,0.221288515
REG,0.539781591,REG,0.211764705
RENU,-0.17784711,RENU,-0.14061624
REXP,0.049141965,REXP,-0.50028011
RFL,4.6950078,RFL,2.69411764
RGEM,-1.2332293,RGEM,-1.0806722
RHL,0.576443057,RHL,-0.54565826
RHTL,2.06864274,RHTL,0.761904761
RICH,0.757410296,RICH,0.458823529
RPBH,-0.74570982,RPBH,0.040896358
RWSL,1.12558502,RWSL,0.898039215
SAMP,0.535101404,SAMP,0.574789915
SCAP,-0.93915756,SCAP,-1.3030812
SDB,0.274570982,SDB,0.435854341
SELI,0.191107644,SELI,0.732212885
SEMB,2.85491419,SEMB,1.07899159
SERV,0.715288611,SERV,0.414565826
SEYB,1.29563182,SEYB,0.484593837
SFCL,0,SFCL,0
SFIN,0.887675507,SFIN,0.439215686
SFL,-0.07176287,SFL,-0.49523809
SFS,5.53432137,SFS,2.34677871
SHAL,-0.2425897,SHAL,-0.48403361
SHAW,-0.63182527,SHAW,-0.3837535
SHL,1.3876755,SHL,0.856582633
SHOT,0.756630265,SHOT,0.477871148
SIGV,1.77613104,SIGV,1.88907563
SIL,1.91497659,SIL,0.340616246
SING,2.51482059,SING,2.18599439
SINI,1.93837753,SINI,1.39719887
SINS,0.075663026,SINS,0.091316526
SIRA,2.0600624,SIRA,1.30812324
SLND,-0.71918876,SLND,-0.76302521
SLTL,0.783931357,SLTL,0.286834733
SMOT,1.20124804,SMOT,0.570868347
SOY,2.10452418,SOY,1.48795518
SPEN,0.531981279,SPEN,0.329411764
STAF,0.934477379,STAF,0.32885154
SUN,0.274570982,SUN,-0.10644257
SWAD,0.726989079,SWAD,0.598879551
TAFL,2.26365054,TAFL,0.401120448
TAJ,0.886895475,TAJ,0.01792717
TANG,1.40795631,TANG,0.340056022
TAP,3.26053042,TAP,2.55966386
TESS,1.44929797,TESS,0.301960784
TFC,2.62948517,TFC,0.723809523
TFIL,0.894695787,TFIL,0.805042016
TILE,0.762870514,TILE,0.718207282
TJL,0.475039001,TJL,0.454341736
TKYO,0.466458658,TKYO,0.168067226
TPL,2.03276131,TPL,1.64593837
TRAN,0.092823712,TRAN,-0.21568627
TSML,0.705148205,TSML,0.19047619
TWOD,3.85647425,TWOD,0.644257703
TYRE,1.16068642,TYRE,0.312044817
UAL,1.50624024,UAL,1.55182072
UBC,1.59672386,UBC,0.594397759
UCAR,1.03432137,UCAR,1.10812324
UDPL,0.530421216,UDPL,0.207843137
UML,0.563962558,UML,0.512044817
VFIN,0.894695787,VFIN,0.766946778
VLL,0.695787831,VLL,0.736694677
VONE,1.1825273,VONE,0.826890756
VPEL,0.257410296,VPEL,-0.11764705
WAPO,4.15210608,WAPO,2.86442577
WATA,1.12324492,WATA,1.08179271
YORK,1.64742589,YORK,1.24369747
