Foreign Holding as at 31st December 2010,,,,,
YEAR,COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
2010,OVL,N,0000,OCEAN VIEW LIMITED,0
2010,BOPL,N,0000,BOGAWANTALAWA TEA ESTATES PLC,11689482
2010,SWAD,N,0000,SWADESHI INDUSTRIAL WORKS  PLC,44
2010,CLND,N,0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,3417902
2010,JKH,R,0000,JOHN KEELLS HOLDINGS PLC,0
2010,MRL,N,0000,METAL RECYCLERS COLOMBO LTD,0
2010,STAF,R,0000,DOLPHIN HOTELS PLC,0
2010,ASIR,R,0000,ASIRI HOSPITAL HOLDINGS PLC,0
2010,YORK,N,0000,YORK ARCADE HOLDINGS PLC,46998
2010,SPEN,R,0000,AITKEN SPENCE PLC,0
2010,TPL,N,0000,TALAWAKELLE TEA ESTATES PLC,19900
2010,AMW,N,0000,ASSOCIATED MOTORWAYS PLC,0
2010,BOPL,R,0000,BOGAWANTALAWA TEA ESTATES PLC,0
2010,COMB,B,0001,COMMERCIAL BANK OF CEYLON PLC,0
2010,SIGV,N,0000,SIGIRIYA VILLAGE HOTELS PLC,52308
2010,CSEC,B,0000,DUNAMIS CAPITAL PLC,0
2010,CFLB,N,0000,THE COLOMBO FORT LAND AND BUILDING PLC,1133442
2010,CLPL,N,0000,CEYLON LEATHER PRODUCTS PLC,1107100
2010,GREG,N,0000,LANKA CENTURY INVESTMENTS PLC,275544514
2010,NTB,W,0011,NATIONS TRUST BANK PLC,636150
2010,KFP,N,0000,KEELLS FOOD PRODUCTS PLC,52737
2010,LCEY,R,0000,LANKEM CEYLON PLC,0
2010,MARA,R,0000,MARAWILA  RESORTS  PLC,0
2010,MGT,N,0000,HAYLEYS FABRIC PLC,287900
2010,SING,N,0000,STANDARD CAPITAL PLC,913370
2010,KINN,N,0000,KANDY WALK INN LIMITED,0
2010,REXP,B,0000,RICHARD PIERIS EXPORTS PLC,0
2010,GLAS,R,0000,PIRAMAL GLASS CEYLON PLC,0
2010,APDL,N,0000,ASSOCIATED PROPERTY DEVELOPMENT PLC,0
2010,CFVF,N,0000,FIRST CAPITAL HOLDINGS PLC,3970933
2010,HNB,B,0000,HATTON NATIONAL BANK PLC,0
2010,LINV,B,0000,LAKE  HOUSE  INVESTMENTS  LIMITED,0
2010,DPL,N,0000,DANKOTUWA PORCELAIN PLC,6264899
2010,FORB,N,0000,FORBES CEYLON LIMITED,0
2010,SEYB,R,0001,SEYLAN BANK PLC,0
2010,AMW,B,0000,ASSOCIATED MOTORWAYS PLC,0
2010,CLPL,W,0012,CEYLON LEATHER PRODUCTS PLC,617300
2010,GREG,W,0003,LANKA CENTURY INVESTMENTS PLC,325240108
2010,HDEV,N,0000,HOTEL DEVELOPERS (LANKA) PLC,149416
2010,DPL,R,0000,DANKOTUWA PORCELAIN PLC,0
2010,COCO,R,0001,RENUKA FOODS PLC,0
2010,DIAL,N,0000,DIALOG AXIATA PLC,1535651624
2010,GUAR,R,0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,0
2010,MIKE,N,0000,MIKECHRIS INDUSTRIES LIMITED,259090
2010,MORI,N,0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",8301
2010,GEST,N,0000,GESTETNER OF CEYLON PLC,1313
2010,HAYC,B,0000,HAYCARB PLC,0
2010,KURU,B,0000,KURUWITA TEXTILE MILLS PLC,0
2010,LDEV,R,0000,LANKEM DEVELOPMENTS PLC,0
2010,LOLC,B,0000,LANKA ORIX LEASING COMPANY PLC,0
2010,CLND,W,0005,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,1333500
2010,DIPD,B,0000,DIPPED PRODUCTS PLC,0
2010,KTEX,N,0000,KANDY TEXTILE INDUSTRIES LIMITED,2200
2010,OSEA,W,0000,OVERSEAS REALTY (CEYLON) PLC,0
2010,PMB,N,0000,PEOPLE`S MERCHANT FINANCE  PLC,286760
2010,CARM,N,0000,CARSONS MARKETING LIMITED,2096202
2010,CFVF,R,0000,FIRST CAPITAL HOLDINGS PLC,0
2010,NAMU,N,0000,NAMUNUKULA PLANTATIONS PLC,77776
2010,AHPL,N,0000,ASIAN HOTELS AND PROPERTIES PLC,15766101
2010,AUTO,N,0000,THE AUTODROME PLC,2020
2010,DIAL,R,0000,DIALOG AXIATA PLC,0
2010,REEF,N,0000,CITRUS LEISURE PLC,2017839
2010,SEMB,N,0000,S M B LEASING PLC,45059800
2010,WMM,R,0000,W. M. MENDIS & COMPANY LIMITED,0
2010,ASPH,N,0000,INDUSTRIAL ASPHALTS (CEYLON) PLC,8132
2010,RWSL,N,0000,RAIGAM WAYAMBA SALTERNS PLC,656900
2010,STAF,B,0000,DOLPHIN HOTELS PLC,0
2010,ALLI,N,0000,ALLIANCE FINANCE COMPANY PLC,3227
2010,PTEX,R,0000,PUGODA TEXTILES LANKA LTD.,0
2010,VANI,W,0001,VANIK INCORPORATION PLC,0
2010,CTEA,B,0000,CEYLON TEA SERVICES PLC,0
2010,CIC,B,0001,C I C HOLDINGS PLC,0
2010,TKYO,N,0000,TOKYO CEMENT COMPANY (LANKA) PLC,10454142
2010,AGAL,N,0000,AGALAWATTE  PLANTATIONS  PLC,3924300
2010,CHOU,B,0000,CITY HOUSING & REAL ESTATE COMPANY PLC,0
2010,CSF,N,0000,NATION LANKA FINANCE PLC,1467100
2010,KURU,R,0000,KURUWITA TEXTILE MILLS PLC,0
2010,BRWN,B,0000,BROWN & COMPANY PLC,0
2010,TESS,N,0000,TESS AGRO PLC,1462670
2010,CCS,N,0000,CEYLON COLD STORES PLC,574299
2010,CCS,B,0000,CEYLON COLD STORES PLC,0
2010,CHOT,R,0000,CEYLON HOTELS CORPORATION PLC,0
2010,CINV,R,0000,CEYLON INVESTMENT PLC,0
2010,EQIT,N,0000,EQUITY ONE PLC,27681
2010,TILE,B,0000,LANKA TILES PLC,0
2010,BHR,N,0000,RIVERINA HOTELS PLC,99865
2010,CHMX,B,0000,CHEMANEX PLC,0
2010,EDEN,N,0000,EDEN HOTEL LANKA PLC,410032
2010,KDL,R,0000,KELSEY DEVELOPMENTS PLC,0
2010,KAPI,N,0000,MTD WALKERS PLC,5196365
2010,CARM,R,0000,CARSONS MARKETING LIMITED,0
2010,COXY,N,0000,CEYLON OXYGEN LTD.,1482
2010,GREG,W,0000,LANKA CENTURY INVESTMENTS PLC,0
2010,HNB,X,0000,HATTON NATIONAL BANK PLC,5912250
2010,ITH,N,0000,INTERNATIONAL TOURISTS & HOTELIERS LTD.,0
2010,RCL,R,0000,ROYAL CERAMICS LANKA PLC,0
2010,CHL,N,0000,CEYLON HOSPITALS PLC,18456
2010,ETWO,N,0000,EQUITY TWO PLC,68900
2010,DFCC,R,0000,DFCC BANK PLC,0
2010,RECK,N,0000,RECKITT  BENCKISER (LANKA) LIMITED,0
2010,ASHA,N,0000,ASIRI CENTRAL HOSPITALS PLC,2700
2010,NHL,N,0000,NAWALOKA HOSPITALS PLC,11494310
2010,SIL,N,0000,SAMSON INTERNATIONAL PLC,8328
2010,EQIT,R,0000,EQUITY ONE PLC,0
2010,VANI,B,0002,VANIK INCORPORATION PLC,0
2010,CFIN,N,0000,CENTRAL FINANCE COMPANY PLC,615410
2010,CIC,R,0001,C I C HOLDINGS PLC,0
2010,KVAL,N,0000,KELANI VALLEY PLANTATIONS PLC,97500
2010,SIRA,N,0000,SIERRA CABLES PLC,8486800
2010,BRWN,N,0000,BROWN & COMPANY PLC,2512242
2010,PARA,N,0000,PARAGON CEYLON PLC,13820
2010,HAYL,R,0000,HAYLEYS PLC,0
2010,RHTL,N,0000,THE FORTRESS RESORTS PLC,762148
2010,UML,N,0000,UNITED MOTORS LANKA PLC,16081998
2010,LVEN,N,0000,LANKA VENTURES PLC,1013250
2010,AMSL,N,0000,ASIRI SURGICAL HOSPITAL PLC,263831
2010,CNF,N,0000,CEYLON NUTRITIONAL FOODS LTD.,0
2010,MAL,N,0000,MALWATTE VALLEY PLANTATION PLC,1502000
2010,CTC,N,0000,CEYLON TOBACCO COMPANY PLC,4434609
2010,PMB,R,0000,PEOPLE`S MERCHANT FINANCE  PLC,0
2010,PURE,R,0000,COCA-COLA BEVERAGES SRI LANKA LIMITED,0
2010,UPEN,N,0000,UPALI ENTERPRISES LTD,0
