Foreign Holding as at 29th December 2017,,,,,
YEAR,COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
2017,GRAN,N,0000,CEYLON GRAIN ELEVATORS PLC,36847394
2017,GREG,N,0000,LANKA CENTURY INVESTMENTS PLC,3079332
2017,GSF,N,0000,PRIME FINANCE PLC,33863
2017,GUAR,N,0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,5843027
2017,HAPU,N,0000,HAPUGASTENNE PLANTATIONS PLC,10875785
2017,HARI,N,0000,HARISCHANDRA MILLS PLC,21305
2017,HASU,N,0000,HNB ASSURANCE PLC,536275
2017,HAYC,N,0000,HAYCARB PLC,1734266
2017,HAYL,N,0000,HAYLEYS PLC,2464971
2017,HDEV,N,0000,HOTEL DEVELOPERS (LANKA) PLC,6114316
2017,HDFC,N,0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,9486043
2017,HEXP,N,0000,HAYLEYS FIBRE PLC,14620
2017,HHL,N,0000,HEMAS HOLDINGS PLC,179535823
2017,HNB,X,0000,HATTON NATIONAL BANK PLC,44431317
2017,HNB,N,0000,HATTON NATIONAL BANK PLC,125631550
2017,HOPL,N,0000,HORANA PLANTATIONS PLC,370250
2017,HPFL,N,0000,LOTUS HYDRO POWER PLC,19514
2017,HPWR,N,0000,RESUS ENERGY PLC,649659
2017,HSIG,N,0000,HOTEL SIGIRIYA PLC,134088
2017,HUEJ,N,0000,HUEJAY INTERNATIONAL INVESTMENTS PLC,701
2017,HUNA,N,0000,HUNAS FALLS HOTELS PLC,13111
2017,HUNT,N,0000,HUNTER & COMPANY PLC,4510067
2017,HVA,N,0000,HVA FOODS PLC,658500
2017,IDL,N,0000,SERENDIB ENGINEERING GROUP PLC,1528995
2017,INDO,N,0000,INDO-MALAY PLC,4207314
2017,JINS,N,0000,JANASHAKTHI INSURANCE PLC,5130051
2017,JKH,N,0000,JOHN KEELLS HOLDINGS PLC,801092471
2017,JKL,N,0000,JOHN KEELLS PLC,209191
2017,KAHA,N,0000,KAHAWATTE  PLANTATIONS  PLC,2487810
2017,KAPI,N,0000,MTD WALKERS PLC,153859796
2017,KCAB,N,0000,KELANI CABLES PLC,337853
2017,KDL,N,0000,KELSEY DEVELOPMENTS PLC,324730
2017,KFP,N,0000,KEELLS FOOD PRODUCTS PLC,197429
2017,KGAL,N,0000,KEGALLE  PLANTATIONS  PLC,999507
2017,KHC,N,0000,THE KANDY HOTELS COMPANY (1938) PLC,110131600
2017,KHL,N,0000,JOHN KEELLS HOTELS PLC,12669229
2017,KOTA,N,0000,KOTAGALA PLANTATIONS PLC,669636
2017,KVAL,N,0000,KELANI VALLEY PLANTATIONS PLC,583518
2017,KZOO,N,0000,RENUKA CAPITAL PLC,242200
2017,LALU,N,0000,LANKA ALUMINIUM INDUSTRIES PLC,7721802
2017,LAMB,N,0000,KOTMALE HOLDINGS PLC,2000
2017,LCEM,N,0000,LANKA CEMENT PLC,450652
2017,LCEY,N,0000,LANKEM CEYLON PLC,40054
2017,LDEV,R,0000,LANKEM DEVELOPMENTS PLC,1315800
2017,LDEV,N,0000,LANKEM DEVELOPMENTS PLC,3462038
2017,LFIN,N,0000,LB FINANCE PLC,4073841
2017,LGL,N,0000,LAUGFS GAS PLC,933356
2017,LGL,X,0000,LAUGFS GAS PLC,6177821
2017,LHCL,N,0000,THE LANKA HOSPITALS CORPORATION PLC,65050067
2017,LHL,N,0000,THE  LIGHTHOUSE  HOTEL  PLC,107458
2017,LIOC,N,0000,LANKA IOC PLC,418650665
2017,LION,N,0000,LION BREWERY (CEYLON) PLC,30226660
2017,LITE,N,0000,LAXAPANA BATTERIES PLC,36499
2017,LLMP,N,0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,16300
2017,LLMP,X,0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,1351011
2017,LLUB,N,0000,CHEVRON LUBRICANTS  LANKA  PLC,50984052
2017,LMF,N,0000,LANKA MILK FOODS (CWE) PLC,4777352
2017,LOFC,N,0000,LOLC FINANCE PLC,7475146
2017,LOLC,N,0000,LANKA ORIX LEASING COMPANY PLC,167047344
2017,LPRT,N,0000,LAKE HOUSE PRINTERS & PUBLISHERS PLC,7431
2017,LVEN,N,0000,LANKA VENTURES PLC,1004960
2017,LWL,N,0000,LANKA WALLTILE PLC,639240
2017,MADU,N,0000,MADULSIMA  PLANTATIONS  PLC,380399
2017,MAL,X,0000,MALWATTE VALLEY PLANTATION PLC,155099
2017,MAL,N,0000,MALWATTE VALLEY PLANTATION PLC,3956644
2017,MARA,N,0000,MARAWILA  RESORTS  PLC,1167207
2017,MASK,N,0000,MASKELIYA PLANTATIONS PLC,75490
2017,MBSL,N,0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,2001864
2017,MEL,N,0000,MACKWOODS ENERGY PLC,3168111
2017,MELS,N,0000,MELSTACORP PLC,301400561
2017,MERC,N,0000,MERCANTILE INVESTMENTS AND FINANCE PLC,10
2017,MFL,N,0000, MULTI FINANCE  PLC,5392
2017,MGT,N,0000,HAYLEYS FABRIC PLC,1554970
2017,MHDL,N,0000,MILLENNIUM HOUSING DEVELOPERS PLC,39367176
2017,MIRA,N,0000,MIRAMAR BEACH HOTELS PLC,120
2017,MORI,X,0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",1921
2017,MORI,N,0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",33517
2017,MRH,N,0000,MAHAWELI REACH HOTELS PLC,33301556
2017,MSL,N,0000,MERCANTILE SHIPPING COMPANY PLC,1393820
2017,MULL,N,0000,MULLER & PHIPPS (CEYLON) PLC,261800
2017,NAMU,N,0000,NAMUNUKULA PLANTATIONS PLC,660765
2017,NDB,N,0000,NATIONAL DEVELOPMENT BANK PLC,24640255
2017,NEH,N,0000,THE NUWARA ELIYA HOTELS COMPANY PLC,29030
2017,NEST,N,0000,NESTLE LANKA PLC,50995904
2017,NHL,N,0000,NAWALOKA HOSPITALS PLC,3192769
2017,NTB,N,0000,NATIONS TRUST BANK PLC,54815813
2017,ODEL,N,0000,ODEL PLC,247732
2017,OFEQ,N,0000,OFFICE EQUIPMENT PLC,135360
2017,OGL,N,0000,ORIENT GARMENTS PLC,36440
2017,ONAL,N,0000,ON'ALLY HOLDINGS PLC,44878
2017,OSEA,N,0000,OVERSEAS REALTY (CEYLON) PLC,1143982028
2017,PABC,N,0000,PAN ASIA BANKING CORPORATION PLC,78670347
2017,PALM,N,0000,PALM GARDEN HOTELS PLC,25097
2017,PAP,N,0000,PANASIAN POWER PLC,2415064
2017,PARA,N,0000,PARAGON CEYLON PLC,138080
2017,PARQ,N,0000,SWISSTEK (CEYLON) PLC,1265056
2017,PCH,N,0000,PC HOUSE PLC,1865432
2017,PCHH,N,0000,ADAM CAPITAL PLC,485250
2017,PCP,N,0000,PC PHARMA PLC,25300
2017,PDL,N,0000,PROPERTY DEVELOPMENT PLC,63371
2017,PEG,N,0000,PEGASUS HOTELS OF CEYLON PLC,121053
2017,PHAR,N,0000,COLOMBO CITY HOLDINGS PLC,35032
2017,PINS,N,0000,PEOPLE'S INSURANCE PLC,1108809
2017,PLC,N,0000,PEOPLE'S LEASING & FINANCE PLC,100538355
2017,PMB,N,0000,PEOPLE`S MERCHANT FINANCE  PLC,473213
2017,RAL,N,0000,RENUKA AGRI FOODS PLC,47215844
2017,RCH,N,0000,RENUKA HOTELS PLC,142783
2017,RCL,N,0000,ROYAL CERAMICS LANKA PLC,12879274
2017,REEF,N,0000,CITRUS LEISURE PLC,331202
2017,REG,N,0000,REGNIS (LANKA) PLC,583998
2017,RENU,N,0000,RENUKA CITY HOTELS PLC.,37635
2017,REXP,N,0000,RICHARD PIERIS EXPORTS PLC,175298
2017,RFL,N,0000,RAMBODA FALLS PLC,355050
2017,RGEM,N,0000,RADIANT GEMS INTERNATIONAL PLC,3703
2017,RHL,X,0000,RENUKA HOLDINGS PLC,1425176
2017,RHL,N,0000,RENUKA HOLDINGS PLC,9945278
2017,RHTL,N,0000,THE FORTRESS RESORTS PLC,205946
2017,RICH,N,0000,RICHARD PIERIS AND COMPANY PLC,1484513250
2017,RIL,N,0000,R I L PROPERTY PLC,103689236
2017,RPBH,N,0000,ROYAL PALMS BEACH HOTELS PLC,2683325
2017,RWSL,N,0000,RAIGAM WAYAMBA SALTERNS PLC,7075427
2017,SAMP,N,0000,SAMPATH BANK PLC,45306370
2017,SCAP,N,0000,SOFTLOGIC CAPITAL PLC,1563202
2017,SDB,N,0000,SANASA DEVELOPMENT BANK PLC,12304366
2017,SELI,N,0000,SELINSING PLC,5435165
2017,SEMB,X,0000,S M B LEASING PLC,53253410
2017,SEMB,N,0000,S M B LEASING PLC,90219506
2017,SERV,N,0000,THE KINGSBURY PLC,688304
2017,SEYB,N,0000,SEYLAN BANK PLC,2355210
2017,SEYB,X,0000,SEYLAN BANK PLC,11432208
2017,SFCL,N,0000,SENKADAGALA FINANCE COMPANY PLC,5954393
2017,SFIN,N,0000,SINGER FINANCE LANKA PLC,738247
2017,SFL,P,0000,SINHAPUTHRA FINANCE PLC,5000
2017,SFL,N,0000,SINHAPUTHRA FINANCE PLC,1130340
2017,SFS,N,0000,SWARNAMAHAL FINANCIAL SERVICES PLC,2559915
2017,SHAL,N,0000,SHALIMAR (MALAY) PLC.,4491864
2017,SHAW,N,0000,LEE HEDGES PLC,14567020
2017,SHL,N,0000,SOFTLOGIC HOLDINGS PLC,48652680
2017,SHOT,X,0000,SERENDIB HOTELS PLC,1181136
2017,SHOT,N,0000,SERENDIB HOTELS PLC,4213742
2017,SIGV,N,0000,SIGIRIYA VILLAGE HOTELS PLC,30715
2017,SIL,N,0000,SAMSON INTERNATIONAL PLC,1694
2017,SING,N,0000,STANDARD CAPITAL PLC,3841009
2017,SINH,N,0000,SINGHE HOSPITALS PLC,2200
2017,SINI,N,0000,SINGER INDUSTRIES (CEYLON) PLC,759
2017,SINS,N,0000,SINGER (SRI LANKA) PLC,35945628
2017,SIRA,N,0000,SIERRA CABLES PLC,6555705
2017,SLND,N,0000,SERENDIB LAND PLC,112
2017,SLTL,N,0000,SRI LANKA TELECOM PLC,812286747
2017,SMOT,N,0000,SATHOSA MOTORS PLC,3303
2017,SOY,N,0000,CONVENIENCE FOODS LANKA PLC,76507
2017,SPEN,N,0000,AITKEN SPENCE PLC,113253170
2017,STAF,N,0000,DOLPHIN HOTELS PLC,303087
2017,SUGA,N,0000,PELWATTE SUGAR INDUSTRIES PLC,985512
2017,SUN,N,0000,SUNSHINE HOLDINGS PLC,43820068
2017,SWAD,N,0000,SWADESHI INDUSTRIAL WORKS  PLC,401
2017,TAFL,N,0000,THREE ACRE FARMS PLC,5070506
2017,TAJ,N,0000,TAL LANKA HOTELS PLC,116266118
2017,TANG,N,0000,TANGERINE BEACH HOTELS PLC,59640
2017,TAP,N,0000,TAPROBANE HOLDINGS PLC,655164
2017,TESS,X,0000,TESS AGRO PLC,651500
2017,TESS,N,0000,TESS AGRO PLC,5194034
2017,TFC,N,0000,THE FINANCE COMPANY PLC,41709
2017,TFC,X,0000,THE FINANCE COMPANY PLC,2264817
2017,TFIL,N,0000,TRADE FINANCE AND INVESTMENTS PLC,25100
2017,TILE,N,0000,LANKA TILES PLC,5516897
2017,TJL,N,0000,TEEJAY LANKA PLC,329672906
2017,TKYO,X,0000,TOKYO CEMENT COMPANY (LANKA) PLC,58343456
2017,TKYO,N,0000,TOKYO CEMENT COMPANY (LANKA) PLC,66893192
2017,TPL,N,0000,TALAWAKELLE TEA ESTATES PLC,450913
2017,TRAN,N,0000,TRANS ASIA HOTELS PLC,81913
