Beta Values Q3 2025 (July to September),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LCBF,1.2012987,LCBF,0.527742749
LCEY,0.717261904,LCEY,0.154161412
LDEV,0.64556277,LDEV,0.51261034
LFIN,0.659090909,LFIN,0.375788146
LGIL,1.01920995,LGIL,0.670712484
LGL,-1.0175865,LGL,-0.89943253
LHCL,0.4629329,LHCL,0.29854981
LHL,0.686417748,LHL,0.219419924
LIOC,0.453733766,LIOC,0.286727616
LION,0.333603896,LION,0.174653215
LITE,0.012175324,LITE,0.019073139
LLUB,0.784361471,LLUB,0.549022698
LMF,1.19155844,LMF,0.540825977
LOFC,0.51271645,LOFC,0.460119798
LOLC,0.42099567,LOLC,0.433953341
LPL,-1.4967532,LPL,-1.5707755
LPRT,0.551136363,LPRT,0.265605296
LUMX,-0.14150432,LUMX,0.098045397
LVEF,1.11877705,LVEF,0.324873896
LVEN,1.06087662,LVEN,0.108921815
LWL,0.492965367,LWL,0.409836065
MADU,0.75297619,MADU,0.222730138
MAL,-0.32656926,MAL,-0.07203656
MARA,1.03003246,MARA,0.562421185
MASK,0.741612554,MASK,0.289564943
MBSL,0.682359307,MBSL,0.494798234
MCPL,0.129870129,MCPL,0.166298865
MDL,-1.941829,MDL,-1.1625157
MEL,0.879599567,MEL,0.376418663
MELS,0.909090909,MELS,0.648644388
MERC,0,MERC,0
MFPE,-0.39502164,MFPE,-0.23802017
MGT,0.548430735,MGT,0.440889029
MHDL,1.10362554,MHDL,1.22604035
MRH,0.798971861,MRH,0.335119798
MSL,0.698593073,MSL,-0.20334174
MULL,3.83035714,MULL,2.54287515
NAMU,0.10849567,NAMU,-0.26970365
NDB,1.5965909,NDB,1.27001891
NEH,1.07792207,NEH,0.594892812
NHL,2.45670995,NHL,1.90069356
NTB,1.57575757,NTB,1.31399747
ODEL,0.896103896,ODEL,0.733606557
OFEQ,-0.15827922,OFEQ,0.045554854
ONAL,-0.01217532,ONAL,-0.37894073
OSEA,1.13203463,OSEA,0.979350567
PABC,1.89853896,PABC,1.5808638
PACK,0.574404761,PACK,0.424968474
PALM,0.769751082,PALM,0.428751576
PAP,1.01758658,PAP,0.559899117
PARA,-0.08901515,PARA,-0.00472887
PARQ,2.15530303,PARQ,1.26718158
PEG,0.117694805,PEG,-0.28483606
PHAR,3.25027056,PHAR,1.51103404
PINS,1.70725108,PINS,1.03089533
PKME,-0.11038961,PKME,-0.32645018
PLC,1.08468614,PLC,0.5
PLR,1.21861471,PLR,0.637925598
PMB,1.08928571,PMB,0.880201765
RAL,1.7521645,RAL,0.968001261
RCH,1.07196969,RCH,0.482503152
RCL,0.638798701,RCL,0.646279949
REEF,1.13717532,REEF,0.699401008
RENU,0.884469696,RENU,0.696248423
REXP,0.803300865,REXP,0.566046658
RFL,0.28030303,RFL,0.264029003
RGEM,1.56953463,RGEM,1.14738335
RHL,1.98755411,RHL,1.47619798
RHTL,0.949675324,RHTL,0.300914249
RICH,0.964015151,RICH,0.56352459
RIL,1.54545454,RIL,0.49148802
RPBH,1.26461038,RPBH,-0.1298865
RWSL,1.75784632,RWSL,0.990384615
SAMP,1.27056277,SAMP,0.99574401
SCAP,0.756764069,SCAP,0.41945145
SDB,1.62121212,SDB,1.24668978
SDF,1.42316017,SDF,0.981084489
SEMB,0.367424242,SEMB,0.254886506
SERV,0.854978354,SERV,0.397540983
