Beta Values for the Period from 01st April to 30th June 2013,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KOTA,0.429408318,KOTA,0.401589403
KURU,0.174868189,KURU,0.176953642
KVAL,0.302577621,KVAL,0.005562913
KZOO,1.35002929,KZOO,1.00609271
LALU,1.21880492,LALU,0.969801324
LAMB,1.28646748,LAMB,0.757880794
LCEM,1.50937316,LCEM,1.10807947
LCEY,1.81693028,LCEY,1.50622516
LDEV,1.91505565,LDEV,1.45377483
LFIN,0.530755711,LFIN,0.278675496
LGL,1.10339777,LGL,0.767682119
LHCL,0.694493263,LHCL,0.124768211
LHL,0.871997656,LHL,0.635496688
LIOC,0.620386643,LIOC,0.668874172
LION,0.931165787,LION,0.690066225
LITE,1.20913884,LITE,0.739337748
LLUB,1.46514352,LLUB,1.54198675
LMF,1.28090216,LMF,1.21059602
LOFC,1.18189806,LOFC,0.503576158
LOLC,0.931165787,LOLC,0.76
LPRT,0.602226127,LPRT,0.078940397
LVEN,-0.23550087,LVEN,-0.37933774
LWL,1.3960164,LWL,0.957086092
MADU,0.755418863,MADU,0.46013245
MAL,1.11921499,MAL,0.533509933
MARA,1.13942589,MARA,0.978278145
MASK,-0.12097246,MASK,-0.35390728
MBSL,1.03016988,MBSL,0.76821192
MEL,0.553602811,MEL,0.93615894
MERC,0,MERC,0
MFL,1.78412419,MFL,1.57112582
MGT,0.926772114,MGT,0.955761589
MIRA,-1.850908,MIRA,-2.5255629
MORI,-0.16285881,MORI,-0.31788079
MPRH,0.692442882,MPRH,0.380927152
MRH,1.0152314,MRH,0.622251655
MSL,1.0254833,MSL,1.01112582
MULL,0.275629759,MULL,0.18039735
NAMU,0.826889279,NAMU,0.591788079
NDB,0.942296426,NDB,1.02993377
NEH,0.548037492,NEH,0.720529801
NEST,0.956942003,NEST,0.869668874
NHL,1.00439367,NHL,0.621456953
NIFL,0.539250146,NIFL,0.330331125
NTB,1.03397773,NTB,1.05192052
ODEL,1.08465143,ODEL,0.858543046
OFEQ,-0.11775043,OFEQ,-0.49165562
OGL,0.88605741,OGL,0.242119205
ONAL,0.067369654,ONAL,0.570066225
ORIN,0.475981253,ORIN,0.531125827
OSEA,1.51845342,OSEA,1.13668874
PABC,0.575571177,PABC,0.346225165
PALM,1.07176332,PALM,1.43814569
PAP,0.417691857,PAP,0.130860927
PARA,1.74604569,PARA,0.810860927
PARQ,0.662272993,PARQ,0.315231788
PCH,1.31048623,PCH,0.367152317
PCHH,1.0456942,PCHH,0.073112582
PCP,1.12155828,PCP,0.691920529
PDL,1.1446983,PDL,0.982516556
PEG,0.916813122,PEG,0.641324503
PHAR,2.51903925,PHAR,2.37350993
PLC,1.12419449,PLC,0.978807947
PMB,1.75219683,PMB,1.61112582
RAL,1.43497363,RAL,0.990198675
RCL,1.1042765,RCL,0.689271523
REEF,1.05038078,REEF,0.771655629
REG,0.642062097,REG,0.037880794
RENU,1.08787346,RENU,1.14516556
REXP,2.37434094,REXP,2.06834437
RFL,0.950497949,RFL,1.09933774
RGEM,1.82161687,RGEM,1.11099337
RHL,0.561511423,RHL,0.130596026
RHTL,0.852079671,RHTL,0.71629139
RICH,1.5864089,RICH,1.39152317
RPBH,0.060632688,RPBH,0.145430463
RWSL,0.945225541,RWSL,0.712847682
SAMP,0.658758055,SAMP,0.598410596
SCAP,2.8834212,SCAP,2.25298013
SDB,0.969537199,SDB,0.734304635
SELI,1.60896309,SELI,0.837880794
SEMB,0.790275336,SEMB,0.261456953
SERV,1.30814294,SERV,0.642649006
SEYB,1.18599882,SEYB,1.05536423
SFCL,0,SFCL,0
SFIN,1.27914469,SFIN,0.947549668
SFL,-0.02167545,SFL,-0.63735099
SFS,1.26449912,SFS,0.78410596
SHAL,0.931458699,SHAL,0.83602649
SHAW,0.42032806,SHAW,0.497748344
SHL,1.89162272,SHL,1.31655629
SHOT,1.26127709,SHOT,1.31708609
SIGV,0.92208553,SIGV,0.313907284
SIL,-0.17135325,SIL,-0.39947019
SING,1.56385471,SING,1.13827814
SINI,0.895137668,SINI,0.815629139
SINS,-0.20181605,SINS,-0.10701986
SIRA,1.86145284,SIRA,1.13245033
SLND,0.578793204,SLND,0.633112582
SLTL,0.727885178,SLTL,0.519470198
SMOT,0.659636789,SMOT,0.58013245
SOY,1.98008201,SOY,2.25298013
SPEN,0.861745752,SPEN,0.910728476
STAF,1.20035149,STAF,0.99602649
SUN,1.13825424,SUN,1
SWAD,-0.63884007,SWAD,-0.72874172
TAFL,1.69361452,TAFL,0.978278145
TAJ,1.44053895,TAJ,0.991788079
TANG,-0.22202694,TANG,0.039735099
TAP,1.0152314,TAP,0.598940397
TESS,0.77387229,TESS,0.014304635
TFC,1.9671939,TFC,1.3239735
TFIL,1.06971294,TFIL,0.828609271
TILE,0.864089045,TILE,0.483443708
TJL,0.659636789,TJL,0.318940397
TKYO,1.24428822,TKYO,0.731125827
TPL,0.400410076,TPL,0.248476821
TRAN,1.34651435,TRAN,0.686887417
TSML,0.766549502,TSML,0.691390728
TWOD,2.30902167,TWOD,0.46834437
TYRE,1.52489748,TYRE,0.858807947
UAL,1.48711189,UAL,1.31496688
UBC,1.07703573,UBC,1.00794701
UCAR,0.932923257,UCAR,0.804503311
UDPL,-0.57967193,UDPL,-0.03178807
UML,0.42794376,UML,0.288741721
VFIN,1.39045108,VFIN,1.32503311
VLL,0.167545401,VLL,0.07205298
VONE,2.06268306,VONE,1.76900662
VPEL,1.1777973,VPEL,0.738013245
WAPO,1.35354422,WAPO,0.934569536
WATA,0.646748681,WATA,0.415629139
YORK,1.5052724,YORK,0.890860927
