Beta Values for the Period from 04th Januaryto 31st March 2016,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KOTA,1.86262399,KOTA,1.20054373
KVAL,-0.07205689,KVAL,-0.09099632
KZOO,0,KZOO,0
LALU,1.68388545,LALU,1.43611066
LCEM,2.18790941,LCEM,2.05421397
LCEY,2.10668163,LCEY,1.57444426
LDEV,3.00224592,LDEV,2.57364465
LFIN,2.09713644,LFIN,1.86246601
LGL,2.07804604,LGL,1.76315368
LHCL,1.4579824,LHCL,1.22549176
LHL,1.10630731,LHL,0.718535103
LIOC,1.3267827,LIOC,1.21733567
LION,0.619689313,LION,0.533983687
LITE,2.46266142,LITE,2.00527746
LLMP,2.22066254,LLMP,2.07420438
LLUB,0.31068688,LLUB,0.378058531
LMF,-0.03219165,LMF,-0.09035662
LOFC,1.94441325,LOFC,1.54629777
LOLC,2.30750514,LOLC,2.08459939
LPRT,0.782893505,LPRT,0.680313449
LVEN,0.978663672,LVEN,0.986566448
LWL,1.18341755,LWL,1.06924676
MADU,2.7871982,MADU,2.78234447
MAL,1.58880778,MAL,1.67391652
MARA,1.94647201,MARA,1.64513033
MASK,0.882650196,MASK,0.732128578
MBSL,1.54089462,MBSL,1.2649928
MEL,1.20363091,MEL,1.00063969
MERC,0,MERC,0
MFL,4.86281115,MFL,4.28626259
MGT,2.39247613,MGT,1.96017911
MHDL,0.176305446,MHDL,0.347992963
MORI,-0.24461912,MORI,-0.28258435
MRH,0.673591615,MRH,0.697905005
MSL,-0.03668351,MSL,-0.1018711
MULL,1.07317986,MULL,1.06221013
NAMU,1.10462287,NAMU,0.669438669
NDB,1.37057832,NDB,1.27890612
NEH,-0.06999812,NEH,-0.06892691
NEST,0.331836047,NEST,0.24260355
NHL,1.49017405,NHL,1.46201823
NTB,0.952274003,NTB,0.754837677
ODEL,1.36140744,ODEL,1.05149528
OFEQ,0.408571963,OFEQ,0.646889493
ONAL,0.709713644,ONAL,0.541180233
OSEA,0.363653378,OSEA,0.291859907
PABC,1.7447127,PABC,1.41931872
PALM,0.341568407,PALM,0.346713577
PAP,2.0357477,PAP,1.78826163
PARA,-0.57233763,PARA,-0.30449384
PARQ,2.47201946,PARQ,2.08907724
PCHH,3.54931686,PCHH,2.83543898
PDL,0.063447501,PDL,-0.02254917
PEG,2.58338012,PEG,2.0881177
PHAR,0.056148231,PHAR,0.046057892
PINS,0.569343065,PINS,0.428114505
PLC,2.14486243,PLC,1.82504397
PMB,2.44207374,PMB,2.32992163
RAL,2.32229084,RAL,1.94898448
RCL,1.49653752,RCL,1.40284663
REEF,1.87815833,REEF,1.57172557
REG,1.70840351,REG,1.54693747
RENU,0.196518809,RENU,0.257476411
REXP,1.22964626,REXP,1.06125059
RFL,2.23413812,RFL,2.2829042
RGEM,1.4570466,RGEM,1.34287541
RHL,1.61650758,RHL,1.45786022
RHTL,1.3033876,RHTL,1.19190788
RICH,0.961819202,RICH,0.802814648
RPBH,1.01927755,RPBH,0.953622261
RWSL,2.07767172,RWSL,1.66064289
SAMP,1.57458356,SAMP,1.42683511
SCAP,2.05090772,SCAP,1.78122501
SDB,2.1173498,SDB,1.73996481
SELI,0,SELI,0
SEMB,3.38199513,SEMB,3.01759155
SERV,1.49073554,SERV,1.26819126
SEYB,1.22066254,SEYB,1.04637773
SFCL,0,SFCL,0
SFIN,2.0243309,SFIN,1.77898608
SFL,4.80086093,SFL,4.17527586
SFS,4.68163952,SFS,4.14009275
SHAL,0,SHAL,0
SHAW,-0.28579449,SHAW,-0.20294258
SHL,1.72393786,SHL,1.50583719
SHOT,-0.16151974,SHOT,-0.20406205
SIGV,0.117911285,SIGV,0.11466496
SIL,0.226277372,SIL,0.239405085
SING,0.352985214,SING,-0.0881177
SINH,0.729739846,SINH,0.737406045
SINI,1.02938424,SINI,1.04014073
SINS,1.81096762,SINS,1.70622101
SIRA,2.31311997,SIRA,1.85351031
SLND,0,SLND,0
SLTL,1.87422796,SLTL,1.59475451
SMOT,0.846715328,SMOT,0.769870462
SOY,0.554744525,SOY,0.690548536
SPEN,1.15384615,SPEN,1.03614265
STAF,0.31311997,STAF,0.304653766
SUN,0.944600411,SUN,0.82168559
SWAD,0,SWAD,0
TAFL,3.81751824,TAFL,3.19238765
TAJ,2.19240127,TAJ,2.18375179
TANG,2.40707467,TANG,1.84839277
TAP,1.15815085,TAP,0.985606908
TESS,3.1817331,TESS,2.99296337
TFC,3.72824256,TFC,3.15368623
TILE,0.578139621,TILE,0.551255397
TJL,2.17686692,TJL,1.91220214
TKYO,2.09470335,TKYO,1.86342555
TPL,0.989144675,TPL,0.803454341
TRAN,0.151787385,TRAN,0.187110187
TSML,1.6655437,TSML,1.76555253
TYRE,2.32210368,TYRE,2.23620662
UAL,0.915964813,UAL,0.844074844
UBC,1.85738349,UBC,1.63889333
UCAR,-0.13625304,UCAR,-0.16759955
UDPL,2.35223657,UDPL,2.01119462
UML,1.50889013,UML,1.25011994
VFIN,2.68538274,VFIN,2.3483128
VLL,1.14186786,VLL,0.992003838
VONE,2.3658993,VONE,1.95282264
VPEL,0.789444132,VPEL,0.60179114
WAPO,3.76305446,WAPO,3.10618902
WATA,0.647389107,WATA,0.82856229
YORK,2.43103125,YORK,2.12426035
