Foreign Holding as at 31st December 2023,,,,
COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
CALT,N,0000,CAPITAL ALLIANCE PLC,803379
CARE,N,0000,PRINTCARE PLC,639952
CARG,N,0000,CARGILLS (CEYLON) PLC,16085203
CARS,N,0000,CARSON CUMBERBATCH PLC,44004558
CCS,N,0000,CEYLON COLD STORES PLC,72486458
CDB,N,0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,24475
CDB,X,0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,418879
CERA,N,0000,LANKA CERAMIC PLC,837
CFI,N,0000,COLOMBO FORT INVESTMENTS PLC,107341
CFIN,N,0000,CENTRAL FINANCE COMPANY PLC,35124495
CFLB,N,0000,THE COLOMBO FORT LAND AND BUILDING PLC,197193
CFVF,N,0000,FIRST CAPITAL HOLDINGS PLC,503247
CHL,N,0000,CEYLON HOSPITALS PLC,124618
CHL,X,0000,CEYLON HOSPITALS PLC,211713
CHMX,N,0000,CHEMANEX PLC,170086
CHOT,N,0000,CEYLON HOTELS CORPORATION PLC,514963
CHOU,R,0000,CITY HOUSING & REAL ESTATE COMPANY PLC,1800
CHOU,N,0000,CITY HOUSING & REAL ESTATE COMPANY PLC,42658
CIC,X,0000,C I C HOLDINGS PLC,4681126
CIC,N,0000,C I C HOLDINGS PLC,10437685
CIND,N,0000,CENTRAL INDUSTRIES PLC,98005
CINS,X,0000,CEYLINCO INSURANCE PLC,3017277
CINS,N,0000,CEYLINCO INSURANCE PLC,6413974
CINV,N,0000,CEYLON INVESTMENT PLC,1378149
CIT,N,0000,COLOMBO INVESTMENT TRUST PLC,68479
CITH,N,0000,HIKKADUWA BEACH RESORT PLC,69534
CITW,N,0000,WASKADUWA BEACH RESORT PLC,222048
CLND,N,0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,69704431
COCO,X,0000,RENUKA FOODS PLC,602356
COCO,N,0000,RENUKA FOODS PLC,29251364
COCR,N,0000,COMMERCIAL CREDIT AND FINANCE PLC,95759750
COLO,N,0000,C M HOLDINGS PLC,232314
COMB,X,0000,COMMERCIAL BANK OF CEYLON PLC,5850060
COMB,N,0000,COMMERCIAL BANK OF CEYLON PLC,221979297
COMD,N,0000,COMMERCIAL DEVELOPMENT COMPANY PLC,13335
CONN,N,0000,HAYLEYS LEISURE PLC,195821
COOP,N,0000,CO-OPERATIVE INSURANCE COMPANY PLC,90587
CPRT,N,0000,CEYLON PRINTERS PLC,122747
CRL,N,0000,SOFTLOGIC FINANCE PLC,13200
CSD,N,0000,SEYLAN DEVELOPMENTS PLC,1836669
CSF,N,0000,NATION LANKA FINANCE PLC,892049209
CTBL,N,0000,CEYLON TEA BROKERS PLC,868388
CTC,N,0000,CEYLON TOBACCO COMPANY PLC,4857446
CTEA,N,0000,DILMAH CEYLON TEA COMPANY PLC,185035
CTHR,N,0000,C T HOLDINGS PLC,22551020
CTLD,N,0000,C T LAND DEVELOPMENT PLC,1063768
CWL,N,0000,CHRISSWORLD PLC,88840
CWM,N,0000,C. W. MACKIE PLC,193477
DFCC,N,0000,DFCC BANK PLC,58412075
DIAL,N,0000,DIALOG AXIATA PLC,7470144417
DIMO,N,0000,DIESEL & MOTOR ENGINEERING PLC,99788
DIPD,N,0000,DIPPED PRODUCTS PLC,4316833
DIST,N,0000,DISTILLERIES COMPANY OF SRI LANKA PLC,9153128
DOCK,N,0000,COLOMBO DOCKYARD PLC,37661939
DPL,N,0000,DANKOTUWA PORCELAIN PLC,129115
EAST,N,0000,EAST WEST PROPERTIES PLC,55158773
EBCR,N,0000,E B CREASY & COMPANY PLC,846000
ECL,N,0000,E - CHANNELLING PLC,66053
EDEN,N,0000,EDEN HOTEL LANKA PLC,1545659
ELPL,N,0000,ELPITIYA PLANTATIONS PLC,1021947
EMER,N,0000,EASTERN MERCHANTS PLC,12847336
EML,N,0000,E M L CONSULTANTS PLC,341338
ETWO,N,0000,EQUITY TWO PLC,114755
EXPO,N,0000,EXPOLANKA HOLDINGS PLC,1620198226
EXT,N,0000,EXTERMINATORS PLC,257249
FCT,N,0000,FIRST CAPITAL TREASURIES PLC,331754
GEST,N,0000,GESTETNER OF CEYLON PLC,1261673
GHLL,N,0000,GALADARI HOTELS (LANKA) PLC,420834599
GLAS,N,0000,PGP GLASS CEYLON PLC,761601271
GRAN,N,0000,CEYLON GRAIN ELEVATORS PLC,35514753
GREG,N,0000,AMBEON HOLDINGS PLC,3098456
GUAR,N,0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,6203627
HAPU,N,0000,HAPUGASTENNE PLANTATIONS PLC,1293095
HARI,N,0000,HARISCHANDRA MILLS PLC,4706
HASU,N,0000,HNB ASSURANCE PLC,1248356
HAYC,N,0000,HAYCARB PLC,10176375
HAYL,N,0000,HAYLEYS PLC,21594568
HBS,N,0000,hSENID BUSINESS SOLUTIONS PLC,30828149
HDFC,N,0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,9427130
HELA,N,0000,HELA APPAREL HOLDINGS PLC,674197449
HEXP,N,0000,HAYLEYS FIBRE PLC,75202
HHL,N,0000,HEMAS HOLDINGS PLC,83352442
HNB,X,0000,HATTON NATIONAL BANK PLC,1217307
HNB,N,0000,HATTON NATIONAL BANK PLC,56306108
HNBF,X,0000,HNB FINANCE PLC,28873
HNBF,N,0000,HNB FINANCE PLC,112983171
HOPL,N,0000,HORANA PLANTATIONS PLC,353004
HPFL,N,0000,LOTUS HYDRO POWER PLC,76585
HPL,N,0000,HATTON PLANTATIONS PLC,2839842
HPWR,N,0000,RESUS ENERGY PLC,793270
HSIG,N,0000,HOTEL SIGIRIYA PLC,305246
HUNA,N,0000,HUNAS HOLDINGS PLC,4331568
HUNT,N,0000,HUNTER & COMPANY PLC,4497784
HVA,N,0000,HVA FOODS PLC,326876
IDL,N,0000,SERENDIB ENGINEERING GROUP PLC,28644417
JAT,N,0000,JAT HOLDINGS PLC,2109068
JETS,N,0000,JETWING SYMPHONY PLC,7319271
JINS,N,0000,JANASHAKTHI INSURANCE PLC,760530
JKH,N,0000,JOHN KEELLS HOLDINGS PLC,531290805
JKL,N,0000,JOHN KEELLS PLC,271556
KAHA,N,0000,KAHAWATTE  PLANTATIONS  PLC,86901
KCAB,N,0000,KELANI CABLES PLC,74310
KDL,N,0000,KELSEY DEVELOPMENTS PLC,4072
KFP,N,0000,KEELLS FOOD PRODUCTS PLC,227672
KGAL,N,0000,KEGALLE  PLANTATIONS  PLC,617336
KHC,N,0000,THE KANDY HOTELS COMPANY (1938) PLC,69497454
KHL,N,0000,JOHN KEELLS HOTELS PLC,22079493
KOTA,N,0000,KOTAGALA PLANTATIONS PLC,4801476
KPHL,N,0000,KAPRUKA HOLDINGS PLC,216281
KVAL,N,0000,KELANI VALLEY PLANTATIONS PLC,1099601
KZOO,N,0000,SHAW WALLACE INVESTMENTS PLC,331061
LALU,N,0000,LANKA ALUMINIUM INDUSTRIES PLC,37242415
LAMB,N,0000,KOTMALE HOLDINGS PLC,2005
LCBF,N,0000,LANKA CREDIT AND BUSINESS FINANCE PLC,406000
LCEY,N,0000,LANKEM CEYLON PLC,246977
LDEV,N,0000,LANKEM DEVELOPMENTS PLC,822295
LFIN,N,0000,LB FINANCE PLC,3350289
LGIL,N,0000,LOLC GENERAL INSURANCE PLC,1392312
LGL,N,0000,LAUGFS GAS PLC,128116
LGL,X,0000,LAUGFS GAS PLC,402379
LHCL,N,0000,THE LANKA HOSPITALS CORPORATION PLC,64580976
LHL,N,0000,THE  LIGHTHOUSE  HOTEL  PLC,88056
LIOC,N,0000,LANKA IOC PLC,403086202
LION,N,0000,LION BREWERY (CEYLON) PLC,28244916
LITE,N,0000,LAXAPANA BATTERIES PLC,201007
LLUB,N,0000,CHEVRON LUBRICANTS  LANKA  PLC,27072456
LMF,N,0000,LANKA MILK FOODS (CWE) PLC,736172
LOFC,N,0000,LOLC FINANCE PLC,2597774346
LOLC,N,0000,L O L C HOLDINGS PLC,2738371
LPL,X,0000,LAUGFS POWER PLC,75125
LPL,N,0000,LAUGFS POWER PLC,258213
LPRT,N,0000,LAKE HOUSE PRINTERS & PUBLISHERS PLC,66
LUMX,N,0000,LUMINEX PLC,1520
LVEF,N,0000,L V L ENERGY FUND PLC,8473216
LVEN,N,0000,LANKA VENTURES PLC,1196203
LWL,N,0000,LANKA WALLTILE PLC,2517886
MADU,N,0000,MADULSIMA  PLANTATIONS  PLC,253742
MAL,X,0000,MALWATTE VALLEY PLANTATION PLC,42305
MAL,N,0000,MALWATTE VALLEY PLANTATION PLC,644656
MARA,N,0000,MARAWILA  RESORTS  PLC,135250
MASK,N,0000,MASKELIYA PLANTATIONS PLC,171482
MBSL,N,0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,2233421
MCPL,N,0000,MAHAWELI COCONUT PLANTATIONS PLC,34227
MEL,N,0000,MACKWOODS ENERGY PLC,2031650
MELS,N,0000,MELSTACORP PLC,199545742
MFL,N,0000,MULTI FINANCE  PLC,11600
MGT,N,0000,HAYLEYS FABRIC PLC,10926364
MHDL,N,0000,MILLENNIUM HOUSING DEVELOPERS PLC,38572353
MRH,N,0000,MAHAWELI REACH HOTELS PLC,33288529
MSL,N,0000,MERCANTILE SHIPPING COMPANY PLC,1393802
MULL,N,0000,MULLER & PHIPPS (CEYLON) PLC,173800
NAMU,N,0000,NAMUNUKULA PLANTATIONS PLC,763389
NDB,N,0000,NATIONAL DEVELOPMENT BANK PLC,79120080
NEH,N,0000,THE NUWARA ELIYA HOTELS COMPANY PLC,31192
NHL,N,0000,NAWALOKA HOSPITALS PLC,2743657
NTB,X,0000,NATIONS TRUST BANK PLC,6508796
NTB,N,0000,NATIONS TRUST BANK PLC,46444914
ODEL,N,0000,ODEL PLC,165400
OFEQ,N,0000,OFFICE EQUIPMENT PLC,111131
ONAL,N,0000,ON'ALLY HOLDINGS PLC,270530
OSEA,N,0000,OVERSEAS REALTY (CEYLON) PLC,1095381561
PABC,N,0000,PAN ASIA BANKING CORPORATION PLC,89840739
PACK,N,0000,EX-PACK CORRUGATED CARTONS PLC,1502926
PALM,N,0000,PALM GARDEN HOTELS PLC,16390
PAP,N,0000,PANASIAN POWER PLC,1691169
PARA,N,0000,PARAGON CEYLON PLC,138080
PARQ,N,0000,SWISSTEK (CEYLON) PLC,658189
PEG,N,0000,PEGASUS HOTELS OF CEYLON PLC,153893
PHAR,N,0000,COLOMBO CITY HOLDINGS PLC,538100
PINS,N,0000,PEOPLE'S INSURANCE PLC,1650006
PLC,N,0000,PEOPLE'S LEASING & FINANCE PLC,9994403
PLR,N,0000,PRIME LANDS RESIDENCIES PLC,845247
PMB,N,0000,PEOPLE`S MERCHANT FINANCE  PLC,158810
RAL,N,0000,RENUKA AGRI FOODS PLC,15165132
RCH,N,0000,RENUKA HOTELS PLC,216439
RCL,N,0000,ROYAL CERAMICS LANKA PLC,9897067
REEF,N,0000,CITRUS LEISURE PLC,310256
REG,N,0000,REGNIS (LANKA) PLC,755284
RENU,N,0000,RENUKA CITY HOTELS PLC.,36926
REXP,N,0000,RICHARD PIERIS EXPORTS PLC,158101
RFL,N,0000,RAMBODA FALLS PLC,13268636
RGEM,N,0000,RADIANT GEMS INTERNATIONAL PLC,3380
RHL,X,0000,RENUKA HOLDINGS PLC,2065293
RHL,N,0000,RENUKA HOLDINGS PLC,11417080
RHTL,N,0000,THE FORTRESS RESORTS PLC,304145
RICH,N,0000,RICHARD PIERIS AND COMPANY PLC,1572914298
RIL,N,0000,R I L PROPERTY PLC,240815807
RPBH,N,0000,ROYAL PALMS BEACH HOTELS PLC,2655056
RWSL,N,0000,RAIGAM WAYAMBA SALTERNS PLC,3930400
SAMP,N,0000,SAMPATH BANK PLC,71141617
SCAP,N,0000,SOFTLOGIC CAPITAL PLC,2511750
SDB,N,0000,SANASA DEVELOPMENT BANK PLC,37639996
SDF,N,0000,SARVODAYA DEVELOPMENT FINANCE PLC,13736504
SEMB,X,0000,S M B LEASING PLC,181300399
SEMB,N,0000,S M B LEASING PLC,655258874
SERV,N,0000,THE KINGSBURY PLC,300190
SEYB,N,0000,SEYLAN BANK PLC,2233474
SEYB,X,0000,SEYLAN BANK PLC,16721038
SFCL,N,0000,SENKADAGALA FINANCE COMPANY PLC,7088562
SFIN,N,0000,SINGER FINANCE LANKA PLC,552508
SHAW,N,0000,LEE HEDGES PLC,13360782
SHL,N,0000,SOFTLOGIC HOLDINGS PLC,376093769
SHOT,X,0000,SERENDIB HOTELS PLC,21741405
SHOT,N,0000,SERENDIB HOTELS PLC,61252161
SIGV,N,0000,SIGIRIYA VILLAGE HOTELS PLC,66563
SIL,N,0000,SAMSON INTERNATIONAL PLC,913
SING,N,0000,STANDARD CAPITAL PLC,2762841
SINH,N,0000,SINGHE HOSPITALS PLC,512424
SINI,N,0000,SINGER INDUSTRIES (CEYLON) PLC,18984
SINS,N,0000,SINGER (SRI LANKA) PLC,2797556
SIRA,N,0000,SIERRA CABLES PLC,5951354
SLND,N,0000,SERENDIB LAND PLC,2
SLTL,N,0000,SRI LANKA TELECOM PLC,812100184
SMOT,N,0000,SATHOSA MOTORS PLC,4603
SOY,N,0000,CONVENIENCE FOODS LANKA PLC,9616
SPEN,N,0000,AITKEN SPENCE PLC,112139104
STAF,N,0000,DOLPHIN HOTELS PLC,547341
SUN,N,0000,SUNSHINE HOLDINGS PLC,64126583
SWAD,N,0000,SWADESHI INDUSTRIAL WORKS  PLC,1
TAFL,N,0000,THREE ACRE FARMS PLC,5221178
TAJ,N,0000,TAL LANKA HOTELS PLC,116298969
TANG,N,0000,TANGERINE BEACH HOTELS PLC,42782
TAP,N,0000,AMBEON CAPITAL PLC,847353
TESS,X,0000,TESS AGRO PLC,652500
TESS,N,0000,TESS AGRO PLC,177832035
TILE,N,0000,LANKA TILES PLC,1155537
TJL,N,0000,TEEJAY LANKA PLC,319790346
TKYO,X,0000,TOKYO CEMENT COMPANY (LANKA) PLC,57456169
TKYO,N,0000,TOKYO CEMENT COMPANY (LANKA) PLC,59599180
TPL,N,0000,TALAWAKELLE TEA ESTATES PLC,175251
TRAN,N,0000,TRANS ASIA HOTELS PLC,90423
TSML,N,0000,TEA SMALLHOLDER FACTORIES PLC,37782
TYRE,N,0000,KELANI TYRES PLC,928296
UAL,N,0000,UNION ASSURANCE PLC,6101575
UBC,N,0000,UNION BANK OF COLOMBO PLC,844547355
UBF,N,0000,UB FINANCE PLC,303000
UCAR,N,0000,UNION CHEMICALS LANKA PLC,334
UDPL,N,0000,UDAPUSSELLAWA PLANTATIONS PLC,49642
UML,N,0000,UNITED MOTORS LANKA PLC,6504646
VFIN,N,0000,VALLIBEL FINANCE PLC,1103742
VLL,X,0000,VIDULLANKA PLC,4272540
VLL,N,0000,VIDULLANKA PLC,148200649
VONE,N,0000,VALLIBEL ONE PLC,3938349
VPEL,N,0000,VALLIBEL POWER ERATHNA PLC,9776565
WAPO,N,0000,GALLE FACE CAPITAL PARTNERS PLC,42709
WATA,N,0000,WATAWALA  PLANTATIONS  PLC,1912181
WIND,N,0000,WINDFORCE PLC,98284767
YORK,N,0000,YORK ARCADE HOLDINGS PLC,2538
