SECTOR WISE FOREIGN PURCHASES & SALES - Monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1991-09-01 00:00:00,1991-10-01 00:00:00,1991-11-01 00:00:00,1991-12-01 00:00:00,1992-01-01 00:00:00,1992-02-01 00:00:00,1992-03-01 00:00:00,1992-04-01 00:00:00,1992-05-01 00:00:00,1992-06-01 00:00:00,1992-07-01 00:00:00,1992-08-01 00:00:00,1992-09-01 00:00:00,1992-10-01 00:00:00,1992-11-01 00:00:00,1992-12-01 00:00:00,1993-01-01 00:00:00,1993-02-01 00:00:00,1993-03-01 00:00:00,1993-04-01 00:00:00,1993-05-01 00:00:00,1993-06-01 00:00:00,1993-07-01 00:00:00,1993-08-01 00:00:00,1993-09-01 00:00:00,1993-10-01 00:00:00,1993-11-01 00:00:00,1993-12-01 00:00:00,1994-01-01 00:00:00,1994-02-01 00:00:00,1994-03-01 00:00:00,1994-04-01 00:00:00,1994-05-01 00:00:00,1994-06-01 00:00:00,1994-07-01 00:00:00,1994-08-01 00:00:00,1994-09-01 00:00:00,1994-10-01 00:00:00,1994-11-01 00:00:00,1994-12-01 00:00:00,1995-01-01 00:00:00,1995-02-01 00:00:00,1995-03-01 00:00:00,1995-04-01 00:00:00,1995-05-01 00:00:00,1995-06-01 00:00:00,1995-07-01 00:00:00,1995-08-01 00:00:00,1995-09-01 00:00:00,1995-10-01 00:00:00,1995-11-01 00:00:00,1995-12-01 00:00:00,1996-01-01 00:00:00,1996-02-01 00:00:00,1996-03-01 00:00:00,1996-04-01 00:00:00,1996-05-01 00:00:00,1996-06-01 00:00:00,1996-07-01 00:00:00,1996-08-01 00:00:00,1996-09-01 00:00:00,1996-10-01 00:00:00,1996-11-01 00:00:00,1996-12-01 00:00:00,1997-01-01 00:00:00,1997-02-01 00:00:00,1997-03-01 00:00:00,1997-04-01 00:00:00,1997-05-01 00:00:00,1997-06-01 00:00:00,1997-07-01 00:00:00,1997-08-01 00:00:00,1997-09-01 00:00:00,1997-10-01 00:00:00,1997-11-01 00:00:00,1997-12-01 00:00:00,1998-01-01 00:00:00,1998-02-01 00:00:00,1998-03-01 00:00:00,1998-04-01 00:00:00,1998-05-01 00:00:00,1998-06-01 00:00:00,1998-07-01 00:00:00,1998-08-01 00:00:00,1998-09-01 00:00:00,1998-10-01 00:00:00,1998-11-01 00:00:00,1998-12-01 00:00:00,1999-01-01 00:00:00,1999-02-01 00:00:00,1999-03-01 00:00:00,1999-04-01 00:00:00,1999-05-01 00:00:00,1999-06-01 00:00:00,1999-07-01 00:00:00,1999-08-01 00:00:00,1999-09-01 00:00:00,1999-10-01 00:00:00,1999-11-01 00:00:00,1999-12-01 00:00:00,2000-01-01 00:00:00,2000-02-01 00:00:00,2000-03-01 00:00:00,2000-04-01 00:00:00,2000-05-01 00:00:00,2000-06-01 00:00:00,2000-07-01 00:00:00,2000-08-01 00:00:00,2000-09-01 00:00:00,2000-10-01 00:00:00,2000-11-01 00:00:00,2000-12-01 00:00:00,2001-01-01 00:00:00,2001-02-01 00:00:00,2001-03-01 00:00:00,2001-04-01 00:00:00,2001-05-01 00:00:00,2001-06-01 00:00:00,2001-07-01 00:00:00,2001-08-01 00:00:00,2001-09-01 00:00:00,2001-10-01 00:00:00,2001-11-01 00:00:00,2001-12-01 00:00:00,2002-01-01 00:00:00,2002-02-01 00:00:00,2002-03-01 00:00:00,2002-04-01 00:00:00,2002-05-01 00:00:00,2002-06-01 00:00:00,2002-07-01 00:00:00,2002-08-01 00:00:00,2002-09-01 00:00:00,2002-10-01 00:00:00,2002-11-01 00:00:00,2002-12-01 00:00:00,2003-01-01 00:00:00,2003-02-01 00:00:00,2003-03-01 00:00:00,2003-04-01 00:00:00,2003-05-01 00:00:00,2003-06-01 00:00:00,2003-07-01 00:00:00,2003-08-01 00:00:00,2003-09-01 00:00:00,2003-10-01 00:00:00,2003-11-01 00:00:00,2003-12-01 00:00:00,2004-01-01 00:00:00,2004-02-01 00:00:00,2004-03-01 00:00:00,2004-04-01 00:00:00,2004-05-01 00:00:00,2004-06-01 00:00:00,2004-07-01 00:00:00,2004-08-01 00:00:00,2004-09-01 00:00:00,2004-10-01 00:00:00,2004-11-01 00:00:00,2004-12-01 00:00:00,2005-01-01 00:00:00,2005-02-01 00:00:00,2005-03-01 00:00:00,2005-04-01 00:00:00,2005-05-01 00:00:00,2005-06-01 00:00:00,2005-07-01 00:00:00,2005-08-01 00:00:00,2005-09-01 00:00:00,2005-10-01 00:00:00,2005-11-01 00:00:00,2005-12-01 00:00:00,2006-01-01 00:00:00,2006-02-01 00:00:00,2006-03-01 00:00:00,2006-04-01 00:00:00,2006-05-01 00:00:00,2006-06-01 00:00:00,2006-07-01 00:00:00,2006-08-01 00:00:00,2006-09-01 00:00:00,2006-10-01 00:00:00,2006-11-01 00:00:00,2006-12-01 00:00:00,2007-01-01 00:00:00,2007-02-01 00:00:00,2007-03-01 00:00:00,2007-04-01 00:00:00,2007-05-01 00:00:00,2007-06-01 00:00:00,2007-07-01 00:00:00,2007-08-01 00:00:00,2007-09-01 00:00:00,2007-10-01 00:00:00,2007-11-01 00:00:00,2007-12-01 00:00:00,2008-01-01 00:00:00,2008-02-01 00:00:00,2008-03-01 00:00:00,2008-04-01 00:00:00,2008-05-01 00:00:00,2008-06-01 00:00:00,2008-07-01 00:00:00,2008-08-01 00:00:00,2008-09-01 00:00:00,2008-10-01 00:00:00,2008-11-01 00:00:00,2008-12-01 00:00:00,2009-01-01 00:00:00,2009-02-01 00:00:00,2009-03-01 00:00:00,2009-04-01 00:00:00,2009-05-01 00:00:00,2009-06-01 00:00:00,2009-07-01 00:00:00,2009-08-01 00:00:00,2009-09-01 00:00:00,2009-10-01 00:00:00,2009-11-01 00:00:00,2009-12-01 00:00:00,2010-01-01 00:00:00,2010-02-01 00:00:00,2010-03-01 00:00:00,2010-04-01 00:00:00,2010-05-01 00:00:00,2010-06-01 00:00:00,2010-07-01 00:00:00,2010-08-01 00:00:00,2010-09-01 00:00:00,2010-10-01 00:00:00,2010-11-01 00:00:00,2010-12-01 00:00:00,2011-01-01 00:00:00,2011-02-01 00:00:00,2011-03-01 00:00:00,2011-04-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,2012-04-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,SECTOR,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-20 00:00:00,2020-05-20 00:00:00,2020-06-20 00:00:00,2020-07-20 00:00:00,2020-08-20 00:00:00,2020-09-20 00:00:00,2020-10-20 00:00:00,2020-11-20 00:00:00,2020-12-20 00:00:00,2021-01-20 00:00:00,2021-02-20 00:00:00,2021-03-20 00:00:00,2021-04-20 00:00:00,2021-05-20 00:00:00,2021-06-20 00:00:00,2021-07-20 00:00:00,2021-08-20 00:00:00,2021-09-20 00:00:00,2021-10-20 00:00:00,2021-11-20 00:00:00,2021-12-20 00:00:00,2022-01-20 00:00:00,2022-02-20 00:00:00,2022-03-20 00:00:00,2022-04-20 00:00:00,2022-05-20 00:00:00,2022-06-20 00:00:00,2022-07-20 00:00:00,2022-08-20 00:00:00,2022-09-20 00:00:00,2022-10-20 00:00:00,2022-11-20 00:00:00,2022-12-20 00:00:00,2023-01-20 00:00:00,2023-02-20 00:00:00,2023-03-20 00:00:00,2023-04-20 00:00:00,2023-05-20 00:00:00,2023-06-20 00:00:00,2023-07-20 00:00:00,2023-08-20 00:00:00,2023-09-20 00:00:00,2023-10-20 00:00:00,2023-11-20 00:00:00,2023-12-20 00:00:00,2025-01-20 00:00:00,2025-02-20 00:00:00,2025-03-20 00:00:00,2025-04-20 00:00:00,2025-05-20 00:00:00,2025-06-20 00:00:00,2025-07-20 00:00:00,2025-08-20 00:00:00,2025-09-20 00:00:00,2025-10-20 00:00:00,2025-11-20 00:00:00,2025-12-20 00:00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Market Closed Due to COVID- 19 Pandemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOREIGN PURCHASES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PURCHASES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Banks, Finance & Insurance",12601096,34396825,5082550,12168819,30478261,28153199,25289677,30552025,56271933,58373135,54924115,31235518,66511235,75342336,37639183,49164073,101495228,23973525,114577519,95700963,82735148,160199917,324256263,369902055,579410775,312242435,888914985,583746025,867405075,817558895,972362788,314804560,170994550,690791017,451114769,254844010,531199647,411336550,228899688,207157475,112236265,93310730,60842735,99035975,284406975,221547325,350429197,440480500,163746334,97271425,313517450,257502325,362255939,443029816,284384930,92377890,67901749,162787596,63241188,52108595,111599478,217493410,129382998,111017900,3510974766,100021757,103946934,509512525,146272880,244262450,350429197,334468924,342607995,521857005,286231300,202166619,71670103,300115730,224979071,131909278,133838870,102230330,169206203,19431175,70491879,109969123,210367925,47637771,71148282,27225125,49539132,60608169,241266573,162787596,200546049,86026821,58137675,119478627,368404300,106008325,73467000,39089298,8834686,30859421,18078446,10640025,17118600,8794511,1343175,14586700,28636900,19717930,9058575,10433000,6574925,3515950,14719250,48766645,9340831,23748550,20897941,203895550,166216125,74550484,8116625,8694301,11872447,221712185,117780175,573350900,94474225,494649125,122984983,138169585,35890771,16685213,81225850,15353225,17185525,112367118,195809975,687162145,525198950,129088400,1282323851,790976246,399666725,636319725,59795615,100186739,141521603,88183700,161257575,283308675,377978701,219889157,322055650,175815744,92427506,82909422,108244650,94600523,211505725,162222108,241320475,566935175,115366575,981990570,1351952600,353174070,1756330675,391759150,747597250,270058020,3017078701,669739265,541482000,47350595,87937025,885382855,112297842,1346895060,3538096460,1479196075,227296225,2614680325,348786425,2008366305,162837452,1142371683,278872614,405138430,485397985,1427219380,567061200,2639217720,329706131,515220392,575006293,417192537.5,146588620,179244658,172279670,216701872,68326861.75,82955576,376888245,140962623,49973832,91702145,709271251,51433012,1479162109,1250757547,994712330,653814732,1029768985,2903160705,1687668950,985503456,701883955,1696700875,1790451358,1065247251,5366847671,3536792293,3956217537,2084612818,3090939100,4892429148,1304726020,807728435,1470757616,2376158595,1959468178,1391881463,1951726348,781344628,640062444,628116332,642620694,632004887,177534556,262551060,690673183,2606232328,283610464,1238508189,845111310,663999181,1064649603,538414077,2104694827,1197106308,546398711,1626760894,5919833371,3767373637,4285780804,4877460298,3044569004,2297345494,1499780967,3873355873,1269329836,1062079636,930515696,1772427352,2621510069,1530121654,1171782401,2344889679,1776147573,1596514621,1871214211,1679656217,3695153565,4312704035,3358405796,1422895738,3297770114,2711451637,1328364301,1768870838,4666728029,1194350030,3186807160,2013369657,1979685693,2088029635,1082575712,2077976019,905645697,657181685,1817985079,1266350562,2041388886,846178453,478676023,1841881851,1160894202,1344672942,1074441310,13091714279,611476090,1051088434,1470234536,6411274433,1261998127,1387303098,4568825626,2031956151,1484630322,6602797474,2364892649,1770397874,5173413579,4682140571,2968051835,3224977657,2058190592,1716557994,798956911,1933272340,1041181633,1604452450,2433107036,3777845585,1570370120,1177486520,2927744987,1047466030,328070071,570231027,9736520041,594782290,431442782,936473018,514235056,504374991,Automobiles & Components,13570,235337,264846,,29820,,2816540040,923740313,822910030,19598178,2991448,16260752,37223535,1742597,16912243,880198,8300,2813943,884062,3827537,80149,354000,450420,5435248,20000,161728,95718,514282,29910,65840,4010,573415,185322,10967815,3015665,,,,1015210,30528,635229,55000,764067,1141360,19620,140740,181159,60057,105560,,746224,118772,1165,1734,1368879,294440,7224140,2757488,462154,344770
"Beverage, Food & Tobacco",32000,252588944,92895094,3087063,1402063,225155150,116418550,5232475,9806875,1968200,969200,26200825,24978325,90168075,17157613,4447300,15687944,18057200,25740533,106934150,45648250,55049663,141313200,56997525,76494465,75266124,86859180,98139025,350615075,124126500,177432925,69128550,64422300,57817375,104258650,34652250,91652025,41922100,17400655,18859675,6658275,34678250,14026725,1181355,22765953,32089558,12140260,14024150,10680525,6422375,10964975,12379849,10345225,12549550,34834825,6447805,9140125,13504875,4026075,1697268,14150994,12963575,47663950,19619675,872138309,34112075,103728275,89764050,143017700,70206138,12140260,14633175,83947600,134226506,5669100,18377525,4115825,40152100,76705350,43089427,43620200,36208675,61289850,2238950,14301750,353325,193772350,8861725,47867150,34863125,33730864,5473650,1519450,13504875,10201300,40069075,18953450,30965705,8500700,7634025,2150425,2708550,755750,596075,3917575,9966975,12996150,853225,3378425,1439275,11653167,8896775,2189700,2742500,719642,60525,1915075,4088625,9520070,224918748,9020034,11006423,17458525,3698114,663750,219200,3883175,3439375,255673200,34433425,7986500,2862400,26826900,44024025,645627,12753800,6325200,2446400,189697825,9789250,6970200,102254250,52373006,25337500,53400550,286530800,55640400,26812125,20422183,17715500,38332900,25057400,52699590,47175985,160476800,20083704,50628449,36952382,6509752,66686400,245802450,61306304,85783100,105597375,90205740,12059775,51430359,103243265,109194844,64488000,79257138,63472575,314817705,98626325,32603443,256497800,4741900,27650700,105667725,55597200,28057772,127702075,287485411,146042825,87656375,94712028,833369258,11028370,149307196,114949305,106870750,29663750,125173600,123427060,86511287,30617367,89106375.5,141922250,250626300,180631664.75,118289300,36326500,203495075,178125375,37679300,38778015,109901600,50280965,23375550,20700700,12080750,25471034,189492850,254018875,130287925,212596025,204698175,147157200,115839925,205432033,551882180,323868289,763307873,640200835,841166195,454370233,1642566255,874255500,790898320,1514391860,717979717,293485780,305195760,211890370,235259500,332226570,279051020,187347500,309817932,250171840,234026875,208527880,230245936,322835330,364611750,606302777,681888147,284281077,282416013,651858652,254281214,694651541,658517189,590140962,1044600406,881236763,1106963755,405255030,1025864477,752176148,1403937237,1429085250,250257063,670302180,160989634,429147993,704148040,513374739,559660037,457923626,335193461,236413166,1097238102,282450748,1785646207,630989474,849998287,536390503,332883075,770736460,454921614,520369701,546449542,836573140,856623562,535499361,871531145,1318860241,512951517,1425710384,623336810,1163828449,601793293,426890833,1313469437,412793807,1717025605,642592640,318280050,1243589428,2013055088,635806063,446503738,774893893,305476344,522897980,660359552,1628268243,750996024,2225589570,1764474807,202600299,685776963,1392031968,1201546389,1108060780,1288668829,711036490,685187169,279369086,582962370,436876953,349645632,979651250,806092508,544234202,655813734,336781045,290278677,541392703,744646612,239041179,94690288,37890967,335428906,57974109,458470517,337659334,111167330,38061445,Banks,656658973,296326172,104416372,,665794723,1402394995,224807048,403586086,632729637,144655987,146502007,150283462,562347431,125011518,59108421,51643076,487014225,549469479,381655733,125755881,22641235,71086155,80965184,328477005,100881243,43231032,60658563,51962806,263409813,99745592,180327381,43575943,45772719,107993087,25815922,28597985,72090887,128063577,374672820,51610089,71193486,150575248,1437489949,2488666075,35850708,56921608,954713229,377148761,153629413,170476559,470163322,831946413,613661887,215984153,916548798,2618866331,2072279171,2906183784,1279551137,307048536
Construction & Engineering,75200,,3830000,268931,1631000,487200,382050,,194363,82000,60259,64375,74850,,,180025,23475,43700,72750,819600,7697975,44527545,67214675,82187725,205099400,174825800,59502775,55055750,84489025,43220875,8754800,15057400,18513075,7848200,9344200,3077975,380925,149325,3420200,20625,5218475,11818025,1649100,7836850,1019475,8550450,13294775,9461075,3872750,562725,1207500,3749450,12346475,3518425,1174350,6499975,901800,2917775,1774500,4295300,1489850,104875,22026225,2409100,35267975,1020325,6358100,4403525,3028650,2072250,13294775,3801000,18000,724525,152675,434475,23546300,1096000,21125475,982800,2995875,681725,545750,10250,320000,488810,1949475,2994462,2439825,380845,1559425,12149630,12932600,2917775,11996550,2757500,5750,5508000,830700,594800,471295,812375,7202175,1639725,533950,2694100,3990925,755825,59425,125000,717980,242300,45450,9450,276625,398875,689850,731750,135250,36300,,,2125350,3019650,570925,885055,882388,798800,2287150,6804600,199250,57103125,5579325,743750,5800,648800,746850,7350,1290375,907900,686250,1812475,863350,47175,2062775,750700,28236250,,51825,,345500,,608250,1129000,428075,445295,154300,1617400,9275154,748550,4193475,20321025,43358600,1580500,27099050,2211050,3482250,271150,7229100,11835200,2007875,6628800,2487025,680625,3578125,5454725,1535375,2187200,772627115,15370375,1279925,3370500,29124775,417250,4705400,3293075,24382000,127813348,17185175,32404200,3004350,3964325,10230175,1530975,17385200,72350200,7957675,17121400,1966000,1731650,1556125,6548200,8982450,11261450,1592100,15047375,568300,2829450,1652625,2451400,13814175,14329075,3151925,12449725,26717625,12021000,4466475,245400,89688845,3886425,36015800,5310175,5271750,1119900,3052975,6062250,1320400,675970,65791760,16674830,66505880,13175670,106712686,58089230,35612070,49959850,16538450,29534539,3909230,11977690,8037960,5189370,1508490,1820080,345070,1528219,430900,1327675,821007,1803216,2579551,7773165,31015426,212873490,32580571,4688507,14374338,46235357,18819300,18529458,39710986,13012902,21135305,31269813,3688940,4784833,6003515,1742042,36126124,5492182,7799474,29168074,26575653,14050495,120874803,246983870,333776244,228813105,765329806,926680783,337007481,190601741,135295905,64234977,61026573,68312645,75154572,105177488,13309415,277822480,69919731,124479242,16535428,87854034,53988066,20640018,29805988,116530743,59183706,13682752,46288361,13941472,5651711,38762773,80623229,26139212,20608482,31316474,101406434,17731693,648924690,139876290,71470047,61244093,121171431,125696572,12872436,254930823,116373999,127134619,70313010,6657158,11070696,10214465,2713477,17255471,14308886,7467451,1423173,128190,6517731,8780229,136196,2219294,10825010,10309845,8427447,7742978,16798726,3575192,Capital Goods,23032556825,214957011,318844881,,2159082597,1010147992,594860,14680517,14418413,622916193,389845591,1431238164,753925616,1546744899,1178618223,399042489,391335072,432813476,861234578,279320394,1105594033,332588824,421686366,533106963,13577121256,366737971,612794447,361375334,358302750,316020247,316593612,1317186857,620924417,1757359835,437931450,751846691,766626404,4396764286,1292002033,886344536,615212047,1029315220,2139793985,2028387267,219156773,2333497910,2558279466,427659479,419388353,12415490091,397831206,1291515591,1353706344,1322259345,2187164790,1008680293,11940715862,1279538021,1343306464,1553500490
Chemicals & Pharmaceuticals,135734,5990500,,,116750,,,,147775,,,25000,448000,7609975,187275,,,369625,1530350,1048275,380975,218400,5833300,413475,291250,2247150,59242385,14385700,7164275,5224925,24171400,2968100,4462350,6481050,1230725,515700,7785700,21000,23000,13148500,153700,393400,13700,18750,13687825,112125,4500,16476650,102250,,240625,,108600,134150,568725,60250,,,200725,589650,182660,227100,1983150,2136700,15817150,,3608075,281000,2433000,1272700,4500,3307950,608950,2552600,,4500,,297200,1024000,2931075,851325,17000,75125,,30000,360100,4893500,15000,3900,5473183,39000,112850,53550,,,126000,967500,590350,1002800,119725,,959275,24805,931950,1482375,38500,990000,59125,,14500,58000,144000,254125,4275,767325,9600,443800,,3560,17750,,18600,,2040000,55400,9375,9949,7500,1007875,2100450,202500,2633175,31383956,19385225,6242975,90000,244000,6424950,,443775,2400350,39164750,20445425,4170650,3262500,1187000,3215500,7599975,8596700,4629700,2994600,17836350,5218470,7292050,16032250,7064900,35996575,20200497,12282813,3615489,10819727,5323750,17132500,10837780,6140000,2346600,2883300,2391250,25933550,11770500,4975275,351400,589075,22400455,13591775,91700,3444000,1655400,602425,6089175,4286593,2053475,44068517,16339029,38378200,24083375,6291175,11484375,48704750,48520975,45563605,12074750,64240050,12131675,23780900,7697300,12342822,35681479,47965055.5,47669575,16491775,8948275,10501706,170858975,21972075,8879355,18370740,14412125,9238925,5161600,1743585,4605692,78169325,58439125,45314675,20801475,87593300,52516850,21838700,34628251,29483225,68497075,72420675,15512625,25082210,43268985,91976300,47323750,66176958,29203110,14792070,12025070,99982840,105350040,34007800,81479520,74352820,54200330,23785470,17977660,14905770,20167830,6304150,2802240,18980800,11101560,4589734,8618622,1393773,2032656,1955535,4842434,8313792,1654369,5810604,5116750,1086298,1756639,1990474,7649045,8776134,43890421,18507318,33629162,1964128,2899465,1226643,9527431,6004155,1894400,4946471,1505248,20094320,3831665,44126380,2770128,22516628,1727051,15828451,28838399,10812248,18394796,508361,1620127,3577256,1193638,13983535,12020721,4631644,8149571,2561154,3238840,1725265,40982097,603732,7604483,1381915,1855084,4658321,6499571,7837343,2205164,968292,1943176,496526,3177357,1262009,1588017,1512824,2524460,12506553,7707598,239308,22239117,400800,280596,4000,1192329,154772,398609,6238165,213967,822212,556760,58507,441840,1328353,583807,595938,11395757,182520,228,52575,1501533,289858,60000,11743429,3601171,3382523,7741161,Commercial & Professional Services,,874500,,,,,3323300,22594183,77938751,,,,,159000,,,,35520,,4282644,474789,580550,12961179,1905942,145800,2133115,4042935,26774593,,1447000,14080896,13210500,6008490,218020,10795,,8238045,11518663,24500,82,,224167,1018813,300240,6942332,756316,741255,133790,218659,555652,136218,1057400,399600,132200,6975765,5580696,59420,637917027,,215000
