Foreign Holding as at 31st December 2020,,,,
COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
CDB,X,0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,253280
CERA,N,0000,LANKA CERAMIC PLC,1339
CFI,N,0000,COLOMBO FORT INVESTMENTS PLC,102868
CFIN,N,0000,CENTRAL FINANCE COMPANY PLC,32167166
CFLB,N,0000,THE COLOMBO FORT LAND AND BUILDING PLC,270107
CFT,N,0000,CEYLON AND FOREIGN TRADES PLC,264150
CFVF,N,0000,FIRST CAPITAL HOLDINGS PLC,222268
CHL,N,0000,CEYLON HOSPITALS PLC,127336
CHL,X,0000,CEYLON HOSPITALS PLC,210111
CHMX,N,0000,CHEMANEX PLC,163183
CHOT,N,0000,CEYLON HOTELS CORPORATION PLC,1227059
CHOU,R,0000,CITY HOUSING & REAL ESTATE COMPANY PLC,1800
CHOU,N,0000,CITY HOUSING & REAL ESTATE COMPANY PLC,42658
CIC,N,0000,C I C HOLDINGS PLC,320653
CIC,X,0000,C I C HOLDINGS PLC,872603
CIND,N,0000,CENTRAL INDUSTRIES PLC,497507
CINS,X,0000,CEYLINCO INSURANCE PLC,3480446
CINS,N,0000,CEYLINCO INSURANCE PLC,6412560
CINV,N,0000,CEYLON INVESTMENT PLC,1694331
CIT,N,0000,COLOMBO INVESTMENT TRUST PLC,64262
CITH,N,0000,HIKKADUWA BEACH RESORT PLC,172098
CITW,N,0000,WASKADUWA BEACH RESORT PLC,184892
CLC,N,0000,COMMERCIAL LEASING & FINANCE PLC,41230
CLND,N,0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,68811356
COCO,X,0000,RENUKA FOODS PLC,484245
COCO,N,0000,RENUKA FOODS PLC,29612891
COCR,N,0000,COMMERCIAL CREDIT AND FINANCE PLC,123145524
COLO,N,0000,C M HOLDINGS PLC,280520
COMB,X,0000,COMMERCIAL BANK OF CEYLON PLC,4634806
COMB,N,0000,COMMERCIAL BANK OF CEYLON PLC,259525915
COMD,N,0000,COMMERCIAL DEVELOPMENT COMPANY PLC,14051
CONN,N,0000,AMAYA LEISURE PLC,103449
CPRT,N,0000,CEYLON PRINTERS PLC,121798
CRL,N,0000,SOFTLOGIC FINANCE PLC,17200
CSD,N,0000,SEYLAN DEVELOPMENTS PLC,1734214
CSF,N,0000,NATION LANKA FINANCE PLC,678288969
CTBL,N,0000,CEYLON TEA BROKERS PLC,219125
CTC,N,0000,CEYLON TOBACCO COMPANY PLC,8321961
CTEA,N,0000,DILMAH CEYLON TEA COMPANY PLC,133181
CTHR,N,0000,C T HOLDINGS PLC,25912258
CTLD,N,0000,C T LAND DEVELOPMENT PLC,1068195
CWM,N,0000,C. W. MACKIE PLC,467392
DFCC,N,0000,DFCC BANK PLC,41615907
DIAL,N,0000,DIALOG AXIATA PLC,7517049905
DIMO,N,0000,DIESEL & MOTOR ENGINEERING PLC,77719
DIPD,N,0000,DIPPED PRODUCTS PLC,463077
DIST,N,0000,DISTILLERIES COMPANY OF SRI LANKA PLC,30948339
DOCK,N,0000,COLOMBO DOCKYARD PLC,37587052
DPL,N,0000,DANKOTUWA PORCELAIN PLC,6355375
EAST,N,0000,EAST WEST PROPERTIES PLC,52215219
EBCR,N,0000,E B CREASY & COMPANY PLC,10685
ECL,N,0000,E - CHANNELLING PLC,1084454
EDEN,N,0000,EDEN HOTEL LANKA PLC,471621
EDEN,R,0000,EDEN HOTEL LANKA PLC,568192
ELPL,N,0000,ELPITIYA PLANTATIONS PLC,826743
EMER,N,0000,EASTERN MERCHANTS PLC,12646520
ETWO,N,0000,EQUITY TWO PLC,123782
EXPO,N,0000,EXPOLANKA HOLDINGS PLC,1480775531
GEST,N,0000,GESTETNER OF CEYLON PLC,1263063
GHLL,N,0000,GALADARI HOTELS (LANKA) PLC,434288325
GLAS,N,0000,PIRAMAL GLASS CEYLON PLC,561468866
GOOD,N,0000,GOOD HOPE PLC,3680170
GRAN,N,0000,CEYLON GRAIN ELEVATORS PLC,36288088
GREG,N,0000,AMBEON HOLDINGS PLC,3170720
GSF,N,0000,PRIME FINANCE PLC,7703
GUAR,N,0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,6198416
HAPU,N,0000,HAPUGASTENNE PLANTATIONS PLC,11116531
HARI,N,0000,HARISCHANDRA MILLS PLC,20008
HASU,N,0000,HNB ASSURANCE PLC,1564898
HAYC,N,0000,HAYCARB PLC,1443085
HAYL,N,0000,HAYLEYS PLC,1554654
HDFC,N,0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,9479489
HEXP,N,0000,HAYLEYS FIBRE PLC,19135
HHL,N,0000,HEMAS HOLDINGS PLC,121653354
HNB,X,0000,HATTON NATIONAL BANK PLC,33942759
HNB,N,0000,HATTON NATIONAL BANK PLC,95919913
HNBF,N,0000,HNB FINANCE PLC,46300
HOPL,N,0000,HORANA PLANTATIONS PLC,389586
HPFL,N,0000,LOTUS HYDRO POWER PLC,15864
HPL,N,0000,HATTON PLANTATIONS PLC,1812941
HPWR,N,0000,RESUS ENERGY PLC,414155
HSIG,N,0000,HOTEL SIGIRIYA PLC,206220
HUEJ,N,0000,HUEJAY INTERNATIONAL INVESTMENTS PLC,701
HUNA,N,0000,HUNAS FALLS HOTELS PLC,3551
HUNT,N,0000,HUNTER & COMPANY PLC,4578893
HVA,N,0000,HVA FOODS PLC,426142
IDL,N,0000,SERENDIB ENGINEERING GROUP PLC,28527850
INDO,N,0000,INDO-MALAY PLC,4207286
JETS,N,0000,JETWING SYMPHONY PLC,6158751
JINS,N,0000,JANASHAKTHI INSURANCE PLC,1310518
JKH,N,0000,JOHN KEELLS HOLDINGS PLC,509202513
JKL,N,0000,JOHN KEELLS PLC,210315
KAHA,N,0000,KAHAWATTE  PLANTATIONS  PLC,70210
KAPI,N,0000,MTD WALKERS PLC,153482396
KCAB,N,0000,KELANI CABLES PLC,914500
KDL,N,0000,KELSEY DEVELOPMENTS PLC,358750
KFP,N,0000,KEELLS FOOD PRODUCTS PLC,254899
KGAL,N,0000,KEGALLE  PLANTATIONS  PLC,801700
KHC,N,0000,THE KANDY HOTELS COMPANY (1938) PLC,110285116
KHL,N,0000,JOHN KEELLS HOTELS PLC,30589667
KOTA,N,0000,KOTAGALA PLANTATIONS PLC,234251
KVAL,N,0000,KELANI VALLEY PLANTATIONS PLC,877208
KZOO,N,0000,RENUKA CAPITAL PLC,138527
LALU,N,0000,LANKA ALUMINIUM INDUSTRIES PLC,7096223
LAMB,N,0000,KOTMALE HOLDINGS PLC,2005
LCEM,N,0000,LANKA CEMENT PLC,458255
LCEY,N,0000,LANKEM CEYLON PLC,37383
LDEV,N,0000,LANKEM DEVELOPMENTS PLC,2968009
LFIN,N,0000,LB FINANCE PLC,5992053
LGL,N,0000,LAUGFS GAS PLC,426278
LGL,X,0000,LAUGFS GAS PLC,1321610
LHCL,N,0000,THE LANKA HOSPITALS CORPORATION PLC,64636615
LHL,N,0000,THE  LIGHTHOUSE  HOTEL  PLC,134926
LIOC,N,0000,LANKA IOC PLC,407744185
LION,N,0000,LION BREWERY (CEYLON) PLC,29448807
LITE,N,0000,LAXAPANA BATTERIES PLC,79676
LLMP,N,0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,17300
LLMP,X,0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,1402111
LLUB,N,0000,CHEVRON LUBRICANTS  LANKA  PLC,40360118
LMF,N,0000,LANKA MILK FOODS (CWE) PLC,1667636
LOFC,N,0000,LOLC FINANCE PLC,2615835840
LOLC,N,0000,L O L C HOLDINGS PLC,2398430
LPL,X,0000,LAUGFS POWER PLC,200900
LPL,N,0000,LAUGFS POWER PLC,812593
LPRT,N,0000,LAKE HOUSE PRINTERS & PUBLISHERS PLC,7429
LVEF,N,0000,L V L ENERGY FUND PLC,6227746
LVEN,N,0000,LANKA VENTURES PLC,1381260
LWL,N,0000,LANKA WALLTILE PLC,297077
MADU,N,0000,MADULSIMA  PLANTATIONS  PLC,479550
MAL,X,0000,MALWATTE VALLEY PLANTATION PLC,162691
MAL,N,0000,MALWATTE VALLEY PLANTATION PLC,1243544
MARA,N,0000,MARAWILA  RESORTS  PLC,92445
MASK,N,0000,MASKELIYA PLANTATIONS PLC,228894
MBSL,N,0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,655205
MCPL,N,0000,MAHAWELI COCONUT PLANTATIONS PLC,37500
MEL,N,0000,MACKWOODS ENERGY PLC,2040632
MELS,N,0000,MELSTACORP PLC,260539044
MFL,N,0000, MULTI FINANCE  PLC,711468
MGT,N,0000,HAYLEYS FABRIC PLC,860227
MHDL,N,0000,MILLENNIUM HOUSING DEVELOPERS PLC,40146864
MRH,N,0000,MAHAWELI REACH HOTELS PLC,33302012
MSL,N,0000,MERCANTILE SHIPPING COMPANY PLC,1393820
MULL,N,0000,MULLER & PHIPPS (CEYLON) PLC,256300
NAMU,N,0000,NAMUNUKULA PLANTATIONS PLC,743731
NDB,N,0000,NATIONAL DEVELOPMENT BANK PLC,26186478
NEH,N,0000,THE NUWARA ELIYA HOTELS COMPANY PLC,29168
NEST,N,0000,NESTLE LANKA PLC,50711299
NHL,N,0000,NAWALOKA HOSPITALS PLC,2740765
NIFL,N,0000,L O L C DEVELOPMENT FINANCE PLC,12
NTB,X,0000,NATIONS TRUST BANK PLC,5808515
NTB,N,0000,NATIONS TRUST BANK PLC,40197881
ODEL,N,0000,ODEL PLC,148932
OFEQ,N,0000,OFFICE EQUIPMENT PLC,111187
ONAL,N,0000,ON'ALLY HOLDINGS PLC,304310
OSEA,N,0000,OVERSEAS REALTY (CEYLON) PLC,1121648718
PABC,N,0000,PAN ASIA BANKING CORPORATION PLC,77737552
PALM,N,0000,PALM GARDEN HOTELS PLC,25096
PAP,N,0000,PANASIAN POWER PLC,130807098
PARA,N,0000,PARAGON CEYLON PLC,138080
PARQ,N,0000,SWISSTEK (CEYLON) PLC,293937
PCHH,N,0000,ADAM CAPITAL PLC,485250
PDL,N,0000,PROPERTY DEVELOPMENT PLC,34591
PEG,N,0000,PEGASUS HOTELS OF CEYLON PLC,102129
PHAR,N,0000,COLOMBO CITY HOLDINGS PLC,23828
PINS,N,0000,PEOPLE'S INSURANCE PLC,1421254
PLC,N,0000,PEOPLE'S LEASING & FINANCE PLC,75612937
PMB,N,0000,PEOPLE`S MERCHANT FINANCE  PLC,201561
RAL,N,0000,RENUKA AGRI FOODS PLC,21174129
RCH,N,0000,RENUKA HOTELS PLC,213439
RCL,N,0000,ROYAL CERAMICS LANKA PLC,1927567
REEF,N,0000,CITRUS LEISURE PLC,323901
REG,N,0000,REGNIS (LANKA) PLC,22851
RENU,N,0000,RENUKA CITY HOTELS PLC.,51977
REXP,N,0000,RICHARD PIERIS EXPORTS PLC,169830
RFL,N,0000,RAMBODA FALLS PLC,358560
RGEM,N,0000,RADIANT GEMS INTERNATIONAL PLC,3703
RHL,X,0000,RENUKA HOLDINGS PLC,3165148
RHL,N,0000,RENUKA HOLDINGS PLC,19020142
RHTL,N,0000,THE FORTRESS RESORTS PLC,303341
RICH,N,0000,RICHARD PIERIS AND COMPANY PLC,1534358936
RIL,N,0000,R I L PROPERTY PLC,239565016
RPBH,N,0000,ROYAL PALMS BEACH HOTELS PLC,2687725
RWSL,N,0000,RAIGAM WAYAMBA SALTERNS PLC,5111484
SAMP,N,0000,SAMPATH BANK PLC,60030910
SCAP,N,0000,SOFTLOGIC CAPITAL PLC,6972857
SDB,N,0000,SANASA DEVELOPMENT BANK PLC,18133019
SELI,N,0000,SELINSING PLC,5433645
SEMB,X,0000,S M B LEASING PLC,63403407
SEMB,N,0000,S M B LEASING PLC,123567859
SERV,N,0000,THE KINGSBURY PLC,225670
SEYB,N,0000,SEYLAN BANK PLC,3133568
SEYB,X,0000,SEYLAN BANK PLC,14834796
SFCL,N,0000,SENKADAGALA FINANCE COMPANY PLC,5954393
SFIN,N,0000,SINGER FINANCE LANKA PLC,972066
SFL,P,0000,SINHAPUTHRA FINANCE PLC,5000
SFL,N,0000,SINHAPUTHRA FINANCE PLC,1125340
SFS,N,0000,SWARNAMAHAL FINANCIAL SERVICES PLC,5793841
SHAL,N,0000,SHALIMAR (MALAY) PLC.,4491864
SHAW,N,0000,LEE HEDGES PLC,14414015
SHL,N,0000,SOFTLOGIC HOLDINGS PLC,380308759
SHOT,X,0000,SERENDIB HOTELS PLC,279203
SHOT,N,0000,SERENDIB HOTELS PLC,4064594
SIGV,N,0000,SIGIRIYA VILLAGE HOTELS PLC,50063
SIL,N,0000,SAMSON INTERNATIONAL PLC,841
SING,N,0000,STANDARD CAPITAL PLC,3841383
SINH,N,0000,SINGHE HOSPITALS PLC,7182493
SINI,N,0000,SINGER INDUSTRIES (CEYLON) PLC,3587
SINS,N,0000,SINGER (SRI LANKA) PLC,562192
SIRA,N,0000,SIERRA CABLES PLC,5177400
SLND,N,0000,SERENDIB LAND PLC,52
SLTL,N,0000,SRI LANKA TELECOM PLC,812182677
SMOT,N,0000,SATHOSA MOTORS PLC,3303
SOY,N,0000,CONVENIENCE FOODS LANKA PLC,41159
SPEN,N,0000,AITKEN SPENCE PLC,86622188
STAF,N,0000,DOLPHIN HOTELS PLC,300199
SUN,N,0000,SUNSHINE HOLDINGS PLC,55296765
SWAD,N,0000,SWADESHI INDUSTRIAL WORKS  PLC,401
TAFL,N,0000,THREE ACRE FARMS PLC,5329506
TAJ,N,0000,TAL LANKA HOTELS PLC,116240590
TANG,N,0000,TANGERINE BEACH HOTELS PLC,111371
TAP,N,0000,AMBEON CAPITAL PLC,365090
TESS,X,0000,TESS AGRO PLC,651500
TESS,N,0000,TESS AGRO PLC,5303798
TFIL,N,0000,TRADE FINANCE AND INVESTMENTS PLC,24597
TILE,N,0000,LANKA TILES PLC,645209
TJL,N,0000,TEEJAY LANKA PLC,329924169
TKYO,X,0000,TOKYO CEMENT COMPANY (LANKA) PLC,25049484
TKYO,N,0000,TOKYO CEMENT COMPANY (LANKA) PLC,53309000
TPL,N,0000,TALAWAKELLE TEA ESTATES PLC,25854
TRAN,N,0000,TRANS ASIA HOTELS PLC,90343
TSML,N,0000,TEA SMALLHOLDER FACTORIES PLC,30702
TYRE,N,0000,KELANI TYRES PLC,764871
UAL,N,0000,UNION ASSURANCE PLC,654882
UBC,N,0000,UNION BANK OF COLOMBO PLC,864461753
UCAR,N,0000,UNION CHEMICALS LANKA PLC,274
UDPL,N,0000,UDAPUSSELLAWA  PLANTATIONS PLC,3793776
UML,N,0000,UNITED MOTORS LANKA PLC,1468194
VFIN,N,0000,VALLIBEL FINANCE PLC,2381129
VLL,N,0000,VIDULLANKA PLC,173558794
VONE,N,0000,VALLIBEL ONE PLC,7262041
VPEL,N,0000,VALLIBEL POWER ERATHNA PLC,16804002
WAPO,N,0000,GUARDIAN CAPITAL PARTNERS PLC,248969
WATA,N,0000,WATAWALA  PLANTATIONS  PLC,2146090
YORK,N,0000,YORK ARCADE HOLDINGS PLC,4142
