Beta Values 2023  (January to March),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LCEY,0.342750993,LCEY,0.425406582
LDEV,0.504492828,LDEV,0.667178896
LFIN,1.09322619,LFIN,0.802919708
LGIL,0.98608951,LGIL,0.893968497
LGL,0.50483843,LGL,0.304456396
LHCL,0.557110765,LHCL,0.279869381
LHL,0.161137031,LHL,0.128953771
LIOC,1.38906168,LIOC,1.38955051
LION,0.479004665,LION,0.287744909
LITE,0.305598755,LITE,0.123447304
LLUB,0.290565059,LLUB,0.278140606
LMF,0.905564195,LMF,0.739787424
LOFC,1.50475203,LOFC,1.40722243
LOLC,1.07689649,LOLC,0.974132411
LPL,1.00734404,LPL,0.73901908
LPRT,-0.24926559,LPRT,-0.18497887
LUMX,0.094781406,LUMX,0.136573184
LVEF,0.290046656,LVEF,0.14944295
LVEN,-0.19543805,LVEN,-0.22224356
LWL,1.02730257,LWL,0.815405301
MADU,0.162260238,MADU,0.133243693
MAL,-0.03931225,MAL,-0.0935459
MARA,1.0327458,MARA,0.706108336
MASK,0.208916537,MASK,0.287936995
MBSL,1.0479523,MBSL,0.680945063
MCPL,-0.05425954,MCPL,-0.13420412
MDL,0.168049075,MDL,0.079203483
MEL,0.562899602,MEL,0.525099244
MELS,0.965526179,MELS,0.857664233
MERC,0,MERC,0
MGT,0.757473647,MGT,0.703355103
MHDL,0.822878866,MHDL,0.71129466
MRH,0.572490063,MRH,0.5165194
MSL,-0.0168481,MSL,0.012485593
MULL,1.7352687,MULL,1.40549366
NAMU,-0.0165889,NAMU,0.045140222
NDB,2.93338517,NDB,2.12216673
NEH,0.316398824,NEH,0.219938532
NEST,0.285467426,NEST,0.156101933
NHL,0.218593398,NHL,0.133499807
NTB,1.38335925,NTB,1.03579203
ODEL,0.29065146,ODEL,0.239275195
ONAL,0.19068602,ONAL,0.171660904
OSEA,0.62355279,OSEA,0.485657574
PABC,2.23829272,PABC,1.68792419
PACK,0.551753931,PACK,0.458381354
PALM,0.651200967,PALM,0.427519528
PAP,0.376274408,PAP,0.239659367
PARQ,0.692154829,PARQ,0.343449865
PEG,0.985398306,PEG,0.977525931
PHAR,0.046397096,PHAR,-0.08374951
PINS,1.08501814,PINS,0.801895249
PLC,1.87437359,PLC,1.41644256
PLR,1.22369103,PLR,1.14124727
PMB,1.16372904,PMB,1.07920348
RAL,0.8281493,RAL,0.677039313
RCH,0.391308104,RCH,0.290113971
RCL,1.74762398,RCL,1.4145217
REEF,0.522636944,REEF,0.411576386
REG,0.51252808,REG,0.359136893
RENU,0.217902194,RENU,0.064668971
REXP,-0.05495075,REXP,-0.1009092
RFL,0.015292897,RFL,0.014022281
RGEM,0.258337653,RGEM,-0.10276603
RHL,0.490927941,RHL,0.24388526
RHTL,0.708484534,RHTL,0.27020105
RICH,1.10489027,RICH,0.872134716
RIL,0.82348367,RIL,0.679856575
RPBH,0.912303438,RPBH,0.71468818
RWSL,0.371781579,RWSL,0.12312716
SAMP,1.73915673,SAMP,1.37053399
SCAP,0.704942111,SCAP,0.277564348
SDB,1.51892172,SDB,1.15770265
SDF,0.393295317,SDF,0.369573568
SELI,0,SELI,0
SEMB,1.53438742,SEMB,1.2194263
SERV,0.099101434,SERV,0.0004482
SEYB,1.80749956,SEYB,1.2341529
SFCL,0.491187143,SFCL,0.431873479
SFIN,1.23682391,SFIN,0.84223332
SHAL,0,SHAL,0
SHAW,0.74701918,SHAW,0.634588295
SHOT,0.622602384,SHOT,0.530861826
SIGV,0.22187662,SIGV,0.133307721
SIL,0.240539139,SIL,0.144768856
SING,-0.13383445,SING,-0.10295812
SINH,0.058406773,SINH,0.08470995
SINI,1.0472611,SINI,0.736457933
SINS,0.395541731,SINS,0.275707516
SIRA,1.0482115,SIRA,0.707068766
SLND,-0.08769656,SLND,-0.06294019
SLTL,0.149127354,SLTL,-0.04725316
SMOT,-0.11905996,SMOT,-0.08362146
SOY,-0.41990668,SOY,-0.37283903
SPEN,0.463625367,SPEN,0.449417338
STAF,0.338690167,STAF,0.317518248
SUN,1.24200794,SUN,0.995389934
SWAD,0,SWAD,0
TAFL,0.437359599,TAFL,0.357664233
TAJ,0.269828926,TAJ,0.216224868
TANG,0.286245031,TANG,0.266551415
TAP,0.57344047,TAP,0.509924446
TESS,0.699153274,TESS,0.836342681
TILE,0.918092275,TILE,0.725957228
TJL,0.470191809,TJL,0.41087207
TKYO,1.0161569,TKYO,0.69861698
TPL,0.395714532,TPL,0.459725957
TRAN,0.853810264,TRAN,0.388654117
TSML,-0.16753067,TSML,-0.17735945
TYRE,0.50950406,TYRE,0.491484184
UAL,0.665889061,UAL,0.528044563
UBC,1.24874719,UBC,0.98732232
UCAR,0.201831691,UCAR,0.264694583
UDPL,0.372559184,UDPL,0.393456268
UML,0.216001382,UML,0.422717377
VFIN,1.86400552,VFIN,1.31258803
VLL,0.263348885,VLL,0.085094122
VONE,2.76144807,VONE,2.18158535
VPEL,0.080438914,VPEL,0.004546036
WAPO,-0.20736132,WAPO,-0.17787168
WATA,0.682305166,WATA,0.562748111
WIND,0.043373077,WIND,-0.07305672
YORK,0.575341282,YORK,0.491356127
