Beta Values 2020 (July to September),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,0.234330603,AAF,0.59691494
AAIC,0.593013538,AAIC,0.444865579
ABAN,0.133210763,ABAN,0.117144116
ABL,0.898378739,ABL,0.743323049
ACAP,2.3336119,ACAP,1.42697223
ACL,1.4644827,ACL,1.01234023
ACME,1.16446598,ACME,0.415249008
AEL,1.49306368,AEL,1.22379903
AFSL,0.975764666,AFSL,0.805641251
AGAL,-0.53702156,AGAL,-0.53256941
AGST,1.79174327,AGST,1.28761568
AHPL,1.66170817,AHPL,1.15557514
AHUN,1.29065686,AHUN,0.823534596
AINS,0.654855423,AINS,0.281092992
ALHP,0.640815644,ALHP,0.399911855
ALLI,0.618251713,ALLI,0.8
ALUF,1.58833361,ALUF,1.02838254
ALUM,1.72822998,ALUM,1.28206258
AMCL,0,AMCL,0
AMF,-0.18385425,AMF,-0.11300132
AMSL,0.418351997,AMSL,0.454737769
APLA,0.641149924,APLA,0.197443807
ARPI,-0.12535517,ARPI,-0.31934773
ASCO,1.18201571,ASCO,0.465138827
ASHO,0.07989303,ASHO,0.135918907
ASIR,1.48788233,ASIR,1.55090348
ASIY,1.27009861,ASIY,0.748171
ASPH,5.34547885,ASPH,2.30965182
ASPM,0,ASPM,0
ATL,-0.21159953,ATL,-0.43331864
ATLL,1.26842721,ATLL,0.64662847
AUTO,0.532174494,AUTO,-0.07271925
BALA,0.867624937,BALA,0.20678713
BBH,0.752799598,BBH,-0.02115469
BERU,2.22714357,BERU,1.32066989
BFL,0.112986795,BFL,-0.04045835
BFN,1.95821494,BFN,1.30330542
BIL,1.60504763,BIL,1.13944468
BLI,0.766170817,BLI,0.534949316
BLUE,0.468995487,BLUE,0.617717055
BOGA,0.50793916,BOGA,-0.16289114
BOPL,-0.30803944,BOPL,-0.4282944
BPPL,1.47467825,BPPL,0.889114147
BREW,-0.25254888,BREW,-0.2007933
BRR,1.46013705,BRR,1.33653591
BRWN,1.43239177,BRWN,0.992066989
BUKI,4.38291826,BUKI,0.516703393
CABO,0.760822329,CABO,0.596474217
CALF,0.105131205,CALF,-0.0751873
CARE,-0.14557914,CARE,-0.04662847
CARG,0.401637974,CARG,0.153812252
CARS,3.76449941,CARS,0.575495813
CCS,0.336620424,CCS,0.270251211
CDB,0.520641818,CDB,0.29748788
CERA,0.497075045,CERA,0.306302335
CFI,0.423199064,CFI,0.266460996
CFIN,0.938659535,CFIN,0.775319524
CFLB,1.04796924,CFLB,0.192066989
CFVF,1.0299181,CFVF,0.821066549
CHL,0.082065853,CHL,-0.03032172
CHMX,2.71485876,CHMX,1.52454825
CHOT,0.344308875,CHOT,0.102864698
CIC,1.07889018,CIC,1.1764654
CIND,0.881664716,CIND,0.651564565
CINS,0.632625773,CINS,0.267959453
CINV,2.96673909,CINV,1.40440722
CIT,-0.06167474,CIT,-0.04495372
CITH,2.22112652,CITH,1.47298369
CITW,1.7868962,CITW,1.08814455
CLC,1.38960387,CLC,0.815072719
CLND,1.83102122,CLND,1.07315998
COCO,0.874143406,COCO,0.818598501
COCR,2.00100284,COCR,1.35504627
COLO,0.63797426,COLO,0.332657558
COMB,1.16012034,COMB,1.23455266
COMD,0.290824001,COMD,-0.01075363
CONN,0.044459301,CONN,0.095019832
CPRT,0,CPRT,0
CRL,1.29450108,CRL,0.653415601
CSD,0.83336119,CSD,0.554517408
CSF,0.259401637,CSF,0.307183781
CTBL,0.845562426,CTBL,0.534684883
CTC,0.29048972,CTC,0.011018069
CTEA,0.317900718,CTEA,0.16712208
CTHR,0.860270767,CTHR,0.257382106
CTLD,0.993648671,CTLD,0.671925958
CWM,0.620591676,CWM,0.286910533
DFCC,0.97860605,DFCC,0.965447333
DIAL,0.852916597,DIAL,0.668840899
DIMO,0.192545545,DIMO,0.085764654
DIPD,1.44576299,DIPD,1.04909651
DIST,1.02607387,DIST,0.66055531
DOCK,1.23466488,DOCK,0.815777875
DPL,2.83653685,DPL,1.12551784
EAST,0.25422029,EAST,0.063816659
EBCR,0.783553401,EBCR,-0.00951961
ECL,0.544710011,ECL,-0.06002644
EDEN,1.63713855,EDEN,1.27430586
ELPL,0.36302858,ELPL,0.046716615
EMER,0.686612067,EMER,0.241427941
ETWO,1.80294166,ETWO,0.748171
EXPO,2.51211766,EXPO,1.69131776
GEST,0.200401136,GEST,0.225561921
GHLL,0.9572121,GHLL,0.461436756
GLAS,0.649005515,GLAS,0.21278096
GOOD,1.44359017,GOOD,0.118642573
GRAN,1.16764165,GRAN,0.714235345
GREG,1.80728731,GREG,0.556368444
GSF,0.764165134,GSF,0.429616571
GUAR,2.39378238,GUAR,0.930101366
HAPU,0.991642988,HAPU,0.849537241
HARI,0,HARI,0
HAYC,0.005515627,HAYC,0.02089026
HAYL,1.13220792,HAYL,0.430586161
HDFC,1.87046632,HDFC,1.28135742
HEXP,0.257395955,HEXP,0.179021595
HHL,1.54838709,HHL,0.797003085
HNB,1.15694467,HNB,1.06452181
HNBF,1.86444927,HNBF,0.354781842
HOPL,0.233160621,HOPL,0.243278977
HPFL,0.836871134,HPFL,0.649889819
HPL,0.104295503,HPL,-0.05033054
HPWR,0.388935316,HPWR,0.337505509
HSIG,0.816312886,HSIG,0.619656236
HUNA,1.04295503,HUNA,0.342353459
HUNT,2.49757646,HUNT,0.964830321
HVA,1.42286478,HVA,0.814367562
IDL,2.22948353,IDL,1.59030409
INDO,0,INDO,0
JETS,-0.07638308,JETS,0.22089026
JINS,1.50008357,JINS,1.12595857
JKH,1.05766337,JKH,0.989070074
JKL,0.26124018,JKL,0.236051123
KAHA,-0.28547551,KAHA,0.026002644
KCAB,1.3095437,KCAB,0.670427501
KDL,0.176500083,KDL,-0.0282944
KFP,0.400133712,KFP,0.135478184
KGAL,1.18385425,KGAL,0.653327457
KHC,0.469162627,KHC,0.158748347
KHL,1.50676917,KHL,1.05588364
KOTA,0.60170483,KOTA,0.108153371
KVAL,0.066354671,KVAL,0.016306743
KZOO,2.55490556,KZOO,1.50321727
LALU,1.9776032,LALU,1.34799471
LAMB,0.998495737,LAMB,0.207227853
LCEY,0.49323082,LCEY,0.354252974
LDEV,0.773524987,LDEV,0.178757161
LFIN,0.402640815,LFIN,0.305156456
LGL,1.49807788,LGL,0.811282503
LHCL,0.823499916,LHCL,0.39497576
LHL,0.758315226,LHL,0.614191273
LIOC,1.65034263,LIOC,1.1885412
LION,0.157446097,LION,0.076156897
LITE,0.938993815,LITE,0.621683561
LLUB,1.02189537,LLUB,0.920758043
LMF,0.714691626,LMF,0.234993389
LOFC,1.4549557,LOFC,1.02133098
LOLC,1.30686946,LOLC,0.969942706
LPL,1.91325422,LPL,0.952401939
LPRT,-0.53618585,LPRT,-0.38986337
LVEF,0.141066354,LVEF,-0.06399294
LVEN,0.115661039,LVEN,0.091582194
LWL,1.3489888,LWL,0.869105332
MADU,1.20173825,MADU,0.526134861
MAL,0.650844058,MAL,0.302071397
MARA,1.11131539,MARA,1.10665491
MASK,0.418017716,MASK,-0.04327897
