Foreign Holding as at 31st December 2015,,,,,
YEAR,COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
2015,SWAD,N,0000,SWADESHI INDUSTRIAL WORKS  PLC,443
2015,GILB,N,0000,INTERNATIONAL DISTILLERS (LANKA) LTD,0
2015,OVL,N,0000,OCEAN VIEW LIMITED,0
2015,DFCC,B,0000,DFCC BANK PLC,0
2015,MILL,N,0000,MILLERS PLC,0
2015,OGL,N,0000,ORIENT GARMENTS PLC,36440
2015,VLL,R,0000,VIDULLANKA PLC,0
2015,CLND,N,0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,70810302
2015,AMW,N,0000,ASSOCIATED MOTORWAYS PLC,0
2015,BOPL,R,0000,BOGAWANTALAWA TEA ESTATES PLC,0
2015,COMB,B,0001,COMMERCIAL BANK OF CEYLON PLC,0
2015,SIGV,N,0000,SIGIRIYA VILLAGE HOTELS PLC,27353
2015,SPEN,R,0000,AITKEN SPENCE PLC,0
2015,TPL,N,0000,TALAWAKELLE TEA ESTATES PLC,79787
2015,ASIR,R,0000,ASIRI HOSPITAL HOLDINGS PLC,0
2015,SFS,N,0000,SWARNAMAHAL FINANCIAL SERVICES PLC,3056150
2015,YORK,N,0000,YORK ARCADE HOLDINGS PLC,94720
2015,JKH,R,0000,JOHN KEELLS HOLDINGS PLC,0
2015,MRL,N,0000,METAL RECYCLERS COLOMBO LTD,0
2015,STAF,R,0000,DOLPHIN HOTELS PLC,0
2015,CSEC,B,0000,DUNAMIS CAPITAL PLC,0
2015,AINV,N,0000,ADAM INVESTMENTS PLC,2289979
2015,REXP,B,0000,RICHARD PIERIS EXPORTS PLC,0
2015,KINN,N,0000,KANDY WALK INN LIMITED,0
2015,KFP,N,0000,KEELLS FOOD PRODUCTS PLC,95840
2015,LCEY,R,0000,LANKEM CEYLON PLC,0
2015,MARA,R,0000,MARAWILA  RESORTS  PLC,0
2015,MGT,N,0000,HAYLEYS FABRIC PLC,1372597
2015,SING,N,0000,STANDARD CAPITAL PLC,3798860
2015,CFLB,N,0000,THE COLOMBO FORT LAND AND BUILDING PLC,1023510
2015,CLPL,N,0000,CEYLON LEATHER PRODUCTS PLC,152501
2015,GREG,N,0000,LANKA CENTURY INVESTMENTS PLC,4056275
2015,NTB,W,0011,NATIONS TRUST BANK PLC,0
2015,GLAS,R,0000,PIRAMAL GLASS CEYLON PLC,0
2015,AMW,B,0000,ASSOCIATED MOTORWAYS PLC,0
2015,DPL,N,0000,DANKOTUWA PORCELAIN PLC,6721504
2015,FORB,N,0000,FORBES CEYLON LIMITED,0
2015,SEYB,R,0001,SEYLAN BANK PLC,0
2015,KFP,R,0000,KEELLS FOOD PRODUCTS PLC,0
2015,LINV,B,0000,LAKE  HOUSE  INVESTMENTS  LIMITED,0
2015,APDL,N,0000,ASSOCIATED PROPERTY DEVELOPMENT PLC,0
2015,CFVF,N,0000,FIRST CAPITAL HOLDINGS PLC,2554951
2015,HNB,B,0000,HATTON NATIONAL BANK PLC,0
2015,COCO,R,0001,RENUKA FOODS PLC,0
2015,DIAL,N,0000,DIALOG AXIATA PLC,7678295856
2015,GUAR,R,0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,0
2015,MIKE,N,0000,MIKECHRIS INDUSTRIES LIMITED,0
2015,MORI,N,0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",22625
2015,DPL,R,0000,DANKOTUWA PORCELAIN PLC,0
2015,HDEV,N,0000,HOTEL DEVELOPERS (LANKA) PLC,6114316
2015,CLPL,W,0012,CEYLON LEATHER PRODUCTS PLC,0
2015,GREG,W,0003,LANKA CENTURY INVESTMENTS PLC,0
2015,CHR,N,0000,CEYLON HOLIDAY RESORTS LIMITED,0
2015,SELI,N,0000,SELINSING PLC,6680670
2015,CDB,N,0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,103238
2015,SAMP,N,0000,SAMPATH BANK PLC,31090886
2015,AMF,N,0000,ASSOCIATED MOTOR FINANCE COMPANY PLC,3
2015,APLA,N,0000,ACL PLASTICS PLC,115733
2015,BRR,N,0000,BANSEI ROYAL RESORTS HIKKADUWA PLC,27336219
2015,CHL,X,0000,CEYLON HOSPITALS PLC,175425
2015,COMB,P,0004,COMMERCIAL BANK OF CEYLON PLC,0
2015,KHL,N,0000,JOHN KEELLS HOTELS PLC,12098866
2015,PEG,B,0000,PEGASUS HOTELS OF CEYLON PLC,0
2015,SDB,N,0000,SANASA DEVELOPMENT BANK PLC,2157188
2015,SHL,N,0000,SOFTLOGIC HOLDINGS PLC,49590589
2015,SHOT,N,0000,SERENDIB HOTELS PLC,2456793
2015,SMOT,N,0000,SATHOSA MOTORS PLC,3200
2015,VLL,N,0000,VIDULLANKA PLC,271028424
2015,BLUE,N,0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,32417206
2015,CPRT,N,0000,CEYLON PRINTERS PLC,12126
2015,BOGA,N,0000,BOGALA GRAPHITE LANKA PLC,42603486
2015,KCAB,N,0000,KELANI CABLES PLC,401761
2015,ODEL,R,0000,ODEL PLC,0
2015,PABC,N,0000,PAN ASIA BANKING CORPORATION PLC,49652549
2015,TSML,N,0000,TEA SMALLHOLDER FACTORIES PLC,25780
2015,UCAR,N,0000,UNION CHEMICALS LANKA PLC,130
2015,WATA,N,0000,WATAWALA  PLANTATIONS  PLC,2576133
2015,DIMO,R,0000,DIESEL & MOTOR ENGINEERING PLC,0
2015,COCR,N,0000,COMMERCIAL CREDIT AND FINANCE PLC,93992694
2015,LGL,N,0000,LAUGFS GAS PLC,1915507
2015,TESS,R,0000,TESS AGRO PLC,0
2015,ACME,R,0000,ACME PRINTING & PACKAGING PLC,0
2015,CSF,R,0000,NATION LANKA FINANCE PLC,0
2015,HOPL,N,0000,HORANA PLANTATIONS PLC,442201
2015,ABAN,B,0000,ABANS ELECTRICALS PLC,0
2015,ALUM,N,0000,ALUMEX PLC,2599294
2015,LION,R,0000,LION BREWERY (CEYLON) PLC,0
2015,SPEN,N,0000,AITKEN SPENCE PLC,143995110
2015,HLOG,R,0000,HABARANA LODGE LIMITED.,0
2015,MULL,N,0000,MULLER & PHIPPS (CEYLON) PLC,412489
2015,TKYO,B,0000,TOKYO CEMENT COMPANY (LANKA) PLC,0
2015,COMB,B,0000,COMMERCIAL BANK OF CEYLON PLC,0
2015,MLL,R,0002,MERCANTILE LEASING LIMITED,0
2015,NEST,N,0000,NESTLE LANKA PLC,51081681
2015,GREG,R,0000,LANKA CENTURY INVESTMENTS PLC,0
2015,NTB,R,0000,NATIONS TRUST BANK PLC,0
2015,SINS,B,0000,SINGER (SRI LANKA) PLC,0
2015,TESS,R,0001,TESS AGRO PLC,0
2015,CABO,N,0000,CARGO BOAT DEVELOPMENT COMPANY PLC,114429
2015,CHOU,R,0000,CITY HOUSING & REAL ESTATE COMPANY PLC,1800
2015,INDO,N,0000,INDO-MALAY PLC,6367447
2015,KDL,N,0000,KELSEY DEVELOPMENTS PLC,325111
2015,ABAN,R,0000,ABANS ELECTRICALS PLC,0
2015,MHDL,N,0000,MILLENNIUM HOUSING DEVELOPERS PLC,37728287
2015,PURE,B,0000,COCA-COLA BEVERAGES SRI LANKA LIMITED,0
2015,HAYL,N,0000,HAYLEYS PLC,2183165
2015,SAMP,R,0000,SAMPATH BANK PLC,0
2015,SMLL,N,0000,PEOPLE'S FINANCE PLC,0
2015,CITH,N,0000,HIKKADUWA BEACH RESORT PLC,20235
2015,HINT,N,0000,HOTEL INTERNATIONAL LIMITED,0
2015,MRH,N,0000,MAHAWELI REACH HOTELS PLC,33452055
2015,SHAW,N,0000,LEE HEDGES PLC,2949085
2015,ASCO,N,0000,ASCOT HOLDINGS PLC,26918
2015,CIFL,N,0000,CENTRAL INVESTMENTS AND FINANCE PLC,325400
2015,CWM,N,0000,C. W. MACKIE PLC,129870
2015,UPIN,N,0000,UPALI INVESTMENT HOLDINGS LIMITED,0
2015,LION,N,0000,LION BREWERY (CEYLON) PLC,10278435
2015,PTEX,N,0000,PUGODA TEXTILES LANKA LTD.,0
2015,SFIN,N,0000,SINGER FINANCE LANKA PLC,1778074
2015,SMLL,R,0000,PEOPLE'S FINANCE PLC,0
2015,TILE,N,0000,LANKA TILES PLC,4412805
2015,AGST,N,0000,AGSTAR PLC,54200
2015,CTLD,N,0000,C T LAND DEVELOPMENT PLC,772339
2015,KAHA,N,0000,KAHAWATTE  PLANTATIONS  PLC,2487800
2015,SUN,N,0000,SUNSHINE HOLDINGS PLC,1385617
2015,COCO,X,0000,RENUKA FOODS PLC,491423
2015,DOCK,B,0000,COLOMBO DOCKYARD PLC,0
2015,HAPU,N,0000,HAPUGASTENNE PLANTATIONS PLC,10858033
2015,CTCE,N,0000,A I A INSURANCE LANKA PLC,3040348
2015,EMER,N,0000,EASTERN MERCHANTS PLC,15300
2015,ARPI,N,0000,ARPICO FINANCE COMPANY PLC,1948
2015,CHMX,N,0000,CHEMANEX PLC,131707
2015,CIT,R,0000,COLOMBO INVESTMENT TRUST PLC,0
2015,CSF,W,0021,NATION LANKA FINANCE PLC,0
2015,FLCH,N,0000,BROWNS CAPITAL PLC,5313740
2015,KURU,N,0000,KURUWITA TEXTILE MILLS PLC,14000
2015,LAND,N,0000,LAND AND BUILDING PLC,0
2015,DIPD,N,0000,DIPPED PRODUCTS PLC,5016061
2015,NHL,B,0000,NAWALOKA HOSPITALS PLC,0
2015,RFL,N,0000,RAMBODA FALLS PLC,337617
2015,SERV,R,0000,THE KINGSBURY PLC,0
2015,CIND,R,0000,CENTRAL INDUSTRIES PLC,0
2015,TKYO,X,0000,TOKYO CEMENT COMPANY (LANKA) PLC,37161275
2015,HNB,R,0001,HATTON NATIONAL BANK PLC,0
2015,CARS,N,0000,CARSON CUMBERBATCH PLC,32868748
2015,CFL,N,0000,CHILAW FINANCE PLC,3028
2015,LCEY,N,0000,LANKEM CEYLON PLC,41508
2015,MGT,R,0000,HAYLEYS FABRIC PLC,0
2015,FERN,N,0000,FERNTEA LTD,0
2015,NHL,R,0000,NAWALOKA HOSPITALS PLC,0
2015,CARB,N,0000,LANKA CARBONS LIMITED,0
2015,CTHR,N,0000,C T HOLDINGS PLC,29106492
2015,PCH,N,0000,PC HOUSE PLC,2855807
2015,HASU,R,0000,HNB ASSURANCE PLC,0
2015,AAF,N,0000,ASIA ASSET FINANCE PLC,464195064
2015,LIOC,N,0000,LANKA IOC PLC,415352703
2015,REEF,R,0000,CITRUS LEISURE PLC,0
2015,SLND,N,0000,SERENDIB LAND PLC,50
2015,CFLB,R,0000,THE COLOMBO FORT LAND AND BUILDING PLC,0
2015,HNB,N,0000,HATTON NATIONAL BANK PLC,88240428
2015,HPFL,N,0000,BROWNS HYDRO POWER PLC,381328
2015,CONN,B,0000,AMAYA LEISURE PLC,0
2015,MFL,N,0000, MULTI FINANCE  PLC,42734
2015,BLI,N,0000,BIMPUTH FINANCE PLC,3400
2015,GLAS,N,0000,PIRAMAL GLASS CEYLON PLC,588881566
2015,HHL,R,0000,HEMAS HOLDINGS PLC,0
2015,PURE,N,0000,COCA-COLA BEVERAGES SRI LANKA LIMITED,0
2015,TWOD,B,0000,TOUCHWOOD INVESTMENTS PLC,0
2015,PAP,N,0000,PANASIAN POWER PLC,1972701
2015,SPEN,B,0000,AITKEN SPENCE PLC,0
2015,VANI,W,0002,VANIK INCORPORATION PLC,0
2015,SEMB,R,0001,S M B LEASING PLC,0
2015,SHAL,N,0000,SHALIMAR (MALAY) PLC.,5776383
2015,COCO,R,0000,RENUKA FOODS PLC,0
2015,COF,U,0000,CANDOR OPPORTUNITIES FUND,15751900
2015,HEXP,N,0000,HAYLEYS FIBRE PLC,14571
2015,WAPO,R,0000,GUARDIAN CAPITAL PARTNERS PLC,0
2015,DFCC,N,0000,DFCC BANK PLC,67965525
2015,LFIN,N,0000,LB FINANCE PLC,697636
2015,MCL,N,0000,MERCANTILE CREDIT LIMITED,0
2015,RICH,R,0000,RICHARD PIERIS AND COMPANY PLC,0
2015,SINS,R,0000,SINGER (SRI LANKA) PLC,0
2015,AMCL,N,0000,AMW CAPITAL LEASING AND FINANCE PLC,1999999
2015,HAYL,B,0000,HAYLEYS PLC,0
2015,RHTL,R,0000,THE FORTRESS RESORTS PLC,0
2015,VANI,X,0000,VANIK INCORPORATION PLC,2864777
2015,CIC,R,0000,C I C HOLDINGS PLC,0
2015,CTLD,R,0000,C T LAND DEVELOPMENT PLC,0
2015,BLUE,X,0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,933993
2015,BLUE,B,0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,0
2015,LINV,R,0000,LAKE  HOUSE  INVESTMENTS  LIMITED,0
2015,SDB,R,0000,SANASA DEVELOPMENT BANK PLC,0
2015,CHOT,N,0000,CEYLON HOTELS CORPORATION PLC,1096204
2015,HUNT,N,0000,HUNTER & COMPANY PLC,4465915
2015,VANI,W,0000,VANIK INCORPORATION PLC,0
2015,SINN,R,0000,CEYLON STRATEGIC HOLDINGS LIMITED,0
2015,LDEV,N,0000,LANKEM DEVELOPMENTS PLC,499111
2015,BREW,N,0000,CEYLON BEVERAGE HOLDINGS PLC,2972292
2015,JKH,B,0000,JOHN KEELLS HOLDINGS PLC,0
2015,GLAX,N,0000,GLAXO WELLCOME CEYLON LIMITED,0
2015,LMF,N,0000,LANKA MILK FOODS (CWE) PLC,4018040
2015,MBSL,R,0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,0
2015,UML,B,0000,UNITED MOTORS LANKA PLC,0
2015,EBCR,B,0000,E B CREASY & COMPANY PLC,0
2015,ASHL,N,0000,AITKEN SPENCE HOTELS LTD.,0
2015,JFIN,R,0000,FINLAYS COLOMBO PLC,0
2015,SHOT,R,0001,SERENDIB HOTELS PLC,0
2015,MIRA,N,0000,MIRAMAR BEACH HOTELS PLC,620
2015,ONAL,N,0000,ON'ALLY HOLDINGS PLC,49851
2015,ELPL,N,0000,ELPITIYA PLANTATIONS PLC,3124000
2015,TESS,X,0000,TESS AGRO PLC,648630
2015,ALHP,R,0000,ANILANA HOTELS AND PROPERTIES PLC,0
2015,CFT,N,0000,CEYLON AND FOREIGN TRADES PLC,427418
2015,SEYB,B,0000,SEYLAN BANK PLC,0
2015,SEYB,X,0000,SEYLAN BANK PLC,10366105
2015,SFL,N,0000,SINHAPUTHRA FINANCE PLC,88610
2015,SEMB,R,0000,S M B LEASING PLC,0
2015,KREA,N,0000,KOREA CEYLON FOOTWEAR MANUFACTURING COMPANY LIMITED,0
2015,COMB,X,0000,COMMERCIAL BANK OF CEYLON PLC,11603293
2015,DIMO,N,0000,DIESEL & MOTOR ENGINEERING PLC,71416
2015,CSEC,N,0000,DUNAMIS CAPITAL PLC,5121261
2015,NDB,N,0000,NATIONAL DEVELOPMENT BANK PLC,50956336
2015,STAT,N,0000,STATCON  LIMITED,0
2015,CFI,N,0000,COLOMBO FORT INVESTMENTS PLC,86150
2015,COXY,R,0000,CEYLON OXYGEN LTD.,0
2015,HNB,R,0000,HATTON NATIONAL BANK PLC,0
2015,ASHO,N,0000,LANKA ASHOK LEYLAND PLC,22324
2015,PARQ,R,0000,SWISSTEK (CEYLON) PLC,0
2015,CALF,R,0000,COLOMBO TRUST FINANCE PLC,0
2015,LOLC,N,0000,LANKA ORIX LEASING COMPANY PLC,163290761
2015,AHUN,R,0000,AITKEN SPENCE HOTEL HOLDINGS PLC,0
2015,EAST,N,0000,EAST WEST PROPERTIES PLC,110725110
2015,GOOD,N,0000,GOOD HOPE PLC,6498475
2015,HDFC,N,0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,9332850
2015,RHL,X,0000,RENUKA HOLDINGS PLC,1511904
2015,TRAN,N,0000,TRANS ASIA HOTELS PLC,81900
2015,MADU,R,0000,MADULSIMA  PLANTATIONS  PLC,0
2015,CFI,R,0000,COLOMBO FORT INVESTMENTS PLC,0
2015,CIT,N,0000,COLOMBO INVESTMENT TRUST PLC,65142
2015,TYRE,B,0000,KELANI TYRES PLC,0
2015,CARG,N,0000,CARGILLS (CEYLON) PLC,15960844
2015,COMB,R,0000,COMMERCIAL BANK OF CEYLON PLC,0
2015,MPEK,N,0000,MAGPEK EXPORTS LTD,0
2015,BBH,N,0000,BROWNS BEACH HOTELS PLC,2708980
2015,BREW,R,0000,CEYLON BEVERAGE HOLDINGS PLC,0
2015,CSD,N,0000,SEYLAN DEVELOPMENTS PLC,1269846
2015,UBC,N,0000,UNION BANK OF COLOMBO PLC,873774297
2015,COMD,N,0000,COMMERCIAL DEVELOPMENT COMPANY PLC,25021
2015,HINN,N,0000,HABARANA WALK INN LIMITED.,0
2015,MERC,N,0000,MERCANTILE INVESTMENTS AND FINANCE PLC,10
2015,STAF,N,0000,DOLPHIN HOTELS PLC,242280
2015,KOTA,N,0000,KOTAGALA PLANTATIONS PLC,778101
2015,VANI,B,0000,VANIK INCORPORATION PLC,0
2015,RENU,R,0000,RENUKA CITY HOTELS PLC.,0
2015,TKYO,R,0000,TOKYO CEMENT COMPANY (LANKA) PLC,0
2015,AHCL,N,0000,ASSOCIATED  HOTELS  CO. LTD,0
2015,CHMX,R,0000,CHEMANEX PLC,0
2015,GSF,N,0000,SUMMIT FINANCE PLC,46469
2015,COLO,B,0000,C M HOLDINGS PLC,0
2015,VTEX,N,0000,VEYANGODA TEXTILE MILLS LTD,0
2015,ATL,R,0000,AMANA TAKAFUL PLC,0
2015,RICH,B,0000,RICHARD PIERIS AND COMPANY PLC,0
2015,AAIC,N,0000,ASIAN ALLIANCE INSURANCE PLC,142532510
2015,PHAR,N,0000,COLOMBO CITY HOLDINGS PLC,31087
2015,SMLL,W,0020,PEOPLE'S FINANCE PLC,0
2015,PALM,N,0000,PALM GARDEN HOTELS PLC,27430
2015,ACME,N,0000,ACME PRINTING & PACKAGING PLC,11147092
2015,TAP,N,0000,TAPROBANE HOLDINGS PLC,231060
2015,ACL,N,0000,ACL CABLES PLC,872559
2015,ALUF,N,0000,ALUFAB PLC,1013289
2015,COLO,N,0000,C M HOLDINGS PLC,544076
2015,TANG,N,0000,TANGERINE BEACH HOTELS PLC,63048
2015,CLND,W,0005,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,0
2015,DIPD,B,0000,DIPPED PRODUCTS PLC,0
2015,KTEX,N,0000,KANDY TEXTILE INDUSTRIES LIMITED,0
2015,OSEA,W,0000,OVERSEAS REALTY (CEYLON) PLC,0
2015,PMB,N,0000,PEOPLE`S MERCHANT FINANCE  PLC,347350
2015,CARM,N,0000,CARSONS MARKETING LIMITED,0
2015,CFVF,R,0000,FIRST CAPITAL HOLDINGS PLC,0
2015,NAMU,N,0000,NAMUNUKULA PLANTATIONS PLC,584072
2015,GEST,R,0000,GESTETNER OF CEYLON PLC,0
2015,GEST,N,0000,GESTETNER OF CEYLON PLC,1233198
2015,HAYC,B,0000,HAYCARB PLC,0
2015,KURU,B,0000,KURUWITA TEXTILE MILLS PLC,0
2015,LDEV,R,0000,LANKEM DEVELOPMENTS PLC,0
2015,LOLC,B,0000,LANKA ORIX LEASING COMPANY PLC,0
2015,AHPL,N,0000,ASIAN HOTELS AND PROPERTIES PLC,9406247
2015,AUTO,N,0000,THE AUTODROME PLC,1820
2015,DIAL,R,0000,DIALOG AXIATA PLC,0
2015,REEF,N,0000,CITRUS LEISURE PLC,290774
2015,JKH,W,0022,JOHN KEELLS HOLDINGS PLC,0
2015,RWSL,N,0000,RAIGAM WAYAMBA SALTERNS PLC,5439009
2015,STAF,B,0000,DOLPHIN HOTELS PLC,0
2015,ALLI,N,0000,ALLIANCE FINANCE COMPANY PLC,11525
2015,EXPO,N,0000,EXPOLANKA HOLDINGS PLC,1074292080
2015,PTEX,R,0000,PUGODA TEXTILES LANKA LTD.,0
2015,VANI,W,0001,VANIK INCORPORATION PLC,0
2015,SEMB,N,0000,S M B LEASING PLC,91154313
2015,WMM,R,0000,W. M. MENDIS & COMPANY LIMITED,0
2015,ASPH,N,0000,INDUSTRIAL ASPHALTS (CEYLON) PLC,8432
2015,BERU,N,0000,BERUWALA RESORTS PLC,7283247
2015,CTEA,B,0000,CEYLON TEA SERVICES PLC,0
2015,BRWN,B,0000,BROWN & COMPANY PLC,0
2015,TESS,N,0000,TESS AGRO PLC,6040800
2015,CCS,B,0000,CEYLON COLD STORES PLC,0
2015,CCS,N,0000,CEYLON COLD STORES PLC,6181287
2015,CHOT,R,0000,CEYLON HOTELS CORPORATION PLC,0
2015,CINV,R,0000,CEYLON INVESTMENT PLC,0
2015,EQIT,N,0000,EQUITY ONE PLC,12201
2015,TILE,B,0000,LANKA TILES PLC,0
2015,CIC,B,0001,C I C HOLDINGS PLC,0
2015,RAL,R,0000,RENUKA AGRI FOODS PLC,0
2015,TKYO,N,0000,TOKYO CEMENT COMPANY (LANKA) PLC,72183056
2015,AGAL,N,0000,AGALAWATTE  PLANTATIONS  PLC,4129240
2015,CHOU,B,0000,CITY HOUSING & REAL ESTATE COMPANY PLC,0
2015,CSF,N,0000,NATION LANKA FINANCE PLC,55073229
2015,KURU,R,0000,KURUWITA TEXTILE MILLS PLC,0
2015,RHL,R,0001,RENUKA HOLDINGS PLC,0
2015,TFIL,N,0000,TRADE FINANCE AND INVESTMENTS PLC,86377
2015,KAPI,N,0000,MTD WALKERS PLC,154933344
2015,PCHH,N,0000,ADAM CAPITAL PLC,2579250
2015,CARM,R,0000,CARSONS MARKETING LIMITED,0
2015,COXY,N,0000,CEYLON OXYGEN LTD.,0
2015,GREG,W,0000,LANKA CENTURY INVESTMENTS PLC,0
2015,HNB,X,0000,HATTON NATIONAL BANK PLC,30977691
2015,ALHP,N,0000,ANILANA HOTELS AND PROPERTIES PLC,118993152
2015,ITH,N,0000,INTERNATIONAL TOURISTS & HOTELIERS LTD.,0
2015,LLMP,X,0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,658911
2015,RCL,R,0000,ROYAL CERAMICS LANKA PLC,0
2015,BHR,N,0000,RIVERINA HOTELS PLC,0
2015,CHMX,B,0000,CHEMANEX PLC,0
2015,EDEN,N,0000,EDEN HOTEL LANKA PLC,499489
2015,KDL,R,0000,KELSEY DEVELOPMENTS PLC,0
2015,ASPM,N,0000,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,1250000
2015,CHL,N,0000,CEYLON HOSPITALS PLC,273446
2015,CITK,N,0000,KALPITIYA BEACH RESORT PLC,141855
2015,ETWO,N,0000,EQUITY TWO PLC,123780
2015,ASHA,N,0000,ASIRI CENTRAL HOSPITALS PLC,2000
2015,NHL,N,0000,NAWALOKA HOSPITALS PLC,4975096
2015,SIL,N,0000,SAMSON INTERNATIONAL PLC,341
2015,EQIT,R,0000,EQUITY ONE PLC,0
2015,VANI,B,0002,VANIK INCORPORATION PLC,0
2015,DFCC,R,0000,DFCC BANK PLC,0
2015,MASK,R,0000,MASKELIYA PLANTATIONS PLC,0
2015,RECK,N,0000,RECKITT  BENCKISER (LANKA) LIMITED,0
2015,BRWN,N,0000,BROWN & COMPANY PLC,2483808
2015,PARA,N,0000,PARAGON CEYLON PLC,13805
2015,HAYL,R,0000,HAYLEYS PLC,0
2015,RHTL,N,0000,THE FORTRESS RESORTS PLC,190221
2015,UML,N,0000,UNITED MOTORS LANKA PLC,52504138
2015,CFIN,N,0000,CENTRAL FINANCE COMPANY PLC,12224858
2015,CIC,R,0001,C I C HOLDINGS PLC,0
2015,KVAL,N,0000,KELANI VALLEY PLANTATIONS PLC,609641
2015,SIRA,N,0000,SIERRA CABLES PLC,13708536
2015,CALF,N,0000,COLOMBO TRUST FINANCE PLC,51430
2015,CITW,R,0000,WASKADUWA BEACH RESORT PLC,18090
2015,LVEN,N,0000,LANKA VENTURES PLC,1009636
2015,CTC,N,0000,CEYLON TOBACCO COMPANY PLC,8222422
2015,PMB,R,0000,PEOPLE`S MERCHANT FINANCE  PLC,0
2015,PURE,R,0000,COCA-COLA BEVERAGES SRI LANKA LIMITED,0
2015,UPEN,N,0000,UPALI ENTERPRISES LTD,0
2015,GREG,W,0002,LANKA CENTURY INVESTMENTS PLC,0
2015,CINV,B,0000,CEYLON INVESTMENT PLC,0
2015,ODEL,N,0000,ODEL PLC,427911
2015,AMSL,N,0000,ASIRI SURGICAL HOSPITAL PLC,408415
2015,CNF,N,0000,CEYLON NUTRITIONAL FOODS LTD.,0
2015,MAL,N,0000,MALWATTE VALLEY PLANTATION PLC,4403481
2015,AMW,R,0000,ASSOCIATED MOTORWAYS PLC,0
2015,DIST,B,0000,DISTILLERIES COMPANY OF SRI LANKA PLC,0
2015,GUAR,B,0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,0
2015,BALA,N,0000,BALANGODA  PLANTATIONS  PLC,186264
2015,HHL,N,0000,HEMAS HOLDINGS PLC,162983288
2015,NTB,N,0000,NATIONS TRUST BANK PLC,49572436
2015,MPRH,N,0000,METROPOLITAN  RESOURCE  HOLDINGS  PLC,6873676
2015,RCL,B,0000,ROYAL CERAMICS LANKA PLC,0
2015,HUEJ,N,0000,HUEJAY INTERNATIONAL INVESTMENTS PLC,1453
2015,RENU,N,0000,RENUKA CITY HOTELS PLC.,38648
2015,ASCO,R,0000,ASCOT HOLDINGS PLC,0
2015,LITE,R,0000,LAXAPANA BATTERIES PLC,0
2015,HUNA,N,0000,HUNAS FALLS HOTELS PLC,4327
