Beta Values for the Period from 01st April to 30th June 2014,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,2.06601731,AAF,-0.08908973
AAIC,1.09632034,AAIC,-0.45706907
ABAN,0.102813852,ABAN,0.015493867
ABL,0.886363636,ABL,1.22982569
ACAP,1.03679653,ACAP,0.761136216
ACL,0.567099567,ACL,0.216914138
ACME,1.34199134,ACME,0.892834086
AEL,1.60281385,AEL,0.928340865
AFSL,-0.16233766,AFSL,-0.60296965
AGAL,-0.01298701,AGAL,0.142027114
AGST,-0.17857142,AGST,-0.35377663
AHPL,1.9069264,AHPL,1.05100064
AHUN,0.576839826,AHUN,0.375726275
AINV,1.37770562,AINV,1.15945771
ALHP,-0.76406926,ALHP,-0.66817301
ALLI,0.744588744,ALLI,0.73660426
ALUF,0.129870129,ALUF,-0.02840542
ALUM,0.282467532,ALUM,0.298256939
AMCL,0,AMCL,0
AMF,-0.57142857,AMF,0.242737249
AMSL,0.305194805,AMSL,0.173014848
APLA,0.532467532,APLA,0.56423499
ARPI,0.737012987,ARPI,0.023886378
ASCO,2.98376623,ASCO,2.28986442
ASHA,0.037878787,ASHA,0.027759845
ASHO,1.00974025,ASHO,1.45771465
ASIR,1.43181818,ASIR,0.704970948
ASIY,1.84956709,ASIY,1.38411878
ASPH,1.9577922,ASPH,1.49774047
ASPM,0,ASPM,0
ATL,-1.754329,ATL,-1.457069
AUTO,2.41125541,AUTO,2.81859264
BALA,0.452380952,BALA,-0.21110393
BBH,1.99242424,BBH,1.46029696
BERU,-2.1731601,BERU,-1.7979341
BFL,-0.18614718,BFL,-0.48934796
BIL,2.13311688,BIL,1.0464816
BINN,0.362554112,BINN,-0.058102
BLI,-2.5833333,BLI,-4.0819883
BLUE,1.13636363,BLUE,0.194964493
BOGA,1.1060606,BOGA,0.262104583
BOPL,1.11471861,BOPL,0.856036152
BREW,0.743506493,BREW,-0.31633311
BRR,-3.6461038,BRR,0.136862491
BRWN,-0.37770562,BRWN,-0.3253712
BUKI,2.9599567,BUKI,4.01678502
CABO,-0.01082251,CABO,-0.22207876
CALF,4.04545454,CALF,1.42479018
CARE,0.809523809,CARE,0.598450613
CARG,0.987012987,CARG,0.914783731
CARS,1.71212121,CARS,1.26081342
CCS,0.714285714,CCS,0.107165913
CDB,0.497835497,CDB,0.489993544
CERA,1.0551948,CERA,1.20787604
CFI,3.32142857,CFI,3.26016785
CFIN,0.298701298,CFIN,-0.16397675
CFL,1.98376623,CFL,1.1394448
CFLB,1.97727272,CFLB,0.553905745
CFT,0.936147186,CFT,0.97353131
CFVF,1.04112554,CFVF,0.779212395
CHL,-0.07359307,CHL,0.329890251
CHMX,-0.1038961,CHMX,-0.17688831
CHOT,3.35064935,CHOT,2.44286636
CHOU,3.60930735,CHOU,1.15171078
CIC,1.31385281,CIC,1.39057456
CIFL,6.13095238,CIFL,5.2149774
CIND,-0.24891774,CIND,-0.34086507
CINS,0.635281385,CINS,-0.58812136
CINV,0.551948051,CINV,0.384764364
CIT,-0.20887445,CIT,-0.1220142
CITH,3.12987012,CITH,3.3892834
CITK,1.71212121,CITK,1.59715945
CITW,0.698051948,CITW,0.486120077
CLC,1.64935064,CLC,0.717236927
CLND,1.09090909,CLND,0.421562298
CLPL,0.359307359,CLPL,0.085216268
COCO,-0.39718614,COCO,0.035506778
COCR,1.94372294,COCR,2.1336346
COLO,1.76623376,COLO,0.93544222
COMB,1.31385281,COMB,1.22401549
COMD,1.44264069,COMD,0.287282117
CONN,2.89285714,CONN,1.36991607
CPRT,2.89285714,CPRT,-0.04906391
CRL,0.879870129,CRL,0.21045836
CSD,1.28246753,CSD,0.072304712
CSEC,1.23809523,CSEC,0.737895416
CSF,0.027056277,CSF,-0.6016785
CTBL,1.11038961,CTBL,1.20658489
CTC,2.36038961,CTC,1.04131697
CTCE,3.41774891,CTCE,1.20593931
CTEA,-0.79545454,CTEA,-0.82311168
CTHR,1.01190476,CTHR,1.18076178
CTLD,1.53463203,CTLD,0.672046481
CWM,-0.64610389,CWM,-0.84441575
DFCC,0.782467532,DFCC,0.697869593
DIAL,-0.18290043,DIAL,-0.05939315
DIMO,-0.23917748,DIMO,0.063266623
DIPD,0.051948051,DIPD,0.357650096
DIST,0.467532467,DIST,0.175597159
DOCK,0.669913419,DOCK,0.364751452
DPL,0.848484848,DPL,0.465461588
EAST,1.62987012,EAST,0.448676565
EBCR,-2.4025974,EBCR,-2.0309877
ECL,1.2034632,ECL,0.48224661
EDEN,0.376623376,EDEN,0.121368624
ELPL,0.337662337,ELPL,0.677211103
EMER,1.70454545,EMER,1.93737895
EQIT,1.758658,EQIT,0.732085216
ESL,1.22402597,ESL,0.047127178
ETWO,1.01948051,ETWO,0.264041316
EXPO,1.13852813,EXPO,1.05939315
FLCH,0.22077922,FLCH,0.5145255
GEST,-1.7792207,GEST,-2.2336991
GHLL,0.83008658,GHLL,0.060684312
GLAS,-0.38961038,GLAS,-0.12007746
GOOD,1.01406926,GOOD,0.624273724
GRAN,1.79329004,GRAN,1.21110393
GREG,1.16125541,GREG,0.291155584
GSF,3.87878787,GSF,4.33440929
GUAR,1.22835497,GUAR,0.790832795
HAPU,2.47727272,HAPU,1.79276952
HARI,2.3582251,HARI,1.30148482
HASU,-0.754329,HASU,0.315041962
HAYC,0.81060606,HAYC,0.670109748
HAYL,1.01190476,HAYL,0.790187217
HDFC,1.76623376,HDFC,0.398967075
HEXP,3.20887445,HEXP,2.09683666
HHL,0.546536796,HHL,0.151710781
HNB,0.661255411,HNB,0.688185926
HOPL,0.654761904,HOPL,0.82440284
HPFL,1.53571428,HPFL,1.73918657
HPWR,0.741341991,HPWR,0.47062621
HSIG,0.338744588,HSIG,0.534538411
HUEJ,-0.22186147,HUEJ,0.385409941
HUNA,0.693722943,HUNA,0.5377663
HUNT,0.257575757,HUNT,-0.17559715
HVA,0.446969696,HVA,-0.09102646
IDL,-1.4058441,IDL,-1.1775338
INDO,0.296536796,INDO,-0.91672046
JFIN,2.45454545,JFIN,0.044544867
JINS,0.291125541,JINS,0.022595222
JKH,0.576839826,JKH,0.451904454
JKL,0.61038961,JKL,0.481601032
KAHA,0.225108225,KAHA,0.159457714
KAPI,1.8073593,KAPI,0.977404777
KCAB,0.207792207,KCAB,-0.3079406
KDL,1.25757575,KDL,0.182698515
KFP,2.92532467,KFP,1.6307295
KGAL,0.737012987,KGAL,0.754034861
KHC,0.946969696,KHC,0.600387346
KHL,0.682900432,KHL,-0.34344738
KOTA,-0.38528138,KOTA,-0.25887669
KURU,-0.59523809,KURU,0.245319561
KVAL,0.243506493,KVAL,0.230471271
KZOO,-0.06926406,KZOO,-0.28534538
LALU,-0.47510822,LALU,-0.63137508
LAMB,1.34848484,LAMB,1.02775984
LCEM,2.36796536,LCEM,1.43770174
LCEY,1.09199134,LCEY,0.105874757
LDEV,2.52272727,LDEV,1.64364105
LFIN,0.839826839,LFIN,0.089089735
LGL,0.791125541,LGL,0.054874112
LHCL,1.17424242,LHCL,0.056165267
LHL,2.39718614,LHL,1.19302775
LIOC,0.83008658,LIOC,0.404777275
LION,1.59199134,LION,1.60877985
LITE,2.02380952,LITE,0.248547449
LLUB,0.218614718,LLUB,0.293737895
LMF,0.738095238,LMF,0.312459651
LOFC,0.944805194,LOFC,0.670109748
LOLC,0.554112554,LOLC,0.663008392
LPRT,1.22510822,LPRT,0.220142027
LVEN,1.09740259,LVEN,0.794060684
LWL,-0.22402597,LWL,-0.34151065
MADU,2.52056277,MADU,1.75468043
MAL,1.29220779,MAL,0.386055519
MARA,1.66883116,MARA,0.866365397
MASK,2.58658008,MASK,1.73079406
MBSL,2.25108225,MBSL,1.27501613
MEL,-0.59848484,MEL,-0.43641058
MERC,0,MERC,0
MFL,-2.5487012,MFL,-1.2336991
MGT,-2.8257575,MGT,-2.5513234
MHDL,-1.0833333,MHDL,-0.86055519
MIRA,2.67857142,MIRA,2.16010329
MORI,-0.19696969,MORI,1.06068431
MPRH,0.804112554,MPRH,-0.59909619
MRH,1.89718614,MRH,1.41962556
MSL,6.07900432,MSL,4.91607488
MULL,0.339826839,MULL,-0.38089089
NAMU,1.5551948,NAMU,1.27372498
NDB,0.799783549,NDB,0.621045836
NEH,-0.2564935,NEH,-0.5319561
NEST,1.16450216,NEST,0.622336991
NHL,0.207792207,NHL,-0.19431891
NIFL,-0.68831168,NIFL,-0.41510652
NTB,0.645021645,NTB,0.666236281
ODEL,-0.32467532,ODEL,-0.65074241
OFEQ,3.56385281,OFEQ,2.78695932
OGL,1.42207792,OGL,-0.1220142
ONAL,0.645021645,ONAL,0.679147837
ORIN,-0.28787878,ORIN,-0.49774047
OSEA,1.82575757,OSEA,1.32730794
PABC,1.62337662,PABC,1.12459651
PALM,1.01731601,PALM,0.938024531
PAP,-0.36796536,PAP,-0.89347966
PARA,2.31060606,PARA,0.501613944
PARQ,-0.73160173,PARQ,-0.55196901
PCH,-12.408008,PCH,-7.6533247
PCHH,-2.1883116,PCHH,1.85797288
PCP,-2.5627705,PCP,-0.3369916
PDL,-0.99025974,PDL,-0.45190445
PEG,0.551948051,PEG,0.048418334
PHAR,-0.22294372,PHAR,-0.48805681
PLC,0.336580086,PLC,0.145900581
PMB,0.508658008,PMB,-0.05358295
RAL,0.972943722,RAL,1.01936733
RCL,1.75324675,RCL,0.87992253
REEF,0.225108225,REEF,0.231116849
REG,0.566017316,REG,0.828276307
RENU,0.369047619,RENU,0.205293737
REXP,1.58225108,REXP,0.276952872
RFL,0.629870129,RFL,1.15235635
RGEM,1.31709956,RGEM,0.498386055
RHL,1.68073593,RHL,1.6074887
RHTL,-0.66883116,RHTL,-0.66946417
RICH,-0.18290043,RICH,-0.02840542
RPBH,-0.5508658,RPBH,-0.42672692
RWSL,1.06168831,RWSL,-0.12588766
SAMP,0.77056277,SAMP,0.756617172
SCAP,0.007575757,SCAP,0.613298902
SDB,0.027056277,SDB,0.126533247
SELI,0.757575757,SELI,-0.15881213
SEMB,-1.3982683,SEMB,-1.551969
SERV,0.841991341,SERV,0.295674628
SEYB,2.60714285,SEYB,1.47062621
SFCL,0,SFCL,0
SFIN,1.32792207,SFIN,1.14073595
SFL,-2.5183982,SFL,-3.4590058
SFS,-0.76623376,SFS,-0.16978695
SHAL,2.94372294,SHAL,0.079406068
SHAW,-0.64285714,SHAW,-0.55132343
SHL,1.36471861,SHL,0.220787604
SHOT,0.858225108,SHOT,0.142672692
SIGV,2.07467532,SIGV,0.981278244
SIL,-1.8798701,SIL,-2.6746287
SING,-0.11363636,SING,0.069722401
SINI,0.117965367,SINI,-1.2717882
SINS,0.561688311,SINS,0.566817301
SLND,2.86471861,SLND,2.87863137
SLTL,2.1569264,SLTL,1.14912846
SMOT,0.115800865,SMOT,0.209812782
SOY,3.13852813,SOY,1.76242737
SPEN,0.472943722,SPEN,0.711426726
STAF,1.19047619,STAF,1.18205293
SUN,-0.62012987,SUN,-0.42737249
SWAD,1.19480519,SWAD,0.589412524
TAFL,2.95887445,TAFL,2.02065848
TAJ,0.104978354,TAJ,-0.05422853
TANG,1.03463203,TANG,1.62879276
TAP,0.958874458,TAP,1.43963847
TESS,2.04653679,TESS,0.990316333
TFC,0.603896103,TFC,0.309231762
TFIL,0.123376623,TFIL,-0.17559715
TILE,0.405844155,TILE,-0.76113621
TJL,0.051948051,TJL,0.23950936
TKYO,1.91991341,TKYO,1.43318269
TPL,-0.15367965,TPL,-0.21304067
TRAN,2.03896103,TRAN,1.46868947
TSML,1.4577922,TSML,1.39767591
TYRE,0.769480519,TYRE,0.168495803
UAL,2.23160173,UAL,1.50806972
UBC,-0.30627705,UBC,-0.00968366
UCAR,0.037878787,UCAR,0.199483537
UDPL,1.02164502,UDPL,0.187863137
UML,0.335497835,UML,0.092317624
VFIN,1.21320346,VFIN,0.670109748
VLL,0.496753246,VLL,1.03098773
VONE,1.17532467,VONE,0.504841833
VPEL,1.4512987,VPEL,1.20658489
WAPO,2.22294372,WAPO,1.51194318
WATA,0.547619047,WATA,0.314396384
YORK,0.359307359,YORK,-0.48999354
