Beta Values 2022  (January to March),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KZOO,1.90883983,KZOO,1.68174154
LALU,1.80949353,LALU,1.59803615
LAMB,-0.03383735,LAMB,-0.02557057
LCBF,1.05537562,LCBF,0.931483967
LCEY,0.345387351,LCEY,0.288472946
LDEV,2.12267281,LDEV,1.7104499
LFIN,0.923920602,LFIN,0.789393986
LGIL,1.44161417,LGIL,1.22435917
LGL,1.11416876,LGL,0.952839614
LHCL,0.415664924,LHCL,0.307440132
LHL,0.808778239,LHL,0.810780854
LIOC,1.76353593,LIOC,1.53908957
LION,0.057819547,LION,0.06263074
LITE,0.229430348,LITE,0.159699022
LLUB,0.728625643,LLUB,0.640513284
LMF,1.14852272,LMF,0.975366074
LOFC,2.36120328,LOFC,2.13292641
LOLC,2.10848616,LOLC,1.86351431
LPL,0.231298058,LPL,0.203830903
LPRT,0.292018518,LPRT,0.274001685
LVEF,0.79665799,LVEF,0.680617565
LVEN,0.857477796,LVEN,0.781291954
LWL,1.86163047,LWL,1.62092166
MADU,1.05909118,MADU,0.839489212
MAL,1.0275984,MAL,1.01593868
MARA,1.4098631,MARA,1.28658403
MASK,0.813785292,MASK,0.714305785
MBSL,1.17294204,MBSL,0.95002966
MCPL,0.403663891,MCPL,0.284554622
MDL,1.27387788,MDL,1.00947578
MEL,0.71096187,MEL,0.601517374
MELS,1.06026346,MELS,0.970885759
MERC,0,MERC,0
MFL,1.7464881,MFL,1.58137937
MGT,1.21190566,MGT,1.08974679
MHDL,1.4094061,MHDL,1.24176527
MRH,0.828866061,MRH,0.746885634
MSL,1.6307894,MSL,1.38639982
MULL,0.737984064,MULL,0.638280932
NAMU,1.64426076,NAMU,1.42082175
NDB,0.47674303,NDB,0.434809079
NEH,0.374793856,NEH,0.298370226
NEST,0.336585268,NEST,0.289019326
NHL,1.12171908,NHL,1.01261356
NIFL,0.386437242,NIFL,0.33119985
NTB,0.44829025,NTB,0.420088045
ODEL,0.904011603,ODEL,0.709606918
ONAL,0.554431838,ONAL,0.447485091
OSEA,0.943710385,OSEA,0.808642168
PABC,0.993979614,PABC,0.88429236
PACK,1.71968447,PACK,1.52809953
PALM,1.36636929,PALM,1.10941646
PAP,0.732520018,PAP,0.658949701
PARQ,1.71573049,PARQ,1.46378282
PEG,0.941862544,PEG,0.846545318
PHAR,0.218998986,PHAR,0.124839988
PINS,0.53289356,PINS,0.466795716
PLC,0.43511693,PLC,0.394595522
PLR,1.55590216,PLR,1.37214711
PMB,0.699020445,PMB,0.602610134
RAL,1.28800492,RAL,1.07903774
RCH,0.368574777,RCH,0.291532673
RCL,1.71229311,RCL,1.51748415
REEF,0.95030698,REEF,0.800352805
