Beta Values for the Period from 01st October to 31st December 2018,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LALU,0.907345575,LALU,0.56145494
LAMB,-0.06844741,LAMB,-0.02421281
LCEY,0.829994435,LCEY,0.629967426
LDEV,3.95659432,LDEV,2.38599348
LFIN,1.49610461,LFIN,0.757003257
LGL,2.30996104,LGL,1.37600434
LHCL,0.74095715,LHCL,0.399131378
LHL,-0.26099053,LHL,-0.21824104
LIOC,0.646355036,LIOC,0.366449511
LION,-0.5261547,LION,-0.37480998
LITE,1.70589872,LITE,1.23040173
LLUB,1.34446299,LLUB,0.830401737
LMF,0.486366165,LMF,0.225515743
LOFC,1.16388425,LOFC,0.77567861
LOLC,2.647468,LOLC,1.50173724
LPRT,-0.35002782,LPRT,-0.29630836
LVEF,0.97801892,LVEF,0.582736156
LVEN,0.384529771,LVEN,0.235613463
LWL,2.44657762,LWL,1.39174809
MADU,1.82554257,MADU,1.14972855
MAL,0.839732888,MAL,0.479695982
MARA,1.60934891,MARA,0.83344191
MASK,1.24763494,MASK,0.791748099
MBSL,2.78074568,MBSL,1.81704668
MELS,0.941569282,MELS,0.684690553
MERC,0,MERC,0
MFL,0.063439065,MFL,-0.07915309
MGT,1.6441291,MGT,0.921498371
MHDL,0.479410127,MHDL,0.288273615
MORI,0.021702838,MORI,0.030401737
MRH,1.88786867,MRH,1.07068403
MSL,-1.7167501,MSL,-1.0326818
MULL,2.49443516,MULL,1.99066232
NAMU,0.280467445,NAMU,0.141910966
NDB,1.87562604,NDB,1.24961997
NEH,0.113522537,NEH,0.050488599
NEST,0.099610461,NEST,-0.01921824
NHL,0.283806343,NHL,0.048208469
NIFL,0.577907623,NIFL,0.180021715
NTB,1.35865331,NTB,0.792942453
ODEL,0.651085141,ODEL,0.196199782
OFEQ,0.613800779,OFEQ,-0.00097719
ONAL,0.320812465,ONAL,0.006188925
OSEA,1.01391207,OSEA,0.656894679
PABC,2.56761268,PABC,1.41433224
PALM,1.13355592,PALM,0.852985884
PAP,0.099888703,PAP,-0.06818675
PARA,0.660823594,PARA,0.610206297
PARQ,0.972175848,PARQ,0.460152008
PDL,0.157762938,PDL,0.106948968
PEG,0.686143572,PEG,0.190770901
PHAR,2.23400111,PHAR,1.33387622
PINS,0.872008903,PINS,0.562975027
PLC,2.56900389,PLC,1.53474484
PMB,1.34279354,PMB,0.677633007
RAL,0.0294936,RAL,0.213029315
RCH,-0.01780745,RCH,-0.03409337
RCL,1.19476905,RCL,0.765146579
REEF,2.74429604,REEF,1.53192182
REG,1.29354479,REG,0.550814332
RENU,0.645520311,RENU,0.428773072
REXP,1.38480801,REXP,0.989576547
RFL,0.010294936,RFL,0.136699239
RGEM,2.4309961,RGEM,1.35884907
RHL,0.99276572,RHL,0.52888165
RHTL,1.2178631,RHTL,0.401845819
RICH,0.75375626,RICH,0.480130293
RIL,1.19699499,RIL,0.643865363
RPBH,0.461602671,RPBH,0.128013029
RWSL,-0.88592097,RWSL,-0.62681867
SAMP,1.60211463,SAMP,1.12823018
SCAP,0.703116304,SCAP,0.443973941
SDB,2.10934891,SDB,1.11682953
SELI,0.217584863,SELI,0.12660152
SEMB,0.344462993,SEMB,0.546688382
SERV,2.28964941,SERV,1.18425624
SEYB,2.17723984,SEYB,1.10184581
SFCL,0,SFCL,0
SFIN,1.42877017,SFIN,0.811292073
SFL,2.13661658,SFL,1.26188925
SHAL,0,SHAL,0
SHAW,0.243461324,SHAW,-0.14419109
SHL,2.07484696,SHL,1.21769815
SHOT,0.42097941,SHOT,0.27795874
SIGV,-0.29604897,SIGV,-0.29098805
SIL,-1.1082359,SIL,-0.31422366
SINH,0.897050639,SINH,0.386427795
SINI,2.20673344,SINI,1.13398479
SINS,2.51892042,SINS,1.15526601
