Beta Values for the Period from 01st July to 30th September 2018,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
KHL,0.906806282,KHL,0.131753312
KOTA,2.35445026,KOTA,1.95132517
KVAL,0.218848167,KVAL,-0.05300713
KZOO,2.40628272,KZOO,1.19775739
LALU,-0.92198952,LALU,-0.67558613
LAMB,0.249214659,LAMB,0.265545361
LCEY,1.11256544,LCEY,1.39118246
LDEV,3.94607329,LDEV,1.97680937
LFIN,0.562827225,LFIN,0.552752293
LGL,0.82617801,LGL,0.394750254
LHCL,2.45602094,LHCL,1.31294597
LHL,0.863874345,LHL,0.770642201
LIOC,1.49424083,LIOC,1.00178389
LION,0.112041884,LION,-0.17787971
LITE,1.70680628,LITE,1.05300713
LLMP,-1.2769633,LLMP,-0.90468909
LLUB,1.44345549,LLUB,0.822629969
LMF,1.0513089,LMF,0.313455657
LOFC,3.80994764,LOFC,2.14959225
LOLC,2.35968586,LOLC,1.37359836
LPRT,0.649214659,LPRT,0.467889908
LVEF,0.474869109,LVEF,0.550458715
LVEN,1.79528795,LVEN,0.956167176
LWL,1.40104712,LWL,0.651376146
MADU,3.19947643,MADU,2.25050968
MAL,1.70418848,MAL,0.774974515
MARA,1.00314136,MARA,0.574923547
MASK,1.37434554,MASK,0.946228338
MBSL,4.1052356,MBSL,1.92635066
MELS,1.18429319,MELS,1.26197757
MERC,0,MERC,0
MFL,1.16282722,MFL,0.462283384
MGT,2.27015706,MGT,1.24439347
MHDL,-0.04869109,MHDL,-0.45540265
MORI,0,MORI,0
MRH,1.70575916,MRH,0.305555555
MSL,0.235078534,MSL,0.094801223
MULL,0.783769633,MULL,0.462793068
NAMU,-0.25811518,NAMU,-0.10601427
NDB,0.767539267,NDB,0.771916411
NEH,-0.27382198,NEH,-0.15035677
NEST,0.528795811,NEST,0.403669724
NHL,0.039790575,NHL,0.13786952
NIFL,2.77172774,NIFL,0.437308868
NTB,-0.08900523,NTB,-0.10448521
ODEL,1.49109947,ODEL,0.951325178
OFEQ,0.038219895,OFEQ,-0.25433231
ONAL,-0.31989528,ONAL,-0.52395514
OSEA,0.412041884,OSEA,0.020132517
PABC,0.455497382,PABC,0.083588175
PALM,-0.74397905,PALM,0.284403669
PAP,1.22251308,PAP,0.4362895
PARA,-0.46858638,PARA,0.552752293
PARQ,0.320418848,PARQ,0.180682976
PCHH,1.76282722,PCHH,3.31523955
PDL,0.294240837,PDL,-0.30377166
PEG,0.895287958,PEG,0.279816513
PHAR,-0.05340314,PHAR,-0.41896024
PINS,0.423560209,PINS,0.402905198
PLC,0.758115183,PLC,0.541029561
PMB,2.62251308,PMB,0.533384301
RAL,0.005235602,RAL,-0.33409785
RCH,-0.03036649,RCH,-0.117737
RCL,1.18376963,RCL,0.717889908
REEF,1.62827225,REEF,0.646534148
REG,1.33036649,REG,0.661569826
RENU,-1.3528795,RENU,-0.62767584
REXP,0.361780104,REXP,0.328746177
RFL,1.24712041,RFL,0.799694189
RGEM,1.13298429,RGEM,0.802242609
RHL,-0.19633507,RHL,0.586901121
RHTL,1.61675392,RHTL,0.833843017
RICH,1.38743455,RICH,0.471457696
RIL,1.20680628,RIL,0.588685015
RPBH,-0.16753926,RPBH,-0.12640163
RWSL,0.559685863,RWSL,0.119775739
SAMP,1.03298429,SAMP,0.967635066
SCAP,1.07434554,SCAP,0.334607543
SDB,0.792146596,SDB,0.534658511
SELI,0,SELI,0
SEMB,0.857068062,SEMB,-0.61187563
SERV,2.713089,SERV,2.12742099
SEYB,0.805759162,SEYB,0.180173292
SFCL,0,SFCL,0
SFIN,1.52827225,SFIN,0.644750254
SFL,2.33769633,SFL,0.6353211
SHAL,0,SHAL,0
SHAW,-0.5722513,SHAW,-0.49949031
SHL,0.937172774,SHL,0.777777777
SHOT,-0.54240837,SHOT,-0.61646279
SIGV,-0.13821989,SIGV,-0.05249745
SIL,1.56858638,SIL,0.313710499
SINH,0.369633507,SINH,-0.10066258
SINI,5.09895287,SINI,4.09862385
SINS,2.6617801,SINS,1.23343527
SIRA,2.74502617,SIRA,1.71457696
SLND,0,SLND,0
SLTL,2.28743455,SLTL,1.07339449
SMOT,-0.43089005,SMOT,-0.55249745
SOY,0.108376963,SOY,-0.24796126
SPEN,1.22670157,SPEN,0.910295616
STAF,1.18481675,STAF,0.552242609
SUN,1.4591623,SUN,1.0188583
SWAD,0.030366492,SWAD,-0.08078491
TAFL,2.33507853,TAFL,0.972222222
TAJ,1.96125654,TAJ,1.4011213
TANG,-0.87120418,TANG,-0.23114169
TAP,2.3026178,TAP,0.763506625
TESS,-1.2298429,TESS,1.91106014
TFC,0.966492146,TFC,0.356778797
TFIL,0.720942408,TFIL,-0.23802242
TILE,0.874345549,TILE,0.501019367
TJL,1.01884816,TJL,0.67482161
TKYO,1.68900523,TKYO,1.04102956
TPL,2.88010471,TPL,1.2196738
TRAN,0.061256544,TRAN,-0.1207951
TSML,-0.1591623,TSML,-0.41462793
TYRE,1.34659685,TYRE,0.683486238
UAL,0.414136125,UAL,-0.01172273
UBC,1.28062827,UBC,0.615953109
UCAR,0,UCAR,0
UDPL,-0.47958115,UDPL,-0.34276248
UML,0.02513089,UML,-0.00076452
VFIN,1.98062827,VFIN,1.27013251
VLL,0.020418848,VLL,-0.41896024
VONE,2.63821989,VONE,1.49311926
VPEL,0.828272251,VPEL,0.575178389
WAPO,2.05183246,WAPO,0.91335372
WATA,1.46335078,WATA,1.31523955
YORK,-0.25497382,YORK,0.050458715
