Beta Values 2021 (January to March),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,0.457081123,AAF,0.461152219
AAIC,0.40101268,AAIC,0.380983841
ABAN,0.864335755,ABAN,0.703110842
ABL,0.543311726,ABL,0.821051041
ACAP,0.483554857,ACAP,0.479254756
ACL,2.10126803,ACL,1.94997734
ACME,0.475370479,ACME,0.39570749
AEL,0.998865099,AEL,0.970288432
AFSL,0.110259935,AFSL,0.047115675
AGAL,0.781575329,AGAL,0.632984747
AGST,0.692289224,AGST,0.690784506
AHPL,0.485322682,AHPL,0.324656448
AHUN,0.690826949,AHUN,0.64725536
AINS,0.334119033,AINS,0.2503209
ALHP,0.198171064,ALHP,0.158467985
ALLI,0.21798817,ALLI,0.147821655
ALUF,1.13948362,ALUF,0.900124584
ALUM,1.28671511,ALUM,1.03865901
AMCL,0,AMCL,0
AMF,0.122372814,AMF,0.068200694
AMSL,0.689233724,AMSL,0.678005134
APLA,1.28110609,APLA,1.14351781
ASCO,0.270826513,ASCO,0.344136967
ASHO,0.207053842,ASHO,0.185782241
ASIR,0.64833366,ASIR,0.601687556
ASIY,0.559134856,ASIY,0.445598006
ASPH,2.85106615,ASPH,2.91311159
ASPM,0,ASPM,0
ATL,0.363015342,ATL,0.251151464
ATLL,0.439140967,ATLL,0.23571051
AUTO,0.244527379,AUTO,0.261099365
BALA,0.862633405,BALA,0.748225611
BBH,0.635325956,BBH,0.556478405
BERU,0.643182959,BERU,0.671039716
BFL,0.989480346,BFL,0.767083207
BFN,0.972958816,BFN,0.735276351
BIL,1.61485409,BIL,1.16331923
BLI,0.537680874,BLI,0.461548625
BLUE,0.348567188,BLUE,0.475177438
BOGA,0.41757786,BOGA,0.323221836
BOPL,0.475108579,BOPL,0.419756115
BPPL,0.728082236,BPPL,0.644235125
BREW,-0.00414675,BREW,-0.0010382
BRR,0.056002968,BRR,0.013194654
BRWN,2.65802396,BRWN,1.93793415
BUKI,0.783866954,BUKI,0.62301797
CABO,1.03400336,CABO,0.80596874
CALF,-0.11283528,CALF,-0.29160374
CARE,0.161134027,CARE,0.146424796
CARG,0.26358061,CARG,0.199864089
CARS,1.25330103,CARS,1.0612919
CCS,0.227591173,CCS,0.217419208
CDB,0.967437089,CDB,1.05536469
CERA,1.28929046,CERA,0.860918151
CFI,1.84063379,CFI,1.83326411
CFIN,1.10266483,CFIN,1.02391649
CFLB,1.0868417,CFLB,0.844344608
CFVF,0.698138326,CFVF,0.67583434
CHL,0.170802505,CHL,0.083434007
CHMX,0.825225343,CHMX,0.673286016
CHOT,0.058119993,CHOT,0.05789414
CIC,0.581134463,CIC,0.39180006
CIND,1.27248521,CIND,1.15159694
CINS,0.260525109,CINS,0.240335246
CINV,1.6336236,CINV,1.49101479
CIT,1.63069905,CIT,1.56255662
CITH,0.881948536,CITH,0.760684083
CITW,0.880944586,CITW,0.721081244
CLC,2.09858355,CLC,1.47795228
CLND,0.961500687,CLND,0.79751208
COCO,0.77129575,COCO,0.636382512
COCR,0.771404875,COCR,0.723591815
COLO,1.04808049,COLO,0.89308366
COMB,0.657478338,COMB,0.748735276
COMD,1.43444859,COMD,1.21683403
CONN,1.6303062,CONN,1.43808517
CRL,0.592156092,CRL,0.48769254
CSD,0.503306488,CSD,0.492015252
CSF,0.730875837,CSF,0.791018574
