Beta Values 2019 (April to June),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
LFIN,0.760885253,LFIN,0.57427034
LGL,1.30839547,LGL,1.26202511
LHCL,0.905941784,LHCL,0.810044024
LHL,0.038248737,LHL,-0.12522419
LIOC,1.23406302,LIOC,0.937877058
LION,0.75751744,LION,0.476275884
LITE,0.8231898,LITE,0.354149682
LLMP,2.34688477,LLMP,1.65579651
LLUB,1.51623767,LLUB,1.25289417
LMF,0.053885013,LMF,0.05299201
LOFC,0.756074091,LOFC,0.121800097
LOLC,0.873466442,LOLC,0.500081526
LPRT,-0.02862641,LPRT,0.031958258
LVEF,0.598027423,LVEF,0.507092776
LVEN,-0.08876593,LVEN,-0.02625142
LWL,1.37695453,LWL,1.12685472
MADU,0.73346163,MADU,0.402739279
MAL,5.18619196,MAL,4.03097994
MARA,1.81332691,MARA,1.52356106
MASK,0.789752225,MASK,0.437795532
MBSL,1.59730574,MBSL,1.28354801
MEL,-0.1635795,MEL,-0.40958747
MELS,1.75511185,MELS,1.25012228
MERC,-0.00312725,MERC,0.003587151
MFL,0.385614625,MFL,0.057231371
MGT,1.60596584,MGT,1.43420838
MHDL,-0.66682703,MHDL,-0.22289254
MORI,0.442386336,MORI,0.404043698
MRH,1.61895597,MRH,1.1190282
MSL,-0.04281934,MSL,-0.10092939
MULL,-1.5573731,MULL,-0.94179031
NAMU,-0.06639403,NAMU,-0.01712049
NDB,1.08419533,NDB,1.1046796
NEH,1.5958624,NEH,1.53057231
NEST,-0.00288669,NEST,-0.03766509
NHL,-0.06928073,NHL,-0.07859122
NIFL,2.38080346,NIFL,1.62758845
NTB,0.626653836,NTB,0.679276047
ODEL,1.71493865,ODEL,1.3766509
OFEQ,-0.84002886,OFEQ,-0.37208543
ONAL,0.827279287,ONAL,-0.58796673
OSEA,0.736829444,OSEA,0.454916028
PABC,0.522973298,PABC,0.613565954
PALM,1.82559538,PALM,1.3280613
PAP,1.4115949,PAP,0.91293005
PARA,0.179696896,PARA,0.148540681
PARQ,0.671878758,PARQ,0.499103212
PDL,0.137118114,PDL,0.240991358
PEG,0.567957661,PEG,0.653513777
PHAR,0.187635313,PHAR,0.191260394
PINS,0.77772432,PINS,0.716451981
PLC,1.71205196,PLC,1.40176096
PMB,0.382006254,PMB,0.315180172
RAL,2.64926629,RAL,2.0174466
RCH,0.11354342,RCH,-0.26642752
RCL,0.605003608,RCL,0.373389858
REEF,2.7921578,REEF,1.98907549
REG,1.77171036,REG,1.39083645
RENU,0.616790955,RENU,0.570520136
REXP,0.692807312,REXP,0.701614218
RFL,1.1308636,RFL,1.03342572
RGEM,0.19821987,RGEM,0.36311756
RHL,1.03752706,RHL,0.598075982
RHTL,1.43637238,RHTL,1.0978314
RICH,0.843637238,RICH,0.710582096
RIL,0.701707962,RIL,0.590901679
RPBH,2.51695934,RPBH,2.09163541
RWSL,0.728891027,RWSL,0.580629382
SAMP,1.5619437,SAMP,1.35936735
SCAP,1.56531152,SCAP,1.45768791
SDB,0.325234544,SDB,0.538887983
SELI,0,SELI,0
SEMB,2.30286264,SEMB,2.65286156
SERV,2.13711811,SERV,1.59318441
SEYB,2.33870579,SEYB,1.78656448
SFCL,0,SFCL,0
SFIN,0.613423141,SFIN,0.690200554
SFL,1.77796487,SFL,1.22647969
SHAL,0,SHAL,0
SHAW,-0.1503488,SHAW,-0.16517202
SHL,0.767861438,SHL,0.61046796
SHOT,0.961510704,SHOT,0.904940485
SIGV,0.682222756,SIGV,0.433067014
SIL,-0.41664662,SIL,-0.5894342
SINH,-0.33124849,SINH,0.036034567
SINI,-0.27423622,SINI,-0.30409261
SINS,1.10608611,SINS,0.727376487
SIRA,3.06952128,SIRA,1.8299364
SLND,0,SLND,0
SLTL,1.72792879,SLTL,1.1607696
SMOT,-0.41929275,SMOT,-0.32496331
SOY,-0.63435169,SOY,-0.42246861
SPEN,1.98749097,SPEN,1.50350562
STAF,0.496511907,STAF,0.512962661
SUN,0.447438056,SUN,0.404532855
SWAD,0,SWAD,0
TAFL,0.829203752,TAFL,0.492581118
TAJ,1.38320904,TAJ,1.07239523
TANG,1.9064229,TANG,1.55209522
TAP,1.20976665,TAP,1.16680254
TESS,5.23743083,TESS,3.9479863
TFIL,0.338705797,TFIL,0.510190771
TILE,0.558335337,TILE,0.324311103
TJL,1.14938657,TJL,0.980107614
TKYO,1.17344238,TKYO,1.04500244
TPL,1.38850132,TPL,1.01532691
TRAN,1.62929997,TRAN,1.02657753
TSML,3.21024777,TSML,2.38284689
TYRE,1.31392831,TYRE,1.05315506
UAL,1.48640846,UAL,1.20723952
UBC,1.00096223,UBC,0.901190282
UCAR,0,UCAR,0
UDPL,0.196776521,UDPL,0.011250611
UML,0.334375751,UML,0.331159302
VFIN,0.745248977,VFIN,0.654165987
VLL,0.554005292,VLL,0.621066362
VONE,1.48183786,VONE,1.31941953
VPEL,0.720712051,VPEL,0.352519158
WAPO,1.16863122,WAPO,1.13745312
WATA,0.608852537,WATA,0.626773194
YORK,-0.12436853,YORK,-0.06130767
