Foreign Holding as at 31st December 2006,,,,,
YEAR,COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
2006,GEST,N,0000,GESTETNER OF CEYLON PLC,240
2006,HAYC,B,0000,HAYCARB PLC,0
2006,KURU,B,0000,KURUWITA TEXTILE MILLS PLC,0
2006,LDEV,R,0000,LANKEM DEVELOPMENTS PLC,0
2006,LOLC,B,0000,LANKA ORIX LEASING COMPANY PLC,0
2006,NAMU,N,0000,NAMUNUKULA PLANTATIONS PLC,2268200
2006,CLND,W,0005,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,21900
2006,DIPD,B,0000,DIPPED PRODUCTS PLC,0
2006,KTEX,N,0000,KANDY TEXTILE INDUSTRIES LIMITED,2200
2006,OSEA,W,0000,OVERSEAS REALTY (CEYLON) PLC,0
2006,PMB,N,0000,PEOPLE`S MERCHANT FINANCE  PLC,120050
2006,AHPL,N,0000,ASIAN HOTELS AND PROPERTIES PLC,10573334
2006,AUTO,N,0000,THE AUTODROME PLC,179
2006,REEF,N,0000,CITRUS LEISURE PLC,428320
2006,CARM,N,0000,CARSONS MARKETING LIMITED,2096202
2006,SEMB,N,0000,S M B LEASING PLC,598498
2006,WMM,R,0000,W. M. MENDIS & COMPANY LIMITED,0
2006,ASPH,N,0000,INDUSTRIAL ASPHALTS (CEYLON) PLC,13132
2006,ALLI,N,0000,ALLIANCE FINANCE COMPANY PLC,2528
2006,PTEX,R,0000,PUGODA TEXTILES LANKA LTD.,0
2006,VANI,W,0001,VANIK INCORPORATION PLC,0
2006,CTEA,B,0000,CEYLON TEA SERVICES PLC,0
2006,STAF,B,0000,DOLPHIN HOTELS PLC,0
2006,CIC,B,0001,C I C HOLDINGS PLC,0
2006,TKYO,N,0000,TOKYO CEMENT COMPANY (LANKA) PLC,1545831
2006,AGAL,N,0000,AGALAWATTE  PLANTATIONS  PLC,5289400
2006,CHOU,B,0000,CITY HOUSING & REAL ESTATE COMPANY PLC,0
2006,CSF,N,0000,NATION LANKA FINANCE PLC,597200
