Beta Values 2020 (January to March),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
AAF,1.48509809,AAF,0.829516438
AAIC,2.02875542,AAIC,1.34500504
ABAN,1.36198891,ABAN,0.776211872
ABL,0.867305676,ABL,0.519704677
ACAP,1.32195097,ACAP,0.473941529
ACL,2.16139983,ACL,1.29154213
ACME,1.81753282,ACME,1.00031669
AEL,1.94393689,AEL,1.16363492
AFSL,1.30702411,AFSL,0.727083786
AGAL,-0.48010583,AGAL,-0.23817818
AGST,1.18436423,AGST,0.576987787
AHPL,1.18251709,AHPL,0.542883157
AHUN,1.52678348,AHUN,0.888422636
AINS,0.46742549,AINS,0.278695987
ALHP,2.74699216,ALHP,1.62550226
ALLI,1.08172332,ALLI,0.635458522
ALUF,2.26953222,ALUF,1.38645315
ALUM,2.03794119,ALUM,1.18592268
AMCL,0,AMCL,0
AMF,0.056811941,AMF,0.01716118
AMSL,0.678997553,AMSL,0.35262564
APLA,1.62268483,APLA,1.02957186
ARPI,0.057261245,ARPI,0.035351635
ASCO,0.38929659,ASCO,0.170661705
ASHO,-0.03175078,ASHO,-0.01157934
ASIR,0.933902451,ASIR,0.549712
ASIY,0.918376516,ASIY,0.548346232
ASPH,0.358993559,ASPH,0.205102828
ASPM,0,ASPM,0
ATL,-0.17737506,ATL,-0.0718711
ATLL,0.204183515,ATLL,0.113160863
AUTO,0.277919225,AUTO,0.116921676
BALA,1.37297189,BALA,0.753072979
BBH,1.56811941,BBH,0.719225668
BERU,0.560531176,BERU,0.389996239
BFL,0.997404023,BFL,0.618574454
BFN,1.98856772,BFN,1.22695512
BIL,3.8358045,BIL,2.09827596
BLI,0.890419849,BLI,0.439342055
BLUE,1.69167789,BLUE,0.844559688
BOGA,1.00868653,BOGA,0.506621009
BOPL,1.16729069,BOPL,0.552423744
BPPL,1.81813189,BPPL,1.17935116
BREW,0.266237332,BREW,0.155677836
BRR,0.995007738,BRR,0.476712654
BRWN,2.30807248,BRWN,1.42762415
BUKI,0.618940642,BUKI,0.269254369
CABO,0.113524037,CABO,-0.09109083
CALF,-0.0576107,CALF,-0.15856772
CARE,0.776646198,CARE,0.38023792
CARG,0.634067195,CARG,0.338492903
CARS,0.497329139,CARS,0.217335365
CCS,0.688383006,CCS,0.378040814
CDB,0.722130697,CDB,0.520258902
CERA,1.49348509,CERA,1.12422556
CFI,-0.12325894,CFI,-0.05619445
CFIN,0.911137736,CFIN,0.536945032
CFLB,1.30552643,CFLB,0.751746798
CFVF,2.29339523,CFVF,1.32491439
CHL,-0.01597523,CHL,0.03970626
CHMX,0.78887724,CHMX,0.398982601
CHOT,0.344765613,CHOT,0.283129787
CIC,1.82472168,CIC,1.12584865
CIND,1.68024561,CIND,1.00486926
CINS,0.281713344,CINS,0.128124938
CINV,1.81473715,CINV,1.06909997
CIT,0.798512305,CIT,0.348092872
CITH,1.92526583,CITH,1.02321806
CITW,1.9600619,CITW,1.0785218
CLC,3.08406969,CLC,1.91318461
CLND,2.79916129,CLND,1.74472001
COCO,0.692726274,COCO,0.400407751
COCR,1.68214267,COCR,0.997011143
COLO,2.29404423,COLO,1.23313077
COMB,1.70116319,COMB,1.20203479
COMD,0.540661973,COMD,0.339621147
CONN,1.03524536,CONN,0.690029888
CRL,1.13878488,CRL,0.630074622
CSD,0.978583196,CSD,0.576948199
CSF,1.40497229,CSF,0.65471784
CTBL,1.14068194,CTBL,0.635854397
CTC,0.399331036,CTC,0.156924843
CTEA,0.18940642,CTEA,0.073533778
CTHR,-0.04418151,CTHR,-0.02874052
CTLD,0.808446907,CTLD,0.684032382
CWM,0.097399031,CWM,0.053779616
DFCC,1.5462533,DFCC,0.976029769
DIAL,1.39044481,DIAL,0.906157835
DIMO,0.5217413,DIMO,0.243799608
DIPD,1.53981328,DIPD,0.902654341
DIST,1.54395686,DIST,0.933572177
DOCK,1.55369177,DOCK,0.934443102
DPL,2.19305077,DPL,1.20401417
EAST,1.67934701,EAST,1.03430256
EBCR,-0.74958813,EBCR,-0.36749074
ECL,0.661624482,ECL,0.33831476
EDEN,-0.27277719,EDEN,-0.28883038
ELPL,1.15940292,ELPL,0.665267908
EMER,1.83196046,EMER,1.2425328
ETWO,0.366731566,ETWO,0.116030957
EXPO,2.22704807,EXPO,1.42138912
GEST,0.202785682,GEST,0.117792601
GHLL,0.95427088,GHLL,0.578452524
GLAS,1.74050222,GLAS,1.12008867
GOOD,0,GOOD,0
GRAN,1.94693225,GRAN,1.27438095
GREG,2.28700514,GREG,1.3894816
GSF,0.379761369,GSF,0.144019318
GUAR,0.174030253,GUAR,-0.03194711
HAPU,0.432429733,HAPU,0.196433166
HARI,-0.26908292,HARI,-0.10451099
HASU,0.619689481,HASU,0.364007046
HAYC,0.417103489,HAYC,0.291918212
HAYL,1.27387549,HAYL,0.772114566
HDFC,1.17338125,HDFC,0.629065141
HEXP,1.18057011,HEXP,0.617703529
HHL,0.650691428,HHL,0.423744581
HNB,1.66362138,HNB,1.09164505
HNBF,0,HNBF,0
HOPL,0.191952473,HOPL,0.063300409
HPFL,0.795267335,HPFL,0.462540329
HPL,2.19944086,HPL,1.22649987
HPWR,0.272976885,HPWR,0.146077868
HSIG,2.11751784,HSIG,1.54628768
HUNA,-0.00579102,HUNA,-0.00290968
HUNT,0.056762018,HUNT,0.029393717
HVA,2.87838849,HVA,1.58528136
IDL,2.28605661,IDL,1.53203618
INDO,0,INDO,0
JETS,0.8452898,JETS,0.517467983
JINS,1.45764065,JINS,0.865620237
JKH,1.226449,JKH,0.772530234
JKL,0.331935499,JKL,0.12745195
KAHA,0.469272627,KAHA,0.152728568
KCAB,2.25874893,KCAB,1.48340294
KDL,0.166691627,KDL,0.096751845
KFP,0.06385103,KFP,0.067556065
KGAL,1.47975637,KGAL,0.862275093
KHC,0.076681144,KHC,0.031392886
KHL,1.57650641,KHL,0.90449516
KOTA,0.681743297,KOTA,0.571287187
KVAL,-0.28336079,KVAL,-0.07359315
KZOO,3.4376716,KZOO,2.06763524
LALU,0.945634266,LALU,0.537360701
LAMB,0.70675453,LAMB,0.312048455
LCEY,1.00454295,LCEY,0.548583757
LDEV,2.94768109,LDEV,1.77488569
LFIN,1.43422694,LFIN,0.973674313
LGL,1.82122709,LGL,1.1285406
LHCL,1.62747741,LHCL,1.18119197
LHL,0.521491687,LHL,0.335127966
LIOC,0.573211522,LIOC,0.276300944
LION,0.480105835,LION,0.230419033
LITE,0.058559233,LITE,-0.16579244
LLUB,1.6139983,LLUB,1.02709764
LMF,0.844391193,LMF,0.386116664
LOFC,2.53247466,LOFC,1.61404168
LOLC,1.88542758,LOLC,1.17206706
LPL,2.45499475,LPL,1.47651471
LPRT,-0.07658129,LPRT,-0.03885512
LVEF,2.07957665,LVEF,1.54090378
LVEN,0.477959163,LVEN,0.190871122
LWL,2.18037042,LWL,1.46649907
MADU,1.40791772,MADU,0.969873913
MAL,1.51175677,MAL,0.7127927
MARA,1.72961909,MARA,0.947586152
MASK,2.06849383,MASK,1.53179865
MBSL,2.07822874,MBSL,1.29740108
MCPL,0.04383206,MCPL,-0.00908533
MEL,1.38485347,MEL,0.877298549
MELS,1.48659577,MELS,0.96858732
MERC,0,MERC,0
MFL,0.636563326,MFL,0.305417549
MGT,2.15930308,MGT,1.31660101
MHDL,0.84623833,MHDL,0.589438055
MRH,-0.11621985,MRH,-0.33287147
MSL,-0.13489091,MSL,-0.04069594
MULL,1.47860815,MULL,0.786841115
NAMU,0.501872098,NAMU,0.305853011
NDB,1.68718486,NDB,1.10114605
NEH,0.424492037,NEH,0.184992379
NEST,0.625081124,NEST,0.437461649
NHL,0.636912785,NHL,0.385997901
NIFL,0.165693175,NIFL,0.084380752
NTB,0.908491837,NTB,0.591852892
ODEL,0.336478458,ODEL,0.140397062
ONAL,0.27592232,ONAL,0.094594327
OSEA,1.38794867,OSEA,0.846994319
PABC,2.14657281,PABC,1.37182557
PALM,-0.15261344,PALM,-0.07733417
PAP,1.4456093,PAP,0.917697591
PARQ,1.91837651,PARQ,1.15472773
PDL,0.127652139,PDL,0.049880247
PEG,0.870550646,PEG,0.38878882
PHAR,0.033298387,PHAR,-0.0120148
PINS,0.772852079,PINS,0.467963817
PLC,0.830362937,PLC,0.508620177
PMB,0.299435874,PMB,0.158508343
RAL,1.73196545,RAL,1.00973852
RCH,-0.04877439,RCH,-0.0395677
RCL,2.02236533,RCL,1.17117634
REEF,3.02506115,REEF,1.90386176
REG,1.79461834,REG,0.995447437
RENU,1.08147371,RENU,0.713188575
REXP,1.23628376,REXP,0.676134676
RFL,0.162198592,RFL,0.045862116
RGEM,0.061055364,RGEM,0.045446448
RHL,1.20388397,RHL,0.602680073
RHTL,0.890170236,RHTL,0.454266542
RICH,1.43427687,RICH,0.903089804
RIL,1.20682941,RIL,0.717107737
RPBH,0.481553591,RPBH,0.18948556
RWSL,2.4729669,RWSL,1.55024643
SAMP,1.42853576,SAMP,0.981611607
SCAP,1.01842144,SCAP,0.618059816
SDB,0.894313813,SDB,0.56697215
SELI,-0.01153212,SELI,-0.00566101
SEMB,3.49732913,SEMB,2.20662694
SERV,0.594428635,SERV,0.170681498
